,MRGPRX3 (117195)
ACH-000004,-0.15652917648710846
ACH-000005,-0.29455280218125346
ACH-000007,-0.2421177287310183
ACH-000009,-0.0291899728203972
ACH-000011,-0.15406291208237569
ACH-000012,-0.17510071786254391
ACH-000013,-0.21309506001630776
ACH-000014,-0.2448017050438326
ACH-000015,-0.17452738684693184
ACH-000017,-0.1160701703983872
ACH-000018,0.01874979638853071
ACH-000019,-0.051357551528270234
ACH-000021,-0.3012963981368658
ACH-000022,-0.1796623879177434
ACH-000025,-0.2855679728979347
ACH-000028,-0.2685960684198564
ACH-000030,-0.3685759313491796
ACH-000035,-0.08462582034632095
ACH-000036,-0.15010303573138814
ACH-000037,-0.021598173051224568
ACH-000039,-0.1765776900436652
ACH-000040,-0.1374852659163445
ACH-000041,-0.08530339942621626
ACH-000042,-0.14702438686358724
ACH-000045,-0.26685129118763595
ACH-000047,-0.23634706592899654
ACH-000052,-0.217731202071858
ACH-000053,-0.07892924135152905
ACH-000054,-0.2990725578772977
ACH-000055,-0.015341284428335931
ACH-000060,0.0016957524909730595
ACH-000067,-0.28111091644225306
ACH-000070,-0.10389726267500214
ACH-000075,-0.4294898117317334
ACH-000078,-0.2244139390281476
ACH-000082,-0.1776067786611305
ACH-000085,0.014352739604587491
ACH-000086,-0.29780628515962243
ACH-000087,-0.18164752749813612
ACH-000092,-0.08532155517743267
ACH-000095,-0.274039631741268
ACH-000097,-0.13465967276193422
ACH-000098,-0.15634661129824715
ACH-000099,-0.17164067374074374
ACH-000108,-0.11807237329013708
ACH-000113,-0.19802521324734831
ACH-000116,-0.2907384940645483
ACH-000118,-0.11360105466809295
ACH-000120,-0.17180375035252105
ACH-000123,-0.3178289577577436
ACH-000127,-0.115070603804587
ACH-000128,-0.17805019673032602
ACH-000132,-0.15344736942006182
ACH-000133,-0.12998884885730613
ACH-000137,-0.21926374884329616
ACH-000138,-0.3237814149429552
ACH-000142,-0.266912108232526
ACH-000143,0.06613466678119953
ACH-000146,-0.1592850600846492
ACH-000148,-0.10579844854767656
ACH-000150,-0.3859328915110883
ACH-000152,0.0667661617626888
ACH-000153,-0.1132458637730208
ACH-000159,-0.23030310372379026
ACH-000160,-0.04172201457157596
ACH-000163,-0.07113637920740007
ACH-000167,-0.3970985405892603
ACH-000168,-0.299593174919181
ACH-000169,-0.3585658715675922
ACH-000178,-0.2790153760164017
ACH-000183,-0.16577347778683865
ACH-000188,-0.1265240180864629
ACH-000189,-0.376532657504377
ACH-000190,-0.08035864077701106
ACH-000198,-0.12303941607839952
ACH-000203,-0.4772698005718346
ACH-000204,0.028038890939394826
ACH-000206,-0.025710666584075482
ACH-000207,-0.09831149693682632
ACH-000208,-0.07307107288130685
ACH-000210,-0.3210715146019968
ACH-000211,-0.20888123734066272
ACH-000215,-0.2168806484966848
ACH-000221,-0.4252399340493371
ACH-000222,-0.1876991350469164
ACH-000223,-0.12078101239652238
ACH-000226,-0.15177827276607714
ACH-000227,-0.1960302505276088
ACH-000228,-0.1331283032624043
ACH-000231,-0.24842050542329744
ACH-000232,-0.3298687321672899
ACH-000233,-0.4237040353178072
ACH-000234,-0.14815182179185696
ACH-000235,-0.02397538661091278
ACH-000237,-0.23634629610448404
ACH-000238,-0.1019965849097362
ACH-000242,-0.029858686564856424
ACH-000243,-0.12976286642213894
ACH-000244,-0.16374173029193098
ACH-000246,-0.18699507385781428
ACH-000248,0.07041475302762963
ACH-000250,-0.07928405126239535
ACH-000251,0.0405323829718287
ACH-000252,-0.16530085818183662
ACH-000253,-0.1823301368884102
ACH-000255,-0.22858325960988185
ACH-000256,-0.32485646830950043
ACH-000257,-0.1130410051220052
ACH-000258,-0.3613737939766076
ACH-000259,-0.1435963014048968
ACH-000260,-0.12230241754959227
ACH-000261,-0.12477343948289435
ACH-000262,-0.3046587795662314
ACH-000263,-0.4622446510183514
ACH-000264,-0.031332989221333804
ACH-000265,-0.03590373969373515
ACH-000266,-0.12451502827667554
ACH-000272,-0.20995478122465006
ACH-000274,-0.12167859624192193
ACH-000277,-0.04330617504263379
ACH-000278,-0.31003430897492257
ACH-000279,-0.08932974386408495
ACH-000280,-0.2847925641565514
ACH-000281,-0.32209667773492984
