,PPP3CA (5530)
ACH-000004,-0.024035678289779813
ACH-000005,0.07076454189449563
ACH-000007,-0.08595448871546932
ACH-000009,-0.09588034933759207
ACH-000011,-0.18649221373629807
ACH-000012,0.0063881744262992615
ACH-000013,0.03297580975482392
ACH-000014,0.03961758423014653
ACH-000015,-0.09562685378957064
ACH-000017,-0.18880652111186927
ACH-000018,-0.04703686397783508
ACH-000019,-0.05126071509389233
ACH-000021,-0.16646793284773545
ACH-000022,-0.2234088207476943
ACH-000025,0.040156597720758636
ACH-000028,-0.10949375292298053
ACH-000030,-0.1456166933407968
ACH-000035,-0.0354748207589449
ACH-000036,-0.1893438038826254
ACH-000037,-0.1953132823910827
ACH-000039,-0.051879309487187775
ACH-000040,-0.1960988724407262
ACH-000041,-0.1578599067015988
ACH-000042,-0.12078121107247147
ACH-000045,-0.15383916638525494
ACH-000047,-0.005212673534008552
ACH-000052,-0.303086921421252
ACH-000053,-0.02623852527196661
ACH-000054,-0.2812988534729593
ACH-000055,0.33211154921691344
ACH-000060,-0.1457489743546849
ACH-000067,-0.07598581714532643
ACH-000070,-0.2956385836469133
ACH-000075,-0.10554607861652644
ACH-000078,-0.07802605307780268
ACH-000082,-0.14993079377947632
ACH-000085,0.06746072113878053
ACH-000086,-0.012131986456328266
ACH-000087,-0.4423496554578663
ACH-000092,-0.14772008547363316
ACH-000095,-0.11245483395616612
ACH-000097,-0.09528769142968724
ACH-000098,-0.08904984331429057
ACH-000099,0.022734756923455425
ACH-000108,-0.14490957036810256
ACH-000113,-0.19110485934523372
ACH-000116,-0.15342765211921666
ACH-000118,-0.04675530325922224
ACH-000120,-0.09119683560876596
ACH-000123,0.006225363386172537
ACH-000127,-0.1208041298262967
ACH-000128,-0.0980457582240392
ACH-000132,-0.07330778390899985
ACH-000133,-0.14516581998864134
ACH-000137,-0.05941349267441605
ACH-000138,0.032652803465404334
ACH-000142,-0.04172555848806176
ACH-000143,-0.11460611141552834
ACH-000146,-0.08509095382364636
ACH-000148,-0.11611586630854162
ACH-000150,-0.03721371709343146
ACH-000152,-0.14397857932572236
ACH-000153,-0.33768149269414777
ACH-000159,-0.14419475466547055
ACH-000160,-0.12241753748103852
ACH-000163,0.02281303523225226
ACH-000167,-0.10685133939427817
ACH-000168,-0.046487688128090086
ACH-000169,-0.2213225776460201
ACH-000178,-0.08178187177451235
ACH-000183,-0.17760203586481302
ACH-000188,-0.16841590414652674
ACH-000189,0.06977386253448167
ACH-000190,-0.31801029660581376
ACH-000198,-0.1901004813857391
ACH-000203,0.07790291998109955
ACH-000204,-0.2191348899160066
ACH-000206,-0.31825118783109296
ACH-000207,-0.13100986936396072
ACH-000208,-0.3870349588161195
ACH-000210,-0.2345460685816749
ACH-000211,-0.1778965096950446
ACH-000215,-0.10633339521951464
ACH-000221,-0.07478745123609808
ACH-000222,-0.2161753004847467
ACH-000223,-0.20914116415205514
ACH-000226,-0.04045864124891301
ACH-000227,-0.02417575071465476
ACH-000228,-0.12705819124278284
ACH-000231,-0.21074738405578272
ACH-000232,-0.1712806950673864
ACH-000233,0.009249946120286262
ACH-000234,-0.2256540589975579
ACH-000235,-0.06258961850466037
ACH-000237,-0.10713338474978833
ACH-000238,-0.2351170875901576
ACH-000242,-0.12122194531104365
ACH-000243,-0.21912478628967125
ACH-000244,-0.11248004341064674
