,GSK3B (2932)
ACH-000004,-0.20961486031461815
ACH-000005,0.2590508679306491
ACH-000007,-0.3650524989926889
ACH-000009,-0.17937509439585594
ACH-000011,0.002495166015435732
ACH-000012,-0.12644957599416926
ACH-000013,-0.00030205833274572525
ACH-000014,-0.07690285872221142
ACH-000015,0.4471092479176818
ACH-000017,-0.05636543060047555
ACH-000018,-0.07432960711635349
ACH-000019,-0.06287916300809722
ACH-000021,-0.14154670052867566
ACH-000022,-0.1368751865923092
ACH-000025,-0.2295519703227239
ACH-000028,-0.11805291458881682
ACH-000030,-0.07404005369120371
ACH-000035,0.018332874406104552
ACH-000036,0.2547709051014657
ACH-000037,0.02883594664888347
ACH-000039,-0.1977382890417541
ACH-000040,0.133654574834328
ACH-000041,0.33341139341063825
ACH-000042,0.02405291040844033
ACH-000045,-0.046103946007967536
ACH-000047,-0.033366022543468134
ACH-000052,0.07494154575870507
ACH-000053,-0.010470946556971169
ACH-000054,-0.08190281266105429
ACH-000055,0.018278914889089577
ACH-000060,-0.362239173686698
ACH-000067,-0.0978728286851745
ACH-000070,0.16250368040530586
ACH-000075,-0.04688351423837695
ACH-000078,0.08644200604316346
ACH-000082,-0.04266709195940577
ACH-000085,0.2537339963685893
ACH-000086,0.0180518069590358
ACH-000087,-0.25586613676965875
ACH-000092,-0.008997911626872091
ACH-000095,0.043330236113625735
ACH-000097,-0.13598151558532526
ACH-000098,0.10211938217987923
ACH-000099,-0.10372606062081956
ACH-000108,-0.04990260476278549
ACH-000113,0.2516283085714744
ACH-000116,0.03827387012553619
ACH-000118,-0.07748370592160482
ACH-000120,0.06398465097034928
ACH-000123,0.06784337118823519
ACH-000127,-0.11184527848166452
ACH-000128,-0.14201239571531218
ACH-000132,-0.3138531941371825
ACH-000133,0.006407711534541625
ACH-000137,-0.05631082094890981
ACH-000138,-0.018346739008761485
ACH-000142,-0.20677249273058027
ACH-000143,-0.045810770899766234
ACH-000146,0.07038690382103151
ACH-000148,0.2955385144244414
ACH-000150,0.04547207967310492
ACH-000152,0.056347963093623936
ACH-000153,-0.15184113208120856
ACH-000159,0.07334345521102889
ACH-000160,-0.2222796800464726
ACH-000163,0.15772336902873607
ACH-000167,-0.11189422326472703
ACH-000168,0.2101092069398711
ACH-000169,0.24993531810745975
ACH-000178,0.046222375765320366
ACH-000183,0.26209318960776323
ACH-000188,-0.2394239300046301
ACH-000189,-0.06898498721149561
ACH-000190,-0.17445419206438367
ACH-000198,-0.12397683998175707
ACH-000203,-0.4405638555996054
ACH-000204,0.5329842916083697
ACH-000206,0.17355987792549812
ACH-000207,-0.11195466803297917
ACH-000208,-0.2812774563585279
ACH-000210,0.3642164029541581
ACH-000211,0.038544465549230585
ACH-000215,0.03602277338365053
ACH-000221,-0.27421439757821303
ACH-000222,-0.092674590870723
ACH-000223,-0.09300544412532624
ACH-000226,-0.1733882089984475
ACH-000227,0.12675007946603148
