,PDE1B (5153)
ACH-000004,0.044218120892694265
ACH-000005,0.2007815950707616
ACH-000007,0.015445182036547525
ACH-000009,0.08274766386296456
ACH-000011,-0.022407879886122285
ACH-000012,0.09156849060249342
ACH-000013,-0.010872080510320157
ACH-000014,0.1182908854032099
ACH-000015,0.07532212213771207
ACH-000017,0.004466441315703274
ACH-000018,-0.00011099232204491328
ACH-000019,-0.08724246103668401
ACH-000021,0.09006387286679386
ACH-000022,0.13056253651712788
ACH-000025,0.032829553483890744
ACH-000028,-0.1962856043967492
ACH-000030,0.05438917036115885
ACH-000035,0.09677806068288136
ACH-000036,-0.03582764855745809
ACH-000037,-0.09804960877736174
ACH-000039,-0.0007373452426147356
ACH-000040,0.1001853422185727
ACH-000041,-0.0457871919999598
ACH-000042,0.024183974634005186
ACH-000045,0.059167080087465525
ACH-000047,0.012317867829024968
ACH-000052,-0.03710184972331506
ACH-000053,0.040338831545397934
ACH-000054,0.09661336224069336
ACH-000055,0.017475502706792802
ACH-000060,0.20757224715519013
ACH-000067,-0.0665254949370796
ACH-000070,0.0830929678862706
ACH-000075,-0.03863957468185139
ACH-000078,0.17189026195830845
ACH-000082,0.08757643529365901
ACH-000085,-0.1344841085346289
ACH-000086,-0.033249857398835216
ACH-000087,-0.07768026286175421
ACH-000092,0.028452210621977763
ACH-000095,0.16279917729688406
ACH-000097,0.0260344382584193
ACH-000098,0.19164326990467032
ACH-000099,0.07817498108317893
ACH-000108,0.16803458219479436
ACH-000113,0.0842751924619465
ACH-000116,0.06921041530607734
ACH-000118,-0.0011767926916502953
ACH-000120,0.09619357896206436
ACH-000123,0.026427807919833037
ACH-000127,0.0471654922989987
ACH-000128,0.17524392544767886
ACH-000132,0.1473972140430556
ACH-000133,-0.02352883305152795
ACH-000137,0.10316579405863696
ACH-000138,0.07993443024309405
ACH-000142,-0.11281897413894745
ACH-000143,0.0933657786526598
ACH-000146,0.15043458811145835
ACH-000148,-0.008555258894419566
ACH-000150,0.04972389106194027
ACH-000152,-0.06959764451868536
ACH-000153,0.0538705817202341
ACH-000159,0.055265849809889314
ACH-000160,0.11004203781930967
ACH-000163,-0.0750270400791042
ACH-000167,0.07130988765430671
ACH-000168,0.09480392065065912
ACH-000169,0.10981756556827144
ACH-000178,-0.04464359904009558
ACH-000183,0.08030354296065068
ACH-000188,0.07779424807722406
