,GZMM (3004)
ACH-000335,-0.13676837162821798
ACH-000336,-0.08583168476387076
ACH-000337,-0.1534305700807108
ACH-000338,-0.12727794935953005
ACH-000339,-0.1919087560841576
ACH-000341,-0.2767724027060335
ACH-000348,0.03291211283125428
ACH-000350,-0.0673349025369032
ACH-000352,-0.14758738868373053
ACH-000356,0.09635315155202634
ACH-000361,0.011496123559198056
ACH-000362,-0.21259668507868204
ACH-000363,-0.18013492108757392
ACH-000364,0.048189711122566516
ACH-000365,-0.2450699148299028
ACH-000366,-0.2377803225046977
ACH-000368,-0.17761357441576814
ACH-000374,0.07817424616741203
ACH-000375,-0.2305564159125865
ACH-000376,0.009007297329881151
ACH-000381,-0.08238144791863537
ACH-000383,-0.1344966647001003
ACH-000387,-0.090665242658323
ACH-000389,-0.09587096628027532
ACH-000390,-0.10445289837334217
ACH-000393,-0.18458256161876388
ACH-000395,-0.052875054423053285
ACH-000396,0.05776880643884806
ACH-000397,-0.14199368448582114
ACH-000401,0.09273175063178
ACH-000402,-0.17898080221499954
ACH-000403,-0.2609413626707245
ACH-000404,0.1142919258417061
ACH-000406,-0.12845951147403026
ACH-000407,-0.07550171795880739
ACH-000408,-0.07452287981126435
ACH-000410,-0.12936926319456385
ACH-000411,-0.05933315156872861
ACH-000414,-0.16171057622714585
ACH-000415,-0.11344741116108065
ACH-000416,-0.15560099789191328
ACH-000420,-0.0995716983211043
ACH-000421,-0.16673915151378144
ACH-000424,0.0256384434640541
ACH-000425,-0.20636525474778625
ACH-000426,-0.096379878402531
ACH-000427,-0.13013888608639715
ACH-000433,-0.2392311766148741
ACH-000435,-0.28064049982540834
ACH-000436,-0.04931214345655921
ACH-000444,-0.03233307725835237
ACH-000445,-0.24034928890831986
ACH-000448,-0.06335199418624929
ACH-000450,-0.05384798389059429
ACH-000452,-0.11641695712331783
ACH-000454,-0.06710068648876415
ACH-000458,-0.015381351790133066
ACH-000459,-0.045143353716967316
ACH-000460,-0.11704215551098915
ACH-000461,-0.0934292690016296
ACH-000463,-0.11504482783027425
ACH-000464,-0.050864194482674346
ACH-000466,-0.125912754043741
ACH-000467,-0.2815487127989907
ACH-000468,0.006458929851361744
ACH-000469,-0.2781559189855217
ACH-000470,-0.1373690192768844
ACH-000471,-0.2099357808828796
ACH-000472,-0.1624166660803615
ACH-000473,-0.1215827952830159
ACH-000475,-0.09328017674758506
ACH-000476,-0.026929701975849832
ACH-000477,-0.036558330750421066
ACH-000479,-0.24063630195490116
ACH-000480,-0.07748797835962525
ACH-000481,-0.15999181447889754
ACH-000483,-0.03787469608470747
ACH-000484,-0.24073322015391266
ACH-000485,-0.11951512012683095
ACH-000486,-0.15245905691123215
ACH-000487,0.05640521754119586
ACH-000488,-0.011233057653577223
ACH-000490,-0.11985712519597858
ACH-000491,-0.185796072685774
ACH-000495,0.008914232161165677
ACH-000496,-0.0035368808872788494
ACH-000499,-0.07003977009473877
ACH-000500,-0.5102363794075361
ACH-000502,-0.11388757179646307
ACH-000503,-0.3103493209869529
ACH-000505,-0.0868438497800609
ACH-000507,0.028896957232172518
ACH-000510,-0.09583284355480944
ACH-000511,-0.07377685769718882
ACH-000512,-0.1469605214755136
ACH-000516,-0.11022070551631637
ACH-000517,-0.0972690989265874
ACH-000518,-0.2579571390961845
ACH-000520,-0.3017004485602148
ACH-000521,-0.2200016772278124
ACH-000522,-0.08641732080903773
ACH-000524,-0.04328503880151152
ACH-000527,-0.05226181027252092
ACH-000528,-0.08058561097765955
ACH-000537,-0.1938295651207298
ACH-000541,-0.14243199639684892
ACH-000542,-0.10808192737804004
ACH-000544,-0.010408934913810328
ACH-000545,-0.10154066849668496
ACH-000547,-0.17467978045158888
ACH-000548,-0.1629770947390043
ACH-000549,0.09290350066923396
ACH-000550,0.04227400655991079
ACH-000552,-0.08582136698912173
ACH-000556,-0.2091044927616305
ACH-000557,-0.1634591407483907
ACH-000569,-0.2390523293499566
ACH-000570,-0.006425467829889479
ACH-000571,-0.12332929126343613
ACH-000573,-0.06627087156225274
ACH-000576,-0.18545861432336988
ACH-000579,-0.08605459084951284
ACH-000580,-0.16829923398195695
ACH-000584,-0.18106493323371967
ACH-000585,-0.15761994913417754
ACH-000588,0.03576075360584273
ACH-000589,-0.14236304134144204
ACH-000591,-0.21048941074990812
ACH-000593,-0.04155755672327165
ACH-000600,-0.13310001348372655
ACH-000601,-0.19359069307856155
ACH-000605,0.02328103544481656
ACH-000606,-0.07261037088565916
ACH-000608,-0.2589566628124255
ACH-000614,0.02724903661134017
ACH-000616,0.09871038624385338
ACH-000618,-0.014099535642992373
ACH-000619,-0.1125704147185332
ACH-000620,-0.17916757550263587
ACH-000621,-0.10981808506287666
ACH-000622,-0.10968724214704888
ACH-000623,-0.17870044192792497
ACH-000624,-0.1309430218146323
ACH-000627,-0.1316635083424619
ACH-000630,-0.1261590030350359
ACH-000631,-0.18352168338890812
ACH-000632,-0.21442527504511746
ACH-000633,-0.3082150827282521
ACH-000637,-0.06285656264724299
ACH-000638,-0.04382507969782956
ACH-000646,-0.1259364175540219
ACH-000647,-0.11433387737459096
ACH-000648,-0.11773425237873635
ACH-000649,-0.10571032673009492
ACH-000651,-0.01442262848136975
ACH-000652,-0.07158999883251105
ACH-000653,-0.2945569664904065
ACH-000657,-0.14713789057668009
ACH-000658,-0.2266576627967304
ACH-000661,0.011089851461976042
ACH-000662,-0.2895733413308108
ACH-000663,-0.052421926421220684
ACH-000665,-0.2719919523449973
ACH-000671,-0.12087834075481385
ACH-000672,0.10330966442330844
ACH-000673,-0.1178354159162646
ACH-000676,-0.07292005031296249
ACH-000677,-0.18469421650410392
ACH-000681,-0.19225510977410687
ACH-000683,-0.14696714457827886
ACH-000684,-0.1843671971797951
ACH-000688,-0.0074498781953777765
ACH-000693,-0.07745848046962475
ACH-000694,-0.1952731397123096
ACH-000695,-0.2473896848906845
ACH-000696,-0.13411734041042464
ACH-000697,-0.2916263343987605
ACH-000699,-0.20592162503461173
ACH-000701,-0.1070216393270155
ACH-000706,-0.06950422054279817
ACH-000711,-0.08856695367909184
ACH-000713,0.030932806452995155
ACH-000714,0.002147862906251192
ACH-000718,-0.115785058455749
ACH-000720,-0.013099595991930573
ACH-000721,-0.16546973742337825
ACH-000724,-0.060289157546538234
ACH-000725,-0.005324624819293127
ACH-000732,-0.031783577383672296
ACH-000734,-0.13164624021751795
ACH-000735,-0.03904081726323821
ACH-000736,-0.16006628426737934
ACH-000738,-0.01741644094188589
ACH-000746,-0.09290344701355506
ACH-000747,-0.10427438899077404
ACH-000748,-0.13942726210597062
ACH-000753,-0.1794203270842237
ACH-000756,-0.07931437383002019
ACH-000757,-0.053452120526979584
ACH-000758,-0.002640039623061298
ACH-000760,-0.12132060287973273
ACH-000762,0.054368200616725565
ACH-000763,-0.202094810507116
ACH-000764,-0.2597068808784921
ACH-000765,-0.0971628942215202
ACH-000766,-0.21854826349504866
ACH-000767,-0.06561379285794182
ACH-000768,-0.04835547250965076
ACH-000769,-0.13350558391609169
ACH-000770,-0.12694845091678728
ACH-000771,-0.08251339169535442
ACH-000773,-0.15851877966216968
ACH-000776,-0.031910853867166716
ACH-000777,-0.17646745842557796
ACH-000778,-0.029946687640364112
ACH-000781,-0.20044029669989585
ACH-000782,-0.17793761336978536
ACH-000783,-0.2696401776350677
ACH-000784,-0.08435649608803747
ACH-000785,-0.17246142204828802
ACH-000787,-0.05003570317242741
ACH-000788,-0.17778852385745433
ACH-000791,-0.12044231827722965
ACH-000792,-0.30249862286136914
ACH-000794,-0.04030558117146179
ACH-000796,-0.1983003270153375
ACH-000798,-0.11783635039061985
ACH-000799,-0.06607693642613133
ACH-000800,-0.3382716498620553
ACH-000802,-0.14902092829140876
ACH-000804,-0.0054392734896153315
ACH-000805,-0.28582479602184824
ACH-000809,-0.1326469382073628
ACH-000810,-0.34515376164054806
ACH-000811,-0.19227210628762567
ACH-000817,-0.08632624327721843
ACH-000819,-0.05565947983060007
ACH-000820,0.013414202305777098
ACH-000821,-0.01197253411768932
ACH-000822,-0.09951738179556496
ACH-000823,-0.17511098319303828
ACH-000824,-0.06296514516809454
ACH-000827,-0.15293152287786896
ACH-000829,-0.14450961395666986
ACH-000831,-0.13816492286251691
ACH-000832,-0.14841226740527028
ACH-000833,-0.07127908034970694
ACH-000834,-0.1883626184251884
ACH-000835,-0.049083684826063866
ACH-000836,-0.09567326170419256
ACH-000837,-0.1055383316801378
ACH-000838,-0.04204182362203469
ACH-000839,-0.29174719019393897
ACH-000840,0.0391412259572588
ACH-000841,-0.271306753535297
ACH-000843,0.08237098423996123
ACH-000846,-0.10615121508443574
ACH-000847,-0.12141061370402476
ACH-000848,0.0345638262790542
ACH-000849,-0.112169049175719
ACH-000851,-0.0035565108507109038
ACH-000855,-0.26614596255921946
ACH-000856,-0.3878458281290576
ACH-000858,0.033364373516978095
ACH-000859,-0.08110260641352711
ACH-000861,-0.039931892462592586
ACH-000862,-0.16719151546779254
ACH-000865,-0.150783707453948
ACH-000866,-0.0764814087689134
ACH-000867,-0.13658935618333398
ACH-000869,-0.0889230949454518
ACH-000872,-0.12323738670489218
ACH-000873,-0.13490884056318247
ACH-000876,-0.12689791771781525
ACH-000878,-0.3645677744166092
ACH-000880,-0.2276347791504811
ACH-000881,0.005971837112919626
ACH-000882,-0.15078897203831215
ACH-000884,-0.06471091242721773
ACH-000885,-0.03737254154439777
ACH-000887,-0.12917515170257293
ACH-000889,-0.03548618304744595
ACH-000896,-0.027818293510049944
ACH-000898,-0.04757935549304223
ACH-000900,-0.2080511580855098
ACH-000901,-0.15807819026998432
ACH-000905,-0.07110037341031318
ACH-000906,-0.07366100193193352
ACH-000907,-0.12850215527308154
ACH-000910,-0.07476295658673751
ACH-000911,-0.08129634232710231
ACH-000912,-0.09729725411281703
ACH-000913,-0.09108855276349373
ACH-000915,-0.07740422411057395
ACH-000916,0.0015083032704111168
ACH-000917,-0.07194393711149814
ACH-000920,-0.061187750814972415
ACH-000921,-0.21264140363723694
ACH-000924,0.046068305128940494
ACH-000926,-0.03584540959361502
ACH-000928,-0.4038324716255543
ACH-000929,-0.1912327722365125
ACH-000932,-0.01579445229013957
ACH-000935,-0.16897668346343162
ACH-000936,-0.18219142697367965
ACH-000937,-0.01175493935646867
ACH-000938,-0.10092025547185336
ACH-000939,-0.18749486227367199
ACH-000941,-0.1276600153461617
ACH-000943,-0.15586935422673975
ACH-000946,-0.03707825750249245
ACH-000947,-0.21519706131649766
ACH-000948,-0.09099320972351843
ACH-000950,-0.21431884292941428
ACH-000953,-0.1166786993925801
ACH-000954,-0.28240425677594544
ACH-000957,-0.08908399616418097
ACH-000958,-0.11199854891232118
ACH-000960,-0.09741479201304776
ACH-000963,-0.04128282060498225
ACH-000968,-0.1082948809290962
ACH-000969,-0.13791319210575345
ACH-000972,-0.2277641597563138
ACH-000973,-0.12662549992397612
ACH-000974,-0.15903605779345134
ACH-000978,-0.3790055851381372
ACH-000984,-0.21890621721363096
ACH-000986,-0.2660232127767198
ACH-000988,-0.0434844795211602
ACH-000993,-0.18976736598536267
ACH-000994,-0.08827846056073083
ACH-000996,-0.054125947650979146
ACH-001001,-0.18446638031930332
ACH-001020,0.09721714050930563
ACH-001028,-0.15670384139655982
ACH-001031,-0.12097788997744198
ACH-001038,-0.0955912660231629
ACH-001048,-0.24402040048520926
ACH-001050,-0.08631673882130228
ACH-001053,-0.3498268710669942
ACH-001054,-0.10403454535524667
ACH-001061,-0.21914545548505365
ACH-001067,-0.4105549981341653
ACH-001075,-0.1449660003335956
ACH-001096,-0.21308175831180529
ACH-001111,-0.0983616810623104
ACH-001119,0.09354934023206556
ACH-001128,-0.3395282179788265
ACH-001134,-0.209357239320254
ACH-001151,-0.1166701826593627
ACH-001163,-0.16853834082411034
ACH-001164,-0.2801608122177086
ACH-001183,-0.02492025811763511
ACH-001192,-0.07218550426531571
ACH-001193,-0.2585626925134573
ACH-001196,-0.06789698153652196
ACH-001197,0.14488418422492547
ACH-001205,0.008188498484524855
ACH-001211,-0.0783307980315264
ACH-001212,-0.480679760928939
ACH-001228,-0.17636770003643115
ACH-001232,-0.2380091638819073
ACH-001239,-0.08519644068258643
ACH-001270,-0.3192988227849521
ACH-001274,-0.03282670180672502
ACH-001275,-0.15148047728591407
ACH-001277,-0.19301765709530166
ACH-001278,-0.2829941937676467
ACH-001280,-0.1636524050182825
ACH-001283,-0.03408593676194306
ACH-001289,-0.0931799486459799
ACH-001300,-0.0016958413888506073
ACH-001301,-0.2672776584557032
ACH-001302,0.11404168431530601
ACH-001306,-0.05577453948562255
ACH-001318,-0.11756940272870235
ACH-001322,0.004693046843704678
ACH-001328,-0.2578226786234754
ACH-001332,0.041220887711686166
ACH-001336,-0.0305213113313488
ACH-001346,-0.27564653104625153
ACH-001353,-0.15272861248654332
ACH-001354,-0.06599231025325089
ACH-001367,-0.1947922979204628
ACH-001368,-0.09700320667302602
ACH-001374,0.005084514036988712
ACH-001377,-0.2015026450693387
ACH-001380,-0.08369616353376243
ACH-001391,-0.23277236735401716
ACH-001408,0.015179968444525382
ACH-001430,0.328996315383528
ACH-001431,0.014155420807997341
ACH-001450,-0.0862632430288438
ACH-001496,-0.13794450258163785
ACH-001500,-0.20084994370158188
ACH-001523,-0.13921826008799051
ACH-001532,-0.2893750691161249
ACH-001550,-0.1478372609940882
ACH-001552,-0.1651908607965958
ACH-001554,-0.07971750375507121
ACH-001654,-0.1488767370067232
ACH-001735,-0.13631830320642724
ACH-001736,-0.05722714334838685
ACH-001737,-0.07944020851297506
ACH-001740,-0.0564334137652355
ACH-001745,-0.08649971346723644
ACH-001765,-0.013943184032817404
