,MAP2K1 (5604)
ACH-000004,-0.051132511151810736
ACH-000005,0.03684070394062095
ACH-000007,-0.12959320310865452
ACH-000009,-0.1825259892265526
ACH-000011,-0.13051306627614534
ACH-000012,-0.04819939439983609
ACH-000013,-0.12875050883316713
ACH-000014,-0.4180533864639698
ACH-000015,-0.1287694796069052
ACH-000017,-0.1023321412825368
ACH-000018,-0.05137112079322487
ACH-000019,-0.0699438327360877
ACH-000021,0.02994186551180155
ACH-000022,-0.3366103267383709
ACH-000025,-0.1865610025272713
ACH-000028,-0.11702404957958712
ACH-000030,-0.0015994280239419124
ACH-000035,-0.03264182255204793
ACH-000036,-0.03643420793775142
ACH-000037,-0.06789425010888772
ACH-000039,-0.16819693380139014
ACH-000040,-0.011117722554632841
ACH-000041,-0.2244268735729765
ACH-000042,-0.15156572318416967
ACH-000045,-0.10074544995703058
ACH-000047,-0.10219550830897872
ACH-000052,-0.38077037062725744
ACH-000053,-0.09459449670564668
ACH-000054,0.0006022350387816414
ACH-000055,-0.06578820211837552
ACH-000060,-0.17792960860990728
ACH-000067,-0.19134924425543148
ACH-000070,-0.0522094296197084
ACH-000075,0.1729972554615691
ACH-000078,-0.19159003183494847
ACH-000082,-0.042984358659357326
ACH-000085,-0.07088780236036461
ACH-000086,0.04931264581120988
ACH-000087,-0.1450834385933539
ACH-000092,-0.20216339737640954
ACH-000095,-0.015027370818212054
ACH-000097,-0.05306481958361897
ACH-000098,0.14717096943364227
ACH-000099,-0.08378570798968836
ACH-000108,-0.10649725062390733
ACH-000113,-0.6492418873563774
ACH-000116,-0.07918511148794087
ACH-000118,0.020607312344151203
ACH-000120,-0.05940143221329665
ACH-000123,-0.0013490733796827398
ACH-000127,-0.09940334725786504
ACH-000128,-0.025689167646139082
ACH-000132,-0.31365290684039565
ACH-000133,-0.06927657238617088
ACH-000137,0.15732916428281032
ACH-000138,-0.08909745567029123
ACH-000142,0.0031768830645675854
ACH-000143,0.02869176127957365
ACH-000146,-0.2508875614067023
ACH-000148,-0.11975410154333388
ACH-000150,0.015211482334927232
ACH-000152,-0.13709218478408222
ACH-000153,-0.23252762169626226
ACH-000159,-0.013158708460437629
ACH-000160,-0.10873241000675583
ACH-000163,-0.04080620597787152
ACH-000167,-0.005506658960061035
ACH-000168,-0.35436506484225544
ACH-000169,-0.17808194564066604
ACH-000178,-0.24033580700023716
ACH-000183,-0.2780897945783875
ACH-000188,-0.1020865510482332
ACH-000189,0.07544219413111923
ACH-000190,-0.2833960400649938
ACH-000198,-0.14850061736599707
ACH-000203,-0.6365579323046864
ACH-000204,-0.21698848011326055
ACH-000206,-0.1652899391011393
ACH-000207,-0.055403272969908365
ACH-000208,-0.06455788087132731
ACH-000210,-0.13904224844126986
ACH-000211,-0.07763226711946032
ACH-000215,-0.10185593272586067
ACH-000221,-0.29347670809553594
ACH-000222,-0.10525168771385396
ACH-000223,-0.1910176260888155
ACH-000226,-0.16123118488434096
ACH-000227,-0.01452805111488781
ACH-000228,-0.08236004654447725
ACH-000231,-0.16703240603441855
ACH-000232,-0.1287303842767785
ACH-000233,-0.09587977673372597
ACH-000234,-0.08835626803074043
ACH-000235,-0.17847915394118302
ACH-000237,-0.12638653850269205
ACH-000238,-0.09340961414695227
ACH-000242,-0.28242079948513393
ACH-000243,-0.2086482177944581
ACH-000244,-0.016985060450965615
ACH-000246,-0.057836783710273815
ACH-000248,0.031246143528607488
ACH-000250,-0.11614281662267835
ACH-000251,-0.15705234924828346
ACH-000252,-0.1379517927190499
ACH-000253,-0.7875441105560471
ACH-000255,-0.16135823159770965
ACH-000256,-0.02406060605715887
ACH-000257,-0.30352949611286384
ACH-000258,-0.1902141639576311
ACH-000259,-0.04165471511950192
ACH-000260,-0.26865865712037695
ACH-000261,-0.03507590582015327
ACH-000262,0.04864290519566752
ACH-000263,-0.23265967365356804
ACH-000264,-0.20226468303810785
ACH-000265,-0.23046956658614545
ACH-000266,-0.09115414150220924
ACH-000272,-0.1274776207927043
ACH-000274,-0.11298456899633776
ACH-000277,-0.14096628321800353
ACH-000278,-0.1148746143642098
ACH-000279,0.02518285585048456
ACH-000280,0.0320109979074234
ACH-000281,-0.032846977981687384
ACH-000288,-0.07057265721375991
ACH-000291,-0.6363988461843629
ACH-000293,-0.1800934574795917
ACH-000294,-0.17102271356546211
ACH-000295,-0.2811849130262302
ACH-000296,-0.34969858177818514
ACH-000302,-0.12579982404421147
ACH-000304,-0.14852774575252412
