,MAPKAPK2 (9261)
ACH-000004,0.046212333317875436
ACH-000005,-0.004283032365483188
ACH-000007,-0.18725620428614434
ACH-000009,-0.10770141352625104
ACH-000011,-0.0769964844467552
ACH-000012,0.08246010472920863
ACH-000013,0.011121302520539026
ACH-000014,-0.13153878973449395
ACH-000015,0.042105156695198
ACH-000017,-0.06383680991428979
ACH-000018,0.22108889521134306
ACH-000019,-0.2629535410526779
ACH-000021,-0.0726632342801805
ACH-000022,0.0783420273557308
ACH-000025,0.14206672358850042
ACH-000028,-0.15013019153466667
ACH-000030,0.06288866636761953
ACH-000035,0.008353624022159596
ACH-000036,-0.1628567212940513
ACH-000037,-0.2167933424667992
ACH-000039,0.060255115175701625
ACH-000040,0.12824590290042354
ACH-000041,-0.14119804159635324
ACH-000042,-0.05989655127818351
ACH-000045,0.0019145330337909969
ACH-000047,0.09572542629089124
ACH-000052,0.14061769056119552
ACH-000053,-0.17760024697011534
ACH-000054,0.13852261974627889
ACH-000055,0.11349697358976113
ACH-000060,0.011375988751570395
ACH-000067,0.008609448929045325
ACH-000070,-0.31158763933234235
ACH-000075,0.0973109780503988
ACH-000078,0.007752065026828081
ACH-000082,-0.10525669482034188
ACH-000085,-0.15344537786666326
ACH-000086,-0.009958734707183312
ACH-000087,-0.002733499280261837
ACH-000092,-0.033064105014443464
ACH-000095,-0.13170442470438246
ACH-000097,-0.1883857552439604
ACH-000098,-0.08909736146134345
ACH-000099,-0.04973021430780607
ACH-000108,0.04427160668143066
ACH-000113,-0.15028392471992133
ACH-000116,-0.00025189030875111897
ACH-000118,0.06375937863444721
ACH-000120,-0.17167052587360368
ACH-000123,0.009637747258698866
ACH-000127,0.04805577259546445
ACH-000128,-0.05324458038862465
ACH-000132,-0.042353322271209824
ACH-000133,-0.019888311663070514
ACH-000137,0.02700890991673172
ACH-000138,-0.010181962018880393
ACH-000142,0.17251923913222594
ACH-000143,0.03820014248482813
ACH-000146,-0.010574296990456044
ACH-000148,-0.11572401174280955
ACH-000150,0.03849770541362792
ACH-000152,-0.0061858702747717795
ACH-000153,0.18319746027759476
ACH-000159,-0.1165637053878916
ACH-000160,0.1496487523665662
ACH-000163,-0.010656327322815216
ACH-000167,0.4462076406511266
ACH-000168,-0.10493364916660468
ACH-000169,-0.1442213966741729
ACH-000178,-0.040746638217084345
ACH-000183,-0.09892873455542396
ACH-000188,0.08231407462706446
ACH-000189,0.07835758365434586
ACH-000190,0.26063053489113464
ACH-000198,0.06196787254582226
ACH-000203,0.08598578964517294
ACH-000204,-0.1186141721144669
ACH-000206,0.0600136515334977
ACH-000207,-0.058740219017587976
ACH-000208,-0.08282105515447792
ACH-000210,-0.0709521475545096
ACH-000211,0.002483727797594008
ACH-000215,0.014580916099972563
ACH-000221,0.08878826633222647
ACH-000222,-0.02524038779917951
ACH-000223,0.0008860956277695272
ACH-000226,-0.08987412172477917
ACH-000227,0.06338839042999064
ACH-000228,-0.1288752523362049
ACH-000231,-0.0393278395149575
ACH-000232,0.06325716733242176
ACH-000233,-0.047576097100744084
ACH-000234,-0.008702976721115634
ACH-000235,-0.11426096669806672
ACH-000237,0.033969808642085056
ACH-000238,-0.01456871966219396
ACH-000242,0.1883233575833488
ACH-000243,-0.0001915108969170601
ACH-000244,0.12031050917499052
ACH-000246,0.016757824305725498
ACH-000248,0.06644170014497297
ACH-000250,0.033743229686909695
ACH-000251,0.17352422650980467
ACH-000252,-0.05663257763597996
ACH-000253,0.023067769428443147
ACH-000255,0.14698610899103295
ACH-000256,-0.1347844350466254
ACH-000257,-0.045024330781795546
ACH-000258,-0.16336808039634318
ACH-000259,-0.002602788869353256
ACH-000260,-0.1959706903239051
ACH-000261,0.002700574101420402
ACH-000262,0.006286676260732353
ACH-000263,0.2289057311726865
ACH-000264,-0.019081938005552225
ACH-000265,0.1049599014999649
ACH-000266,0.015202644819505343
ACH-000272,-0.03268457834325142
ACH-000274,0.0639121591127558
ACH-000277,-0.23477165642477504
ACH-000278,0.17096395192655875
ACH-000279,-0.01866262794560303
ACH-000280,-0.0068982818233927715
ACH-000281,-0.14741679508723265
ACH-000288,-0.08408259864675638
ACH-000291,0.031388549250751435
ACH-000293,-0.015420760593247769
ACH-000294,0.10581662600231516
ACH-000295,0.047110959967064416
ACH-000296,-0.021176052733333183
ACH-000302,0.046738390378215484
ACH-000304,0.010636378326902741
ACH-000307,0.020138779635121368
ACH-000308,-0.00036879413170814665
ACH-000310,-0.12083111151318746
ACH-000311,0.029764279847497882
ACH-000312,0.02195114548963885
ACH-000315,0.06491700047692026
ACH-000316,-0.06043782369710225
ACH-000317,-0.09547164814132617
ACH-000318,-0.03805499102517708
ACH-000319,-0.11546467587649893
ACH-000320,0.18276366709539751
ACH-000322,-0.09838135684696724
ACH-000323,0.0192351933857978
ACH-000324,0.13499819403519825
ACH-000329,-0.004215724021524826
ACH-000330,-0.09715979274365094
ACH-000331,-0.031075827929344782
ACH-000332,0.02969400429205862
ACH-000334,-0.02980678003657233
ACH-000335,-0.025951523718588037
ACH-000336,-0.18783074158810512
ACH-000337,-0.1847050784174885
ACH-000338,-0.26977335277214193
ACH-000339,0.047715371483546494
ACH-000341,-0.08711555923062
ACH-000348,-0.020755123388262808
ACH-000350,-0.10931753110833974
ACH-000352,0.09730631949440753
ACH-000356,0.1917658314732532
ACH-000361,0.03724651040803514
ACH-000362,-0.009184398344772086
ACH-000363,0.016846568672630773
ACH-000364,0.11965955673944463
ACH-000365,-0.03338903656642875
ACH-000366,-0.04017403579660197
ACH-000368,-0.038879884018698116
ACH-000374,0.047130330478989235
ACH-000375,-0.10609709194388173
ACH-000376,-0.046882048213302205
ACH-000381,-0.05557165990277085
ACH-000383,0.006259321814998642
ACH-000387,0.046023347424556486
ACH-000389,-0.02340716550796298
ACH-000390,-0.1182801044465992
ACH-000393,0.12291882288092552
ACH-000395,-0.011073757383170514
ACH-000396,0.0813633542998652
ACH-000397,-0.05707502983471005
ACH-000401,-0.2584486434066248
ACH-000402,-0.009641044416892768
ACH-000403,-0.03226174703292165
ACH-000404,-0.06579164000564501
ACH-000406,-0.03067163136885171
ACH-000407,-0.19892776089143946
ACH-000408,0.09063933482937506
ACH-000410,-0.09905950300424864
ACH-000411,-0.07048805715697651
ACH-000414,0.17910904510404968
ACH-000415,-0.047083512987160826
ACH-000416,-0.08715247499046147
ACH-000420,0.09729258594854208
ACH-000421,0.01489495516120274
ACH-000424,-0.27417113107859586
ACH-000425,-0.06590848018829318
ACH-000426,-0.046876463274408524
ACH-000427,-0.1297767625541233
ACH-000433,-0.11285406207349875
ACH-000435,-0.1210099543738126
ACH-000436,-0.01670915914415437
ACH-000444,-0.0005629558298488675
ACH-000445,-0.035750988172206975
ACH-000448,0.09795261122913332
ACH-000450,0.1380812184560124
ACH-000452,0.03242026699952606
ACH-000454,0.12694237912237574
ACH-000458,0.026982917432612767
ACH-000459,-0.07757453962444764
ACH-000460,0.03165940860649076
ACH-000461,0.07529536475782689
ACH-000463,0.06040301456349585
ACH-000464,-0.12345496977384472
ACH-000466,-0.038027298363109835
ACH-000467,-0.0822835799010617
ACH-000468,0.16779345961321307
ACH-000469,0.02685051083809145
ACH-000470,0.014172804316000875
ACH-000471,0.02964972736690486
ACH-000472,-0.06358328229728304
ACH-000473,0.17104180515873382
ACH-000475,-0.03784561544853225
ACH-000476,-0.15649845838777907
ACH-000477,-0.15021533745244545
ACH-000479,-0.1287902088498797
ACH-000480,0.15811532705774084
ACH-000481,-0.025489461405828605
ACH-000483,-0.042834987363890034
ACH-000484,0.07915977126748752
ACH-000485,-0.03646905176362542
ACH-000486,0.04057305575560995
ACH-000487,-0.11197539564231304
ACH-000488,0.025596604465910427
ACH-000490,0.06989873727963798
ACH-000491,-0.265243717486735
ACH-000495,0.1903092087999136
ACH-000496,0.03296598451774496
ACH-000499,0.0487235301150418
ACH-000500,0.17348448520110454
ACH-000502,0.0702728093403507
ACH-000503,-0.025141617802555662
ACH-000505,-0.05445759406760562
ACH-000507,0.031230620490920638
ACH-000510,-0.08072589679823007
ACH-000511,0.05019951348211385
ACH-000512,0.09979264133761766
ACH-000516,-0.0865773393477229
ACH-000517,-0.018729700603747
ACH-000518,0.06757736745100049
ACH-000520,-0.022894660484787253
ACH-000521,0.1634363325413436
ACH-000522,0.1659421971952898
ACH-000524,-0.004848619848216954
ACH-000527,0.04723545873216687
ACH-000528,0.01928411433082504
ACH-000537,0.13113033168990512
ACH-000541,-0.09725816070984754
ACH-000542,0.09663857817080172
ACH-000544,0.05006816631129262
ACH-000545,-0.014742733216081662
ACH-000547,-0.13543155333933304
ACH-000548,-0.034868877294751285
ACH-000549,-0.08190585148497549
ACH-000550,-0.07589238615589018
ACH-000552,0.0032817073212848898
ACH-000556,-0.018821054767897943
ACH-000557,-0.14580664055191506
ACH-000569,0.09787216083729296
ACH-000570,-0.06941373854759646
ACH-000571,-0.006133238050347588
ACH-000573,0.07112519177325836
ACH-000576,-0.4034207424718039
ACH-000579,0.02021609544523852
ACH-000580,0.14655549067219398
ACH-000584,-0.14042890044373765
ACH-000585,-0.060093424970520476
ACH-000588,-0.0290533916497134
ACH-000589,0.07679194043948279
ACH-000591,0.006638802164613081
ACH-000593,0.10756873292286884
ACH-000600,0.030659946142772208
ACH-000601,-0.1456945536571378
ACH-000605,0.0049500041669625384
ACH-000606,-0.009159452707120822
ACH-000608,0.0019509780799049704
ACH-000614,-0.17595677447208113
ACH-000616,-0.07817611676966837
ACH-000618,0.027962364489786663
ACH-000619,-0.005262162218293465
ACH-000620,0.05456272912461533
ACH-000621,0.1117186410290242
ACH-000622,-0.07653332344337348
ACH-000623,-0.003010307132813053
ACH-000624,0.049543343318611904
ACH-000627,0.17394227800725234
ACH-000630,0.3080480243750979
ACH-000631,0.05195044635689223
ACH-000632,-0.08068800579167086
ACH-000633,0.0018242308497282745
ACH-000637,-0.0766263110146054
ACH-000638,-0.05601074670301896
ACH-000646,-0.01861043972244444
ACH-000647,-0.0032972868434722647
ACH-000648,0.08265661787425148
ACH-000649,0.11034019987158526
ACH-000651,-0.09573100274690163
ACH-000652,0.059193886019145374
ACH-000653,-0.20035148904288408
ACH-000657,-0.04038587227260527
ACH-000658,-0.28708018350929554
ACH-000661,0.08776403713449824
ACH-000662,-0.02466571791605092
ACH-000663,0.05572710600284397
ACH-000665,-0.06699807583043296
ACH-000671,-0.08691182089616549
ACH-000672,-0.4016348864250957
ACH-000673,-0.209001108774645
ACH-000676,0.05582309976070658
ACH-000677,-0.07866327321220475
ACH-000681,0.05023726672828414
ACH-000683,-0.0349873009138188
ACH-000684,-0.0934971288073557
ACH-000688,0.113208188765165
ACH-000693,0.1439008333021752
ACH-000694,0.03133463248340263
ACH-000695,0.1212043080838354
ACH-000696,0.06282742531497308
ACH-000697,-0.12030800994045167
ACH-000699,0.02949917632220895
ACH-000701,0.07837901051205604
ACH-000706,-0.10417101578148552
ACH-000711,0.026360756013209276
ACH-000713,-0.043481234987736095
ACH-000714,-0.2281459753957297
ACH-000718,0.0667452255899192
ACH-000720,0.049446259803247
ACH-000721,-0.02317676017283893
ACH-000724,-0.0902525728934443
ACH-000725,-0.07053323046833926
ACH-000732,-0.14720976980189904
ACH-000734,-0.043103538692620964
ACH-000735,-0.0022458200910497445
ACH-000736,-0.04722480715561191
ACH-000738,0.11759120648804845
ACH-000746,-0.07217209109468926
ACH-000747,0.02372273459982566
ACH-000748,-0.01730643164101424
ACH-000753,-0.09942992645334467
ACH-000756,0.15520989901531015
ACH-000757,0.013107244072072664
ACH-000758,-0.022568910540060043
ACH-000760,0.0324463713799524
ACH-000762,0.3475193567909565
ACH-000763,-0.10743749308669392
ACH-000764,0.0748688068220965
ACH-000765,-0.07043645910726952
ACH-000766,-0.061485505859177884
