,EMC2 (9694)
ACH-000004,-0.41274920242988217
ACH-000005,-0.4712447387016214
ACH-000007,-0.2149940037577577
ACH-000009,-0.164923148024815
ACH-000011,-0.3430009224235974
ACH-000012,-0.03803546177384259
ACH-000013,-0.233025572664888
ACH-000014,-0.6871298369347856
ACH-000015,-0.3947005718147077
ACH-000017,-0.6028060574683012
ACH-000018,-0.6604520505352308
ACH-000019,-0.16059590630849654
ACH-000021,-0.12983045298513202
ACH-000022,0.02681148557926252
ACH-000025,-0.2837762359101857
ACH-000028,-0.0537941177846664
ACH-000030,-0.4700431528951339
ACH-000035,-0.26058550851155715
ACH-000036,-0.29385022769173885
ACH-000037,-0.10542427388872633
ACH-000039,-0.2341101662046673
ACH-000040,-0.5411076932056972
ACH-000041,-0.5323617058235888
ACH-000042,-0.3337761935973531
ACH-000045,-0.223371504497455
ACH-000047,-0.3408783213597567
ACH-000052,-0.3827810163841914
ACH-000053,-0.13883634842258372
ACH-000054,-0.4581124799555898
ACH-000055,-0.4852089606063026
ACH-000060,-0.1520252483792894
ACH-000067,0.08023626392572693
ACH-000070,-0.3046444914314141
ACH-000075,-0.1944713996435986
ACH-000078,-0.03607194501017985
ACH-000082,-0.05317444360201706
ACH-000085,-0.13782519563946713
ACH-000086,-0.2882431281601771
ACH-000087,-0.7390600572858146
ACH-000092,-0.5648331436011454
ACH-000095,-0.2739873828955867
ACH-000097,-0.19044854633806368
ACH-000098,-0.3803010922103779
ACH-000099,-0.2143601419226197
ACH-000108,-0.3495296571552269
ACH-000113,-0.2900907375147998
ACH-000116,-0.461571659526821
ACH-000118,-0.6265081333925299
ACH-000120,0.015870660761158558
ACH-000123,-0.3303586510824618
ACH-000127,-0.4828627667357466
ACH-000128,-0.6039936243956184
ACH-000132,-0.05493871554269005
ACH-000133,-0.6483511169387546
ACH-000137,-0.2199381657942994
ACH-000138,-0.2780761761492407
ACH-000142,-0.4166384432243704
ACH-000143,-0.32486200068550186
ACH-000146,-0.3904366491099601
ACH-000148,-0.1879382261506054
ACH-000150,-0.42568674287530667
ACH-000152,-0.3786997807592688
ACH-000153,-0.7620607791364082
ACH-000159,-0.27455092970368045
ACH-000160,-0.0309224802715595
ACH-000163,-0.3190109157846314
ACH-000167,0.7589107547835482
ACH-000168,-0.3451033314314822
ACH-000169,-0.5493031786619273
ACH-000178,-0.4084588395114987
ACH-000183,-0.5070666405828134
ACH-000188,-0.26614949035672897
ACH-000189,-0.2747308314979505
ACH-000190,-0.4586777083429108
ACH-000198,-0.12486241857514226
ACH-000203,-0.06716266226839805
ACH-000204,-0.31653213752121684
ACH-000206,-0.3878072465255584
ACH-000207,-0.2534096454120732
ACH-000208,-0.4218313835598536
ACH-000210,-0.17861094887197435
ACH-000211,-0.3772575165220515
ACH-000215,-0.44728487859870814
ACH-000221,-0.037511110182813216
ACH-000222,-0.35431576259118475
ACH-000223,-0.18476799334554952
ACH-000226,-0.2737763422477613
ACH-000227,-0.1341332435277334
ACH-000228,-0.10490264709010368
ACH-000231,-0.3622003212877244
ACH-000232,-0.2564617992360922
ACH-000233,-0.3605686642299832
ACH-000234,-0.16107836696573394
ACH-000235,-0.3926963936241678
ACH-000237,-0.46748559838202
ACH-000238,-0.06912611123460917
ACH-000242,-0.024696531933379798
ACH-000243,-0.25219597029900004
ACH-000244,-0.3661668270045517
ACH-000246,-0.34273841459680565
ACH-000248,-0.8266026327090298
ACH-000250,-0.4606345125088143
ACH-000251,-0.588492470841301
ACH-000252,-0.33034641251771063
ACH-000253,0.04910635467042357
ACH-000255,-0.4807072337691259
ACH-000256,-0.31708424809627245
ACH-000257,-0.16123380848495752
ACH-000258,-0.31285016286157113
ACH-000259,-0.4082159248685753
ACH-000260,-0.3055135502855648
ACH-000261,-0.35362777163483217
ACH-000262,-0.4169287544152314
ACH-000263,-0.6053306850278737
ACH-000264,-0.22298297325919267
ACH-000265,-0.3835382089143813
ACH-000266,-0.36863914051097385
ACH-000272,-0.6182560609761457
ACH-000274,0.00455223953377162
ACH-000277,-0.39305279999024895
ACH-000278,-0.5414705952580692
ACH-000279,-0.2532916454012664
ACH-000280,-0.1389623421969728
ACH-000281,-0.3589451529502701
ACH-000288,-0.15019763303865485
ACH-000291,-0.20003611199175247
ACH-000293,-0.5474584016233879
ACH-000294,-0.6829794950025735
ACH-000295,-0.5014536903351631
ACH-000296,-0.3935558293635864
ACH-000302,-0.2197254890729816
ACH-000304,-0.43156004617642907
ACH-000307,-0.4590547403263232
ACH-000308,-0.6938571923521198
ACH-000310,0.02622494944574246
ACH-000311,-0.3353372215246502
ACH-000312,-0.2178753682144127
ACH-000315,-0.4180712218517496
ACH-000316,-0.26212543786794146
ACH-000317,-0.4946154321453193
ACH-000318,-0.3957710461063471
ACH-000319,-0.34167193812676705
ACH-000320,-0.2614348665949921
ACH-000322,-0.3789904910384309
ACH-000323,0.028139268075606374
ACH-000324,-0.34661437018327546
ACH-000329,-0.006498216383672395
ACH-000330,-0.18395114395815956
ACH-000331,-0.6251559309418359
ACH-000332,-0.2829821192762091
ACH-000334,-0.2764028671164692
ACH-000335,-0.4705735930382681
ACH-000336,-0.2210443080272
ACH-000337,-0.26796316198420084
ACH-000338,-0.2142777703141809
ACH-000339,-0.456800804376837
ACH-000341,-0.1443290193361473
ACH-000348,-0.18179715936244573
ACH-000350,-0.10982693373831663
ACH-000352,-0.1917919168938503
ACH-000356,-0.4718243025479351
ACH-000361,-0.6219671843153044
ACH-000362,-0.14075612716764174
ACH-000363,-0.1635660289344032
ACH-000364,-0.1911119898172513
ACH-000365,-0.406054103662428
ACH-000366,-0.2217230626647872
ACH-000368,-0.2248646877863548
ACH-000374,0.10650698790835388
ACH-000375,-0.3796302579194853
ACH-000376,-0.4821762500348434
ACH-000381,-0.14926533074569473
ACH-000383,-0.16802698149137887
ACH-000387,-0.38598930157978906
ACH-000389,-0.7393840667919593
ACH-000390,-0.2945440063665701
ACH-000393,-0.3548667073704035
ACH-000395,-0.023784888073298725
ACH-000396,-0.3935877351238044
ACH-000397,-0.2572321710520508
ACH-000401,-0.6894807847973028
ACH-000402,-0.5255628717294306
ACH-000403,-0.27399596296927264
ACH-000404,-0.1330900983375162
ACH-000406,-0.3348379706015293
ACH-000407,-0.2300316996994168
ACH-000408,-0.41357967927967737
ACH-000410,-0.22055237703112548
ACH-000411,-0.3440303122850374
ACH-000414,-0.16138929926023504
ACH-000415,-0.3055902548541872
ACH-000416,-0.27517366498023704
ACH-000420,-0.18551027007556672
ACH-000421,-0.38428535659639773
ACH-000424,-0.31578375825439803
ACH-000425,-0.5527448458462796
ACH-000426,-0.1885465986981348
ACH-000427,-0.12937761905533826
ACH-000433,-0.3793250033385573
ACH-000435,-0.4079890677672662
ACH-000436,-0.3950389623325413
ACH-000444,-0.4451254130794469
ACH-000445,-0.2532005482534612
ACH-000448,-0.17962267450797367
ACH-000450,-0.5350042497679451
ACH-000452,-0.28527661228239803
ACH-000454,-0.3957180311775032
ACH-000458,-0.3758581571282547
ACH-000459,-0.15684866152434687
ACH-000460,-0.5352706671851309
ACH-000461,0.004675824807815294
ACH-000463,-0.42676357675506776
ACH-000464,-0.2901520961224049
ACH-000466,-0.20526685736171107
ACH-000467,0.004431203698749075
ACH-000468,-0.2690481352136743
ACH-000469,-0.4397651711313339
ACH-000470,-0.009732362878378328
ACH-000471,-0.5277923365595056
ACH-000472,-0.3663535286134316
ACH-000473,-0.020594467648558747
ACH-000475,-0.1485958490704364
ACH-000476,-0.21904845879729848
ACH-000477,-0.4566338942986712
ACH-000479,-0.25252923219160783
ACH-000480,-0.3368214251050706
ACH-000481,-0.17182596599792066
ACH-000483,-0.20924762677560252
ACH-000484,-0.23426412471246186
ACH-000485,-0.15001755866437366
ACH-000486,-0.36536281167924217
ACH-000487,-0.3508828361210934
ACH-000488,-0.07589622383555462
ACH-000490,-0.34674544296060666
ACH-000491,-0.4170205106879271
ACH-000495,-0.5433618991391157
ACH-000496,-0.21365313258391594
ACH-000499,-0.4701379716835137
ACH-000500,0.03813764975089426
ACH-000502,-0.18080109674909536
ACH-000503,-0.2892813756230989
ACH-000505,-0.2186685813859571
ACH-000507,-0.3804596048278135
ACH-000510,-0.3887739544884321
ACH-000511,-0.3831748084478409
ACH-000512,-0.21251641233339216
ACH-000516,-0.3651240429383358
ACH-000517,-0.007524274368338862
ACH-000518,-0.18443665524533293
ACH-000520,-0.3414359305033971
ACH-000521,-0.3424288513148997
ACH-000522,-0.04509144943514813
ACH-000524,-0.09012718963768848
ACH-000527,-0.2284070969863132
ACH-000528,-0.4954876347767795
ACH-000537,-0.11758404323247455
ACH-000541,-0.3878142661470877
ACH-000542,-0.6391768743400381
ACH-000544,0.420719353872872
ACH-000545,-0.34584710693885384
ACH-000547,-0.0958956460708905
ACH-000548,-0.77666969196775
ACH-000549,-0.5609981888246556
ACH-000550,-0.16657261364973433
ACH-000552,-0.2823419871346853
ACH-000556,-0.11514281116150428
ACH-000557,-0.4395319956441049
ACH-000569,-0.1239572601448421
ACH-000570,-0.3838477315808265
ACH-000571,-0.22662355950374505
ACH-000573,-0.5412548656482795
ACH-000576,-0.4676096485960278
ACH-000579,-0.8345469283359661
ACH-000580,-0.21170319840853072
ACH-000584,-0.33313429604031897
ACH-000585,-0.3806667880523096
ACH-000588,-0.24448373670004375
ACH-000589,-0.11444539857755645
ACH-000591,-0.5399529670303655
ACH-000593,-0.03212578513086209
ACH-000600,-0.4675035528608199
ACH-000601,-0.4702621568532097
ACH-000605,-0.07691023913981059
ACH-000606,-0.23391105424399505
ACH-000608,-0.17500597367036685
ACH-000614,-0.4645421044560679
ACH-000616,-0.3784015920124551
ACH-000618,-0.33627763422698603
ACH-000619,-0.09248538023089907
ACH-000620,-0.2586114964810916
ACH-000621,-0.273842444563788
ACH-000622,-0.3416843248737285
ACH-000623,-0.04194906813931427
ACH-000624,-0.23487995274360535
ACH-000627,-0.4489265294663613
ACH-000630,-0.2308810302325591
ACH-000631,0.0021720811021692307
ACH-000632,-0.6548467396722808
ACH-000633,-0.28523504021371565
ACH-000637,-0.015693479693632988
ACH-000638,-0.51269160848455
ACH-000646,-0.13070900227285318
ACH-000647,-0.4520181510320527
ACH-000648,-0.5223973081116374
ACH-000649,-0.4253185755486743
ACH-000651,-0.1950345617885632
ACH-000652,-0.5793610797216343
ACH-000653,-0.34041694482562296
ACH-000657,-0.11785840437422188
ACH-000658,-0.3644497096526049
ACH-000661,-0.3013987806999891
ACH-000662,-0.17104400596692595
ACH-000663,-0.291851023156209
ACH-000665,-0.2656474822296205
ACH-000671,-0.41609312104917
ACH-000672,-0.4608580188435333
ACH-000673,-0.2922471516374955
ACH-000676,-0.5260030230686294
ACH-000677,-0.0504248716348787
ACH-000681,-0.09169955184296416
ACH-000683,0.044579378757114166
ACH-000684,-0.8326733510367301
ACH-000688,0.050401872079681234
ACH-000693,-0.10283770805457236
ACH-000694,-0.2389461366547639
ACH-000695,0.009144877078709859
ACH-000696,-0.2975180215478405
ACH-000697,-0.20667412578135516
ACH-000699,-0.1620152118796327
ACH-000701,-0.3894574412477537
ACH-000706,-0.5753093848059709
ACH-000711,-0.21862421262771
ACH-000713,-0.28531245947567063
ACH-000714,-0.2183107415918008
ACH-000718,-0.21921446593380628
ACH-000720,-0.18606212092701188
ACH-000721,-0.017288128869962324
ACH-000724,-0.08821527268173028
ACH-000725,-0.17318711880904933
ACH-000732,-0.3802987565424432
ACH-000734,-0.17270829361110046
ACH-000735,-0.6065893150634581
ACH-000736,-0.3266910570806738
ACH-000738,-0.15754143780319907
ACH-000746,-0.11924673258037605
ACH-000747,-0.4235121590952976
ACH-000748,-0.2175150082199826
ACH-000753,-0.4340399101317071
ACH-000756,-0.20313572640934574
ACH-000757,-0.4242005744295329
ACH-000758,-0.19336923331537276
ACH-000760,-0.3084488523438739
ACH-000762,-0.3569513017303383
ACH-000763,-0.3589031885893143
ACH-000764,-0.38704692442021066
ACH-000765,-0.6724564581063901
ACH-000766,-0.21715249603035552
ACH-000767,0.07787835126528153
ACH-000768,-0.7678377276043801
ACH-000769,-0.35623388080445395
ACH-000770,-0.3009651780295472
ACH-000771,-0.5602801254931985
ACH-000773,-0.2980544076087404
ACH-000776,-0.2437149048561347
ACH-000777,-0.13689886600787313
ACH-000778,-0.3777940567406633
ACH-000781,-0.05622651633823212
ACH-000782,-0.6237750649610105
ACH-000783,-0.20246183967409034
ACH-000784,-0.4587727243112653
ACH-000785,-0.0812035083885005
ACH-000787,-0.3442394582423297
ACH-000788,-0.3633131300055368
ACH-000791,-0.21668104800807308
ACH-000792,-0.2874804109478763
ACH-000794,-0.07474863211905279
ACH-000796,-0.5868584215494248
ACH-000798,0.17436713856138364
ACH-000799,-0.24651128268654254
ACH-000800,-0.2697690209826894
ACH-000802,-0.20470754823432755
ACH-000804,-0.10211935137843488
ACH-000805,-0.5978930259721634
ACH-000809,-0.13432722344555856
ACH-000810,-0.4063457943333929
ACH-000811,-0.27828076194061696
ACH-000817,-0.5984100390130025
ACH-000819,-0.5302500219105934
ACH-000820,-0.5543225219263087
ACH-000821,-0.6369933278363951
ACH-000822,-0.16382307735067053
ACH-000823,-0.1728728432425206
ACH-000824,-0.29887623882954784
ACH-000827,-0.16587547729599764
ACH-000829,-0.33869844487329503
ACH-000831,-0.5148355260986974
ACH-000832,-0.5578979479646768
ACH-000833,-0.4156762658158088
ACH-000834,-0.2142903080905932
ACH-000835,-0.35911162223119497
ACH-000836,-0.4367142808803819
ACH-000837,-0.3249872402717795
ACH-000838,-0.14937903799720867
ACH-000839,-0.3153144293943683
ACH-000840,-0.16558785629881514
ACH-000841,-0.28584281198697786
ACH-000843,-0.4097831324325728
ACH-000846,-0.3729884505231381
ACH-000847,-0.6284691759053089
ACH-000848,-0.07755227931744776
ACH-000849,-0.6336208794542758
ACH-000851,-0.17549435935075766
ACH-000855,-0.3279252809792634
ACH-000856,-0.3933638665928049
ACH-000858,-0.15001819603290803
ACH-000859,-0.3107073536480389
ACH-000861,-0.21998958686115788
ACH-000862,0.07998472818867333
ACH-000865,-0.1243105426624438
ACH-000866,-0.3142176471185833
ACH-000867,-0.36508933464293786
ACH-000869,-0.16352517590030186
ACH-000872,-0.21908496648768627
ACH-000873,-0.26523733506097474
ACH-000876,-0.3341333577357907
ACH-000878,-0.3392276113098203
ACH-000880,-0.312067550780808
ACH-000881,-0.5619189656988801
ACH-000882,-0.6190858276458993
ACH-000884,-0.6000545908916668
ACH-000885,-0.3207054484926145
ACH-000887,-0.28319090411988274
ACH-000889,-0.2950993838913521
ACH-000896,-0.8594417263433831
