,TCTE1 (202500)
ACH-000234,-0.15392692783892029
ACH-000235,-0.0814361091111935
ACH-000237,-0.17972228844043267
ACH-000238,-0.17313649372679948
ACH-000242,-0.5287079978512701
ACH-000243,-0.1812631625579148
ACH-000244,0.22756937779669406
ACH-000246,-0.0567529055640413
ACH-000248,-0.1945822397890395
ACH-000250,-0.1846344704904168
ACH-000251,-0.06572277362176865
ACH-000252,-0.4237697354445578
ACH-000253,-0.2163338806933065
ACH-000255,-0.11674730618077815
ACH-000256,-0.2046430853831098
ACH-000257,-0.01466869505395506
ACH-000258,-0.037258693470889295
ACH-000259,-0.18847358740979775
ACH-000260,-0.3658148516633824
ACH-000261,-0.09497559354867707
ACH-000262,-0.040211602230586084
ACH-000263,-0.09946021249655236
ACH-000264,-0.12413707528535248
ACH-000265,-0.17741453027268875
ACH-000266,-0.0987376166317316
ACH-000272,-0.14954232754626384
ACH-000274,-0.1630362167174806
ACH-000277,-0.2583316292734533
ACH-000278,-0.1035167964152375
ACH-000279,-0.1270475559217511
ACH-000280,-0.3320807296642023
ACH-000281,-0.2018010890581305
ACH-000288,-0.1303792659617059
ACH-000291,-0.21786537893582464
ACH-000293,-0.18991883498594456
ACH-000294,-0.025179693257251667
ACH-000295,-0.03957067327189046
ACH-000296,-0.03772468663000871
ACH-000302,-0.1358394761741783
ACH-000304,-0.07388824371396166
ACH-000307,-0.12517406878421786
ACH-000308,-0.17681389971401226
ACH-000310,-0.09116614219521096
ACH-000311,-0.21652544771704166
ACH-000312,-0.19641029375466568
ACH-000315,-0.17843328247819734
ACH-000316,-0.20830055112835424
ACH-000317,-0.07213284901065863
ACH-000318,-0.12000077048155693
ACH-000319,-0.12516551616997693
ACH-000320,-0.15670348512461815
ACH-000322,-0.1796505273424384
ACH-000323,-0.14397329502157238
ACH-000324,-0.2341870924238484
ACH-000329,-0.18023021341021106
ACH-000330,-0.3351712884857727
ACH-000331,-0.22173980058341816
ACH-000332,-0.1531186029705872
ACH-000334,0.1383546164541699
ACH-000335,-0.189131853780974
ACH-000336,-0.2894254321062578
ACH-000337,-0.3340049458619105
ACH-000338,-0.16513052666620195
ACH-000339,-0.17936674288180732
ACH-000341,0.09137387484427102
ACH-000348,-0.07308572669433268
ACH-000350,-0.13082104116093687
ACH-000352,-0.16981745945129367
ACH-000356,-0.174000501936865
ACH-000361,-0.030744013656268363
ACH-000362,-0.020258868521009242
ACH-000363,0.016441588914561545
ACH-000364,-0.07406115637583205
ACH-000365,-0.06344074056544903
ACH-000366,-0.17290666350585845
ACH-000368,-0.06537471672424974
ACH-000374,-0.2704208595457752
ACH-000375,-0.019322548878746515
ACH-000376,-0.291509753104045
ACH-000381,-0.2674355696667254
ACH-000383,-0.1906571379128765
ACH-000387,-0.1332990211077915
ACH-000389,-0.17838108703759945
ACH-000390,-0.131750177413029
ACH-000393,-0.15528270013233045
ACH-000395,-0.19110051481239326
ACH-000396,0.10337489881353756
ACH-000397,-0.09536468385384697
ACH-000401,-0.02141404882093766
ACH-000402,0.06748665054975979
ACH-000403,-0.0465275110042242
ACH-000404,-0.3065121172635229
ACH-000406,-0.12667937230642534
ACH-000407,-0.11197521981074487
ACH-000408,-0.24319811320906026
ACH-000410,-0.17711690385144224
ACH-000411,-0.23079454563849286
ACH-000414,-0.15764859656857294
ACH-000415,-0.3306724692430231
ACH-000416,-0.15039249288029166
ACH-000420,-0.2404040300943236
ACH-000421,-0.1188467916846536
ACH-000424,-0.403001068404402
ACH-000425,-0.16012605743534758
ACH-000426,-0.26582773492966544
ACH-000427,-0.20671029805794236
ACH-000433,-0.2613663396601956
ACH-000435,-0.16774099389100386
ACH-000436,-0.10468390683834357
ACH-000444,-0.20887033582546805
ACH-000445,-0.2851253431325497
ACH-000448,-0.19559900501687275
ACH-000450,-0.17126583993695807
ACH-000452,-0.26639460124767034
ACH-000454,-0.33647897018090145
ACH-000458,-0.1391810577014807
ACH-000459,-0.11871906175155783
ACH-000460,-0.11590200755545885
ACH-000461,-0.2077515777351412
ACH-000463,-0.24682113303678502
ACH-000464,-0.04717379270749167
ACH-000466,-0.10981990283235464
ACH-000467,-0.06838554092749076
ACH-000468,-0.1786201631143094
ACH-000469,-0.2700731388152937
ACH-000470,-0.07037128796173188
ACH-000471,-0.14768356970385696
ACH-000472,-0.11847208889150107
ACH-000473,-0.04702186304165901
ACH-000475,-0.10590750928488538
ACH-000476,-0.211185552502497
ACH-000477,-0.18463335283239726
ACH-000479,0.0559202697886106
ACH-000480,-0.2550501630543167
ACH-000481,-0.16773352123290491
ACH-000483,-0.12950762259316942
ACH-000484,-0.16498124621239754
ACH-000485,0.08242553564419647
ACH-000486,-0.1434994199382746
ACH-000487,-0.11081778597682324
ACH-000488,-0.2255426789112063
ACH-000490,-0.2094013307267054
ACH-000491,-0.16831370147453195
ACH-000495,-0.25191982957290404
ACH-000496,-0.1637765562822217
ACH-000499,-0.09815712392291008
ACH-000500,0.12487968957037565
ACH-000502,-0.1968094736557695
ACH-000503,0.2520573015476135
ACH-000505,-0.07992987211330016
ACH-000507,-0.16911270632112085
ACH-000510,-0.1259138169333241
ACH-000511,-0.044238063847842735
ACH-000512,-0.11255247289837472
ACH-000516,-0.005976480760681556
ACH-000517,-0.1476898525534859
ACH-000518,-0.12710974543128692
ACH-000520,-0.1246742937400634
ACH-000521,-0.3461288513757817
ACH-000522,-0.07467536718847964
ACH-000524,-0.3139227234897876
ACH-000527,-0.1868580501066084
ACH-000528,-0.2541750389993264
ACH-000537,-0.06819146412489756
ACH-000541,-0.29508809932433105
ACH-000542,-0.13221646148052835
ACH-000544,-0.1031374491444151
ACH-000545,-0.12410990272415992
ACH-000547,-0.3103502071073276
ACH-000548,-0.21353190227579333
ACH-000549,-0.14539492681298086
ACH-000550,-0.18649067197263167
ACH-000552,-0.15653905134566154
ACH-000556,-0.28007252656000364
ACH-000557,-0.044502204738022376
ACH-000569,0.04313155354238097
ACH-000570,-0.15318707366165127
ACH-000571,-0.1199134122481222
ACH-000573,0.001150111439498938
ACH-000576,-0.12836279543755524
ACH-000579,-0.16773587217625624
ACH-000580,0.06581340275608734
ACH-000584,-0.13317614894193058
ACH-000585,-0.2727228913430825
ACH-000588,-0.037260081360047305
ACH-000589,-0.08556543910778873
ACH-000591,-0.25849319927637937
ACH-000593,-0.2237908185032731
ACH-000600,-0.15585771941036472
ACH-000601,-0.14656088764078062
ACH-000605,-0.19835052686268465
ACH-000606,-0.17021714121259052
ACH-000608,-0.10984978235150106
ACH-000614,-0.09983555910516116
ACH-000616,-0.12648143871031925
ACH-000618,-0.21141637763518328
ACH-000619,-0.21069838744047287
ACH-000620,-0.11757459547963775
ACH-000621,-0.2476546283446993
ACH-000622,0.005767970983515698
ACH-000623,-0.0696717359033079
ACH-000624,-0.1848209942114223
ACH-000627,-0.04368264229590574
ACH-000630,-0.2474843931299541
ACH-000631,-0.1958744866001841
ACH-000632,-0.0659669845963237
ACH-000633,-0.2249496879441021
ACH-000637,-0.14850891555920925
ACH-000638,-0.16905180956160573
ACH-000646,-0.09913431977034913
ACH-000647,-0.22567191753806254
ACH-000648,-0.3212671647257145
ACH-000649,-0.12365979039792305
ACH-000651,-0.12919505323593142
ACH-000652,-0.3274178180107465
ACH-000653,-0.3168272587220478
ACH-000657,-0.2651364649772485
ACH-000658,-0.3491557144651399
ACH-000661,-0.00740693600769393
ACH-000662,-0.3090675467963772
ACH-000663,-0.17176245690584865
ACH-000665,-0.18109557303057733
ACH-000671,-0.22707370736391
ACH-000672,-0.2014851315403904
ACH-000673,-0.19387755215564587
ACH-000676,-0.12224212216324272
ACH-000677,-0.08691462345905718
ACH-000681,0.05141064442410647
ACH-000683,-0.32351363957574825
ACH-000684,-0.03389634580082938
ACH-000688,-0.19569662840174715
ACH-000693,-0.1792876354736768
ACH-000694,-0.14175806098399554
ACH-000695,0.0023279005549651788
ACH-000696,-0.0432338276109906
ACH-000697,-0.1140673579611303
ACH-000699,-0.13510706780224732
ACH-000701,-0.17870150743770233
ACH-000706,-0.19608666228938268
ACH-000711,-0.21126872660922072
ACH-000713,-0.3705702902534149
ACH-000714,-0.1996529814718618
ACH-000718,-0.11940422901853445
ACH-000720,-0.12882099086878146
ACH-000721,-0.1505806162701937
ACH-000724,-0.16178692623964014
ACH-000725,-0.19762759455876192
ACH-000732,-0.26331624305226364
ACH-000734,-0.21208467834053424
ACH-000735,-0.1311911756419359
ACH-000736,-0.018864447207006814
ACH-000738,-0.1097358068530462
ACH-000746,0.0012232857088169296
ACH-000747,-0.04576831098937287
ACH-000748,-0.02050762284597796
ACH-000753,-0.2723990332681777
ACH-000756,-0.3135022390515368
ACH-000757,-0.13356652878397288
ACH-000758,-0.1859102685501113
ACH-000760,-0.06516116275509773
ACH-000762,-0.18324328978330573
ACH-000763,-0.06511408120669059
ACH-000764,-0.10750054631056268
ACH-000765,-0.2289592399096367
ACH-000766,-0.15413511131360655
ACH-000767,-0.2701950799379002
ACH-000768,-0.13993509296106213
ACH-000769,-0.1767026587785316
ACH-000770,-0.1481804604052014
ACH-000771,-0.10462589286395316
ACH-000773,-0.1754945773514911
ACH-000776,0.03771053118495827
ACH-000777,-0.3499309117938133
ACH-000778,-0.1878645499028253
ACH-000781,-0.12596305846229186
ACH-000782,-0.08847526350697149
ACH-000783,-0.17628060993027522
ACH-000784,-0.2835526472916061
ACH-000785,-0.1641696774724691
ACH-000787,-0.1112981312121464
ACH-000788,-0.08918775484393851
ACH-000791,-0.24835845300780934
ACH-000792,-0.11986674808450018
ACH-000794,-0.1695873211143379
ACH-000796,-0.037455815703939084
ACH-000798,-0.25101266226406466
ACH-000799,-0.14854133825839885
ACH-000800,-0.2256146706470584
ACH-000802,-0.015023140530453328
ACH-000804,-0.1469100830423525
ACH-000805,-0.02879254825243697
ACH-000809,-0.18878568251397174
ACH-000810,-0.05884427637485585
ACH-000811,-0.06208931195634412
ACH-000817,8.795994146275991e-05
ACH-000819,-0.06240675915282357
ACH-000820,0.08298521899795468
ACH-000821,-0.10806818122121922
ACH-000822,-0.08236125962654235
ACH-000823,-0.21514371621745412
ACH-000824,-0.14916336229514485
ACH-000827,-0.14398366850845126
ACH-000829,-0.020326432276331945
ACH-000831,-0.15734494581759886
ACH-000832,-0.0018404473653240766
ACH-000833,-0.08019107368166968
ACH-000834,-0.2559777380800728
ACH-000835,-0.19180688536147691
ACH-000836,-0.17060446908004964
ACH-000837,-0.1448203413211352
ACH-000838,-0.12330549976094406
ACH-000839,-0.15618165653821747
ACH-000840,0.010290409458250478
ACH-000841,-0.15614591112989903
ACH-000843,-0.18226935114974474
ACH-000846,-0.17596108092248994
ACH-000847,-0.16323570358937406
ACH-000848,-0.10545318796752286
ACH-000849,-0.053073025916294016
ACH-000851,-0.014342023211445443
ACH-000855,-0.1616745438600897
ACH-000856,-0.06723338976044675
ACH-000858,-0.15936756964650686
ACH-000859,-0.13064040961724072
ACH-000861,-0.08284057161993834
ACH-000862,-0.184167165016344
ACH-000865,-0.1576183538569809
ACH-000866,-0.16609436200753444
ACH-000867,-0.16325496839287
ACH-000869,-0.1454706500387356
ACH-000872,-0.0911598750185952
ACH-000873,-0.2652865469081911
ACH-000876,-0.3370495496247008
ACH-000878,-0.2260052686821103
ACH-000880,-0.11406768675832288
ACH-000881,-0.12441923095074076
ACH-000882,-0.21353768897667705
ACH-000884,-0.17829497100493658
ACH-000885,-0.18171093689605247
ACH-000887,-0.1400080448886201
ACH-000889,-0.1876193242760483
ACH-000896,-0.20558510959080412
ACH-000898,-0.13936381702570916
ACH-000900,-0.10859948705959048
ACH-000901,-0.07826612083611031
ACH-000905,-0.2761202568920669
ACH-000906,-0.15076399910899135
ACH-000907,-0.21466030054708274
ACH-000910,-0.2641603975507563
ACH-000911,-0.2546780075556039
ACH-000912,-0.14147327106343965
ACH-000913,-0.105212245055042
ACH-000915,-0.10479302804689952
ACH-000916,-0.22184160136448056
ACH-000917,-0.23942469065699176
ACH-000920,-0.0774336578806117
ACH-000921,-0.1076415376574971
ACH-000924,-0.24353209122469585
ACH-000926,-0.03601257396853345
ACH-000928,-0.20864907920380898
ACH-000929,-0.04460375873795213
ACH-000932,-0.13501420997614375
ACH-000935,-0.2765116965163153
ACH-000936,-0.18948699785748285
ACH-000937,-0.2266852444937043
ACH-000938,-0.15830605350905586
ACH-000939,-0.23301314206803586
ACH-000941,-0.2874914572002738
ACH-000943,-0.12854094656930362
ACH-000946,-0.11682648339669703
ACH-000947,-0.15793739071036444
ACH-000948,-0.1230663001835935
ACH-000950,-0.1176211623125703
ACH-000953,-0.24524958087119125
ACH-000954,0.2957069815617773
ACH-000957,-0.1631928483748446
ACH-000958,-0.0550024005220402
ACH-000960,-0.13602927908313822
ACH-000963,-0.13228226604980564
ACH-000968,-0.0394930877258725
ACH-000969,-0.08162675467229627
ACH-000972,-0.06366415467836699
ACH-000973,-0.17576893873150015
ACH-000974,-0.23482262315498334
ACH-000978,-0.2289218966802019
ACH-000984,-0.20712403019102
ACH-000986,-0.13333207868898672
ACH-000988,-0.27142749011593204
ACH-000993,-0.1799241852874104
ACH-000994,-0.3235391833859436
ACH-000996,-0.2197249198232951
ACH-001001,-0.12561655829797105
ACH-001020,-0.109345278472554
ACH-001028,-0.18398816045505773
ACH-001031,-0.11753136004265274
ACH-001038,-0.2180974594316757
ACH-001048,-0.06274605951490306
ACH-001050,-0.13801255313157856
ACH-001053,-0.1208404939833932
ACH-001054,-0.10522389518062278
ACH-001061,-0.126774396773148
ACH-001067,-0.35866049271913336
ACH-001075,-0.14183850307602
ACH-001096,-0.07675531368393347
ACH-001111,-0.26197139242824496
ACH-001119,-0.10532559932239838
ACH-001128,-0.14400954108565894
ACH-001134,-0.40548987578905904
ACH-001151,-0.16016614301383206
ACH-001163,-0.07962661359517648
ACH-001164,-0.16989754799980727
ACH-001183,-0.15127998797971534
ACH-001192,-0.0544460706212587
ACH-001193,-0.1390619116595901
ACH-001196,-0.27528103378592034
ACH-001197,-0.3007378456032753
ACH-001205,-0.07741405836242765
ACH-001211,-0.18677458498177865
ACH-001212,-0.235928947714096
ACH-001228,-0.2118625893151424
ACH-001232,-0.06251768517969825
ACH-001239,-0.14595847621303126
ACH-001270,-0.2480112948614753
ACH-001274,-0.08393248174323069
ACH-001275,-0.10407167122843416
ACH-001277,-0.3481875249794604
ACH-001278,-0.11652687135304712
ACH-001280,-0.017975783509798032
ACH-001283,-0.1640584530741372
ACH-001289,-0.07714037889595922
ACH-001300,-0.16131331320751044
ACH-001301,-0.3155514386388784
ACH-001302,-0.08688664695948775
ACH-001306,-0.10021055956273002
ACH-001318,-0.2297358087166336
ACH-001322,0.09007824972042218
ACH-001328,-0.3462017690338663
ACH-001332,-0.1524446068947712
ACH-001336,-0.05369317384505362
ACH-001346,-0.2502700435984372
ACH-001353,-0.022055626865567703
ACH-001354,-0.2396365709102489
ACH-001367,-0.25509539324680985
ACH-001368,-0.09513628067518416
ACH-001374,0.249567794870707
ACH-001377,-0.017479555461144596
ACH-001380,-0.14486906186269466
ACH-001391,0.029028939213158314
ACH-001408,-0.16241057978111684
ACH-001430,-0.1837324558646545
ACH-001431,-0.29271879604010315
ACH-001450,0.011431682768950551
ACH-001496,-0.13059902539496626
ACH-001500,-0.07509143550216289
ACH-001523,-0.1796581750933305
ACH-001532,-0.14011902257558712
ACH-001550,-0.1694961685410735
ACH-001552,-0.018739924303606072
ACH-001554,-0.1033958665869994
ACH-001654,-0.14501523851052162
ACH-001735,-0.2391886627184375
ACH-001736,-0.2655119244160549
ACH-001737,-0.2690750402085765
ACH-001740,-0.10594585320520693
ACH-001745,-0.15879982852422364
ACH-001765,-0.3950519566998344
