,IFFO2 (126917)
ACH-000242,0.3508205801707409
ACH-000243,-0.06359278377901201
ACH-000244,-0.1342186370003831
ACH-000246,-0.09065939138141847
ACH-000248,0.09150026666885164
ACH-000250,-0.04530455034516248
ACH-000251,-0.2089627191540365
ACH-000252,-0.2264419600102389
ACH-000253,0.013776134137110421
ACH-000255,0.04260712383699613
ACH-000256,-0.20358303117251755
ACH-000257,0.027924806723543312
ACH-000258,-0.212770507037543
ACH-000259,-0.12949327647650236
ACH-000260,-0.13569834547589493
ACH-000261,-0.032457400649593536
ACH-000262,0.10654735863733844
ACH-000263,-0.06306293941541198
ACH-000264,-0.12122999455787965
ACH-000265,0.02404297841343107
ACH-000266,-0.13267576673241688
ACH-000272,0.045744805107278116
ACH-000274,-0.19396341748931886
ACH-000277,-0.1607672380139888
ACH-000278,-0.15811853643143578
ACH-000279,-0.12669090945650188
ACH-000280,0.026139330556011125
ACH-000281,-0.11906307401016802
ACH-000288,-0.14435359463993824
ACH-000291,-0.1728634680617509
ACH-000293,-0.18852011997330576
ACH-000294,-0.02852554696546236
ACH-000295,0.03510968206154624
ACH-000296,-0.10176227145028777
ACH-000302,-0.14781924118721335
ACH-000304,-0.0023764824057935204
ACH-000307,-0.11882030807651775
ACH-000308,-0.010029019975461682
ACH-000310,-0.09495062457251843
ACH-000311,-0.1587216266293625
ACH-000312,-0.14515723889736995
ACH-000315,-0.212143190886408
ACH-000316,-0.04738671000045582
ACH-000317,-0.23535103609055935
ACH-000318,-0.0811994120134649
ACH-000319,0.1574118665047415
ACH-000320,-0.11226801507441543
ACH-000322,-0.10503787475545252
ACH-000323,-0.15883043287124113
ACH-000324,-0.03875587405659962
ACH-000329,-0.10758281393559124
ACH-000330,-0.1389410100125993
ACH-000331,-0.20236581520193456
ACH-000332,-0.052021110610339184
ACH-000334,0.02389174833124233
ACH-000335,-0.004901819605410665
ACH-000336,0.05161434711697163
ACH-000337,-0.14214203258779626
ACH-000338,-0.5425757212007933
ACH-000339,0.09723285186250387
ACH-000341,-0.07304581455630417
ACH-000348,-0.08889409167491116
ACH-000350,-0.03377156242380176
ACH-000352,-0.15052488817469312
ACH-000356,-0.03681288203127595
ACH-000361,0.043308778758827056
ACH-000362,-0.02364752679648073
ACH-000363,0.015918489601338813
ACH-000364,-0.17864690150642426
ACH-000365,-0.09531425674734588
ACH-000366,-0.2914083764967953
ACH-000368,-0.04623625158464671
ACH-000374,0.02631129617907861
ACH-000375,-0.10184176433656826
ACH-000376,-0.09580719624410897
ACH-000381,-0.14517574922704046
ACH-000383,-0.07305221110228052
ACH-000387,-0.1313715339717368
ACH-000389,-0.07956106792764409
ACH-000390,-0.08244943216024013
ACH-000393,-0.12355523926125735
ACH-000395,-0.175035243517768
ACH-000396,-0.14637678015200206
ACH-000397,-0.1357794457813752
ACH-000401,0.05162470269811427
ACH-000402,-0.09040078421454577
ACH-000403,-0.13020049719349305
ACH-000404,-0.2111841069417172
ACH-000406,-0.04977476750562409
ACH-000407,-0.03854304379611782
ACH-000408,-0.2500373101003482
ACH-000410,-0.038841842599140836
ACH-000411,-0.06634973028087078
ACH-000414,-0.035138452501641125
ACH-000415,-0.03057435170475738
ACH-000416,-0.1757365842612515
ACH-000420,-0.13686388962728407
ACH-000421,-0.2026422145858809
ACH-000424,-0.28636161564166074
ACH-000425,-0.0730697783094656
ACH-000426,-0.07651959764439799
ACH-000427,-0.14921217707519735
ACH-000433,0.1462901980650303
ACH-000435,-0.08661499196668239
ACH-000436,-0.1477776071475872
ACH-000444,0.019565082737247358
ACH-000445,0.08641554907398248
ACH-000448,-0.09076426053852604
ACH-000450,-0.029120251937349836
ACH-000452,-0.08796932273383654
ACH-000454,0.029244164698302405
ACH-000458,0.057591880488000666
ACH-000459,0.21525775880673606
ACH-000460,-0.06626838701059744
ACH-000461,-0.07763225517755662
ACH-000463,-0.0018805683467191172
ACH-000464,-0.26602418457864635
ACH-000466,-0.10087826123511244
ACH-000467,-0.20791687935173653
ACH-000468,-0.06471769572323137
ACH-000469,0.022067517804545748
ACH-000470,-0.06842598515105268
ACH-000471,-0.1216253089768996
ACH-000472,-0.11517886399452265
ACH-000473,-0.051861868213397964
ACH-000475,-0.12570442792108275
ACH-000476,-0.13796338114209833
ACH-000477,-0.1262546351858828
ACH-000479,0.08295708770520205
ACH-000480,-0.08620150504470557
ACH-000481,-0.04705511418449692
ACH-000483,0.053517070114876594
ACH-000484,-0.19845754575051947
ACH-000485,-0.18311259244725875
ACH-000486,-0.08291218174975391
ACH-000487,-0.04008733599802091
ACH-000488,-0.1612767958996031
ACH-000490,-0.04511587170538496
ACH-000491,-0.2003075515511384
ACH-000495,-0.0606585458777603
ACH-000496,-0.03146114753732205
ACH-000499,0.19501569179927936
ACH-000500,-0.2769197054956591
ACH-000502,-0.08330720882845692
ACH-000503,0.18729335405738365
ACH-000505,-0.20478965853485104
ACH-000507,-0.2814816221424073
ACH-000510,-0.12748857573372654
ACH-000511,-0.05196474980158693
ACH-000512,0.0003810575646230594
ACH-000516,-0.15269337952238524
ACH-000517,-0.10104883106171146
ACH-000518,-0.20339813991740105
ACH-000520,0.04904123936933698
ACH-000521,-0.08604144544303606
ACH-000522,-0.1473399961205703
ACH-000524,-0.1384725211935833
ACH-000527,-0.11074824970151484
ACH-000528,-0.06179982087539637
ACH-000537,-0.10591307506246388
ACH-000541,-0.236211501886346
ACH-000542,-0.030930300270503
ACH-000544,0.11701369180350475
ACH-000545,-0.052026790885718516
ACH-000547,-0.2256989380404132
ACH-000548,0.0016013060707710685
ACH-000549,-0.1687737933247053
ACH-000550,-0.31456436321557
ACH-000552,-0.0015227261807017804
ACH-000556,-0.14219496624971542
ACH-000557,0.05858267857626396
ACH-000569,-0.20272399560173135
ACH-000570,-0.09110881503295816
ACH-000571,-0.050756803817669435
ACH-000573,0.012218551307927959
ACH-000576,-0.06676088294647113
ACH-000579,-0.08852831541213663
ACH-000580,0.1041748811640612
ACH-000584,-0.017369850905882157
ACH-000585,-0.04213328241241061
ACH-000588,-0.043322157462406835
ACH-000589,-0.043924763257494066
ACH-000591,0.0034706299201880605
ACH-000593,-0.05088589158558012
ACH-000600,-0.014974261991094856
ACH-000601,0.07258820463464127
ACH-000605,-0.14840624621074794
ACH-000606,-0.012306442081230115
ACH-000608,0.07911885174345908
ACH-000614,-0.3042298680830269
ACH-000616,0.007771255090977619
ACH-000618,-0.08639214147087397
ACH-000619,-0.04407522562343298
ACH-000620,-0.10581546804828312
ACH-000621,-0.17251834782260367
ACH-000622,-0.16477430633947354
ACH-000623,0.02945029147251177
ACH-000624,-0.038681520599570286
ACH-000627,-0.000508192756074021
ACH-000630,0.07286538529059547
ACH-000631,-0.2768954165548278
ACH-000632,-0.1196086123159976
ACH-000633,-0.1725673214677121
ACH-000637,-0.1421140894319485
ACH-000638,-0.12126123647969887
ACH-000646,-0.23015740984795924
ACH-000647,-0.12288964420330495
ACH-000648,-0.05954164759163672
ACH-000649,-0.1008661177063898
ACH-000651,-0.05759958491194555
ACH-000652,0.021126839200413573
ACH-000653,0.029135382961540574
ACH-000657,-0.1243607721266606
ACH-000658,-0.1141393086213609
ACH-000661,0.09552205092716166
ACH-000662,-0.11007326041989328
ACH-000663,-0.15239634829800622
ACH-000665,-0.0418641313566731
ACH-000671,-0.3414804371002093
ACH-000672,-0.4491930652360877
ACH-000673,-0.10802998547833886
ACH-000676,-0.11157866005134526
ACH-000677,-0.023907427006524627
ACH-000681,0.12746314021568678
ACH-000683,-0.1598816704722966
ACH-000684,-0.10721104568268144
ACH-000688,-0.11539282206517636
ACH-000693,-0.0019706378577029862
ACH-000694,-0.11926591949108588
ACH-000695,-0.28258140259523606
ACH-000696,-0.07200092694340537
ACH-000697,-0.11118798759191764
ACH-000699,-0.22209413269431752
ACH-000701,-0.07796186964051807
ACH-000706,-0.01748872872317216
ACH-000711,-0.12029664491619735
ACH-000713,-0.09515571159817393
ACH-000714,-0.08694331178820704
ACH-000718,-0.1320408273655064
ACH-000720,-0.0563767930559491
ACH-000721,-0.020788956543363903
ACH-000724,-0.054965328751223314
ACH-000725,-0.007818464417302749
ACH-000732,0.04871972204646284
ACH-000734,-0.08024582339304039
ACH-000735,-0.13590205219864962
ACH-000736,-0.06838087475615974
ACH-000738,-0.042517236132058066
ACH-000746,-0.16113579461530173
ACH-000747,-0.05178694042710325
ACH-000748,0.04940362773604627
ACH-000753,-0.15363468010336934
ACH-000756,0.2814061476457061
ACH-000757,-0.11400790410784807
ACH-000758,-0.2751470035554853
ACH-000760,-0.1110506652957034
ACH-000762,0.04308982539835722
ACH-000763,-0.2561224255647705
ACH-000764,-0.19298946212809087
ACH-000765,-0.05445399861415353
ACH-000766,-0.05199483933119565
ACH-000767,-0.10579640119245312
ACH-000768,0.08148375512522588
ACH-000769,-0.01829613763988764
ACH-000770,-0.13374668626680344
ACH-000771,-0.0621981785741824
ACH-000773,0.03443370367903985
ACH-000776,0.04042766055387975
ACH-000777,-0.11737438497134532
ACH-000778,-0.10336597071220067
ACH-000781,-0.02348998167060566
ACH-000782,0.08131073456786186
ACH-000783,-0.06910499574580785
ACH-000784,-0.16913182093010545
ACH-000785,-0.1708127370567364
ACH-000787,0.009048519649684398
ACH-000788,-0.058270022302377676
ACH-000791,-0.10901889910834717
ACH-000792,-0.016171855277403356
ACH-000794,-0.04828139593832437
ACH-000796,-0.03479699198290158
ACH-000798,-0.12618212340475138
ACH-000799,-0.05773834445769596
ACH-000800,-0.12005667261084885
ACH-000802,-0.10027721923238267
ACH-000804,-0.01575121351161254
ACH-000805,-0.1804009789877377
ACH-000809,-0.13927463469066467
ACH-000810,-0.03740650353044489
ACH-000811,-0.04775036041679539
ACH-000817,-0.19130501675131528
ACH-000819,0.03135415103219792
ACH-000820,0.02217111286550865
ACH-000821,-0.12106581105224434
ACH-000822,-0.11526749931057075
ACH-000823,0.014732772779045387
ACH-000824,-0.07192120273026834
ACH-000827,0.04606429986412276
ACH-000829,-0.1198148496657012
ACH-000831,-0.2788150962540111
ACH-000832,-0.08430435069056008
ACH-000833,-0.06795743822017451
ACH-000834,-0.05270200235466015
ACH-000835,-0.056347743444357536
ACH-000836,-0.13673505675347108
ACH-000837,-0.06811826213376565
ACH-000838,0.07774078256617259
ACH-000839,-0.20556613546826885
ACH-000840,-0.0904391529199498
ACH-000841,0.0192034559278457
ACH-000843,-0.04766983866363672
ACH-000846,-0.34115689059607396
ACH-000847,-0.02748260624124784
ACH-000848,-0.1552632241257678
ACH-000849,-0.19835510886885704
ACH-000851,-0.06083057878844801
ACH-000855,-0.17101426820759352
ACH-000856,-0.13271461024437756
ACH-000858,-0.08188642908362583
ACH-000859,0.1792732683244761
ACH-000861,-0.11179514246655077
ACH-000862,0.0023096849374291987
ACH-000865,-0.054052321358802745
ACH-000866,-0.12558756356355996
ACH-000867,-0.04891492019839705
ACH-000869,-0.04954552591554765
ACH-000872,-0.15224314605953593
ACH-000873,0.01606600541937645
ACH-000876,-0.02547303259008012
ACH-000878,-0.012928553836696772
ACH-000880,-0.169164621636854
ACH-000881,-0.1849016480984824
ACH-000882,-0.16873112341403246
ACH-000884,-0.10048564660640352
ACH-000885,-0.1287784137469011
ACH-000887,-0.11699945443112655
ACH-000889,-0.08050830903690648
ACH-000896,0.09978224260892536
ACH-000898,-0.0953803180656609
ACH-000900,-0.143190942831082
ACH-000901,-0.14265291804229355
ACH-000905,-0.06119501802246587
ACH-000906,-0.12834011522307875
ACH-000907,0.018748315437963032
ACH-000910,-0.0730824215641499
ACH-000911,-0.14014858638615454
ACH-000912,0.1474463586498204
ACH-000913,-0.10901180178412452
ACH-000915,-0.24295741769700074
ACH-000916,0.09684586092734136
ACH-000917,-0.05331576202118539
ACH-000920,-0.2932525662357772
ACH-000921,-0.1940755584720544
ACH-000924,-0.0496116985806128
ACH-000926,-0.16777363150628244
ACH-000928,-0.18920320734390766
ACH-000929,-0.2048743370769816
ACH-000932,-0.12894206257254248
ACH-000935,-0.05098895524353502
ACH-000936,-0.04112356116875368
ACH-000937,-0.0063393491053759425
ACH-000938,-0.06703232754835635
ACH-000939,-0.08123391488489018
ACH-000941,-0.07515845857659019
ACH-000943,-0.10650877698334556
ACH-000946,-0.17783967071403955
ACH-000947,-0.03600791557539219
ACH-000948,-0.14778221104266115
ACH-000950,-0.2367199598896931
ACH-000953,-0.18877593353983754
ACH-000954,-0.34679336614776124
ACH-000957,-0.07157014467913338
ACH-000958,-0.17507129759261128
ACH-000960,0.07211017604491364
ACH-000963,-0.07046807729177977
ACH-000968,-0.10284406370444024
ACH-000969,-0.036843139792811716
ACH-000972,-0.2691687772200841
ACH-000973,-0.188766712373982
ACH-000974,-0.021132539987497975
ACH-000978,-0.24122614122214736
ACH-000984,-0.11126096449550912
ACH-000986,-0.16567330403356414
ACH-000988,0.027854230810029936
ACH-000993,-0.08800104571155384
ACH-000994,-0.24388388665792546
ACH-000996,-0.3796699674878436
ACH-001001,-0.0415500380131923
ACH-001020,-0.1251824532890058
ACH-001028,-0.03340610080485267
ACH-001031,-0.09292311579972616
ACH-001038,-0.14712209119443515
ACH-001048,-0.01718203318148882
ACH-001050,-0.006945907643103829
ACH-001053,-0.0503971566588955
ACH-001054,-0.1450702514108018
ACH-001061,-0.14144199135596505
ACH-001067,-0.07020007360855968
ACH-001075,-0.09004805939776345
ACH-001096,-0.026063631118164503
ACH-001111,-0.08474371847678709
ACH-001119,-0.07007048889552503
ACH-001128,-0.07319993230487568
ACH-001134,-0.11696103238990165
ACH-001151,-0.11547591261593852
ACH-001163,-0.22921264521596774
ACH-001164,0.14655251357716126
ACH-001183,-0.04298297652016853
ACH-001192,0.051271677930733575
ACH-001193,-0.09900805029537968
ACH-001196,-0.0717783995489256
ACH-001197,-0.015015803844905027
ACH-001205,-0.3253737560096716
ACH-001211,-0.24814735883699726
ACH-001212,-0.3972013906282009
ACH-001228,-0.12119989060891695
ACH-001232,-0.13276373590550014
ACH-001239,-0.0795977256382091
ACH-001270,0.2077469606502466
ACH-001274,0.12526022751155275
ACH-001275,0.0006728335444834054
ACH-001277,0.019919617811114777
ACH-001278,-0.1633212462666486
ACH-001280,-0.05038113362313165
ACH-001283,-0.08319486103218716
ACH-001289,-0.14175848479634445
ACH-001300,-0.028783639637621337
ACH-001301,-0.14881430403329404
ACH-001302,-0.2512370936189595
ACH-001306,-0.04719017427198715
ACH-001318,-0.12022469588408236
ACH-001322,-0.0916920086357632
ACH-001328,-0.16416068001683193
ACH-001332,0.17022365266780565
ACH-001336,-0.011110472567301764
ACH-001346,-0.06984819248054876
ACH-001353,-0.008724636027296432
ACH-001354,0.04900768945288764
ACH-001367,-0.3404352196561855
ACH-001368,-0.09527983924049263
ACH-001374,0.05506434788266719
ACH-001377,-0.2582405299490221
ACH-001380,-0.1157747760245812
ACH-001391,-0.053955196719596366
ACH-001408,-0.1067589359855204
ACH-001430,0.04296281107284075
ACH-001431,-0.008059163685927835
ACH-001450,-0.08528537300965741
ACH-001496,-0.0441633576905903
ACH-001500,-0.015177702548384731
ACH-001523,-0.1117472821875226
ACH-001532,-0.19860017482728848
ACH-001550,-0.12054215772010395
ACH-001552,0.017185328597648836
ACH-001554,-0.20142473692418064
ACH-001654,-0.10458566386721443
ACH-001735,-0.1812380692599934
ACH-001736,-0.034587342960687543
ACH-001737,0.7185704534754748
ACH-001740,0.1146330546407102
ACH-001745,-0.05411984053282582
ACH-001765,-0.05728121573838079
