,ACKR4 (51554)
ACH-000004,-0.08351584505026995
ACH-000005,0.2277496550541549
ACH-000007,0.11312098588152728
ACH-000009,-0.1848033878202608
ACH-000011,-0.04616743705961717
ACH-000012,-0.09595829234513902
ACH-000013,-0.116373888532131
ACH-000014,-0.19105213819668132
ACH-000015,-0.06292817886582823
ACH-000017,-0.1150451976657139
ACH-000018,-0.2103706350951733
ACH-000019,-0.16037672436208542
ACH-000021,-0.2707741093197839
ACH-000022,-0.054859961745506884
ACH-000025,-0.14494524238306364
ACH-000028,-0.216756884633191
ACH-000030,-0.09115406978068917
ACH-000035,-0.08827729243198662
ACH-000036,-0.08040056619502711
ACH-000037,-0.12607614797185712
ACH-000039,-0.2403779476552449
ACH-000040,-0.11652285260591873
ACH-000041,-0.3185618694914833
ACH-000042,-0.07027407082807807
ACH-000045,-0.07650201301583417
ACH-000047,-0.04346357083870635
ACH-000052,-0.21848116888747146
ACH-000053,-0.14229301436931807
ACH-000054,-0.1760937175989118
ACH-000055,-0.18860984008334147
ACH-000060,-0.11670473279458365
ACH-000067,-0.010871808841607591
ACH-000070,-0.08426229072416766
ACH-000075,-0.006574099243544167
ACH-000078,-0.15695749919424667
ACH-000082,-0.13488505779104276
ACH-000085,-0.037855719815861784
ACH-000086,-0.006250364109628262
ACH-000087,-0.17288858426352402
ACH-000092,-0.2112118351729794
ACH-000095,-0.09692652413976344
ACH-000097,-0.0828649088210623
ACH-000098,-0.13500519258695826
ACH-000099,-0.13343218060469045
ACH-000108,-0.1555271699362431
ACH-000113,-0.08704636674815547
ACH-000116,-0.12093795253274515
ACH-000118,-0.12381616291687145
ACH-000120,-0.002605843364039756
ACH-000123,-0.11063221713344368
ACH-000127,0.03882328497852879
ACH-000128,-0.11358175270939673
ACH-000132,-0.21682019103107306
ACH-000133,-0.14760607048305432
ACH-000137,-0.15515792097480632
ACH-000138,0.01148329639262025
ACH-000142,-0.13190663789545318
ACH-000143,-0.19224105251338552
ACH-000146,-0.1543892148496543
ACH-000148,0.03554322026822053
ACH-000150,-0.24273707386802665
ACH-000152,-0.07806087440209006
ACH-000153,-0.2733893482109259
ACH-000159,-0.09275192010294116
ACH-000160,-0.0711325703122584
ACH-000163,-0.16904821064246858
ACH-000167,-0.3254447566526923
ACH-000168,-0.06694595585854078
ACH-000169,-0.13522776638059414
ACH-000178,-0.10886273920762868
ACH-000183,-0.18479731784328385
ACH-000188,-0.08330498575381667
ACH-000189,-0.2094533971262632
ACH-000190,-0.07455168560601542
ACH-000198,-0.0776565439013699
ACH-000203,-0.19998183126616326
ACH-000204,-0.16063431394205144
ACH-000206,-0.1958071193107563
ACH-000207,-0.11078967028278648
ACH-000208,0.0428738019771327
ACH-000210,0.06559294239228516
ACH-000211,-0.1336676237087289
ACH-000215,-0.08246898188302552
ACH-000221,-0.046927075449979816
ACH-000222,-0.07286291628265525
ACH-000223,-0.19558734256702875
ACH-000226,-0.033820028654168194
ACH-000227,-0.18225636843074586
ACH-000228,-0.17471736668636978
ACH-000231,-0.10523085658171642
ACH-000232,-0.12524129966491018
ACH-000233,-0.05798321099454948
ACH-000234,-0.20713964745834226
ACH-000235,-0.09602145140545527
ACH-000237,-0.08637513626539649
