,MUL1 (79594)
ACH-000315,-0.03448737654358293
ACH-000316,-0.2244726133672636
ACH-000317,-0.14318924636887884
ACH-000318,-0.15759894043782333
ACH-000319,0.036170585176911234
ACH-000320,-0.12993817757922796
ACH-000322,-0.1574643649020145
ACH-000323,-0.19249148177164516
ACH-000324,-0.01213784488863621
ACH-000329,-0.2293600938465535
ACH-000330,-0.12980379589953892
ACH-000331,-0.1786840736208568
ACH-000332,-0.03797967051924212
ACH-000334,-0.0919602438031986
ACH-000335,-0.2021360235401516
ACH-000336,-0.08090087598906294
ACH-000337,-0.02788651902652187
ACH-000338,-0.0962194305126949
ACH-000339,0.024847421693825502
ACH-000341,-0.19411739691409352
ACH-000348,-0.16059023101755032
ACH-000350,-0.0016553089794804994
ACH-000352,0.12642160869961375
ACH-000356,0.054193703218964835
ACH-000361,-0.1208227921924103
ACH-000362,-0.15423148101443887
ACH-000363,-0.271180491690666
ACH-000364,-0.1009274181431903
ACH-000365,-0.09501798711689972
ACH-000366,-0.15144808361093762
ACH-000368,-0.04907173791073054
ACH-000374,-0.008239239427660307
ACH-000375,-0.18420799711519592
ACH-000376,0.0007102703444707916
ACH-000381,-0.09122817846161743
ACH-000383,-0.09044958345941656
ACH-000387,0.004561639152370503
ACH-000389,-0.1449175278910111
ACH-000390,-0.003915288213208229
ACH-000393,-0.031242166464852908
ACH-000395,0.0005871768471427411
ACH-000396,0.1429622655373377
ACH-000397,-0.06503941510755216
ACH-000401,-0.0375452824237668
ACH-000402,-0.1747775119027454
ACH-000403,-0.13609643650532846
ACH-000404,-0.047775564379309896
ACH-000406,-0.06767395689816294
ACH-000407,-0.08624969659128365
ACH-000408,0.016325477614989994
ACH-000410,-0.09213096286734908
ACH-000411,-0.08024881487775842
ACH-000414,-0.06394888916469299
ACH-000415,-0.060430553849517475
ACH-000416,-0.10622034584945
ACH-000420,-0.0803435995529911
ACH-000421,-0.05534403541995984
ACH-000424,-0.1861938492708716
ACH-000425,-0.04200636821310066
ACH-000426,0.023720126584898863
ACH-000427,-0.042764566121191436
ACH-000433,-0.11878383574749116
ACH-000435,-0.08037068253386123
ACH-000436,-0.16889675743738689
ACH-000444,-0.1423143195553274
ACH-000445,-0.11344613223950535
ACH-000448,-0.06377389669724988
ACH-000450,-0.13779190053525306
ACH-000452,-0.16107662173751353
ACH-000454,-0.09502400421010104
ACH-000458,-0.09607328955390976
ACH-000459,0.03786411459712765
ACH-000460,-0.048923939636385264
ACH-000461,0.027893003293254198
ACH-000463,-0.07233929705118843
ACH-000464,-0.10954645779699844
ACH-000466,-0.12313291153174083
ACH-000467,-0.267616185454837
ACH-000468,-0.0673282208150274
ACH-000469,-0.09969029065104563
ACH-000470,-0.12381007527918578
ACH-000471,-0.07053212445731204
ACH-000472,-0.027922666817705503
ACH-000473,0.1283395422965277
ACH-000475,-0.03493947999226901
ACH-000476,-0.08159296218445147
ACH-000477,0.04858918535275415
ACH-000479,0.22657535209906005
ACH-000480,0.005743151897097311
ACH-000481,-0.11207239979939562
ACH-000483,-0.17879748654284566
ACH-000484,-0.10325976566265048
ACH-000485,-0.1845830676429488
ACH-000486,-0.023779255019625238
ACH-000487,-0.09665279925045782
ACH-000488,0.013212759588617064
ACH-000490,-0.08039877855729123
ACH-000491,-0.2249311534934376
ACH-000495,-0.05790017011056025
ACH-000496,-0.19548885846709607
ACH-000499,-0.03556015120407057
ACH-000500,-0.2291211129501503
ACH-000502,-0.1414598075744508
ACH-000503,-0.07645816181409264
ACH-000505,-0.09641656404695946
ACH-000507,-0.12728112975834455
ACH-000510,-0.0674243270272489
ACH-000511,-0.038172415311143765
ACH-000512,-0.20375974637915945
ACH-000516,-0.04084022183937912
ACH-000517,-0.08774636651366872
ACH-000518,-0.03708275868707222
ACH-000520,-0.060036310381563186
ACH-000521,-0.10908441643923053
ACH-000522,-0.05574006731350014
ACH-000524,0.003508005454569926
ACH-000527,-0.045416144074234895
ACH-000528,0.009770660575836776
ACH-000537,-0.11645245570744828
ACH-000541,0.01495079153341788
ACH-000542,0.02704825498305907
ACH-000544,-0.08839694535958617
ACH-000545,-0.013597167985120218
ACH-000547,-0.009210027958512678
ACH-000548,0.06383596464421443
ACH-000549,0.05445053160703992
ACH-000550,-0.12234219674644616
ACH-000552,-0.06526711188740418
ACH-000556,-0.039130889399731125
ACH-000557,0.006411976193367758
ACH-000569,0.26355655723045873
ACH-000570,-0.05938621922693103
ACH-000571,-0.09986044026909817
ACH-000573,-0.010807202127022759
ACH-000576,-0.13606337345043498
ACH-000579,-0.06610001436672602
ACH-000580,-0.17257682204766295
ACH-000584,0.04367196417548251
ACH-000585,-0.07362788703970749
ACH-000588,0.054484973935669034
ACH-000589,-0.12252704085140464
ACH-000591,-0.025849778306522374
ACH-000593,-0.22369016238362172
ACH-000600,-0.023627498848869208
ACH-000601,-0.12245146860116154
ACH-000605,-0.13655839284115653
ACH-000606,-0.03311485852155452
ACH-000608,-0.12757250886604818
ACH-000614,-0.13188969180715554
ACH-000616,0.11101765341408773
ACH-000618,-0.035646708224864015
ACH-000619,-0.014815778403065331
ACH-000620,-0.07088968885824057
ACH-000621,-0.1411333692105138
ACH-000622,-0.05469305177423248
ACH-000623,-0.07770164888695602
ACH-000624,-0.002390109329319245
ACH-000627,-0.0931808208709621
ACH-000630,-0.15789887894676674
ACH-000631,0.16230734097354516
ACH-000632,-0.05340558157578802
ACH-000633,-0.1908920095469027
ACH-000637,0.013151429423263696
ACH-000638,-0.17650454302967236
ACH-000646,-0.09050684117695336
ACH-000647,0.0180381991997462
ACH-000648,-0.182247688340392
ACH-000649,-0.057441474236525465
ACH-000651,-0.013251964847684851
ACH-000652,0.1141889049882183
ACH-000653,-0.1932229600590644
ACH-000657,-0.01727714702158649
ACH-000658,-0.021000095848189928
ACH-000661,-0.11290994284498727
ACH-000662,-0.49967528689375396
ACH-000663,-0.1166187648199437
ACH-000665,-0.0920463121529494
ACH-000671,-0.109003470490003
ACH-000672,-0.3648709907456891
ACH-000673,-0.13618081256557082
ACH-000676,-0.043915927035975334
ACH-000677,-0.04160649531566929
ACH-000681,-0.007321512119003748
ACH-000683,-0.14851360981221082
ACH-000684,-0.15136929036395405
ACH-000688,-0.2021492826321274
ACH-000693,-0.005101819595033904
ACH-000694,-0.0971089449914814
ACH-000695,0.016945184242202548
ACH-000696,-0.07017878672768754
ACH-000697,-0.3971991777913593
ACH-000699,-0.18534673624405892
ACH-000701,-0.040788036504673865
ACH-000706,0.0254451793568832
ACH-000711,-0.07794384056834289
ACH-000713,-0.04321399948291082
ACH-000714,-0.024267469390368064
ACH-000718,-0.022181995525618677
ACH-000720,-0.1121048221160693
ACH-000721,-0.0908735313560632
ACH-000724,-0.0010478227260960538
ACH-000725,-0.026104552574665082
ACH-000732,0.1299635833050985
ACH-000734,-0.14299881849755547
ACH-000735,-0.07265447358627297
ACH-000736,-0.11212233833976436
ACH-000738,-0.02320638038098213
ACH-000746,0.0900721415331526
ACH-000747,-0.0017639440585705765
ACH-000748,-0.12659417811008744
ACH-000753,-0.1073418479970254
ACH-000756,-0.05669022423250099
ACH-000757,-0.09437881465020506
ACH-000758,-0.03704980809784561
ACH-000760,-0.09165716221821214
ACH-000762,0.14796285096718592
ACH-000763,-0.02432714936029667
ACH-000764,-0.14886592659618306
ACH-000765,-0.212045309595378
ACH-000766,-0.19201312261055534
ACH-000767,0.02116204759545508
ACH-000768,0.12295944633005305
ACH-000769,-0.05394478984471575
ACH-000770,-0.1003133018141163
ACH-000771,0.0064703503241735775
ACH-000773,0.052971474214281423
ACH-000776,-0.006736855896563853
ACH-000777,0.0310015261479144
ACH-000778,0.04686663032123453
ACH-000781,0.004132780765003796
ACH-000782,0.008539550446195629
ACH-000783,-0.1046188316312142
ACH-000784,-0.11634749947565927
ACH-000785,-0.1511445151072509
ACH-000787,-0.016951384219951533
ACH-000788,-0.03770309917006856
ACH-000791,0.022816347239193683
ACH-000792,-0.09087150258246096
ACH-000794,-0.032996907635649685
ACH-000796,0.020720969402652528
ACH-000798,-0.022104821791763832
ACH-000799,0.03652569722895325
ACH-000800,-0.12725618291958984
ACH-000802,-0.12136378290546908
ACH-000804,-0.2551398893491014
ACH-000805,-0.004513848571289184
ACH-000809,0.009031514371915348
ACH-000810,-0.32704935506485433
ACH-000811,-0.08543416777278655
ACH-000817,-0.13830352442055874
ACH-000819,-0.01591568574475801
ACH-000820,0.07143329758875701
ACH-000821,-0.12975675734401634
ACH-000822,-0.13461640856234544
ACH-000823,-0.0692743453821151
ACH-000824,-0.028936054142788208
ACH-000827,-0.08660228167602331
ACH-000829,-0.18341518532925208
ACH-000831,-0.12764821544791774
ACH-000832,0.0431176014222707
ACH-000833,-0.15901329711881546
ACH-000834,-0.0072926694302218684
ACH-000835,-0.12097792992191753
ACH-000836,-0.1114803045572241
ACH-000837,-0.1484498566624832
ACH-000838,0.04081157429154851
ACH-000839,-0.06487183362746668
ACH-000840,-0.08540035828401672
ACH-000841,-0.09467174230780592
ACH-000843,-0.04394427150823805
ACH-000846,-0.10370815304779817
ACH-000847,-0.4112439054509415
ACH-000848,-0.0201389151048877
ACH-000849,-0.03248709587056214
ACH-000851,-0.13056142742228458
ACH-000855,-0.21833783347124752
ACH-000856,-0.019527997017136797
ACH-000858,-0.10669847642623967
ACH-000859,-0.08591362585249954
ACH-000861,0.007788109110532834
ACH-000862,0.01610282417361105
ACH-000865,0.02509465900863436
ACH-000866,-0.15339401104061198
ACH-000867,-0.01883088898504688
ACH-000869,-0.05325258187522508
ACH-000872,-0.09001858727109087
ACH-000873,-0.05603239537727711
ACH-000876,-0.03929827236789415
ACH-000878,-0.06764322075288808
ACH-000880,-0.004424758801743486
ACH-000881,0.03457783608756845
ACH-000882,-0.059215115172842225
ACH-000884,-0.09791679304817527
ACH-000885,-0.018124360051307683
ACH-000887,-0.07202377644664551
ACH-000889,-0.13565197364683526
ACH-000896,0.008468382116617499
ACH-000898,-0.05262764539319259
ACH-000900,-0.1816512438042859
ACH-000901,-0.1897078451128664
ACH-000905,-0.099808872602953
ACH-000906,-0.05644893012775198
ACH-000907,-0.12191479776340165
ACH-000910,-0.08208050546282923
ACH-000911,0.016390396522013836
ACH-000912,-0.04157209056087501
ACH-000913,-0.018181932652125938
ACH-000915,-0.2197308998852836
ACH-000916,-0.1020562016267669
ACH-000917,0.0030906096685633885
ACH-000920,-0.006891252828873644
ACH-000921,-0.09915293399302123
ACH-000924,-0.06232180561467038
ACH-000926,-0.15481700709308088
ACH-000928,0.07963577826414397
ACH-000929,-0.13251318102300785
ACH-000932,0.062075191567811334
ACH-000935,-0.1234607102320959
ACH-000936,-0.05943053817074241
ACH-000937,-0.02739847493604001
ACH-000938,-0.10542626206599748
ACH-000939,0.0911384790293945
ACH-000941,-0.02576851562090603
ACH-000943,-0.038019626865906084
ACH-000946,-0.051774927258201764
ACH-000947,-0.09254208063835367
ACH-000948,-0.013285930138019951
ACH-000950,-0.08397519252913366
ACH-000953,-0.0926284587287348
ACH-000954,-0.12350752660863812
ACH-000957,0.010288433137441952
ACH-000958,-0.1365191922167021
ACH-000960,-0.12794791304211373
ACH-000963,0.019717955703935496
ACH-000968,0.0021284509676826368
ACH-000969,-0.10889529976966199
ACH-000972,-0.10047550951052568
ACH-000973,-0.05378776961619127
ACH-000974,-0.09050732120327293
ACH-000978,-0.1382927521203602
ACH-000984,-0.1682757409057346
ACH-000986,-0.12939987652250162
ACH-000988,-0.112967469540336
ACH-000993,-0.0229331994849388
ACH-000994,-0.2144066046670628
ACH-000996,-0.06036413002388005
ACH-001001,-0.026245854786122482
ACH-001020,-0.03954851774531238
ACH-001028,-0.2217172710974893
ACH-001031,0.028762451679686763
ACH-001038,-0.11697645724439808
ACH-001048,0.017006323389769838
ACH-001050,-0.08680009044985164
ACH-001053,-0.16804060043809546
ACH-001054,-0.14480131052065995
ACH-001061,-0.0641531517515975
ACH-001067,-0.12993318104056145
ACH-001075,-0.16616743825274233
ACH-001096,0.07911942896713407
ACH-001111,-0.001320346751669104
ACH-001119,0.05772145725341238
ACH-001128,-0.17939204775126186
ACH-001134,-0.1693209126390918
ACH-001151,-0.02047576990288734
ACH-001163,-0.08896904136457283
ACH-001164,0.17514630616030982
ACH-001183,0.12808808678874134
ACH-001192,0.06559499268849507
ACH-001193,-0.28572285992874963
ACH-001196,-0.06279816469440477
ACH-001197,-0.3935113070043564
ACH-001205,0.054793006151700914
ACH-001211,0.0019442878153564968
ACH-001212,-0.13396219047946967
ACH-001228,-0.12363832170713238
ACH-001232,-0.05713274019294684
ACH-001239,-0.15318913481884705
ACH-001270,-0.10098685898152897
ACH-001274,0.004314521047568165
ACH-001275,-0.07685707969922277
ACH-001277,-0.1663980617162878
ACH-001278,-0.07353191911035332
ACH-001280,0.020909645124688767
ACH-001283,-0.061788860432760176
ACH-001289,-0.0819674622449087
ACH-001300,-0.1110629184988708
ACH-001301,-0.1229366556710093
ACH-001302,0.17041222850239066
ACH-001306,-0.16907509041835653
ACH-001318,-0.04974455154499451
ACH-001322,0.23528277645275206
ACH-001328,-0.022048569609767886
ACH-001332,-0.15302411540402533
ACH-001336,0.1076141113851368
ACH-001346,-0.01984629501867824
ACH-001353,0.033293996668377984
ACH-001354,0.050821665528823175
ACH-001367,-0.03884703137309134
ACH-001368,-0.034031627787287376
ACH-001374,-0.030269827217826187
ACH-001377,0.0067642464730736564
ACH-001380,-0.0440192010113628
ACH-001391,-0.19834645568116235
ACH-001408,-0.0476031837439498
ACH-001430,-0.0968548532075052
ACH-001431,0.01876028354087808
ACH-001450,-0.05450213638230626
ACH-001496,0.024926970881472284
ACH-001500,0.04620923138882404
ACH-001523,-0.008393937970258893
ACH-001532,-0.12439196647674193
ACH-001550,-0.14105478672496868
ACH-001552,-0.09022535258807024
ACH-001554,-0.05751055512547209
ACH-001654,-0.1858318991014612
ACH-001735,-0.047926521306543464
ACH-001736,-0.049155341474073466
ACH-001737,-0.1015997809838335
ACH-001740,-0.02849085273571005
ACH-001745,-0.09896292502798223
ACH-001765,-0.16197537449727134
