,CEPT1 (10390)
ACH-000341,-0.21665336769695895
ACH-000348,-0.20276870266070005
ACH-000350,-0.07595770840846712
ACH-000352,-0.05973503006433396
ACH-000356,-0.019090950917165332
ACH-000361,-0.2256101141833892
ACH-000362,0.33509951326111936
ACH-000363,0.07692828329955027
ACH-000364,-0.15147116820810044
ACH-000365,-0.7365064637134906
ACH-000366,-0.6091621361593619
ACH-000368,-0.4826838264665776
ACH-000374,-0.6439118396935771
ACH-000375,-0.5036245421894067
ACH-000376,-0.26342868189353097
ACH-000381,-0.05309307072022134
ACH-000383,-0.20936681924944367
ACH-000387,-0.14819239296596054
ACH-000389,-0.19439855959202434
ACH-000390,-0.184997396225366
ACH-000393,-0.2763875740173843
ACH-000395,-0.27105658493515283
ACH-000396,0.006549936193583219
ACH-000397,-0.3377104397762235
ACH-000401,-0.21051978782460049
ACH-000402,-0.3635336597537655
ACH-000403,-0.2640523954140937
ACH-000404,-0.030552845561458118
ACH-000406,-0.27810589045530976
ACH-000407,-0.31609402616612725
ACH-000408,-0.29873099618292404
ACH-000410,-0.23929034634894436
ACH-000411,-0.6943301394119691
ACH-000414,-0.017672448707193183
ACH-000415,-0.4679086020495599
ACH-000416,-0.18024817862367065
ACH-000420,-0.01135722998481026
ACH-000421,-0.14677524842356054
ACH-000424,-0.46061276612574703
ACH-000425,-0.11141475696137892
ACH-000426,-0.498832427930325
ACH-000427,-0.4267953289065852
ACH-000433,-0.3915628230270219
ACH-000435,0.08499190164518558
ACH-000436,0.07405947911041211
ACH-000444,-0.2143558029369212
ACH-000445,-0.7264867007276959
ACH-000448,-0.3229202613126205
ACH-000450,-0.034263326818764116
ACH-000452,-0.3063712706689462
ACH-000454,-0.3584335139905232
ACH-000458,-0.03545916354403432
ACH-000459,-0.12408187180406252
ACH-000460,-0.5845423245302407
ACH-000461,-0.2401919585357252
ACH-000463,-0.31100054118810383
ACH-000464,-0.5312434408693955
ACH-000466,-0.4739663799653255
ACH-000467,-0.4128209011462089
ACH-000468,-0.2389008407298141
ACH-000469,-0.3602356927763295
ACH-000470,-0.07125707342651097
ACH-000471,-0.2636115274902007
ACH-000472,-0.5170563356171056
ACH-000473,-0.44564022824709215
ACH-000475,-0.1339351006946064
ACH-000476,-0.10709931541450232
ACH-000477,-0.1373128274641468
ACH-000479,-0.18834445990326076
ACH-000480,-0.21024354168631584
ACH-000481,-0.26531032488033146
ACH-000483,-0.1717449170146229
ACH-000484,0.03935534934667045
ACH-000485,-0.0996408249802074
ACH-000486,-0.2326361124159413
ACH-000487,-0.2556474019781558
ACH-000488,-0.3770415821047474
ACH-000490,-0.5103823517327443
ACH-000491,-0.1867021290023576
ACH-000495,0.003461270028309886
ACH-000496,-0.2144442503509904
ACH-000499,-0.3881376735647451
ACH-000500,-0.3531711356087254
ACH-000502,-0.02427398337740764
ACH-000503,-0.44650173860808107
ACH-000505,-0.2925953551354111
ACH-000507,-0.01886991847027853
ACH-000510,-0.15136444481179134
ACH-000511,-0.1671749252768967
ACH-000512,-0.4818589046677272
ACH-000516,-0.23732721577628565
ACH-000517,-0.06556341404684818
ACH-000518,-0.18161333143181188
ACH-000520,-0.18800153279853107
ACH-000521,-0.15195192207860608
ACH-000522,-0.4833505621854658
ACH-000524,-0.6888765304983915
ACH-000527,-0.3042986896190701
ACH-000528,-0.16191505114480634
ACH-000537,-0.3610663544965275
ACH-000541,-0.00022856032731880717
ACH-000542,-0.6783733633031371
ACH-000544,-0.3861415906074414
ACH-000545,-0.6552165970107581
ACH-000547,-0.38671700426340416
ACH-000548,-0.6027276421187084
ACH-000549,-0.6346457823385983
ACH-000550,-0.24709447989324804
ACH-000552,-0.10270809394335184
ACH-000556,-0.08107557902067415
ACH-000557,-0.06314775914917249
ACH-000569,-0.12015503361419375
ACH-000570,-0.25542166573232983
ACH-000571,-0.3431304973832293
ACH-000573,-0.07339040335732927
ACH-000576,-0.3331919773073093
ACH-000579,-0.3755020893103857
ACH-000580,-0.26678001895091
ACH-000584,-0.07833334430488707
ACH-000585,-0.22228880505983212
ACH-000588,-0.2623453991570734
ACH-000589,-0.05084823773293107
ACH-000591,-0.1894933522954668
ACH-000593,-0.16597977232072758
ACH-000600,-0.004468389102183567
ACH-000601,-0.4912800840364552
ACH-000605,-0.10543377696379144
ACH-000606,-0.22245039188469226
ACH-000608,-0.07437550723351774
ACH-000614,-0.13643350616187724
ACH-000616,-0.18901184817526948
ACH-000618,-0.2944573945807355
ACH-000619,-0.17531629121943915
ACH-000620,-0.4686495196374978
ACH-000621,-0.258304727384927
ACH-000622,-0.35340986605587105
ACH-000623,-0.1985154710909217
ACH-000624,-0.21568252406145524
ACH-000627,-0.3844255293370809
ACH-000630,-0.4243893439513359
ACH-000631,-0.13920282978451115
ACH-000632,-0.23839344152348316
ACH-000633,-0.3688316245846531
ACH-000637,-0.34516365194455484
ACH-000638,-0.44412283618821
ACH-000646,-0.18486996107510464
ACH-000647,-0.24245628596398905
ACH-000648,-0.28790384690398363
ACH-000649,-0.43479114491253695
ACH-000651,-0.1822868921193662
ACH-000652,-0.2724442383166062
ACH-000653,-0.004380522664544822
ACH-000657,-0.16330351776929766
ACH-000658,-0.6865743988936177
ACH-000661,-0.056372033828172574
ACH-000662,-0.21408378220631274
ACH-000663,-0.20853854276275285
ACH-000665,-0.34878315607205035
ACH-000671,-0.2231453574057684
ACH-000672,-0.14275532758983667
ACH-000673,-0.24378222501207306
ACH-000676,-0.08872323662577063
ACH-000677,-0.2531024769364209
ACH-000681,-0.005422848131986622
ACH-000683,-0.15007323234633416
ACH-000684,-0.1938288631187028
ACH-000688,-0.4698442757588381
ACH-000693,-0.12580889082642235
ACH-000694,-0.1039104991395562
ACH-000695,0.007161925653201114
ACH-000696,-0.09296234661071112
ACH-000697,-0.09513854063954044
ACH-000699,-0.23498981641715103
ACH-000701,-0.28465796413105904
ACH-000706,-0.2520434751688654
ACH-000711,-0.3251804591456973
ACH-000713,-0.4252435061232349
ACH-000714,0.032977409443173136
ACH-000718,-0.42468370880598894
ACH-000720,-0.1090459942986189
ACH-000721,-0.11595714326772255
ACH-000724,-0.2815529762040945
ACH-000725,-0.06867588353731817
ACH-000732,-0.5875821844971876
ACH-000734,-0.08028742771738341
ACH-000735,-0.9012599081342866
ACH-000736,-0.15350809810414787
ACH-000738,-0.07407552176338053
ACH-000746,-0.0678621418657322
ACH-000747,-0.2046055290259843
ACH-000748,-0.13452877354454087
ACH-000753,-0.26765199944337403
ACH-000756,-0.9008272191131732
ACH-000757,-0.4854426811047152
ACH-000758,-0.4866243248468397
ACH-000760,-0.31109650611424705
ACH-000762,-0.123566404330195
ACH-000763,-0.15495428543088974
ACH-000764,-0.2967371549653292
ACH-000765,-0.3107289990847852
ACH-000766,-0.16707997577099415
ACH-000767,-0.008225513325734263
ACH-000768,-0.3309620918178127
ACH-000769,-0.14368167509574709
ACH-000770,-0.08108731639378641
ACH-000771,-0.640773096934985
ACH-000773,-0.5033731514027945
ACH-000776,-0.10905285957663764
ACH-000777,-0.08486208987268347
ACH-000778,-0.6420912024693919
ACH-000781,-0.18698975976949886
ACH-000782,0.10354062277968863
ACH-000783,-0.3554134173872313
ACH-000784,-0.1971949785013242
ACH-000785,-0.17030018283867193
ACH-000787,-0.24859982994809415
ACH-000788,-0.06342708970751455
ACH-000791,-0.2809856627215277
ACH-000792,-0.4186050427957284
ACH-000794,-0.9892528547121529
ACH-000796,-0.2844461787759281
ACH-000798,-0.7842992621414323
ACH-000799,-0.2504495418263769
ACH-000800,0.037090310343944416
ACH-000802,-0.8623620915500786
ACH-000804,-0.026297683067621102
ACH-000805,0.07378565305172168
ACH-000809,-0.2628136414962209
ACH-000810,-0.3336943720571129
ACH-000811,-0.2764040895764291
ACH-000817,-0.18318447890076012
ACH-000819,-0.08975697953005393
ACH-000820,-0.3151904472932956
ACH-000821,-0.08370591360278297
ACH-000822,-0.06253804231638803
ACH-000823,-0.04315841309307475
ACH-000824,-0.4910164699322515
ACH-000827,0.0010593605186465004
ACH-000829,-0.76299115528282
ACH-000831,-0.6267191074295388
ACH-000832,-0.8406978524597112
ACH-000833,-0.2070280937597778
ACH-000834,-0.8944718039706783
ACH-000835,-0.09436789574900574
ACH-000836,-0.20690126025733635
ACH-000837,-0.052985180826176606
ACH-000838,-0.2857480172346025
ACH-000839,-0.6912276147263194
ACH-000840,-0.07530570074423344
ACH-000841,-0.4939943997685561
ACH-000843,-0.07156394747593263
ACH-000846,-0.24126306008216794
ACH-000847,-0.6944301817102609
ACH-000848,-0.03497154713595637
ACH-000849,-0.037402742726761314
ACH-000851,-0.1472797327383412
ACH-000855,-0.200573422017703
ACH-000856,-0.2505302866347801
ACH-000858,-0.6951337087057059
ACH-000859,-0.5572074234970039
ACH-000861,-0.3522323304573476
ACH-000862,-0.2549384242710218
ACH-000865,-0.18025724204838486
ACH-000866,-0.07964980549794555
ACH-000867,-0.18429171345730266
ACH-000869,-0.22113693177039145
ACH-000872,-0.14237308371158244
ACH-000873,-0.2479476073827941
ACH-000876,-0.21573148334606865
ACH-000878,0.11731319852063365
ACH-000880,-0.2508803164997285
ACH-000881,-0.34055636197484257
ACH-000882,-0.024876209516494576
ACH-000884,0.03814660237381448
ACH-000885,-0.1704796530253331
ACH-000887,-0.16974326748951238
ACH-000889,-0.13786137331387086
ACH-000896,-0.18855874089001
ACH-000898,-0.1367603729721456
ACH-000900,0.11846237290229752
ACH-000901,-0.16434869646083075
ACH-000905,-0.2210270320423716
ACH-000906,-0.16147229052975245
ACH-000907,-0.2771321902339472
ACH-000910,-0.054890870467914236
ACH-000911,-0.018345711929582256
ACH-000912,-0.1728771867493818
ACH-000913,-0.2606151641399765
ACH-000915,-0.19114740545450215
ACH-000916,-0.3629496262963946
ACH-000917,-0.28177566652853603
ACH-000920,-0.11706616588946304
ACH-000921,-0.2085015806606454
ACH-000924,-0.1818935241827901
ACH-000926,-0.2661455439278144
ACH-000928,-0.28055251468141285
ACH-000929,-0.3545415213637374
ACH-000932,-0.03715167573852973
ACH-000935,-0.22373156075163614
ACH-000936,-0.2670510095926217
ACH-000937,-0.09484745806302812
ACH-000938,-0.6876550481071229
ACH-000939,-0.16105374431686398
ACH-000941,-0.2634721604266532
ACH-000943,-0.3371359726641293
ACH-000946,-0.10711783296655154
ACH-000947,0.0555713103888018
ACH-000948,-0.2926139063495745
ACH-000950,-0.16436884270179106
ACH-000953,-0.22373676739986015
ACH-000954,-0.29162869095179944
ACH-000957,-0.22536895092541415
ACH-000958,-0.0043925760624858355
ACH-000960,-0.5742983291229696
ACH-000963,-0.1577253074439601
ACH-000968,-0.12870378865084736
ACH-000969,-0.20713152226705545
ACH-000972,-0.22075697100479214
ACH-000973,-0.7909241070167445
ACH-000974,-0.03329169092874968
ACH-000978,-0.14820612617862927
ACH-000984,-0.7666547044247589
ACH-000986,0.004990282235142605
ACH-000988,-0.2995170144674021
ACH-000993,-0.275953391987492
ACH-000994,-0.3632099219569404
ACH-000996,-0.1110366312413058
ACH-001001,-0.3030344220959205
ACH-001020,-0.21800257983604984
ACH-001028,-0.31747332922358096
ACH-001031,-0.15032166181690168
ACH-001038,-0.7593555915285853
ACH-001048,-0.19013225847279447
ACH-001050,-0.3683825666454822
ACH-001053,-0.3453448105585373
ACH-001054,-0.13385097022461231
ACH-001061,-0.018475494566210664
ACH-001067,-0.26453974300627525
ACH-001075,0.06431384851713373
ACH-001096,0.06850795810995071
ACH-001111,-0.35623651216266555
ACH-001119,-0.0010419784265663457
ACH-001128,-0.36231898465884055
ACH-001134,-0.16918259454956064
ACH-001151,-0.14967145391422282
ACH-001163,-0.42327437578775257
ACH-001164,-0.2546315741900694
ACH-001183,-0.7442215208512807
ACH-001192,-0.1826293054940235
ACH-001193,-0.5924996286485922
ACH-001196,-0.15869398913927404
ACH-001197,-0.0165407945880451
ACH-001205,-0.6309714285248692
ACH-001211,-0.2029335775160154
ACH-001212,-0.35340787691552705
ACH-001228,-0.2314838432569723
ACH-001232,-0.5201392739234829
ACH-001239,-0.021667879227067217
ACH-001270,-0.2469980138164744
ACH-001274,-0.1022143417215318
ACH-001275,-0.3132373364761422
ACH-001277,-0.6096008597689919
ACH-001278,-0.3038509186042381
ACH-001280,-0.1851007571104285
ACH-001283,-0.5274853548446671
ACH-001289,-0.19002676385427125
ACH-001300,-0.4528130025335171
ACH-001301,-0.3683484206138145
ACH-001302,-0.15582392301613254
ACH-001306,-0.26546216513775434
ACH-001318,-0.3171139326089545
ACH-001322,-0.6836012220566675
ACH-001328,-0.9570410327808976
ACH-001332,-0.26586554582622524
ACH-001336,-0.10083240784937036
ACH-001346,-0.41476850960100337
ACH-001353,-0.3916152753585716
ACH-001354,-0.10404933857333183
ACH-001367,-0.3512697656419124
ACH-001368,-0.0524823013094526
ACH-001374,-0.5530122350714342
ACH-001377,-0.2337968981734453
ACH-001380,-0.2067068639746199
ACH-001391,-0.2723453670474363
ACH-001408,-0.4936966398457685
ACH-001430,-0.029840288121564595
ACH-001431,-0.2422369964807108
ACH-001450,-0.8110678942704538
ACH-001496,-0.05500718620375227
ACH-001500,-0.1878613815146184
ACH-001523,-0.16635166314242214
ACH-001532,0.04999347551042381
ACH-001550,-0.09616423792581977
ACH-001552,-0.18208217221818795
ACH-001554,-0.05169881993699045
ACH-001654,-0.05006973068429597
ACH-001735,0.07282642903181036
ACH-001736,-0.09197117097008804
ACH-001737,-0.035334668691685216
ACH-001740,-0.06302317309899501
ACH-001745,-0.17237405636075706
ACH-001765,0.03161483452390162
