,COTL1 (23406)
ACH-000004,-0.1650288276320614
ACH-000005,0.07542378001989973
ACH-000007,0.047578189864389185
ACH-000009,0.13395730514047374
ACH-000011,-0.11650424937583127
ACH-000012,0.06712336254716605
ACH-000013,-0.005161070794820099
ACH-000014,0.15783716401897868
ACH-000015,0.04045536154233135
ACH-000017,0.0849191664474973
ACH-000018,0.029444599012480324
ACH-000019,-0.1763141808002288
ACH-000021,0.004453046869536828
ACH-000022,0.04104363496872803
ACH-000025,-0.0734237912251963
ACH-000028,-0.0334491730930932
ACH-000030,0.053762979729964334
ACH-000035,0.04695861055121943
ACH-000036,0.006020861965729075
ACH-000037,0.08418356429172412
ACH-000039,0.032395562879444686
ACH-000040,0.014058911005293363
ACH-000041,0.06065558087115343
ACH-000042,0.017498670795221834
ACH-000045,0.023320288805457653
ACH-000047,0.0007098454363409999
ACH-000052,0.15883281960811418
ACH-000053,0.10156696296230082
ACH-000054,-0.03742432784818479
ACH-000055,0.061795092331583125
ACH-000060,0.15796286042594596
ACH-000067,0.16550337248576888
ACH-000070,0.008354626566634944
ACH-000075,0.003259112584199966
ACH-000078,0.2176385405401947
ACH-000082,0.022230269293467338
ACH-000085,0.13512678091630145
ACH-000086,0.0020737417661438376
ACH-000087,0.17481201141325212
ACH-000092,-0.09675996956665432
ACH-000095,0.04217127012208993
ACH-000097,-0.0617362125625554
ACH-000098,0.03494592461879606
ACH-000099,0.03806937029597343
ACH-000108,0.14577449993446506
ACH-000113,0.003736867958478
ACH-000116,-0.05429748740740785
ACH-000118,0.0444184733724463
ACH-000120,0.009597524781073605
ACH-000123,-0.031264938264104376
ACH-000127,0.06630561668830419
ACH-000128,-0.12180631052904994
ACH-000132,-0.05908104122260975
ACH-000133,-0.11337011501449396
ACH-000137,-0.060038472986707364
ACH-000138,0.031384244539887945
ACH-000142,-0.045272598277035565
ACH-000143,0.04482822954454753
ACH-000146,0.030843422271623663
ACH-000148,0.1565951286044198
ACH-000150,-0.06404251586086371
ACH-000152,-0.056587586388714535
ACH-000153,0.3200163209775453
ACH-000159,0.0433006331861004
ACH-000160,0.17253597200481927
ACH-000163,0.10135732890661067
ACH-000167,0.07933825585190223
ACH-000168,-0.028674946657651974
ACH-000169,-0.10971341981524543
ACH-000178,-0.14019608707944556
ACH-000183,0.0601171334129504
ACH-000188,0.0296956218683024
ACH-000189,0.0492483968502617
ACH-000190,0.15337725035376382
ACH-000198,-0.06795026664874015
ACH-000203,-0.17793464541940027
ACH-000204,0.15705933220207355
ACH-000206,0.07980285866808211
ACH-000207,-0.07698774290843388
ACH-000208,-0.12461474230002907
ACH-000210,0.12620509583918965
ACH-000211,-0.062228666784649264
ACH-000215,0.015926553811036782
ACH-000221,-0.10134564561264324
ACH-000222,0.028613486701957624
ACH-000223,0.19635514255855585
ACH-000226,0.07106980389567608
ACH-000227,0.01973517283909532
ACH-000228,0.004610941040349148
