,HIST1H2AI (8329)
ACH-000160,-0.5764553626927424
ACH-000163,-0.5452805576285308
ACH-000167,-0.9355072093720332
ACH-000168,-0.6643458303861258
ACH-000169,-0.593591621919364
ACH-000178,-0.5067595681818632
ACH-000183,-0.3753295989199259
ACH-000188,-0.5270088884702663
ACH-000189,-0.4511090480508183
ACH-000190,-0.3581923672137951
ACH-000198,-0.624708191555415
ACH-000203,-0.4654769117159285
ACH-000204,-0.10159830906486304
ACH-000206,-1.170624127532532
ACH-000207,-0.4168448411792953
ACH-000208,-0.7498277491418677
ACH-000210,-0.6159599026350232
ACH-000211,-0.4449749039435947
ACH-000215,-0.5666994317758884
ACH-000221,-0.4395551223202086
ACH-000222,-0.4864111608560185
ACH-000223,-0.37050907004373335
ACH-000226,-0.3587483224720602
ACH-000227,-0.6567970637589242
ACH-000228,-0.3953509936517459
ACH-000231,-0.5514804758397167
ACH-000232,-0.28466707809286873
ACH-000233,-0.6713297349924927
ACH-000234,-0.6447749257781314
ACH-000235,-0.4709446340489231
ACH-000237,-0.5908156290314094
ACH-000238,-0.4075542943993893
ACH-000242,-0.5304083207004409
ACH-000243,-0.5579663348710622
ACH-000244,-0.5541960607169696
ACH-000246,-0.46892705721741296
ACH-000248,-0.383468902006535
ACH-000250,-0.5620579529997044
ACH-000251,-0.7776643510993683
ACH-000252,-0.2843123103949292
ACH-000253,-0.45141492810266703
ACH-000255,-0.3782591885797061
ACH-000256,-0.35818070345621184
ACH-000257,-0.33666093380836665
ACH-000258,-0.5091690905450075
ACH-000259,-0.5492377681563729
ACH-000260,-0.5517080578394302
ACH-000261,-0.5064947309143878
ACH-000262,-0.4039195334854964
ACH-000263,-0.5326458004630208
ACH-000264,-0.5384635579803421
ACH-000265,-0.42730153112993935
ACH-000266,-0.3904323251599207
ACH-000272,-0.4986885445377332
ACH-000274,-0.5054515811993445
ACH-000277,-0.4374927164385505
ACH-000278,-0.6629276456174108
ACH-000279,-0.5402576417222291
ACH-000280,-0.5136443353222228
ACH-000281,-0.6041142918079093
ACH-000288,-0.4242837620759178
ACH-000291,-0.4084877598359457
ACH-000293,-0.5479899485034366
ACH-000294,-0.7496440081176254
ACH-000295,-0.3401843729347898
ACH-000296,-0.308017953428025
ACH-000302,-0.2567071828063451
ACH-000304,-0.604289090083155
ACH-000307,-0.4806581581348717
ACH-000308,-0.3934605580183235
ACH-000310,-0.7375959161836301
ACH-000311,-0.6913949350283521
ACH-000312,-0.5560660718970412
ACH-000315,-0.3435359720729746
ACH-000316,-0.502653020853231
ACH-000317,-0.8338883495845563
ACH-000318,-0.4009022029869553
ACH-000319,-0.5058230738805253
ACH-000320,-0.5683715157371427
ACH-000322,-0.4015917703975399
ACH-000323,-0.5030469512173429
ACH-000324,-0.424991666742222
ACH-000329,-0.5714157679111193
ACH-000330,-0.4710614535874218
ACH-000331,-0.3609490014041129
ACH-000332,-0.4538477238242181
ACH-000334,-0.6281244602549632
ACH-000335,-0.09638310849852393
ACH-000336,-0.44956987316012026
ACH-000337,-0.4706873101910841
ACH-000338,-0.6811881230023678
ACH-000339,-0.4926070174652219
ACH-000341,-0.5232504737337423
ACH-000348,-0.5140468167721446
ACH-000350,-0.5465570493539001
ACH-000352,-0.3131231792683636
ACH-000356,-0.4393236136654953
ACH-000361,-0.12217551720155785
ACH-000362,-0.7419312501545632
ACH-000363,-0.4906726518635353
ACH-000364,-0.444276341233554
ACH-000365,-0.573146487394569
ACH-000366,-0.4765666890907929
ACH-000368,-0.22080319688363229
ACH-000374,-0.8513422797150536
ACH-000375,-0.3430347411034811
ACH-000376,-0.2755469344930968
ACH-000381,-0.31654332161575505
ACH-000383,-0.5206483183746472
ACH-000387,-0.7767414400465825
ACH-000389,-0.5591534540228918
ACH-000390,-0.5648192616253938
ACH-000393,-0.5076818520841176
ACH-000395,-0.5666086408443686
ACH-000396,-0.14501395250940488
ACH-000397,-0.6207477803997968
ACH-000401,-0.590095659096755
ACH-000402,-0.0997667563061478
ACH-000403,-0.5752397657275813
ACH-000404,-0.2859378695388721
ACH-000406,-0.6779108876046666
ACH-000407,-0.4186545023323168
ACH-000408,-0.5379356924243447
ACH-000410,-0.2841537945025769
ACH-000411,-0.2811134060821009
ACH-000414,-0.6243077941420984
ACH-000415,-0.5846319149025564
ACH-000416,-0.35840092374073423
ACH-000420,-0.32670259847073674
ACH-000421,-0.4357973240547027
ACH-000424,-0.5520302027575066
ACH-000425,-0.3587412244736883
ACH-000426,-0.8499460285501094
ACH-000427,-0.30783602051332026
ACH-000433,-0.21002344176806534
ACH-000435,-0.06119380257710925
ACH-000436,-0.6788040979440145
ACH-000444,-0.4702067858007223
ACH-000445,-0.32817009930046115
ACH-000448,-0.5371203155553315
ACH-000450,-0.8141891242051559
ACH-000452,-0.5644674628488717
ACH-000454,-0.6624902830763448
ACH-000458,-0.42131300736299776
ACH-000459,-0.5626879044099146
ACH-000460,-0.4973423914039155
ACH-000461,-0.35776800434899314
ACH-000463,-0.41296083052195104
ACH-000464,-0.4604388766422458
ACH-000466,-0.6251627730146897
ACH-000467,-0.6516550165194513
ACH-000468,-0.4407418922060838
ACH-000469,-0.5923000373557499
ACH-000470,-0.5257636224737415
ACH-000471,-0.4286944240567455
ACH-000472,-0.3669645187141118
ACH-000473,-0.37094769892847096
ACH-000475,-0.4496358589885014
ACH-000476,-0.5067988514715229
ACH-000477,-0.3868827045047841
ACH-000479,-0.7403297675993715
ACH-000480,-0.3670547624219928
ACH-000481,-0.5207436065076546
ACH-000483,-0.22271669263571572
ACH-000484,-0.35659915765612626
ACH-000485,-0.34710376553292865
ACH-000486,-0.5486329912300507
ACH-000487,-0.5675523709118951
ACH-000488,-0.5412010127067989
ACH-000490,-0.5275969332669816
ACH-000491,-0.445012362703503
ACH-000495,-0.5339969783700749
ACH-000496,-0.4929081970822318
ACH-000499,-0.23766162803585034
ACH-000500,-0.2662317640751647
ACH-000502,-0.5529187247214625
ACH-000503,-0.3373918797054376
ACH-000505,-0.4521665110309656
ACH-000507,-0.5218700562151583
ACH-000510,-0.2781519257543484
ACH-000511,-0.5621794552382355
ACH-000512,-0.6221731756211898
ACH-000516,-0.42706301798547
ACH-000517,-0.5471514277532737
ACH-000518,-0.5809880072070671
ACH-000520,-0.29472829203334155
ACH-000521,-0.3696495626136673
ACH-000522,-0.3876026295585949
ACH-000524,-0.6034584642787869
ACH-000527,-0.406164369974817
ACH-000528,-0.6118117056146503
ACH-000537,-0.5542999560990206
ACH-000541,-0.4111963358574561
ACH-000542,-0.4985594688486818
ACH-000544,-0.4255207833703572
ACH-000545,-0.5283495991095497
ACH-000547,-0.3474505672936456
ACH-000548,-0.5884040666300181
ACH-000549,-0.3921078547465167
ACH-000550,-0.4445269366655165
ACH-000552,-0.42874506727663136
ACH-000556,-0.4982620761050573
ACH-000557,-0.8380124271764025
ACH-000569,-0.1748231170513987
ACH-000570,-0.4590129056376717
ACH-000571,-0.5069417201069879
ACH-000573,-0.6080166961149536
ACH-000576,-0.5931215816060504
ACH-000579,-0.4864103673307309
ACH-000580,-0.22287433784128394
ACH-000584,-0.6440293172979125
ACH-000585,-0.6113262188201078
ACH-000588,-0.4957310099287016
ACH-000589,-0.3517355714308664
ACH-000591,-0.2659727990397693
ACH-000593,-0.43731160912258493
ACH-000600,-0.5105038104169506
ACH-000601,-0.42714179009305897
ACH-000605,-0.4846498364985053
ACH-000606,-0.5134384516558291
ACH-000608,-0.4521111691503534
ACH-000614,-0.3798036713320162
ACH-000616,-0.34231956399368624
ACH-000618,-0.6841953557408679
ACH-000619,-0.6899450127028358
ACH-000620,-0.4988713216781679
ACH-000621,-0.4185937889059223
ACH-000622,-0.4187183864903844
ACH-000623,-0.5182334727124247
ACH-000624,-0.5134007149416471
ACH-000627,-0.5185116669466722
ACH-000630,-0.4557014952595162
ACH-000631,-0.3029859283277652
ACH-000632,-0.4475500946535389
ACH-000633,-0.15855977603084542
ACH-000637,-0.5813614177142024
ACH-000638,-0.5248773427637008
ACH-000646,-0.2292135926418407
ACH-000647,-0.5119572895714483
ACH-000648,-0.5789955340498117
ACH-000649,-0.5941845038509884
ACH-000651,-0.4799557162141789
ACH-000652,-0.511650240319265
ACH-000653,-0.5147399608605747
ACH-000657,-0.4864527955362116
ACH-000658,-0.6079217635277223
ACH-000661,-0.6657568587150919
ACH-000662,-0.4368581829311003
ACH-000663,-0.3543564414408228
ACH-000665,-0.5552646177218018
ACH-000671,-0.7095437750109064
ACH-000672,-0.7680596211163747
ACH-000673,-0.5487592168560059
ACH-000676,-0.37518460284025457
ACH-000677,-0.4720486260850433
ACH-000681,-0.4123636207915127
ACH-000683,-0.4660326349675886
ACH-000684,-0.4814717025381869
ACH-000688,-0.3549396060444364
ACH-000693,-0.3984075044729564
ACH-000694,-0.4791936653756789
ACH-000695,-0.5964636969003311
ACH-000696,-0.4614598667349774
ACH-000697,-0.13354278700998018
ACH-000699,-0.3875696103233051
ACH-000701,-0.6071256019346575
ACH-000706,-0.34292271077772035
ACH-000711,-0.5304640234250848
ACH-000713,-0.5279681210682479
ACH-000714,-0.7031266538236273
ACH-000718,-0.2035195648486895
ACH-000720,-0.41599896761562494
ACH-000721,-0.5729687359262541
ACH-000724,-0.7331390166655329
ACH-000725,-0.4830776856786567
ACH-000732,-0.3792124923305989
ACH-000734,-0.5012920074920143
ACH-000735,-0.5162307292401674
ACH-000736,-0.3999314079228769
ACH-000738,-0.5773389055204285
ACH-000746,-0.4264102428935561
ACH-000747,-0.2620201791961208
ACH-000748,-0.4322271209844709
ACH-000753,-0.6278712787085546
ACH-000756,-0.6115624289114081
ACH-000757,-0.3665510473170388
ACH-000758,-0.4625112241011822
ACH-000760,-0.6994738259004082
ACH-000762,-0.5800393192904345
ACH-000763,-0.9567229269544903
ACH-000764,-0.6204629362881212
ACH-000765,-0.3196455038615182
ACH-000766,-0.4370987544139642
ACH-000767,-0.5370427362375364
ACH-000768,-0.5205904953972329
ACH-000769,-0.33417677663390444
ACH-000770,-0.670701932816544
ACH-000771,-0.6135101473319984
ACH-000773,-0.4020983047629122
ACH-000776,-0.3639687795645535
ACH-000777,-0.4732433810361197
ACH-000778,-0.6681101565016694
ACH-000781,-0.5461957638873497
ACH-000782,-0.5385703159960955
ACH-000783,-0.6617926512303207
ACH-000784,-0.3905275599789587
ACH-000785,-0.5109414934661555
ACH-000787,-0.3802101550955207
ACH-000788,-0.5401151101428908
ACH-000791,-0.5332164042626052
ACH-000792,-0.5376948387015966
ACH-000794,-0.5473956417442355
ACH-000796,-0.3892702632600543
ACH-000798,-0.4260813266532996
ACH-000799,-0.27459402639685543
ACH-000800,-0.4602961008527103
ACH-000802,-0.5690050396980629
ACH-000804,-0.6788172582109078
ACH-000805,-0.3743996304920787
ACH-000809,-0.39185002274778985
ACH-000810,-0.5097878565939091
ACH-000811,-0.4268938998792727
ACH-000817,-0.1032234994338774
ACH-000819,-0.3547338583814617
ACH-000820,-0.22839889484757075
ACH-000821,-0.5280243502272809
ACH-000822,-0.3956259553516882
ACH-000823,-0.4084191032563373
ACH-000824,-0.7536886146667094
ACH-000827,-0.33953161378254704
ACH-000829,-0.3059665348547487
ACH-000831,-0.3408270524172878
ACH-000832,-0.44279056717879706
ACH-000833,-0.46373132029689795
ACH-000834,-0.4232574541121317
ACH-000835,-0.20437477288965986
ACH-000836,-0.4370607649780485
ACH-000837,-0.30468045885680245
ACH-000838,-0.8241654428859592
ACH-000839,-0.6509025390741509
ACH-000840,-0.5986233384931169
ACH-000841,-0.5231576957559093
ACH-000843,-0.5751081090392149
ACH-000846,-0.5233039622320097
ACH-000847,-0.17661794457040778
ACH-000848,-0.2502401200517153
ACH-000849,-0.5289469371509257
ACH-000851,-0.2784891964570042
ACH-000855,-0.5176005694954532
ACH-000856,-0.3080022219748566
ACH-000858,-0.4592342178183688
ACH-000859,-0.24451799733798404
ACH-000861,-0.30992123182680964
ACH-000862,-0.3807591902153266
ACH-000865,-0.5004749752739629
ACH-000866,-0.4572139962549865
ACH-000867,-0.5538146647230004
ACH-000869,-0.4569817772036037
ACH-000872,-0.35066697835393423
ACH-000873,-0.5562928424588014
ACH-000876,-0.54419938659488
ACH-000878,-0.6147853263082851
ACH-000880,-0.4983446351216655
ACH-000881,-0.4690430302028205
ACH-000882,-0.3872014830567669
ACH-000884,-0.7009207290464761
ACH-000885,-0.18169693437861087
ACH-000887,-0.5301181771131385
ACH-000889,-0.6421395624067994
ACH-000896,-0.3607304016847818
ACH-000898,-0.3963667910908124
ACH-000900,-0.4352680693235882
ACH-000901,-0.4565464032884586
ACH-000905,-0.5617458215126696
ACH-000906,-0.3983820726576836
ACH-000907,-0.4307497373867261
ACH-000910,-0.4075670535073456
ACH-000911,-0.3452174403865608
ACH-000912,-0.4867699743457039
ACH-000913,-0.5349573605919296
ACH-000915,-0.4617673847759786
ACH-000916,-0.21675542306467327
ACH-000917,-0.4247634449024032
ACH-000920,-0.6950272562359722
ACH-000921,-0.2697940539795911
ACH-000924,-0.2079320252256454
ACH-000926,-0.5777495951196472
ACH-000928,-0.3447122533143076
ACH-000929,-0.6501992486456365
ACH-000932,-0.41893453064608616
ACH-000935,-0.4546230550749366
ACH-000936,-0.43399672214027385
ACH-000937,-0.6491187594043181
ACH-000938,-0.6558832672143973
ACH-000939,-0.5205064066962373
ACH-000941,-0.4813219895209852
ACH-000943,-0.3621191100304108
ACH-000946,-0.4153503615394917
ACH-000947,-0.4149442837167149
ACH-000948,-0.37663033248639743
ACH-000950,-0.33572518308698485
ACH-000953,-0.6748843454885293
ACH-000954,-0.07771180271136946
ACH-000957,-0.4453364629750378
ACH-000958,-0.5756113088975506
ACH-000960,-0.6804468218977158
ACH-000963,-0.5890378438053431
ACH-000968,-0.3631478990374105
ACH-000969,-0.450352152206101
ACH-000972,-0.683071976564745
ACH-000973,-0.5251134114120439
ACH-000974,-0.4070986480177339
ACH-000978,-0.4508728641608316
ACH-000984,-0.2959712246477648
ACH-000986,-0.5328504875804065
ACH-000988,-0.4814961938019817
ACH-000993,-0.4028078160915587
ACH-000994,-0.5673226089758368
ACH-000996,-0.33749456421104085
ACH-001001,-0.4775062189744901
ACH-001020,-0.5076139886587773
ACH-001028,-0.4721387333876095
ACH-001031,-0.3874599874348137
ACH-001038,-0.39775856242861785
ACH-001048,-0.5750487421490068
ACH-001050,-0.36319209902841976
ACH-001053,-0.5397011680079092
ACH-001054,-0.4528731891777729
ACH-001061,-0.44931120242153016
ACH-001067,-0.37602984410031537
ACH-001075,-0.5959754760642382
ACH-001096,-0.4946872346279981
ACH-001111,-0.3280099679304285
ACH-001119,-0.34856534923156873
ACH-001128,-0.3225685945842986
ACH-001134,-0.3094891663122329
ACH-001151,-0.448248216224174
ACH-001163,-0.4480169891713179
ACH-001164,-0.5684307385978591
ACH-001183,-0.3668491393543627
ACH-001192,-0.4845460297088346
ACH-001193,-0.4529953940806185
ACH-001196,-0.4184900318856353
ACH-001197,-0.22695359342163385
ACH-001205,-0.5516620585802582
ACH-001211,-0.06955915461429855
ACH-001212,-0.2378069067114104
ACH-001228,-0.5873674310524195
ACH-001232,-0.35333471003724576
ACH-001239,-0.5667624276998
ACH-001270,-0.4316998187928021
ACH-001274,-0.3466188570478977
ACH-001275,-0.4725734953999076
ACH-001277,-0.3097792491802868
ACH-001278,-0.401292526901924
ACH-001280,-0.28906887783924684
ACH-001283,-0.3945369620600059
ACH-001289,-0.5240194374391901
ACH-001300,-0.5309554586156481
ACH-001301,-0.2735414080230013
ACH-001302,-0.5482616161056268
ACH-001306,-0.30122715336118955
ACH-001318,-0.5049752382657956
ACH-001322,-0.2071149857884846
ACH-001328,-0.5391819014497795
ACH-001332,-0.3757523028721249
ACH-001336,-0.43039242029631225
ACH-001346,-0.3854333328311228
ACH-001353,-0.3962353849167313
ACH-001354,-0.6691764926964929
ACH-001367,-0.230094023481546
ACH-001368,-0.5369613630987092
ACH-001374,-0.36680136215914505
ACH-001377,-0.6695062684965164
ACH-001380,-0.37028259265811575
ACH-001391,-0.4715175170565064
ACH-001408,-0.6041573518019498
ACH-001430,-0.4618346983709538
ACH-001431,-0.461535583133758
ACH-001450,-0.2694049678981387
ACH-001496,-0.2659811629767819
ACH-001500,-0.453368180378353
ACH-001523,-0.5332350427664974
ACH-001532,-0.2473733519165511
ACH-001550,-0.5624531568634543
ACH-001552,-0.2738389268758074
ACH-001554,-0.5193436134512892
ACH-001654,-0.6001092453454497
ACH-001735,-0.5530887539721034
ACH-001736,-0.5849435835459575
ACH-001737,-0.676790340494522
ACH-001740,-0.5437840368837084
ACH-001745,-0.3854296135000619
ACH-001765,-0.5118357604553435
