,POLR2C (5432)
ACH-000393,-1.0380760661047912
ACH-000395,-1.253034868366318
ACH-000396,-1.231959638026258
ACH-000397,-1.0634450319519226
ACH-000401,-1.250921879216402
ACH-000402,-1.1964982399651782
ACH-000403,-1.1488045138608292
ACH-000404,-0.9914035570712516
ACH-000406,-1.3551078709737232
ACH-000407,-1.1366679555522354
ACH-000408,-0.8940803883448977
ACH-000410,-1.3189841512314855
ACH-000411,-0.9631142131990588
ACH-000414,-1.2740340239891506
ACH-000415,-1.2316046522829736
ACH-000416,-1.173118147852429
ACH-000420,-1.1297284896621291
ACH-000421,-1.1656405827857823
ACH-000424,-1.0006406937565338
ACH-000425,-1.149592842325004
ACH-000426,-1.5290924030535875
ACH-000427,-1.2234713999167337
ACH-000433,-1.0599229500455734
ACH-000435,-1.1344154476073645
ACH-000436,-1.3880174850795923
ACH-000444,-1.112508681770234
ACH-000445,-1.0177367404620232
ACH-000448,-0.9239498590313964
ACH-000450,-1.2812196748918159
ACH-000452,-1.21535736497393
ACH-000454,-1.0426459907896883
ACH-000458,-1.1230377187112373
ACH-000459,-1.4907123435421643
ACH-000460,-0.9361767452052828
ACH-000461,-1.0439096600969402
ACH-000463,-0.9646586723695518
ACH-000464,-0.9561125188132704
ACH-000466,-1.236536664563815
ACH-000467,-0.8494213106487821
ACH-000468,-1.128670859375979
ACH-000469,-1.051356106427609
ACH-000470,-1.1685074678219425
ACH-000471,-1.0240839688082721
ACH-000472,-1.1187814765875768
ACH-000473,-0.9760571884816012
ACH-000475,-1.1065687418679018
ACH-000476,-1.1072011068329959
ACH-000477,-1.4011325659049234
ACH-000479,-1.2722827472568534
ACH-000480,-1.1315073146303116
ACH-000481,-1.2205962019180598
ACH-000483,-1.3463180923961076
ACH-000484,-1.09714377774337
ACH-000485,-0.8968283877047456
ACH-000486,-1.1082444411176906
ACH-000487,-1.304180207261874
ACH-000488,-1.1931372810738925
ACH-000490,-0.9497436152831455
ACH-000491,-1.01420921515401
ACH-000495,-0.9690305570092324
ACH-000496,-1.0599374075829393
ACH-000499,-0.9875141359944511
ACH-000500,-1.0447623631071
ACH-000502,-1.0155177184662978
ACH-000503,-1.0818757730861124
ACH-000505,-1.138014605294159
ACH-000507,-1.1851219069295091
ACH-000510,-1.060731681669164
ACH-000511,-1.2667304763378908
ACH-000512,-1.1693085803123453
ACH-000516,-1.12125388516496
ACH-000517,-1.172060795142907
ACH-000518,-1.0782447216513094
ACH-000520,-1.1222067197075207
ACH-000521,-0.9364315575374544
ACH-000522,-1.1702891715933672
ACH-000524,-1.2115837939004963
ACH-000527,-1.2066167699652002
ACH-000528,-1.2384167018661665
ACH-000537,-1.1741641885814127
ACH-000541,-1.5167322662312641
ACH-000542,-1.106889803747207
ACH-000544,-1.0121213281745285
ACH-000545,-1.0900974987051435
ACH-000547,-1.1036020391787364
ACH-000548,-1.1771729023195487
ACH-000549,-1.2086361255066156
ACH-000550,-1.1471135926459006
ACH-000552,-1.1638839278582744
ACH-000556,-0.9687047312184452
ACH-000557,-1.2826699758614826
ACH-000569,-0.9726062488495398
ACH-000570,-1.1566710787759864
ACH-000571,-1.0975855351474375
ACH-000573,-1.2127393819853325
ACH-000576,-1.0800750532310992
ACH-000579,-1.275017671079368
ACH-000580,-1.3003108169094717
ACH-000584,-0.9792686704612312
ACH-000585,-1.1642011068095868
ACH-000588,-0.9759313421014224
ACH-000589,-1.2077961946407088
ACH-000591,-1.0879131761582583
ACH-000593,-1.1196518680457717
ACH-000600,-1.169467767702198
ACH-000601,-1.0883881540187113
ACH-000605,-1.2911529570760962
ACH-000606,-1.2294661387917
ACH-000608,-1.2022506766472902
ACH-000614,-0.9916596411743472
ACH-000616,-0.9608568299929257
ACH-000618,-0.9911112210638696
ACH-000619,-1.0721236592590322
ACH-000620,-0.9896924875169091
ACH-000621,-1.0335897820668758
ACH-000622,-1.2411601250629312
ACH-000623,-1.0544118852426645
ACH-000624,-1.125138692184695
ACH-000627,-0.9449324159301832
ACH-000630,-0.9493773165324996
ACH-000631,-0.687475521188973
ACH-000632,-1.186699225714759
ACH-000633,-0.6890392726811099
ACH-000637,-0.9854071384852916
ACH-000638,-1.2889920019747516
ACH-000646,-0.9720080967435883
ACH-000647,-1.1983180009241194
ACH-000648,-1.2645582922074436
ACH-000649,-1.1351352449387586
ACH-000651,-1.123928188400884
ACH-000652,-1.0831315177118992
ACH-000653,-1.178876848167603
ACH-000657,-1.095377966442553
ACH-000658,-1.3023094572926688
ACH-000661,-1.3573194112679596
ACH-000662,-1.364224498798334
ACH-000663,-1.1025035494983857
ACH-000665,-0.9530571740690836
ACH-000671,-1.0259690390167469
ACH-000672,-1.0602124822941763
ACH-000673,-0.8692071373039187
ACH-000676,-1.0396406995358685
ACH-000677,-1.2866421154130303
ACH-000681,-1.1456876705619798
ACH-000683,-1.0322791219809306
ACH-000684,-1.023644796435237
ACH-000688,-1.5321086898292475
ACH-000693,-1.023572203265447
ACH-000694,-0.9567144138734691
ACH-000695,-1.199033503671005
ACH-000696,-1.1426537205123004
ACH-000697,-1.1926178084457817
ACH-000699,-1.2937967434331226
ACH-000701,-1.0935873985791336
ACH-000706,-1.0971636728662075
ACH-000711,-1.0534109129532327
ACH-000713,-0.8926501743982059
ACH-000714,-1.0943944808589947
ACH-000718,-1.204950485844209
ACH-000720,-1.1111421445596192
ACH-000721,-1.078075257902664
ACH-000724,-1.386141237973704
ACH-000725,-1.4870746434239428
ACH-000732,-1.178779473103455
ACH-000734,-1.0642854966275237
ACH-000735,-0.8709255676282265
ACH-000736,-1.0128198181545052
ACH-000738,-0.9401269849994376
ACH-000746,-1.1105411430920449
ACH-000747,-1.1406352757637648
ACH-000748,-1.149457257788465
ACH-000753,-1.161558183485602
ACH-000756,-0.9764419920733822
ACH-000757,-1.0612551536272692
ACH-000758,-1.2075191035337838
ACH-000760,-1.0834201480334775
ACH-000762,-1.1471967515411925
ACH-000763,-1.3684837619008627
ACH-000764,-0.9777948603600798
ACH-000765,-1.283048804373791
ACH-000766,-1.1254023617617441
ACH-000767,-1.2210950779610457
ACH-000768,-1.1813195592262695
ACH-000769,-1.145086951517678
ACH-000770,-1.2507258960290355
ACH-000771,-1.1391758970582917
ACH-000773,-1.1713666806203376
ACH-000776,-1.0791920993913977
ACH-000777,-1.1035336751484344
ACH-000778,-1.279917973334073
ACH-000781,-1.1221381493745004
ACH-000782,-1.0357799713674258
ACH-000783,-1.235346513314106
ACH-000784,-1.136040385237456
ACH-000785,-1.1822928503771843
ACH-000787,-1.2537370002947088
ACH-000788,-1.1321703557143037
ACH-000791,-1.2970433924831406
ACH-000792,-1.2107359603027918
ACH-000794,-1.1611565603038954
ACH-000796,-1.1049907197645317
ACH-000798,-0.7888937630769544
ACH-000799,-1.2455468590639027
ACH-000800,-1.2411871981956335
ACH-000802,-1.1000329993377944
ACH-000804,-1.1912615298443
ACH-000805,-1.1270768901008583
ACH-000809,-1.1588426915258934
ACH-000810,-0.7517082298290857
ACH-000811,-1.07730080947466
ACH-000817,-0.963035162842066
ACH-000819,-1.0523237378527337
ACH-000820,-0.9221406869258038
ACH-000821,-1.3486616459368959
ACH-000822,-1.2452984346910332
ACH-000823,-1.0437863474113502
ACH-000824,-0.961006424430242
ACH-000827,-1.1099744171931964
ACH-000829,-1.089671279363634
ACH-000831,-1.3399900291064508
ACH-000832,-1.03635607014426
ACH-000833,-0.9465096851577636
ACH-000834,-1.0920534887149145
ACH-000835,-1.2493648296867501
ACH-000836,-0.6872873332019251
ACH-000837,-1.0930547291350814
ACH-000838,-1.0162026487584628
ACH-000839,-1.2164905537882853
ACH-000840,-1.392451327532188
ACH-000841,-0.961815100305966
ACH-000843,-1.05291018152732
ACH-000846,-0.9051621889788516
ACH-000847,-1.0967540991331064
ACH-000848,-1.2299270992102511
ACH-000849,-1.2272421712710408
ACH-000851,-0.9022881554354746
ACH-000855,-1.093984234176378
ACH-000856,-1.0205827107211063
ACH-000858,-1.1508490953905417
ACH-000859,-0.8671043617343913
ACH-000861,-1.1808710664609725
ACH-000862,-1.254631179708683
ACH-000865,-1.2083497498745104
ACH-000866,-1.405029280372991
ACH-000867,-1.0610632796932007
ACH-000869,-1.1575507492932786
ACH-000872,-1.1221302976664695
ACH-000873,-1.354366897262355
ACH-000876,-1.1275164531897712
ACH-000878,-1.096785956199187
ACH-000880,-1.2355061352206762
ACH-000881,-1.2958363072709258
ACH-000882,-0.9915969046221952
ACH-000884,-1.0587350798122848
ACH-000885,-1.2471673443847469
ACH-000887,-1.0254880680629541
ACH-000889,-1.2722712097003332
ACH-000896,-1.2074465462641677
ACH-000898,-1.1394525704127918
ACH-000900,-1.0902870998379004
ACH-000901,-1.149776976011306
ACH-000905,-1.240208045881129
ACH-000906,-1.1003021252868666
ACH-000907,-1.231832895317652
ACH-000910,-1.2521869456089851
ACH-000911,-1.4129149898954605
ACH-000912,-1.1168806687151256
ACH-000913,-1.2606483830146065
ACH-000915,-0.9180326120044808
ACH-000916,-1.3027069267269908
ACH-000917,-1.3081974672822412
ACH-000920,-0.650146853791709
ACH-000921,-1.0712278278781897
ACH-000924,-0.962359102036634
ACH-000926,-1.1447900593506497
ACH-000928,-0.9425209483397498
ACH-000929,-1.2730155920859092
ACH-000932,-1.232047383907116
ACH-000935,-1.2325261669248315
ACH-000936,-1.0650023329647065
ACH-000937,-1.0490072548646978
ACH-000938,-1.1641086933350764
ACH-000939,-1.1135882575277416
ACH-000941,-1.1923438298400073
ACH-000943,-1.2607743029267364
ACH-000946,-1.1654166693289467
ACH-000947,-1.1458909615673756
ACH-000948,-1.1918677268087088
ACH-000950,-1.0338774540998643
ACH-000953,-1.1825644527240882
ACH-000954,-1.230623481286307
ACH-000957,-0.9733083451671511
ACH-000958,-1.253053959967955
ACH-000960,-1.1961596177763552
ACH-000963,-0.966341194319166
ACH-000968,-1.3618661698631616
ACH-000969,-1.0493128542990962
ACH-000972,-1.1347373553797069
ACH-000973,-1.084024016237351
ACH-000974,-1.2019572783387025
ACH-000978,-1.1480922496891337
ACH-000984,-1.1669471174007489
ACH-000986,-0.9145689881365892
ACH-000988,-1.2288372279649509
ACH-000993,-0.8107607396495128
ACH-000994,-1.1281898381556672
ACH-000996,-1.0983922970630258
ACH-001001,-1.1359003512583747
ACH-001020,-0.8921459323124279
ACH-001028,-0.9297990427093824
ACH-001031,-1.2665281930480032
ACH-001038,-1.1801433598375928
ACH-001048,-0.9456956054400262
ACH-001050,-1.1152756608193772
ACH-001053,-1.00516306740496
ACH-001054,-1.1061021498942525
ACH-001061,-0.9628963284858808
ACH-001067,-1.1429911876789305
ACH-001075,-1.2223944789999142
ACH-001096,-1.2689528553561296
ACH-001111,-0.9351577895734756
ACH-001119,-1.269990223993031
ACH-001128,-0.12348602678828885
ACH-001134,-1.195252154366336
ACH-001151,-1.0790997689883313
ACH-001163,-1.1784019893483666
ACH-001164,-1.0395976999291805
ACH-001183,-1.158700801782579
ACH-001192,-1.2035002580574286
ACH-001193,-1.053372652342058
ACH-001196,-1.3782375968051221
ACH-001197,-1.2956268328753269
ACH-001205,-0.9035171644103122
ACH-001211,-0.9824719742934784
ACH-001212,-0.7926664025300747
ACH-001228,-1.0984792482479664
ACH-001232,-1.1591191577801296
ACH-001239,-1.150576285922273
ACH-001270,-1.1045322563385755
ACH-001274,-0.9859578159355916
ACH-001275,-1.1050144053259232
ACH-001277,-0.9996600073482796
ACH-001278,-1.2554218353533513
ACH-001280,-1.3027064478402095
ACH-001283,-1.3039092277282889
ACH-001289,-1.284582024157594
ACH-001300,-1.3616275139755418
ACH-001301,-1.216094100935878
ACH-001302,-1.5859763279933308
ACH-001306,-1.0098920830583478
ACH-001318,-1.385931454312825
ACH-001322,-1.1389544414627328
ACH-001328,-1.0366574308044978
ACH-001332,-0.945791673446258
ACH-001336,-1.2282952399851532
ACH-001346,-1.0437328881587709
ACH-001353,-1.105570471324364
ACH-001354,-1.1572383414842142
ACH-001367,-0.8634186367011263
ACH-001368,-1.3521374008392986
ACH-001374,-1.3099958628932582
ACH-001377,-1.103291080951991
ACH-001380,-1.0978835534618296
ACH-001391,-1.2362856623415823
ACH-001408,-1.3368251332857255
ACH-001430,-1.117682539801374
ACH-001431,-1.4865889211333745
ACH-001450,-1.0725989732639032
ACH-001496,-0.8887441428236329
ACH-001500,-0.8943233478046057
ACH-001523,-1.1654347687302558
ACH-001532,-0.9762797962202912
ACH-001550,-0.695931847473602
ACH-001552,-1.2672588189899427
ACH-001554,-1.166948017959816
ACH-001654,-1.0354464227352316
ACH-001735,-1.0972650599679858
ACH-001736,-1.200945662792983
ACH-001737,-0.9797200965520498
ACH-001740,-1.0340370657077278
ACH-001745,-1.1504115286271344
ACH-001765,-1.1981181646251131
