,MARS2 (92935)
ACH-000616,-1.1625093309998198
ACH-000618,-1.43695008094547
ACH-000619,-1.085608932226115
ACH-000620,-1.033489138416317
ACH-000621,-0.8418111006271057
ACH-000622,-0.7888388433114243
ACH-000623,-0.9038652257279116
ACH-000624,-0.6909334848869612
ACH-000627,-1.0059926015116922
ACH-000630,-1.3100081870833082
ACH-000631,-1.0535487939387875
ACH-000632,-0.8679978534452859
ACH-000633,-1.3217902915895132
ACH-000637,-0.9758505218342928
ACH-000638,-1.0946455186086643
ACH-000646,-0.7970248081214658
ACH-000647,-1.0369677108936288
ACH-000648,-1.0396669399278884
ACH-000649,-1.1192674179249302
ACH-000651,-1.4343563312922238
ACH-000652,-1.0762981562580387
ACH-000653,-0.9701361667110964
ACH-000657,-0.9386004123821388
ACH-000658,-0.7441604399677725
ACH-000661,-1.0949940274692247
ACH-000662,-1.2196815283995115
ACH-000663,-0.9741472728431032
ACH-000665,-0.7355852037487054
ACH-000671,-1.373492569795753
ACH-000672,-1.0165082497197238
ACH-000673,-0.5695618044818795
ACH-000676,-1.266873166073026
ACH-000677,-1.6958740888942507
ACH-000681,-0.8807199567135109
ACH-000683,-0.9504518079750256
ACH-000684,-1.0151817592600467
ACH-000688,-0.844337011315622
ACH-000693,-1.2164018924149698
ACH-000694,-1.3748207335490952
ACH-000695,-0.8479534699399547
ACH-000696,-1.056950795190088
ACH-000697,-0.8002475286221188
ACH-000699,-1.0772051570914416
ACH-000701,-0.9484317587062228
ACH-000706,-1.3666079324445606
ACH-000711,-0.8999259024135452
ACH-000713,-0.990616336748846
ACH-000714,-0.33020400417187123
ACH-000718,-0.8452423643879916
ACH-000720,-1.3000665432913356
ACH-000721,-1.185967122419214
ACH-000724,-0.6637619675114236
ACH-000725,-1.0674934283977462
ACH-000732,-1.4555308491685786
ACH-000734,-1.1864764001826982
ACH-000735,-1.046965261940759
ACH-000736,-0.9455896027977896
ACH-000738,-1.2964263300662142
ACH-000746,-1.3453197537998192
ACH-000747,-1.4781168697721014
ACH-000748,-0.5726420081805267
ACH-000753,-1.349347441882174
ACH-000756,-0.8181078430852807
ACH-000757,-0.9667661221732016
ACH-000758,-1.2663024940506131
ACH-000760,-1.181984809889037
ACH-000762,-1.0941304821538191
ACH-000763,-1.2607666565327338
ACH-000764,-0.9197880314092102
ACH-000765,-1.1910368932014344
ACH-000766,-0.8790770637039356
ACH-000767,-0.869212585527939
ACH-000768,-1.287076297897513
ACH-000769,-0.9536146290151722
ACH-000770,-1.001282040999342
ACH-000771,-1.1651804802488264
ACH-000773,-0.7205327169784818
ACH-000776,-1.0654415821144887
ACH-000777,-0.9799822562107632
ACH-000778,-0.9161042885928291
ACH-000781,-1.0194563483895656
ACH-000782,-0.8468334606753409
ACH-000783,-0.4936673267760955
ACH-000784,-1.293977977922873
ACH-000785,-0.8537202773811212
ACH-000787,-1.1548503997667914
ACH-000788,-0.5749979459049924
ACH-000791,-0.8687944200074563
ACH-000792,-0.6939095775716243
ACH-000794,-0.8959956564564168
ACH-000796,-0.9662616065257852
ACH-000798,-0.7451093482535464
ACH-000799,-0.8408660038108227
ACH-000800,-1.3387569054334072
ACH-000802,-1.1816799801328983
ACH-000804,-1.241331150622681
ACH-000805,-0.6962202622024628
ACH-000809,-0.9198823993965122
ACH-000810,-0.7122591244503641
ACH-000811,-0.6797034998006664
ACH-000817,-0.9494307773313878
ACH-000819,-1.132303556596495
ACH-000820,-1.260200812571986
ACH-000821,-1.030059859861829
ACH-000822,-0.7640086441050118
ACH-000823,-1.076114063939647
ACH-000824,-0.5790165453536753
ACH-000827,-0.5669543155167931
ACH-000829,-0.7471002613144082
ACH-000831,-1.254415436868501
ACH-000832,-1.1305869230613863
ACH-000833,-1.1169130128345923
ACH-000834,-1.1955651527072235
ACH-000835,-1.2119252011184058
ACH-000836,-1.1612265568778348
ACH-000837,-1.4623346620009348
ACH-000838,-0.7198197560076812
ACH-000839,-0.5916515455833361
ACH-000840,-0.8196537555661891
ACH-000841,-0.808964862358746
ACH-000843,-1.483446242190423
ACH-000846,-1.129512641987887
ACH-000847,-1.0124442407718133
ACH-000848,-1.2021691370644378
ACH-000849,-1.185652907022035
ACH-000851,-1.2917483555310714
ACH-000855,-1.5425648457786238
ACH-000856,-1.0517368697764362
ACH-000858,-1.2037176264871714
ACH-000859,-0.9808910292294356
ACH-000861,-1.1451714148158392
ACH-000862,-1.263103091952774
ACH-000865,-1.426932048120741
ACH-000866,-1.0155006422370556
ACH-000867,-0.6977791083006737
ACH-000869,-1.0027379741479463
ACH-000872,-0.95937945241051
ACH-000873,-1.4506324569263593
ACH-000876,-1.5020750064534598
ACH-000878,-1.1197067377445653
ACH-000880,-0.9816371872250416
ACH-000881,-1.1488230275015912
ACH-000882,-1.2689692659339802
ACH-000884,-0.9015817560343604
ACH-000885,-1.0565681870938106
ACH-000887,-0.8691085083503546
ACH-000889,-1.3395391444610152
ACH-000896,-1.2606917811814549
ACH-000898,-0.8393769456705458
ACH-000900,-0.783865494484279
ACH-000901,-0.9151758310532696
ACH-000905,-0.886515745097619
ACH-000906,-1.0795339188180535
ACH-000907,-1.0122901358702057
ACH-000910,-1.5425712169496424
ACH-000911,-0.8640735279630261
ACH-000912,-0.6765300012059774
ACH-000913,-1.210987057803955
ACH-000915,-1.3472766313392477
ACH-000916,-0.4240746312299055
ACH-000917,-1.035542107921313
ACH-000920,-1.0311089294281328
ACH-000921,-1.0764381633281683
ACH-000924,-0.993616463160078
ACH-000926,-0.7997029741440409
ACH-000928,-1.1629107584394656
ACH-000929,-0.8528151728294759
ACH-000932,-0.9246363508654548
ACH-000935,-0.9568129639357996
ACH-000936,-1.330164232232876
ACH-000937,-1.2170749270253975
ACH-000938,-1.1362401993624742
ACH-000939,-1.4634327958737148
ACH-000941,-0.8657936717186903
ACH-000943,-1.3336681691228722
ACH-000946,-0.8248973404258448
ACH-000947,-1.3464719284678033
ACH-000948,-1.0973018206213023
ACH-000950,-1.2164607966032257
ACH-000953,-0.6342802211597305
ACH-000954,-1.1308237933541927
ACH-000957,-0.8915184971834259
ACH-000958,-0.5485427623067576
ACH-000960,-0.8010776614933612
ACH-000963,-0.7561078548171987
ACH-000968,-1.3630071024092951
ACH-000969,-1.2816569867785397
ACH-000972,-0.7315268985870595
ACH-000973,-1.2709446089132297
ACH-000974,-0.9683197268875551
ACH-000978,-1.0146170157556007
ACH-000984,-0.6775904675134222
ACH-000986,-1.1186974973315036
ACH-000988,-0.6160253857675787
ACH-000993,-0.4349429230901268
ACH-000994,-1.6046081223811604
ACH-000996,-0.5078517764634146
ACH-001001,-1.2518811117473363
ACH-001020,-0.7998337924619467
ACH-001028,-1.1133641946961688
ACH-001031,-1.0524678411518955
ACH-001038,-1.1464344826214388
ACH-001048,-0.9836343201249754
ACH-001050,-0.4291650835192669
ACH-001053,-0.8327139724631912
ACH-001054,-0.8379533294575193
ACH-001061,-1.1781683717849114
ACH-001067,-0.5880673407461939
ACH-001075,-0.8882688481450618
ACH-001096,-1.071484522513376
ACH-001111,-0.9172819925057594
ACH-001119,-0.9117648542421304
ACH-001128,-1.0035285670086234
ACH-001134,-0.7926289297018725
ACH-001151,-0.7086143829119037
ACH-001163,-1.2044519379431675
ACH-001164,-1.0746654628461243
ACH-001183,-1.1905655005439926
ACH-001192,-0.8825779834985735
ACH-001193,-1.044203994445522
ACH-001196,-0.9099700705860769
ACH-001197,-0.8394320511032001
ACH-001205,-0.7242193448198736
ACH-001211,-0.6399942767747732
ACH-001212,-0.6452496911375109
ACH-001228,-0.9573678593066256
ACH-001232,-1.3847305393895315
ACH-001239,-1.061831891229573
ACH-001270,-1.1767536847726352
ACH-001274,-0.8799559164100507
ACH-001275,-1.2730247466471911
ACH-001277,-1.0242048280408034
ACH-001278,-1.3981943176000726
ACH-001280,-0.9546711239091734
ACH-001283,-1.1297434278824454
ACH-001289,-0.8014083401360992
ACH-001300,-0.9305731965346272
ACH-001301,-0.6865320776797926
ACH-001302,-0.7367790398744871
ACH-001306,-0.8183718210977324
ACH-001318,-1.3515167399914405
ACH-001322,-1.0223275271622578
ACH-001328,-1.1497627531717611
ACH-001332,-1.5303425063866631
ACH-001336,-1.2080015259838843
ACH-001346,-1.2063548343030357
ACH-001353,-0.6028780735731788
ACH-001354,-1.4256277524944465
ACH-001367,-0.9093631182405564
ACH-001368,-0.9345496844640696
ACH-001374,-0.4768177617463749
ACH-001377,-0.8643148997879234
ACH-001380,-1.1061465889293742
ACH-001391,-0.7737982104400104
ACH-001408,-1.3237856069246592
ACH-001430,-0.9207917922583466
ACH-001431,-0.8249932455490595
ACH-001450,-1.2101785330666508
ACH-001496,-1.1855353871277403
ACH-001500,-1.207598013290394
ACH-001523,-1.5690259259051116
ACH-001532,-0.8795882182908493
ACH-001550,-1.1483930693690143
ACH-001552,-0.6798218417512079
ACH-001554,-1.0440233866822954
ACH-001654,-0.8848643925444863
ACH-001735,-0.6004130931884525
ACH-001736,-0.9449569546376742
ACH-001737,-0.2659092777474566
ACH-001740,-0.812724981509619
ACH-001745,-0.6681797133069797
ACH-001765,-0.9287357153457116
