,NBR1 (4077)
ACH-000004,-0.25913455746822045
ACH-000005,-0.1721931097682987
ACH-000007,-0.090831949240504
ACH-000009,-0.2706043284551809
ACH-000011,0.06439217838895339
ACH-000012,-0.16915075798090815
ACH-000013,-0.10273138043196947
ACH-000014,-0.20934714640666688
ACH-000015,-0.22646509635212905
ACH-000017,-0.1892301100014723
ACH-000018,-0.2993989591778539
ACH-000019,0.05398851160050978
ACH-000021,-0.03703477541447763
ACH-000022,-0.13374606204111375
ACH-000025,-0.06592635649468889
ACH-000028,-0.011696053821547566
ACH-000030,-0.12491701019683785
ACH-000035,-0.1143621786249479
ACH-000036,-0.14799035095108895
ACH-000037,-0.10852230146504513
ACH-000039,0.02790752475006107
ACH-000040,-0.2430547409854661
ACH-000041,-0.14309240311432528
ACH-000042,0.05245599078872317
ACH-000045,-0.0951381746854511
ACH-000047,-0.0574416014681131
ACH-000052,-0.21516334713732985
ACH-000053,-0.15040863159821155
ACH-000054,0.016357964024226138
ACH-000055,-0.199868509774288
ACH-000060,-0.000863710742271457
ACH-000067,-0.027188945262669687
ACH-000070,-0.05185044797379334
ACH-000075,-0.11545999820370435
ACH-000078,-0.19573015520433795
ACH-000082,-0.20367564068399027
ACH-000085,0.011024842760710448
ACH-000086,-0.19619082626799655
ACH-000087,-0.20363401593925934
ACH-000092,-0.08207446492348366
ACH-000095,-0.13351287271384404
ACH-000097,-0.1731360138229236
ACH-000098,-0.17342118302265594
ACH-000099,-0.10260126134904064
ACH-000108,-0.16009911575551414
ACH-000113,-0.12288665355346833
ACH-000116,-0.1704162323596904
ACH-000118,-0.05779996662643416
ACH-000120,-0.3187505499750418
ACH-000123,-0.10880972153499643
ACH-000127,-0.1754020745178389
ACH-000128,-0.1261233861669521
ACH-000132,-0.10562490142843498
ACH-000133,-0.07222931635256949
ACH-000137,-0.1883277238304708
ACH-000138,-0.19886600129500906
ACH-000142,-0.048726549868820704
ACH-000143,-0.30149017887967433
ACH-000146,-0.12172068749450662
ACH-000148,-0.1515416324364561
ACH-000150,-0.004331773765690163
ACH-000152,-0.12522190718241574
ACH-000153,-0.07924964688199962
ACH-000159,-0.08200836201241468
ACH-000160,0.1063425169822215
ACH-000163,-0.2523770935603286
ACH-000167,-0.2725014118985657
ACH-000168,-0.1504497944135317
ACH-000169,-0.14123235034670742
ACH-000178,-0.19525037292971006
ACH-000183,-0.2707674236678179
ACH-000188,-0.163148437195591
ACH-000189,-0.23664899436095155
ACH-000190,0.18814181318342807
ACH-000198,-0.12700651569071011
ACH-000203,-0.6470296351741843
ACH-000204,-0.3300920016547973
ACH-000206,-0.21340074738917786
ACH-000207,-0.03043035108219955
ACH-000208,-0.12284657969316146
ACH-000210,0.038264797655157085
ACH-000211,-0.12583271154367973
ACH-000215,-0.1315756984961538
ACH-000221,-0.11635571878805873
ACH-000222,-0.1578409556893893
ACH-000223,-0.011728887874451446
ACH-000226,-0.16109659149224667
ACH-000227,-0.06560999799598602
ACH-000228,-0.2685458576878597
ACH-000231,-0.0575423994561013
ACH-000232,-0.14597678149147708
ACH-000233,-0.14846027237010898
ACH-000234,-0.09972822893890193
ACH-000235,-0.2537828643382693
ACH-000237,-0.036876050834803234
ACH-000238,-0.1896951687534362
ACH-000242,0.21376079580496865
ACH-000243,-0.20229978167956603
ACH-000244,0.03767949321449568
ACH-000246,-0.08464975758154686
ACH-000248,-0.14239899244537174
ACH-000250,-0.2722651741756029
ACH-000251,0.01061095143205716
ACH-000252,-0.020576841434100282
ACH-000253,-0.11144301170828452
ACH-000255,-0.23555265133268666
ACH-000256,-0.14775542447037698
ACH-000257,-0.3627564183139193
ACH-000258,-0.15774162512424084
ACH-000259,-0.14329883597747178
ACH-000260,-0.14928360284975614
ACH-000261,-0.05021452451034295
ACH-000262,0.037056771144457705
ACH-000263,0.2051634413424844
ACH-000264,-0.1897094611416844
ACH-000265,-0.23581817533055416
ACH-000266,-0.10510586148220354
ACH-000272,-0.1060062415643644
ACH-000274,-0.1848184872122444
ACH-000277,-0.10104714985106793
ACH-000278,-0.05859678206813582
ACH-000279,-0.13540632803428335
ACH-000280,-0.19700968513360936
ACH-000281,-0.09476163350097992
ACH-000288,-0.13633909823860416
ACH-000291,-0.1437691795135787
ACH-000293,-0.17775331995145935
ACH-000294,-0.21179342923435207
ACH-000295,-0.15112474565240794
ACH-000296,-0.06865723107820962
ACH-000302,-0.16441316445495274
ACH-000304,0.010014766458549727
ACH-000307,-0.08400847450090364
ACH-000308,-0.10411222062232384
ACH-000310,-0.1863597545119083
ACH-000311,-0.02131982791699764
ACH-000312,-0.16724475906013675
ACH-000315,0.06349635971900144
ACH-000316,-0.20774406497159892
ACH-000317,-0.004954091421731326
ACH-000318,0.07077567157903014
ACH-000319,-0.0912434183874453
ACH-000320,-0.2054824376995804
ACH-000322,-0.2840037745024652
ACH-000323,-0.09621190052996888
ACH-000324,-0.17249073244208993
ACH-000329,-0.1029191567743066
ACH-000330,-0.038282028819657664
ACH-000331,-0.13553180205635018
ACH-000332,-0.11344050228779272
ACH-000334,-0.10212417498822113
ACH-000335,0.004705644332651238
ACH-000336,0.35916857959826043
ACH-000337,-0.024573726688394363
ACH-000338,-0.8711597586210292
ACH-000339,-0.11024064956334
ACH-000341,-0.21090162447294725
ACH-000348,-0.16617334941096476
ACH-000350,-0.019498057821685292
