,LELP1 (149018)
ACH-000004,0.1781914228029544
ACH-000005,-0.07597610657510134
ACH-000007,-0.027449861367199117
ACH-000009,0.019566500921427928
ACH-000011,0.09761797723352447
ACH-000012,0.05566712460001786
ACH-000013,0.11553841922669968
ACH-000014,0.06139899355205496
ACH-000015,0.08809333533844907
ACH-000017,0.25559205142099245
ACH-000018,0.122041135164303
ACH-000019,-0.037977511908188315
ACH-000021,0.13478996405620094
ACH-000022,0.1572957625622009
ACH-000025,0.042125473070216336
ACH-000028,0.15916592242078778
ACH-000030,0.1028941414975192
ACH-000035,0.08809163515191051
ACH-000036,0.10258055519713127
ACH-000037,0.030960315791483232
ACH-000039,0.03109051029190374
ACH-000040,0.04778454848871088
ACH-000041,0.06400965324173316
ACH-000042,0.1903423386903007
ACH-000045,0.2890441532917541
ACH-000047,0.15888428452449951
ACH-000052,0.15616561919646196
ACH-000053,0.10969657129989753
ACH-000054,0.0049024160509776975
ACH-000055,0.13091461302322036
ACH-000060,0.02555999324302988
ACH-000067,0.1981862862640806
ACH-000070,0.10389764046291212
ACH-000075,-0.05276512930891042
ACH-000078,0.2060696519191684
ACH-000082,0.08995499416173025
ACH-000085,-0.02404119284607084
ACH-000086,0.04909621725615915
ACH-000087,0.2323488286241337
ACH-000092,0.12324571896963812
ACH-000095,0.023751020746424125
ACH-000097,-0.037005489695483985
ACH-000098,0.10980027578840093
ACH-000099,0.14833918445913366
ACH-000108,0.1177596076192715
ACH-000113,0.1347457453997926
ACH-000116,0.16092970621122474
ACH-000118,0.0662190963279895
ACH-000120,0.1441655548344483
ACH-000123,0.02458677260011661
ACH-000127,0.1701565090829178
ACH-000128,0.207838655361828
ACH-000132,0.2316789009103696
ACH-000133,0.12908604853485242
ACH-000137,0.11174387170269973
ACH-000138,0.1180519292012556
ACH-000142,-0.02496172177301888
ACH-000143,0.19280705645577464
ACH-000146,0.2453076547431768
ACH-000148,0.05598000682735442
ACH-000150,0.3171676882152802
ACH-000152,0.04166175159517624
ACH-000153,-0.03885184194657648
ACH-000159,0.12785244972420168
ACH-000160,0.159390480799518
ACH-000163,0.14906594971879486
ACH-000167,0.20460495015871244
ACH-000168,0.24471845450443466
ACH-000169,0.053560402343807684
ACH-000178,0.13361315333932627
ACH-000183,0.0497454665292754
ACH-000188,0.05370501934337086
ACH-000189,0.15160152751608233
ACH-000190,0.12486744391502948
ACH-000198,0.1702955691341732
ACH-000203,0.21063019925654872
ACH-000204,-0.05260579447809655
ACH-000206,0.08308565962246084
ACH-000207,0.1361354504931536
ACH-000208,0.09962050886641878
ACH-000210,0.1049202580296555
ACH-000211,0.10261862504941337
ACH-000215,0.06795263346511983
ACH-000221,0.012665626337416018
ACH-000222,0.1258943620563806
ACH-000223,0.03969293686285053
ACH-000226,0.06749924737069407
ACH-000227,0.207693081802898
ACH-000228,-0.036108182654319886
ACH-000231,0.090164597710501
ACH-000232,0.02381260917381341
ACH-000233,0.1259395233701588
ACH-000234,0.07124187058674837
ACH-000235,0.17715029185234374
ACH-000237,0.0716252082608041
ACH-000238,0.12042874104441885
ACH-000242,0.12846933381262482
ACH-000243,0.09908277223265784
ACH-000244,0.10563590012374692
ACH-000246,0.1520180359848992
ACH-000248,0.2799653963286167
ACH-000250,0.10797359600212224
ACH-000251,0.011835482517942078
ACH-000252,0.2455741632006556
ACH-000253,0.03772134951851205
ACH-000255,0.04540445132187623
ACH-000256,0.05566909011047108
ACH-000257,0.12753680198519027
ACH-000258,0.2207633082128126
ACH-000259,0.12129070265108005
ACH-000260,0.06122436011988198
ACH-000261,0.09579359864558501
ACH-000262,0.08963194070139878
ACH-000263,0.4743983249136957
ACH-000264,0.06591783317499111
ACH-000265,0.11282780617805277
ACH-000266,0.09330893313903502
ACH-000272,0.04491050047164175
ACH-000274,0.1574360829540712
ACH-000277,0.2340117859318115
ACH-000278,0.07534534661313999
ACH-000279,0.1499308389264763
ACH-000280,0.06339164059276614
ACH-000281,0.16078254840146347
ACH-000288,0.14148717152150486
ACH-000291,0.2260255527894545
ACH-000293,0.12283376769433706
ACH-000294,0.1059655545209866
ACH-000295,0.17520469605809705
ACH-000296,0.11451750818918853
ACH-000302,0.10692194391116064
ACH-000304,0.019714622131047486
ACH-000307,0.19255577236961066
ACH-000308,0.06456806551166347
ACH-000310,0.2793478384822975
ACH-000311,0.056612862972928266
ACH-000312,0.037679972103450914
ACH-000315,0.30045634901840085
ACH-000316,0.1340900502923948
ACH-000317,0.15608936257811265
ACH-000318,-0.07461175383459616
ACH-000319,0.14714559751634865
ACH-000320,0.16162365298306294
ACH-000322,0.11391364146722913
ACH-000323,0.07287362679406711
ACH-000324,0.08184858812101374
ACH-000329,0.13618813043815362
ACH-000330,0.10170327777985726
ACH-000331,0.11422122861183348
ACH-000332,0.057285076155068476
ACH-000334,0.05981954705960586
ACH-000335,0.32394323217632304
ACH-000336,0.02250282074686411
ACH-000337,0.056732221087369535
ACH-000338,0.09623132073487976
ACH-000339,0.10599618743575201
ACH-000341,0.008309048478910935
ACH-000348,0.131770624939212
ACH-000350,0.14339389128875135
ACH-000352,0.04393938230540202
ACH-000356,-0.1936967380279012
ACH-000361,0.008487363438458458
ACH-000362,0.2059278613094083
ACH-000363,-0.02136234740050209
ACH-000364,-0.0108613740193079
ACH-000365,0.1407315657680811
ACH-000366,0.058448079798143364
ACH-000368,0.06269600203141057
ACH-000374,0.06038984325333941
ACH-000375,0.16938786493698466
ACH-000376,0.11903187413091995
ACH-000381,-0.015620300811653843
ACH-000383,0.09943220760859432
ACH-000387,0.15565722702186033
ACH-000389,0.12143848613117725
ACH-000390,-0.022774423751805186
ACH-000393,0.12610036949127346
ACH-000395,0.07107726055116009
ACH-000396,0.1806663685330116
ACH-000397,0.08894478267522635
ACH-000401,0.04549091598503655
ACH-000402,-0.03292540336662152
ACH-000403,0.056006214306672866
ACH-000404,0.02698724355498891
ACH-000406,0.12244886198408847
ACH-000407,0.2180997185688412
ACH-000408,0.13318948108785053
ACH-000410,0.054060877272942086
ACH-000411,0.07947284835347435
ACH-000414,0.19150666346004816
ACH-000415,0.012598730130906484
ACH-000416,0.021017128554705715
ACH-000420,0.2361156735962017
ACH-000421,0.08908700858035794
ACH-000424,0.08133309774558142
ACH-000425,0.01613941459525212
ACH-000426,0.20994567354770674
ACH-000427,-0.17436493392806424
ACH-000433,0.16645759590216558
ACH-000435,0.12047197765627313
ACH-000436,0.0883175472247106
ACH-000444,0.13949684771217086
ACH-000445,0.2615340449206002
ACH-000448,0.07709413050195425
ACH-000450,0.11545221232086735
ACH-000452,0.030609822107813118
ACH-000454,0.008316713194216289
ACH-000458,0.17976382373694608
ACH-000459,0.2010627848940597
ACH-000460,0.2598538565128993
ACH-000461,0.062177426208647135
ACH-000463,0.1370390738022139
ACH-000464,0.08392249953555593
ACH-000466,-0.02382095673039307
ACH-000467,0.08140150926498578
ACH-000468,0.10533210049092152
ACH-000469,0.2080034812097049
ACH-000470,0.12181028921945325
ACH-000471,0.14143573771961282
ACH-000472,0.1260527213602577
ACH-000473,0.17480807229570627
ACH-000475,0.08068660201639982
ACH-000476,0.12612186318712307
ACH-000477,0.02946386026143068
ACH-000479,0.2326850033317058
ACH-000480,0.0038937377447897025
ACH-000481,0.062099648462010375
ACH-000483,0.09089387482668768
ACH-000484,0.008681616011680951
ACH-000485,0.05677234195422736
ACH-000486,0.0958068323074309
ACH-000487,0.1396574844523446
ACH-000488,0.020757337542337325
ACH-000490,0.03686666064042183
ACH-000491,0.061404703738528764
ACH-000495,0.11560425679538745
ACH-000496,0.13454413200131918
ACH-000499,0.11861736703652348
ACH-000500,0.3214958429600399
ACH-000502,-0.01914907119232464
ACH-000503,0.1468268559644903
ACH-000505,0.09912922594365332
ACH-000507,0.04004566591403592
ACH-000510,0.062333203901433175
ACH-000511,0.11964192212086786
ACH-000512,0.24798486155047064
ACH-000516,0.10785509902976198
ACH-000517,0.07652367540297449
ACH-000518,0.1471451945700676
ACH-000520,0.2700777984975461
ACH-000521,0.04466518411213652
ACH-000522,0.1719751722236263
ACH-000524,0.07778451084919996
ACH-000527,0.11415441744569828
ACH-000528,0.10285622647425716
ACH-000537,0.1378389302439063
ACH-000541,0.19705433913661505
ACH-000542,0.1349184026391642
ACH-000544,0.05409227262058603
ACH-000545,-0.008847869153776266
ACH-000547,0.1137815528836527
ACH-000548,-0.01863318434576884
