,DCLRE1A (9937)
ACH-000004,0.0964753958877057
ACH-000005,0.05773728354916505
ACH-000007,0.15624788400387374
ACH-000009,0.06613073384889467
ACH-000011,0.21646643872103105
ACH-000012,0.09053417045147752
ACH-000013,0.13089837780147126
ACH-000014,0.020277991583901454
ACH-000015,0.13926509472077034
ACH-000017,0.1636953264440967
ACH-000018,0.1275333954474719
ACH-000019,0.10732465906544736
ACH-000021,0.17609578998836006
ACH-000022,0.1494244238409776
ACH-000025,0.17110502701344113
ACH-000028,0.12400804864221998
ACH-000030,0.01745754736722265
ACH-000035,0.159017540383514
ACH-000036,0.053169951088430166
ACH-000037,0.06263668921182998
ACH-000039,-0.027118939949077967
ACH-000040,0.09246120840099877
ACH-000041,0.16104602501335194
ACH-000042,-0.008771241157307217
ACH-000045,-0.11729731671374377
ACH-000047,0.1636728723100728
ACH-000052,0.030853719533690795
ACH-000053,0.0648124761850526
ACH-000054,0.19186008368509272
ACH-000055,0.2398981894974893
ACH-000060,0.11953563907077283
ACH-000067,0.11810471055560205
ACH-000070,0.31404406484264297
ACH-000075,-0.04646349426066099
ACH-000078,0.20051016878022648
ACH-000082,0.01356386609753138
ACH-000085,0.4212710325407352
ACH-000086,0.0029912223922295986
ACH-000087,0.11886674309808284
ACH-000092,0.09271815882852742
ACH-000095,0.0977363370366271
ACH-000097,0.10050885101966216
ACH-000098,0.05933521144852425
ACH-000099,0.10751815308154238
ACH-000108,0.1135550606340917
ACH-000113,-0.1775605715034287
ACH-000116,0.12896150100480086
ACH-000118,0.0898885454534126
ACH-000120,0.2049732040347549
ACH-000123,0.2285829842078857
ACH-000127,0.10154300308795068
ACH-000128,0.13079748398331256
ACH-000132,0.17571387845287714
ACH-000133,0.09883373267992343
ACH-000137,0.20322905539868802
ACH-000138,0.0866295094176345
ACH-000142,3.665142578284168e-05
ACH-000143,0.1757468964303245
ACH-000146,-0.0022576583337695
ACH-000148,0.15607158445738264
ACH-000150,0.12661077568423318
ACH-000152,0.033777474980613884
ACH-000153,0.1353498942509753
ACH-000159,0.1831392527177764
ACH-000160,0.06070889636280675
ACH-000163,0.0375174822324822
ACH-000167,0.005711717863029989
ACH-000168,-0.2783523840074065
ACH-000169,0.01051104960008585
ACH-000178,0.21179867643309472
ACH-000183,0.1442504706527329
ACH-000188,0.1954558231281064
ACH-000189,-0.09189247306777627
ACH-000190,-0.021577171623736357
ACH-000198,0.012682417516775256
ACH-000203,0.1913584680225522
ACH-000204,-0.1447960685123335
ACH-000206,0.11806146356346454
ACH-000207,0.03965237470059663
ACH-000208,0.3795196830974356
ACH-000210,0.18534628184383548
ACH-000211,0.14178208905887454
ACH-000215,0.13535271706696494
ACH-000221,-0.003038856644299271
ACH-000222,0.05497702982815033
ACH-000223,-0.014102835334684228
ACH-000226,0.17493142363367992
ACH-000227,0.09468551527681666
ACH-000228,0.029765846031338625
ACH-000231,0.13450124802942262
ACH-000232,0.05299769633307376
ACH-000233,0.23633049080339186
ACH-000234,0.2061815614389804
ACH-000235,0.08668661897312674
ACH-000237,0.09698518136286817
ACH-000238,0.09596339411090107
ACH-000242,-0.01676004818192488
ACH-000243,0.15608802646552195
ACH-000244,0.32110104704241066
ACH-000246,0.1551692332829014
ACH-000248,0.0546299289681854
ACH-000250,0.08483856706982999
ACH-000251,0.21083284238682176
ACH-000252,0.08689941285447299
ACH-000253,0.18069645026365214
ACH-000255,0.10606369460201301
ACH-000256,0.2453169931628324
ACH-000257,-0.09300575389928437
ACH-000258,0.07957848707292724
ACH-000259,0.12303040073961835
ACH-000260,0.09783372611348512
ACH-000261,0.13521426795985572
ACH-000262,0.17820923495507854
ACH-000263,0.00506635668471249
ACH-000264,0.08987622743908594
ACH-000265,0.20992592702953525
ACH-000266,0.10966982485696317
ACH-000272,0.16646255717699796
ACH-000274,0.12945184119317574
ACH-000277,0.1303623465704007
ACH-000278,0.1289354487723096
ACH-000279,0.03445352243829922
ACH-000280,0.1152913350349536
ACH-000281,0.034865615540889905
ACH-000288,0.060723889333629
ACH-000291,0.20960523327159808
ACH-000293,0.04208908499190561
ACH-000294,-0.10919487031141673
ACH-000295,0.1640941010238582
ACH-000296,0.005021167586856011
ACH-000302,0.1227579412576696
ACH-000304,0.14070225439350004
ACH-000307,0.04783173485297909
ACH-000308,0.08821398703727752
ACH-000310,0.1320884157343538
ACH-000311,0.29169449280374704
ACH-000312,0.17831807098978272
ACH-000315,0.015261847509728706
ACH-000316,0.10484725369819356
ACH-000317,0.15618075327522984
ACH-000318,0.14510684472998014
ACH-000319,0.03433134387737352
ACH-000320,0.20395218480169167
ACH-000322,0.24872983688448885
ACH-000323,0.15204919215408685
ACH-000324,0.08469987467869193
ACH-000329,0.06518531788901696
ACH-000330,0.1556722529588184
ACH-000331,0.06639249840716666
ACH-000332,0.13944633170215284
ACH-000334,0.17712433497335164
ACH-000335,0.2934884681978993
ACH-000336,-0.20625797703480306
ACH-000337,-0.051869276588945516
ACH-000338,0.1788622621844356
ACH-000339,0.033113809689940404
ACH-000341,-0.0010577906819101133
ACH-000348,0.01977647297872814
ACH-000350,0.08556058025913021
ACH-000352,0.09191159627583907
ACH-000356,0.11681882270102988
ACH-000361,0.06444607745944574
ACH-000362,-0.043265304409751265
ACH-000363,0.04585287719529469
ACH-000364,0.24698325660748954
ACH-000365,-0.32806361028840786
ACH-000366,0.0999981581462417
ACH-000368,0.08070059827180932
ACH-000374,0.14960673687172588
ACH-000375,0.0981318508175813
ACH-000376,0.18619166954152025
ACH-000381,0.10938959736995144
ACH-000383,0.09447617547729567
ACH-000387,0.10947789587033753
ACH-000389,0.1010050755402464
ACH-000390,0.1358017028876102
ACH-000393,0.16170618030330342
ACH-000395,-0.050249748277752665
ACH-000396,0.09369359532427067
ACH-000397,0.11804045038446145
ACH-000401,0.059137501746394726
ACH-000402,0.11774195335520908
ACH-000403,0.11548344761222065
ACH-000404,0.1571879236643327
ACH-000406,-0.03119562737391952
ACH-000407,0.09675443527431676
ACH-000408,0.0482459622174435
ACH-000410,0.1329677553491823
ACH-000411,0.16050326211598615
ACH-000414,0.13498334093343978
ACH-000415,0.11242457640030884
ACH-000416,0.09655812599131196
ACH-000420,0.07512099881534243
ACH-000421,0.07528943007535427
ACH-000424,0.104019987952541
ACH-000425,0.14370777888141115
ACH-000426,0.13267412727864722
ACH-000427,-0.018913590175170983
ACH-000433,0.16368478290789676
ACH-000435,0.23960889639546534
ACH-000436,0.13787005752532275
ACH-000444,0.15235426411608646
ACH-000445,0.1097560005517417
ACH-000448,0.17225183233130914
ACH-000450,0.1640013857112935
ACH-000452,0.08594717312728425
ACH-000454,0.06132722630281781
ACH-000458,0.17683610998962726
ACH-000459,0.1037223749953294
ACH-000460,0.10626110646630603
ACH-000461,0.19846394902715225
ACH-000463,0.11959915107512575
ACH-000464,0.07521538968396073
ACH-000466,0.059349591945588615
ACH-000467,0.17116825390570814
ACH-000468,0.08009421802840867
ACH-000469,0.09874377978395936
ACH-000470,0.23174372446164454
ACH-000471,0.2009315601597131
ACH-000472,0.08837394453233514
ACH-000473,0.17756382200784396
ACH-000475,0.14664596991049925
ACH-000476,0.10297586895431496
ACH-000477,0.2109565605769659
ACH-000479,0.3071385041858021
ACH-000480,0.2356848550194164
ACH-000481,0.08127035558963877
ACH-000483,0.060216475582826515
ACH-000484,0.1688195125902295
ACH-000485,-0.0005141823369853127
ACH-000486,0.1742507625251658
ACH-000487,-0.036895355361427365
ACH-000488,0.04481792586529107
ACH-000490,0.2791914399082146
ACH-000491,0.22585437368130054
ACH-000495,0.1840769690446852
ACH-000496,0.07219979992379884
ACH-000499,-0.11606091392575307
ACH-000500,0.22343747191508254
ACH-000502,0.18671905692959329
ACH-000503,0.226144640983566
ACH-000505,0.08511318592067249
ACH-000507,0.18720360965001254
ACH-000510,0.05008949626726899
ACH-000511,0.024081821552650887
ACH-000512,0.05388561622553297
ACH-000516,0.07887049639625035
ACH-000517,0.05997360006062912
ACH-000518,0.10768408647456357
ACH-000520,0.2595143835827821
ACH-000521,-0.06234327379288911
ACH-000522,0.13752633387250307
ACH-000524,-0.00974172620146626
ACH-000527,0.09027898055953287
ACH-000528,0.202288907843532
ACH-000537,0.20198675245406345
ACH-000541,0.13168884072154227
ACH-000542,0.08599659757125838
ACH-000544,0.2684594412422073
ACH-000545,0.14142748846811004
ACH-000547,0.018200244876663173
ACH-000548,0.12868700748992631
ACH-000549,0.14687573288435088
ACH-000550,0.041865035839613866
ACH-000552,0.054022034087774715
ACH-000556,0.061118613154886425
ACH-000557,0.04755081147952578
ACH-000569,0.21337246282069372
ACH-000570,0.07037035962488783
ACH-000571,0.04865986468459479
ACH-000573,0.09543956074473288
ACH-000576,-0.03728301521628912
ACH-000579,0.09149330232529272
ACH-000580,-0.037724502990455024
ACH-000584,0.07654229185743898
ACH-000585,0.1536944521995743
ACH-000588,0.15938725425001715
ACH-000589,0.0830453060312602
ACH-000591,0.07044757938763906
ACH-000593,0.08160686939941128
ACH-000600,0.21456012681751824
ACH-000601,0.1742150686711094
ACH-000605,0.13705385284581334
ACH-000606,0.1089750066161828
ACH-000608,0.058557315807125525
ACH-000614,-0.0027322702027200467
ACH-000616,0.06153235690928385
ACH-000618,0.0914504981126244
ACH-000619,0.25722525390231604
ACH-000620,0.17059516341043826
ACH-000621,0.10425294378938266
ACH-000622,0.027342258824337648
ACH-000623,0.11119619333402407
ACH-000624,0.1342785708249021
ACH-000627,0.1082659683409134
ACH-000630,0.10499377366524527
ACH-000631,0.0292594466784908
ACH-000632,0.04303217773421481
ACH-000633,0.01824340096598365
ACH-000637,0.11194041121097688
ACH-000638,0.052194915730565686
ACH-000646,0.053798112828818793
ACH-000647,0.04886719538368547
ACH-000648,0.050109032801530895
ACH-000649,0.14838552366909255
ACH-000651,0.047132168449556665
ACH-000652,0.3018120525750775
ACH-000653,-0.015784897738168813
ACH-000657,0.15631456240131306
ACH-000658,0.145251968132991
ACH-000661,0.10011191453987857
ACH-000662,-0.02684403047708964
ACH-000663,0.16892827648660552
ACH-000665,0.0731814382792325
ACH-000671,0.16928583069176398
ACH-000672,0.03109362038638248
ACH-000673,0.022021440522425443
ACH-000676,0.014943342825046219
ACH-000677,0.002977555823278127
ACH-000681,0.19798949558045167
ACH-000683,0.11699974344266152
ACH-000684,0.04781927757345066
ACH-000688,0.3136971115032143
ACH-000693,0.1649706827848394
ACH-000694,0.03799690758969558
ACH-000695,-0.07734600634623068
ACH-000696,0.2255713579412757
ACH-000697,0.13405442828138592
ACH-000699,0.12602251085460806
ACH-000701,0.1979547239270208
ACH-000706,0.09754304007505901
ACH-000711,0.09320388544783324
ACH-000713,0.2435863748320181
ACH-000714,0.012349024773269077
ACH-000718,0.04595680132033618
ACH-000720,0.1661445865969775
ACH-000721,0.1383270139013243
ACH-000724,0.23908626225507484
ACH-000725,-0.03952894563505521
ACH-000732,0.08623029024629608
ACH-000734,0.08243521930372688
ACH-000735,0.0872265255936827
ACH-000736,0.12422884506060325
ACH-000738,-0.009368243271248251
ACH-000746,0.05888388126008881
ACH-000747,0.2123114772853965
ACH-000748,-0.01806635257033589
ACH-000753,0.13966869546376684
ACH-000756,0.13961465979195792
ACH-000757,0.1403153586983995
ACH-000758,0.15694299464529338
ACH-000760,0.1148632351278187
ACH-000762,-0.02726582928355652
ACH-000763,0.1767887005564673
ACH-000764,0.2136690881459408
ACH-000765,0.10302067707113713
ACH-000766,0.10192963855326756
ACH-000767,0.053473583927532015
ACH-000768,0.1422978572041
ACH-000769,0.13092998456384533
ACH-000770,0.10965351688569633
ACH-000771,0.2512437164859694
ACH-000773,0.02513784039244915
ACH-000776,0.05860414678031145
ACH-000777,0.19525990985132044
ACH-000778,0.1772573390170286
ACH-000781,0.09695724233859196
ACH-000782,0.08405154206073981
ACH-000783,0.1335468601067495
ACH-000784,0.14335099694890574
ACH-000785,0.14110290809943038
ACH-000787,0.03008169160559368
ACH-000788,0.0691115219152459
ACH-000791,0.16247238609031842
ACH-000792,0.16775783453472298
ACH-000794,0.21632992046426894
ACH-000796,0.10575682735539016
ACH-000798,0.19180148296145305
ACH-000799,0.26320198620778723
ACH-000800,0.2199086564754157
ACH-000802,0.19355605263117168
ACH-000804,0.10879994320138932
ACH-000805,0.0759726446549877
ACH-000809,0.00022022644812822294
ACH-000810,-0.058288584427296015
ACH-000811,0.05078667393079121
ACH-000817,-0.02895491014439405
ACH-000819,0.18467320905585927
ACH-000820,-0.10870450522049874
ACH-000821,-0.0033377169031236662
ACH-000822,0.13755266880512418
ACH-000823,0.18806126119979227
ACH-000824,0.1045880879272876
ACH-000827,0.08308900427914796
ACH-000829,0.1449390251153722
ACH-000831,0.10499561007643536
ACH-000832,0.23883464700958024
ACH-000833,-0.07899624953834979
ACH-000834,0.05278462647413605
ACH-000835,0.14394340390901258
ACH-000836,0.06578222601862828
ACH-000837,0.2217607562842352
ACH-000838,-0.0314339332728308
ACH-000839,0.23498597867409174
ACH-000840,0.2071038346480676
ACH-000841,0.2423422288612116
ACH-000843,0.3363771478164263
ACH-000846,-0.002445991952739001
ACH-000847,0.08423514652997041
ACH-000848,0.10732573491391108
ACH-000849,0.0610532812889169
ACH-000851,0.026775069050823504
ACH-000855,0.12540701870413049
ACH-000856,0.06678058909109738
ACH-000858,0.07711021179581312
ACH-000859,0.19764644857196945
ACH-000861,0.0712585688196629
ACH-000862,-0.056345678344972415
ACH-000865,0.048049320120844737
ACH-000866,0.08497248067642739
ACH-000867,0.0788181367084311
ACH-000869,0.1000660880494322
ACH-000872,0.11483372419109004
ACH-000873,0.1939718363577673
ACH-000876,0.11977035981389993
ACH-000878,0.09100979934672374
ACH-000880,0.2115925649605979
ACH-000881,-0.07594250200408577
ACH-000882,0.07187261497515451
ACH-000884,0.052849977904877166
ACH-000885,0.022931627675673503
ACH-000887,0.10919195639402657
ACH-000889,0.03474715810668773
ACH-000896,0.0959200971137714
ACH-000898,0.12323112241378095
ACH-000900,0.20396835372484431
ACH-000901,0.09253274914985164
ACH-000905,0.1034252184132888
ACH-000906,0.015317904418367622
ACH-000907,0.07202648012115817
ACH-000910,0.09339794938708662
ACH-000911,0.2203364728048476
ACH-000912,0.18171832964196255
ACH-000913,0.1568208163231295
ACH-000915,0.09720630791835888
ACH-000916,0.6487600578788555
ACH-000917,0.13116675026700214
ACH-000920,0.39323175647416975
ACH-000921,0.026964311642926616
ACH-000924,0.1291478667338592
ACH-000926,0.0359971208893761
ACH-000928,0.2419496565776237
ACH-000929,0.39151454129857205
ACH-000932,0.3022284847467092
ACH-000935,-0.008290877288456417
ACH-000936,0.16586713039090667
ACH-000937,0.09689136028005964
ACH-000938,0.2555864106950456
ACH-000939,0.07152782332760275
ACH-000941,0.13150857598558852
ACH-000943,0.08119718879664098
ACH-000946,0.053157070463229934
ACH-000947,0.18055815270773545
ACH-000948,0.20154367496267847
ACH-000950,0.17040383982537008
ACH-000953,0.10504887894662188
ACH-000954,0.04817304428074593
ACH-000957,0.18136588399507225
ACH-000958,0.23475376713775076
ACH-000960,0.11365855228718633
ACH-000963,0.14108931583689568
ACH-000968,0.12579715519644294
ACH-000969,0.1234325482466977
ACH-000972,-0.3041010375764527
ACH-000973,0.136755284761227
ACH-000974,0.16934591765332185
ACH-000978,0.1224176372956462
ACH-000984,0.08791781590615164
ACH-000986,0.050942030235412494
ACH-000988,0.22132872600032327
ACH-000993,0.05404312884448437
ACH-000994,0.2153593909319633
ACH-000996,0.11276051787088225
ACH-001001,0.1287267046988221
ACH-001020,-0.0619070917546245
ACH-001028,0.02212518732119133
ACH-001031,0.028728532512683088
ACH-001038,0.1189440185337732
ACH-001048,0.10011980395617076
ACH-001050,0.1318643900748421
ACH-001053,0.037186455520596975
ACH-001054,0.08777394090402127
ACH-001061,0.18408799237679346
ACH-001067,0.11939894961993708
ACH-001075,-0.12795449221344826
ACH-001096,0.198816484695726
ACH-001111,0.17342224721771696
ACH-001119,0.08914078040234949
ACH-001128,-0.045912986415855415
ACH-001134,0.10575582090639817
ACH-001151,0.1321899199698026
ACH-001163,0.047800445352126034
ACH-001164,0.13220185921027874
ACH-001183,-0.1638630057202381
ACH-001192,0.00627781738805105
ACH-001193,-0.04481718604355879
ACH-001196,0.13606884791355142
ACH-001197,0.022507491977287502
ACH-001205,0.03459615085275222
ACH-001211,0.19214476096206584
ACH-001212,0.23422382489575336
ACH-001228,0.10943171639721157
ACH-001232,0.09960998659010352
ACH-001239,0.1084043285061785
ACH-001270,0.371135175435784
ACH-001274,0.14693505265020118
ACH-001275,0.31941479331656725
ACH-001277,0.07747558067618297
ACH-001278,0.3539345116987355
ACH-001280,-0.08098499381223656
ACH-001283,0.17461481186052824
ACH-001289,0.20523295689331253
ACH-001300,0.1268003246762201
ACH-001301,0.15902524552572303
ACH-001302,0.040875275002647316
ACH-001306,-0.06996148109513542
ACH-001318,0.08296706290752033
ACH-001322,-0.05145617692868203
ACH-001328,0.015397409691700194
ACH-001332,0.32276333463590845
ACH-001336,0.057166642196943764
ACH-001346,0.1219181730323236
ACH-001353,0.12244727149310172
ACH-001354,0.20852105012286629
ACH-001367,-0.002903077585281257
ACH-001368,0.16565921322892896
ACH-001374,-0.4950215997086161
ACH-001377,0.1371942564208912
ACH-001380,0.08340217481231813
ACH-001391,0.06256929690735574
ACH-001408,0.14637600459340425
ACH-001430,0.14738401298967965
ACH-001431,0.3120316042830339
ACH-001450,0.18007739290613836
ACH-001496,0.0065357994555196785
ACH-001500,0.18724343972572688
ACH-001523,0.16577105012553006
ACH-001532,0.07738814874746684
ACH-001550,0.005754202547008302
ACH-001552,0.11399666907950153
ACH-001554,0.08215607313624443
ACH-001654,0.13146867628375666
ACH-001735,-0.02420265945498417
ACH-001736,0.016893824568882828
ACH-001737,0.0806675163886975
ACH-001740,0.12551931161737295
ACH-001745,0.19675873062228605
ACH-001765,0.20497790742418892
