,MRC1 (4360)
ACH-000004,0.05083148042294934
ACH-000005,-0.4879193694328912
ACH-000007,0.09122304966638443
ACH-000009,0.0416243352236163
ACH-000011,-0.1083860527110982
ACH-000012,-0.04955811027200155
ACH-000013,-0.0009958286422850641
ACH-000014,0.14568361486644185
ACH-000015,0.008360137706325653
ACH-000017,0.0754951901160275
ACH-000018,0.13564403358196586
ACH-000019,0.0349055437845938
ACH-000021,-0.015296522415526224
ACH-000022,0.10958423297337888
ACH-000025,0.2884904946850516
ACH-000028,0.13978801396080873
ACH-000030,0.12391328367832648
ACH-000035,0.030364833271427145
ACH-000036,0.059494708518553215
ACH-000037,0.12738026726023902
ACH-000039,0.2393684528275857
ACH-000040,0.10453913917828878
ACH-000041,0.011845567057713757
ACH-000042,0.06691259262163034
ACH-000045,0.19853082824019627
ACH-000047,0.13692788023665622
ACH-000052,0.1434635704442226
ACH-000053,0.030535466599169718
ACH-000054,-0.03485769979196802
ACH-000055,0.00207556399982273
ACH-000060,-0.13553248202084153
ACH-000067,0.13788725663033888
ACH-000070,0.126016025352503
ACH-000075,-0.09720191092439807
ACH-000078,0.2181817035026184
ACH-000082,0.16289407300023465
ACH-000085,-0.14598450343957925
ACH-000086,-0.010922870707557228
ACH-000087,0.013874549339278787
ACH-000092,-0.06293566002097624
ACH-000095,0.1386871898804772
ACH-000097,-0.010484757735442262
ACH-000098,-0.022596453678240203
ACH-000099,0.013842973753271228
ACH-000108,0.01800019205079736
ACH-000113,0.03132860834466726
ACH-000116,0.015640780071595427
ACH-000118,-0.004107289385464157
ACH-000120,0.11164948649647298
ACH-000123,-0.0016505833556827163
ACH-000127,0.03379435639959448
ACH-000128,0.09806838155650137
ACH-000132,-0.09639467794482842
ACH-000133,0.04463731714855168
ACH-000137,0.10771848865425493
ACH-000138,0.15671825966400976
ACH-000142,0.15877814987596445
ACH-000143,0.10720095755622687
ACH-000146,0.010008192312180062
ACH-000148,-0.05059960508806195
ACH-000150,-0.029819987758027768
ACH-000152,0.14291646927902887
ACH-000153,0.1476905609624206
ACH-000159,0.05872719883437887
ACH-000160,0.03805774159773947
ACH-000163,0.1460184898458609
ACH-000167,-0.2177684743298663
ACH-000168,0.21529693435557526
ACH-000169,0.08140124327404967
ACH-000178,-0.07380519869561608
ACH-000183,-0.01914651813591368
ACH-000188,0.07893415661335633
ACH-000189,0.10426458455221443
ACH-000190,0.050688638845585686
ACH-000198,0.14027297418373513
ACH-000203,-0.23111152021090076
ACH-000204,0.06699646247781788
ACH-000206,0.2016918778067416
ACH-000207,-0.029663454320542283
ACH-000208,0.5539537294614062
ACH-000210,0.1960807491124076
ACH-000211,-0.0035364405767052617
ACH-000215,0.03747515619560856
ACH-000221,0.1076074417075326
ACH-000222,0.1458472724677982
ACH-000223,-0.05821014977591375
ACH-000226,0.2374939718566231
ACH-000227,0.09470952467848844
ACH-000228,0.023074088984672333
ACH-000231,0.06118163343424837
ACH-000232,-0.08338009449389241
ACH-000233,0.2147060683267547
ACH-000234,0.07532446998029298
ACH-000235,0.1589257181876447
ACH-000237,0.0784299890800782
ACH-000238,0.09594455406083116
ACH-000242,0.22811387224232615
ACH-000243,0.07198318563262122
ACH-000244,0.15381081482288414
ACH-000246,0.14048993626753
ACH-000248,0.1116633950044542
ACH-000250,0.05489329175080004
ACH-000251,0.16848180947286706
ACH-000252,0.19402565908341865
ACH-000253,0.14432412159302474
ACH-000255,0.06954861977191933
ACH-000256,0.021144115911377846
ACH-000257,0.07975481959380377
ACH-000258,0.14213239365304967
ACH-000259,0.10853001653440526
ACH-000260,0.07023024647617619
ACH-000261,0.08224885591703256
ACH-000262,0.08542917708712773
ACH-000263,0.10853831627969222
ACH-000264,-0.015500008019879882
ACH-000265,-0.00591674134426515
ACH-000266,0.02738771699587209
ACH-000272,0.11731056646726967
ACH-000274,-0.02627527614121212
ACH-000277,0.11040618042798336
ACH-000278,-0.043801006639362684
ACH-000279,0.012874480834908131
ACH-000280,0.11331515562654795
ACH-000281,0.1847456406042909
