,RASD1 (51655)
ACH-000004,0.14815310717865846
ACH-000005,-0.08859369720058763
ACH-000007,-0.3229003638043101
ACH-000009,-0.1841054839475943
ACH-000011,0.008060277877220719
ACH-000012,-0.100566151166312
ACH-000013,-0.21133119791464894
ACH-000014,-0.056731495103146325
ACH-000015,-0.2412326466081577
ACH-000017,-0.029055705675073373
ACH-000018,-0.07519043920684433
ACH-000019,-0.09130868462813392
ACH-000021,-0.14617187151851713
ACH-000022,-0.36539853230085984
ACH-000025,-0.1138569256175368
ACH-000028,0.012933366774123607
ACH-000030,-0.08431540617955986
ACH-000035,-0.2621413345841095
ACH-000036,-0.08840309230941397
ACH-000037,-0.1160203804175208
ACH-000039,-0.26525377759175794
ACH-000040,-0.16534638274193492
ACH-000041,-0.1774056224105105
ACH-000042,-0.1858788119224204
ACH-000045,0.09414262810942813
ACH-000047,-0.06826707043167292
ACH-000052,0.1511406112066582
ACH-000053,-0.2007067452214647
ACH-000054,0.03617500409408203
ACH-000055,-0.1195603233489939
ACH-000060,-0.2845425312256177
ACH-000067,-0.10201380335933304
ACH-000070,0.061267381464848024
ACH-000075,-0.11137365308413767
ACH-000078,-0.1902450458053505
ACH-000082,-0.17800952445302626
ACH-000085,-0.03780020097666565
ACH-000086,-0.019428006602787373
ACH-000087,0.17709382203836452
ACH-000092,-0.0529130207278002
ACH-000095,-0.05809912186497206
ACH-000097,-0.09316255857987896
ACH-000098,-0.15083013125784409
ACH-000099,-0.1226373192430608
ACH-000108,-0.0756516479719407
ACH-000113,-0.11591027880981508
ACH-000116,-0.06746719678988843
ACH-000118,-0.12627967610271318
ACH-000120,-0.1544394701961186
ACH-000123,-0.1061670043121968
ACH-000127,-0.13959271876596416
ACH-000128,0.026124986021606653
ACH-000132,-0.05675851234588531
ACH-000133,-0.1613240915742554
ACH-000137,0.034128649867340766
ACH-000138,-0.06358326743254522
ACH-000142,-0.13010731500353906
ACH-000143,-0.1965681224398114
ACH-000146,-0.09405216074984228
ACH-000148,-0.07161080237783682
ACH-000150,-0.21710302421766256
ACH-000152,-0.149449976810531
ACH-000153,-0.445979609343492
ACH-000159,-0.009483164707354344
ACH-000160,-0.11498551010036795
ACH-000163,-0.1059129022051407
ACH-000167,-0.26956923715074216
ACH-000168,-0.2669135799807305
ACH-000169,-0.09795629637462196
ACH-000178,-0.16011468061001066
ACH-000183,-0.07839706647459843
ACH-000188,-0.19083314238158106
ACH-000189,-0.2430906644266309
ACH-000190,0.012040635932294552
ACH-000198,-0.14763892955109684
ACH-000203,-0.013769777123085159
ACH-000204,-0.22091573994922825
ACH-000206,0.021429812956864903
ACH-000207,0.0015205174068389034
ACH-000208,-0.3189053207689918
ACH-000210,-0.11140106985901344
ACH-000211,-0.04895290886897363
ACH-000215,-0.06221055201550306
ACH-000221,0.05282158679753983
ACH-000222,-0.007952245267073008
ACH-000223,-0.15675503144825867
ACH-000226,-0.07051565386516373
ACH-000227,-0.12249083237130885
ACH-000228,-0.4645331892699789
