,NFIA (4774)
ACH-000264,-0.03469483028546425
ACH-000265,-0.09171882726134756
ACH-000266,-0.11440753064959518
ACH-000272,-0.10121757176479253
ACH-000274,0.02662818921955733
ACH-000277,0.01394408287202765
ACH-000278,-0.2269384957829676
ACH-000279,-0.07101672151971022
ACH-000280,-0.5055882276770814
ACH-000281,0.02659245439813563
ACH-000288,-0.058678622566506425
ACH-000291,0.0008740641140642675
ACH-000293,0.005842328890060675
ACH-000294,-0.0866762464455922
ACH-000295,-0.05427355881210599
ACH-000296,-0.2181782496963436
ACH-000302,-0.06217654851480516
ACH-000304,-0.17422537181964656
ACH-000307,-0.07319069011199085
ACH-000308,-0.0736627039013616
ACH-000310,-0.217981909223714
ACH-000311,0.09413197363808946
ACH-000312,-0.10582056260686028
ACH-000315,-0.2065972284051411
ACH-000316,-0.1138709443227767
ACH-000317,-0.0630774548188869
ACH-000318,-0.13647979157734086
ACH-000319,-0.17636651499494754
ACH-000320,-0.10264711595915728
ACH-000322,-0.009418438701640485
ACH-000323,-0.16121013660309416
ACH-000324,-0.10531512053046543
ACH-000329,-0.0228545688284144
ACH-000330,0.01315520792487064
ACH-000331,-0.056896458668685014
ACH-000332,-0.06812206063487576
ACH-000334,-0.0076139107438666035
ACH-000335,-0.02707537844356403
ACH-000336,-0.24984696409577825
ACH-000337,0.12477440835042004
ACH-000338,0.10040054441486586
ACH-000339,0.04433176283420285
ACH-000341,-0.1827313027498629
ACH-000348,-0.06053193247488235
ACH-000350,-0.0608915856836184
ACH-000352,-0.06583800595862267
ACH-000356,-0.2130475470117478
ACH-000361,-0.18643029578384607
ACH-000362,-0.1762805326650554
ACH-000363,-0.029592250294376364
ACH-000364,-0.21036508769686046
ACH-000365,0.113221716249558
ACH-000366,-0.13341426060513642
ACH-000368,-0.14655033687151542
ACH-000374,-0.2445854280743109
ACH-000375,-0.09306287830734608
ACH-000376,-0.09323749035988196
ACH-000381,0.02784788347900654
ACH-000383,-0.1171903489815929
ACH-000387,-0.008234446210521941
ACH-000389,-0.19933773097250904
ACH-000390,-0.07420023516687371
ACH-000393,-0.025155569254543788
ACH-000395,-0.05196700460386325
ACH-000396,-0.12700314914279145
ACH-000397,-0.04995453638661
ACH-000401,0.048814668973508515
ACH-000402,-0.003379150928127925
ACH-000403,0.03026037534878093
ACH-000404,0.002074073280668005
ACH-000406,-0.05502525162758875
ACH-000407,-0.17504995052122105
ACH-000408,-0.13770985617672304
ACH-000410,-0.09557316044204008
ACH-000411,-0.032727530292087366
ACH-000414,-0.04524779602068806
ACH-000415,-0.034786303051915435
ACH-000416,-0.053971498514251065
ACH-000420,0.001047751223723356
ACH-000421,0.028045157973160033
ACH-000424,-0.003606568677126032
ACH-000425,-0.1431185034118867
ACH-000426,0.14766581747573698
ACH-000427,-0.1379855119897242
ACH-000433,-0.08166332125169537
ACH-000435,0.053913167230425656
ACH-000436,-0.002458650413535312
ACH-000444,-0.2384721968985699
ACH-000445,-0.11663777397178368
ACH-000448,-0.20516842895242945
ACH-000450,-0.12559359729880865
ACH-000452,0.02316716589472495
ACH-000454,-0.2688347194350595
ACH-000458,0.008830047473737841
ACH-000459,-0.19253298106528485
ACH-000460,-0.0960357581493749
ACH-000461,-0.07314790873314107
ACH-000463,-0.2396456084040749
ACH-000464,-0.0605955050333319
ACH-000466,-0.2514646480823392
ACH-000467,-0.003991008953356629
ACH-000468,-0.16986723573299653
ACH-000469,-0.060436178959464966
ACH-000470,0.02761047685343427
ACH-000471,-0.21210228078013552
ACH-000472,-0.06681819789670186
ACH-000473,-0.005075419646339022
ACH-000475,-0.04802085931635117
ACH-000476,-0.06616448277172111
ACH-000477,0.06661384530568944
ACH-000479,0.029934861000386358
ACH-000480,-0.018611063713190462
ACH-000481,-0.11911745506821605
ACH-000483,-0.09079176719440832
ACH-000484,-0.0750438608204641
ACH-000485,0.02931802959506202
ACH-000486,-0.1671033478121305
ACH-000487,0.04073919063146512
ACH-000488,-0.09620521354375626
ACH-000490,-0.07758168491274482
ACH-000491,0.024104651198694867
ACH-000495,-0.08752791126721883
ACH-000496,-0.10319211304175673
ACH-000499,-0.2238176762028908
ACH-000500,-0.09283758755003846
ACH-000502,-0.027188760560741636
ACH-000503,-0.07683331987167134
ACH-000505,-0.019127145062583097
ACH-000507,0.0680407524506973
ACH-000510,-0.14852382299349295
ACH-000511,-0.06454033175922494
ACH-000512,-0.4270491541172427
ACH-000516,-0.07970006239860873
ACH-000517,-0.0240515891216382
ACH-000518,0.02251695778722998
ACH-000520,-0.18330633558855253
ACH-000521,0.21308018762094627
ACH-000522,0.0090611356219705
ACH-000524,-0.1037997334938889
ACH-000527,-0.0866469976921683
ACH-000528,-0.06665779627221081
ACH-000537,-0.2076995852959606
ACH-000541,0.07103094920649937
ACH-000542,-0.08709146567588613
ACH-000544,-0.1795441398127205
ACH-000545,-0.13986521138053995
ACH-000547,-0.20887604649553126
ACH-000548,-0.05295947557582191
ACH-000549,0.008073655916411427
ACH-000550,-0.11771412201429375
ACH-000552,0.07487716875205548
ACH-000556,-0.07834167789861725
ACH-000557,-0.009290505013402351
ACH-000569,-0.2045578067048479
ACH-000570,0.005749356622253725
ACH-000571,-0.02266251613103449
ACH-000573,-0.27872954606669753
ACH-000576,0.0014100760860792248
ACH-000579,-0.022631042272183884
ACH-000580,-0.01935170273202987
ACH-000584,-0.2418867811634265
ACH-000585,-0.0899712967509609
ACH-000588,-0.0854551928195817
ACH-000589,-0.1183193288246132
ACH-000591,-0.09955626099583988
ACH-000593,-0.12244794962626834
ACH-000600,-0.07371451313780833
ACH-000601,-0.042626955083994916
ACH-000605,-0.13956175704479434
ACH-000606,-0.1623001758455073
ACH-000608,-0.042955953177005006
ACH-000614,-0.05474873255465455
ACH-000616,-0.11145004684191316
ACH-000618,-0.10302666068815956
ACH-000619,-0.07502909064231532
ACH-000620,-0.19622788742973693
ACH-000621,-0.1058355420672602
ACH-000622,-0.04740204870111056
ACH-000623,0.002193835389346985
ACH-000624,-0.025179840409158
ACH-000627,-0.16347339968436492
ACH-000630,-0.19515117699366813
ACH-000631,-0.2173541659188705
ACH-000632,-0.10705927253009297
ACH-000633,-0.009828971787219237
ACH-000637,-0.03504748741511965
ACH-000638,-0.17265684481775942
ACH-000646,-0.06436452182171952
ACH-000647,0.0102681399100872
ACH-000648,-0.05594430634778974
ACH-000649,-0.052824494073163496
ACH-000651,-0.14814899162430487
ACH-000652,0.04793864827319911
ACH-000653,-0.2275676874474378
ACH-000657,-0.1773080010086829
ACH-000658,-0.10406724097687378
ACH-000661,-0.0735356245375074
ACH-000662,-0.08259324907403175
ACH-000663,0.02251238389466476
ACH-000665,-0.07805813004229288
ACH-000671,-0.04069406651613738
ACH-000672,-0.007149155146871769
ACH-000673,0.03209589345759055
ACH-000676,-0.1336170477472298
ACH-000677,-0.03620875325832975
ACH-000681,0.04018467717275559
ACH-000683,-0.1827435236413876
ACH-000684,-0.03817437409689327
ACH-000688,-0.2618605050990367
ACH-000693,-0.16198400204174998
ACH-000694,-0.08282991616172132
ACH-000695,0.1382251050849732
ACH-000696,-0.04755334525381616
ACH-000697,-0.4588516013163724
ACH-000699,0.0006106830300610513
ACH-000701,0.12774169957254078
ACH-000706,-0.20916403561991675
ACH-000711,-0.03293407179449006
ACH-000713,-0.2710286534796649
ACH-000714,0.008134002290647337
ACH-000718,-0.021968515284348882
ACH-000720,-0.05904416876788295
ACH-000721,-0.08764378994115593
ACH-000724,-0.17707489855515907
ACH-000725,0.09884015255838516
ACH-000732,-0.17727465965557093
ACH-000734,-0.1046082137427932
ACH-000735,-0.12794904754506373
ACH-000736,0.040530799391177735
ACH-000738,0.01534258934930849
ACH-000746,0.09694442167975342
ACH-000747,-0.14672906890128806
ACH-000748,-0.05271440687761076
ACH-000753,-0.011123046093132995
ACH-000756,-0.036943429612910805
ACH-000757,-0.2170402211791425
ACH-000758,-0.12666905190718253
ACH-000760,-0.2371880474518609
ACH-000762,-0.14197840450164367
ACH-000763,0.12743667636402325
ACH-000764,-0.09347446459654914
ACH-000765,-0.11883215290067745
ACH-000766,-0.020014344553453137
ACH-000767,-0.114273130347143
ACH-000768,0.1072063050080602
ACH-000769,-0.09846118769344923
ACH-000770,-0.1532433048977274
ACH-000771,0.13531649711780033
ACH-000773,-0.014534922703912585
ACH-000776,-0.057919319954499865
ACH-000777,-0.1858092788602627
ACH-000778,-0.09547628475078387
ACH-000781,0.18684044708208356
ACH-000782,-0.10655140370203467
ACH-000783,0.0020786764057354095
ACH-000784,-0.029387024789604036
ACH-000785,-0.2150744109661034
ACH-000787,-0.04206557485327485
ACH-000788,-0.1556375801040906
ACH-000791,-0.05280954001332579
ACH-000792,0.03309403398015736
ACH-000794,-0.1928498354306411
ACH-000796,-0.06128428935736543
ACH-000798,0.16513699827190065
ACH-000799,0.009829013617541573
ACH-000800,-0.043128076035770034
ACH-000802,-0.23057764863490876
ACH-000804,-0.0532954767497805
ACH-000805,-0.14764643750736986
ACH-000809,0.0945823393239436
ACH-000810,-0.2755347273129994
ACH-000811,-0.00875011918561145
ACH-000817,0.35453739845387394
ACH-000819,0.0187731916793965
ACH-000820,-0.25452587483993244
ACH-000821,-0.00930589130907326
ACH-000822,0.02664027383172454
ACH-000823,-0.10644797139263497
ACH-000824,-0.07982013135682127
ACH-000827,-0.06027204933213352
ACH-000829,-0.0338806298481537
ACH-000831,-0.17488780399210216
ACH-000832,-0.15187742061611206
ACH-000833,-0.06479806814877387
ACH-000834,-0.05539486869262546
ACH-000835,-0.10320532847847687
ACH-000836,-0.21823876542630455
ACH-000837,-0.06315580471546138
ACH-000838,-0.13240941976221354
ACH-000839,-0.07877488743247156
ACH-000840,-0.15396150436386016
ACH-000841,-0.04677452421686959
ACH-000843,-0.10004299398428723
ACH-000846,-0.11543208312525025
ACH-000847,-0.1203882986859446
ACH-000848,-0.02344571612789226
ACH-000849,-0.18840385832818804
ACH-000851,-0.12231589207820112
ACH-000855,-0.021490535062656656
ACH-000856,0.054889549679272766
ACH-000858,-0.06898297640944763
ACH-000859,0.031866424057492695
ACH-000861,0.10660635580113813
ACH-000862,-0.02675741842031025
ACH-000865,-0.12137462042375227
ACH-000866,-0.02557253746038604
ACH-000867,-0.06368668547402971
ACH-000869,-0.1258772547888007
ACH-000872,-0.2610575488728349
ACH-000873,0.07990309168724989
ACH-000876,0.35760060982918346
ACH-000878,0.1271115893269484
ACH-000880,-0.1109132141710191
ACH-000881,-0.071914094470794
ACH-000882,-0.20294954543850244
ACH-000884,-0.0588863373977852
ACH-000885,-0.12959064644099766
ACH-000887,-0.07397031187027417
ACH-000889,-0.06609538368466948
ACH-000896,-0.0766019612074414
ACH-000898,0.03900790320473497
ACH-000900,-0.0014766493556158846
ACH-000901,-0.06330169739454039
ACH-000905,-0.09397107353535936
ACH-000906,-0.08834821122843647
ACH-000907,-0.08263013630048638
ACH-000910,-0.32683038277800724
ACH-000911,-0.04109823845646732
ACH-000912,-0.0612890958658094
ACH-000913,-0.0059545490695218466
ACH-000915,-0.2645721734799676
ACH-000916,-0.20191950214367468
ACH-000917,0.07357903598194443
ACH-000920,-0.06856291941450895
ACH-000921,-0.17082794757325725
ACH-000924,-0.12649292061563885
ACH-000926,-0.040219317061686334
ACH-000928,-0.06145978089692139
ACH-000929,0.09845875469039612
ACH-000932,-0.027971649782433983
ACH-000935,-0.07553840063424433
ACH-000936,-0.1038224147581082
ACH-000937,-0.04963177574660607
ACH-000938,-0.1831211801188567
ACH-000939,-0.03494985208078988
ACH-000941,-0.25700696123168104
ACH-000943,-0.11750777118436045
ACH-000946,-0.0812826217704959
ACH-000947,-0.01865108271096173
ACH-000948,-0.06331113319861377
ACH-000950,-0.1678190824781785
ACH-000953,-0.006871532051397782
ACH-000954,0.024097606838315317
ACH-000957,-0.003048084449265752
ACH-000958,-0.012632671627481384
ACH-000960,-0.15440412441162193
ACH-000963,-0.06958040696621387
ACH-000968,-0.11188674637759813
ACH-000969,-0.003850853589497229
ACH-000972,-0.023473535138037016
ACH-000973,-0.19491141588780386
ACH-000974,-0.10801015563257113
ACH-000978,-0.15938986789530715
ACH-000984,-0.06505004863181436
ACH-000986,-0.11327597300072785
ACH-000988,-0.2413127958505348
ACH-000993,-0.059792347899620985
ACH-000994,-0.03558575422796845
ACH-000996,-0.10300553066709904
ACH-001001,-0.06330978938832994
ACH-001020,0.19397831214887312
ACH-001028,-0.06154811731103841
ACH-001031,-0.017701991252445183
ACH-001038,-0.06170361342054576
ACH-001048,-0.12055318048353425
ACH-001050,-0.08604041523959514
ACH-001053,-0.3196963191555944
ACH-001054,-0.15077933351888514
ACH-001061,0.03624126754406029
ACH-001067,0.01745124678177619
ACH-001075,-0.058005523293145726
ACH-001096,0.006313292945599051
ACH-001111,-0.02018504130443891
ACH-001119,0.04345731657456735
ACH-001128,-0.32471536955123564
ACH-001134,-0.057194401280958374
ACH-001151,-0.10356130125879318
ACH-001163,0.0027185748439861285
ACH-001164,-0.1825601661138177
ACH-001183,-0.06585643029239782
ACH-001192,-0.06940640438996107
ACH-001193,-0.28195446097509325
ACH-001196,-0.14048464064994245
ACH-001197,-0.06505836746672593
ACH-001205,-0.09924123513632173
ACH-001211,-0.2182614836397012
ACH-001212,-0.03049958413396668
ACH-001228,-0.18076831000002302
ACH-001232,-0.06348823214784223
ACH-001239,-0.13119030335728768
ACH-001270,-0.034599043823490286
ACH-001274,-0.11077953254767664
ACH-001275,-0.19606352329455187
ACH-001277,-0.017155511341477463
ACH-001278,0.03299742258591155
ACH-001280,0.12100272253507152
ACH-001283,-0.0014234312272983995
ACH-001289,-0.08066862124601441
ACH-001300,-0.07168588500725946
ACH-001301,-0.21383078342414544
ACH-001302,0.07396589275785623
ACH-001306,-0.0940546119113036
ACH-001318,-0.18696910816125392
ACH-001322,-0.365869264216282
ACH-001328,-0.06478423013416798
ACH-001332,-0.4460204235976082
ACH-001336,-0.0640982551256694
ACH-001346,-0.04513925120284167
ACH-001353,-0.13403405365101845
ACH-001354,0.026990202709039842
ACH-001367,-0.1852048877462593
ACH-001368,-0.06446841101023057
ACH-001374,-0.11802165614313777
ACH-001377,-0.026268853746223862
ACH-001380,-0.060385672309136273
ACH-001391,-0.2243888786043799
ACH-001408,-0.07282999834403947
ACH-001430,-0.16360145647782384
ACH-001431,-0.09225456736065853
ACH-001450,0.09737305272437116
ACH-001496,-0.02219086550261416
ACH-001500,-0.08424245478168818
ACH-001523,-0.13687853666862154
ACH-001532,-0.05965705194022618
ACH-001550,0.004676957102396152
ACH-001552,0.1420354401554817
ACH-001554,-0.08730246552908907
ACH-001654,-0.15947874086157315
ACH-001735,-0.13153692008425402
ACH-001736,-0.06020368125535405
ACH-001737,0.3243322843410503
ACH-001740,-0.2345145835776866
ACH-001745,-0.129450419280712
ACH-001765,-0.16240177598478525
