,PKP4 (8502)
ACH-000004,-0.21457511721033612
ACH-000005,0.13579092041034824
ACH-000007,0.15077040787103352
ACH-000009,-0.0772529078164477
ACH-000011,-0.029627932868871318
ACH-000012,0.04127789591909317
ACH-000013,0.130670839168191
ACH-000014,0.2038515932779772
ACH-000015,0.006832771744471092
ACH-000017,0.049861372288701536
ACH-000018,0.0009351937786079756
ACH-000019,-0.09211435944161568
ACH-000021,0.03756690292753741
ACH-000022,0.039708429045059945
ACH-000025,0.10192349566005016
ACH-000028,0.025244309792950045
ACH-000030,0.045713296217405296
ACH-000035,-0.0031995638802471142
ACH-000036,0.003550309362612971
ACH-000037,-0.03626400634557013
ACH-000039,0.0864730049901454
ACH-000040,0.126796792886226
ACH-000041,0.032757941420172215
ACH-000042,0.05488087213792021
ACH-000045,0.04222443319795345
ACH-000047,-0.08545190383491884
ACH-000052,-0.14333338937162596
ACH-000053,0.11350683246228035
ACH-000054,0.01983874446786504
ACH-000055,0.04854106610818505
ACH-000060,-0.08580606006920025
ACH-000067,0.06786447412647369
ACH-000070,-0.05999228580688092
ACH-000075,0.04968436475056681
ACH-000078,0.0378543568604886
ACH-000082,0.18859825320373386
ACH-000085,-0.07522569078394163
ACH-000086,-0.08374575441633007
ACH-000087,-0.06305347734130763
ACH-000092,-0.024537485956750392
ACH-000095,0.03684839596802985
ACH-000097,0.045744695559997064
ACH-000098,-0.022620759380107356
ACH-000099,0.11950891831948897
ACH-000108,0.06431059284696232
ACH-000113,0.06289787815529409
ACH-000116,0.03977589589581376
ACH-000118,-0.03666009346630015
ACH-000120,0.09199321879979784
ACH-000123,-0.008590535943799951
ACH-000127,-0.04114447011488557
ACH-000128,0.12926610241580214
ACH-000132,-0.10964652555526508
ACH-000133,-0.07842523497588626
ACH-000137,-0.11090109498126867
ACH-000138,0.09634049812306944
ACH-000142,0.03006275626343555
ACH-000143,0.018849109125456617
ACH-000146,0.12111376077947272
ACH-000148,-0.06203260672767021
ACH-000150,0.12633074348475826
ACH-000152,0.09212711775391144
