,OR4E2 (26686)
ACH-000004,-0.1271751580262199
ACH-000005,-0.19990597393461934
ACH-000007,0.10023499983011057
ACH-000009,-0.06640567149951124
ACH-000011,-0.037265482469243764
ACH-000012,-0.1584963278979058
ACH-000013,-0.10277640948808796
ACH-000014,-0.0575402748725283
ACH-000015,-0.05627828488906817
ACH-000017,-0.1806151848145677
ACH-000018,-0.10272412419157484
ACH-000019,0.007216021397405205
ACH-000021,-0.03790435603991416
ACH-000022,-0.14378522991951928
ACH-000025,-0.14925127162328256
ACH-000028,0.014577046841777372
ACH-000030,-0.1199081873856826
ACH-000035,-0.21743008752888898
ACH-000036,-0.14005238787132887
ACH-000037,-0.045436410101894885
ACH-000039,-0.111058903525997
ACH-000040,-0.13763603164792873
ACH-000041,-0.20325989697325172
ACH-000042,0.054972446370148
ACH-000045,-0.03252006425935651
ACH-000047,-0.15036574679405787
ACH-000052,-0.18992307845030929
ACH-000053,-0.08287189336010008
ACH-000054,0.003760978779051216
ACH-000055,0.1072955620347074
ACH-000060,-0.10410715689242618
ACH-000067,0.010088535006116502
ACH-000070,-0.10412928585583243
ACH-000075,-0.08591333061907666
ACH-000078,-0.12485742181875333
ACH-000082,-0.01880709743077607
ACH-000085,-0.08646098044855245
ACH-000086,-0.1884832650446127
ACH-000087,0.05599054176155247
ACH-000092,-0.08263293024783726
ACH-000095,-0.03890557806234901
ACH-000097,-0.21386894013228724
ACH-000098,-0.10659250862485853
ACH-000099,-0.056396810382115366
ACH-000108,-0.04964508185966328
ACH-000113,-0.20937482415314476
ACH-000116,-0.0844086052640794
ACH-000118,-0.08342678407833315
ACH-000120,-0.2340585906842401
ACH-000123,-0.07043665743822464
ACH-000127,-0.08997019248735874
ACH-000128,-0.0062423321027599826
ACH-000132,0.08937566454163735
ACH-000133,0.016237799292636437
ACH-000137,-0.026882015792638773
ACH-000138,-0.018772730608893663
ACH-000142,-0.09225037774930746
ACH-000143,-0.1729721816755811
ACH-000146,-0.16286817911260013
ACH-000148,-0.11241499613354017
ACH-000150,-0.002479058787033948
ACH-000152,-0.0925627459356046
ACH-000153,-0.042956496554087994
ACH-000159,-0.07263585807718267
ACH-000160,-0.09553439763351003
ACH-000163,-0.00654201429551349
ACH-000167,-0.2357154802553801
ACH-000168,-0.17139780184450226
ACH-000169,-0.06542455965132841
ACH-000178,-0.1094878013732974
ACH-000183,-0.1480056528504897
ACH-000188,-0.02781139911716236
ACH-000189,-0.10934289354172548
ACH-000190,-0.18974925379735325
ACH-000198,-0.10369144998598318
ACH-000203,0.2638776348888911
ACH-000204,0.018307328645693656
ACH-000206,-0.12710462389695995
