,EXOC2 (55770)
ACH-000004,-0.3343660788127193
ACH-000005,-0.470844632575333
ACH-000007,-0.5924949289106973
ACH-000009,-0.3770784605310787
ACH-000011,-0.3757380629205976
ACH-000012,-0.2805998383367706
ACH-000013,-0.6332967062832917
ACH-000014,-0.40423632629841455
ACH-000015,-0.4009526207376751
ACH-000017,-0.6305887319018646
ACH-000018,-0.35042666064690964
ACH-000019,-0.24469527021282
ACH-000021,-0.3581187609714937
ACH-000022,-0.24917362208003266
ACH-000025,-0.362180476689368
ACH-000028,-0.5300009779356578
ACH-000030,-0.5155388660615194
ACH-000035,-0.44132997557759257
ACH-000036,-0.3024763254958951
ACH-000037,-0.245394105870096
ACH-000039,-0.19034422527015746
ACH-000040,-0.4314858541397248
ACH-000041,-0.5048984110624357
ACH-000042,-0.4543332912311974
ACH-000045,-0.20674535190002544
ACH-000047,-0.2576113089463208
ACH-000052,-0.7166502888093278
ACH-000053,-0.3829027491221935
ACH-000054,-0.31124733608041555
ACH-000055,-0.4204552202980049
ACH-000060,-0.5541229772938883
ACH-000067,-0.4030071491460826
ACH-000070,-0.6328329807846699
ACH-000075,-0.2661664584519346
ACH-000078,-0.4352081926448908
ACH-000082,-0.5266076837652588
ACH-000085,-0.2776037305319318
ACH-000086,-0.4626439176693734
ACH-000087,-0.5902616551462284
ACH-000092,-0.5519011458134391
ACH-000095,-0.4610799586283439
ACH-000097,-0.5792327091563659
ACH-000098,-0.3828387762790251
ACH-000099,-0.39320751191220976
ACH-000108,-0.4884425183833278
ACH-000113,-0.3999544728559394
ACH-000116,-0.4980794030998658
ACH-000118,-0.5628211466034683
ACH-000120,-0.5809768584466578
ACH-000123,-0.3091278295421501
ACH-000127,-0.5322953823845321
ACH-000128,-0.3795131779785512
ACH-000132,-0.37040207663775865
ACH-000133,-0.5320298002077546
ACH-000137,-0.17432391750857545
ACH-000138,-0.28251173765177673
ACH-000142,-0.39625467127262654
ACH-000143,-0.23887025039826504
ACH-000146,-0.6681328900912346
ACH-000148,-0.3857348643045669
ACH-000150,-0.2375076197646953
ACH-000152,-0.546227737779872
ACH-000153,-0.4984708727034432
ACH-000159,-0.2851194468684762
ACH-000160,-0.4023674132978009
ACH-000163,-0.4468277572388629
ACH-000167,-0.8922148379937169
ACH-000168,-0.35729658393951674
ACH-000169,-0.36373237373910733
ACH-000178,-0.34146625660228475
ACH-000183,-0.3443841730095947
ACH-000188,-0.2986514999497956
ACH-000189,-0.5474947747972211
ACH-000190,-0.4564920973771034
ACH-000198,-0.3783537372182342
ACH-000203,-0.4306557989789489
ACH-000204,-0.32079426618152845
ACH-000206,-0.20999337009233346
ACH-000207,-0.42785897288287017
ACH-000208,-0.29766789752956085
ACH-000210,-0.6514325465972801
ACH-000211,-0.35693573410784546
ACH-000215,-0.256570667534758
ACH-000221,-0.24891652120482274
ACH-000222,-0.25992784745231856
ACH-000223,-0.485318816017678
ACH-000226,0.01159012737285644
ACH-000227,-0.4669925634825322
ACH-000228,-0.3752390165061813
ACH-000231,-0.4973056403056843
ACH-000232,-0.43929809182988333
ACH-000233,-0.2345668973503461
ACH-000234,-0.3348303665358359
ACH-000235,-0.6196933223752964
ACH-000237,-0.3304824628875386
ACH-000238,-0.2503971974251684
ACH-000242,0.030473400265153213
ACH-000243,-0.3837658361509529
ACH-000244,-0.3772678363837377
ACH-000246,-0.5713469260819848
ACH-000248,-0.5251657765271559
ACH-000250,-0.29739605690747506
ACH-000251,-0.2919400322696386
ACH-000252,-0.34137566453922835
ACH-000253,-0.4631034212765337
ACH-000255,-0.3623708071489274
ACH-000256,-0.3327896403862323
ACH-000257,-0.4973423915989353
ACH-000258,-0.2724062785451477
ACH-000259,-0.456301529445789
ACH-000260,-0.4022952256037182
ACH-000261,-0.3081107193368811
ACH-000262,-0.4836890087405084
ACH-000263,-0.4077960444144394
ACH-000264,-0.2977703716280295
ACH-000265,-0.4126824082409014
ACH-000266,-0.4873896089764669
ACH-000272,-0.4917999832912373
ACH-000274,-0.31643212886019423
ACH-000277,-0.4127654283186984
ACH-000278,-0.457753985995667
ACH-000279,-0.4120108635000006
ACH-000280,-0.3785527849351038
ACH-000281,-0.5247332204598975
ACH-000288,-0.4286965006334719
ACH-000291,-0.5933354165987412
ACH-000293,-0.38598566966065145
ACH-000294,-0.3584924828079176
ACH-000295,-0.5980739997229536
ACH-000296,-0.4431446574397659
ACH-000302,-0.3649159390527265
ACH-000304,-0.2670463071183414
ACH-000307,-0.6395442977595268
ACH-000308,-0.2643778947825554
ACH-000310,-0.32413068741942885
ACH-000311,-0.5630520436441445
ACH-000312,-0.3946469230225302
ACH-000315,-0.7669560042385429
ACH-000316,-0.2837635670929136
ACH-000317,-0.830903838179544
ACH-000318,-0.466900970811621
ACH-000319,-0.6042530076000864
ACH-000320,-0.4751072403193348
ACH-000322,-0.16890766016395906
ACH-000323,-0.3161115763797768
ACH-000324,-0.4736194039937909
ACH-000329,-0.3341940538156001
ACH-000330,-0.26078520369384217
ACH-000331,-0.5015125035794332
ACH-000332,-0.6568767150752833
ACH-000334,-0.3710123691295865
ACH-000335,-0.1461723219214732
ACH-000336,-0.2140956825163728
ACH-000337,-0.2738118955175614
ACH-000338,-0.8113143822523814
ACH-000339,-0.2475877792848136
ACH-000341,-0.4364227104211091
ACH-000348,-0.32227202595042603
ACH-000350,-0.16126338984330893
ACH-000352,-0.4525012387481286
ACH-000356,-0.5498605720115048
ACH-000361,-0.012171762168840805
ACH-000362,-0.14735092334269434
ACH-000363,-0.3717903182877074
ACH-000364,-0.5492696818498515
ACH-000365,-0.3859409507221285
ACH-000366,-0.35852052838072546
ACH-000368,-0.4043819498500848
ACH-000374,-0.94002675699516
ACH-000375,-0.403494155949181
ACH-000376,-0.380985236038736
ACH-000381,-0.2780811652063505
ACH-000383,-0.4378689909835789
ACH-000387,-0.3858579678637834
ACH-000389,-0.3593816828389427
ACH-000390,-0.23547375905603715
ACH-000393,-0.4060017834727382
ACH-000395,-0.41849928484073495
ACH-000396,-0.591988679405582
ACH-000397,-0.7064698743773525
ACH-000401,-0.3354268119948753
ACH-000402,-0.38909853253199705
ACH-000403,-0.5020675293734259
ACH-000404,-0.3974881478816484
ACH-000406,-0.3371263973573559
ACH-000407,-0.2653543837670405
ACH-000408,-0.38741010714123264
ACH-000410,-0.4798852610837122
ACH-000411,-0.4962816487847525
ACH-000414,-0.2714040778303991
ACH-000415,-0.3403777472832718
ACH-000416,-0.5059484335564105
ACH-000420,-0.5221883125324985
ACH-000421,-0.33691666840699896
ACH-000424,-0.39790555459034055
ACH-000425,-0.35961424113830703
ACH-000426,-0.3811303225093635
ACH-000427,-0.401556208806673
ACH-000433,-0.2913072128312085
ACH-000435,-0.5436011408321194
ACH-000436,-0.5527027162209582
ACH-000444,-0.5143325096137064
ACH-000445,-0.3289069783794263
ACH-000448,-0.3854906551360363
ACH-000450,-0.35137865554756675
ACH-000452,-0.3499262657644771
ACH-000454,-0.3143644616962405
ACH-000458,-0.4543006620111233
ACH-000459,-0.21112413442002936
ACH-000460,-0.501741265656518
ACH-000461,-0.4286914844590331
ACH-000463,-0.2924520361684269
ACH-000464,-0.6775327698605544
ACH-000466,-0.3767879576425612
ACH-000467,-0.4531674709465229
ACH-000468,-0.257928265077785
ACH-000469,-0.4065957127371797
ACH-000470,-0.4756733823985849
ACH-000471,-0.4356580280004958
ACH-000472,-0.4060681676379663
ACH-000473,-0.2445291687863915
ACH-000475,-0.3221520364634346
ACH-000476,-0.5140467393786378
ACH-000477,-0.4479426081237079
ACH-000479,-0.1222104609735831
ACH-000480,-0.4656721651369943
ACH-000481,-0.4103978664025992
ACH-000483,-0.6148936141849877
ACH-000484,-0.4996119346914881
ACH-000485,-0.3158564046160261
ACH-000486,-0.3872388813021484
ACH-000487,-0.6268152607595108
ACH-000488,-0.31933486495649543
ACH-000490,-0.5696922929627489
ACH-000491,-0.3011571387272461
ACH-000495,-0.4899127367616138
ACH-000496,-0.3128492235897884
ACH-000499,-0.10256276662755784
ACH-000500,-0.06505885232384738
ACH-000502,-0.24985660473186316
ACH-000503,0.24680850090890655
ACH-000505,-0.39315307413643785
ACH-000507,-0.4165141428244728
ACH-000510,-0.3049626154000217
ACH-000511,-0.5290188286399258
ACH-000512,-0.2734245743768923
ACH-000516,-0.3098353580228151
ACH-000517,-0.5879567094338685
ACH-000518,-0.3532366063538137
ACH-000520,-0.3570810404284932
ACH-000521,-0.5300376537035248
ACH-000522,-0.2985247880502095
ACH-000524,-0.506101225530209
ACH-000527,-0.5526251985763789
ACH-000528,-0.4718791883638474
ACH-000537,-0.2826334838587844
