,XPO6 (23214)
ACH-000004,0.09933857259370947
ACH-000005,-0.20308089322109704
ACH-000007,-0.06535517255649093
ACH-000009,-0.010145267755719577
ACH-000011,0.18587146200521046
ACH-000012,-0.1031115721989351
ACH-000013,-0.13168163306909236
ACH-000014,-0.1951367839604304
ACH-000015,-0.19694024971342008
ACH-000017,-0.0020513351947941713
ACH-000018,0.1188574787728444
ACH-000019,-0.12185384084747496
ACH-000021,-0.10354573407734102
ACH-000022,-0.132963796940194
ACH-000025,-0.17960673611807546
ACH-000028,0.0037160997715135033
ACH-000030,0.16772661126051847
ACH-000035,0.0663676028855976
ACH-000036,-0.16084498801374086
ACH-000037,0.08485502079381935
ACH-000039,-0.17627761946224552
ACH-000040,-0.03817719553072764
ACH-000041,-0.13532591689609447
ACH-000042,0.0623859889231512
ACH-000045,-0.08483166059658735
ACH-000047,-0.2689646573587909
ACH-000052,-0.14180742786123085
ACH-000053,-0.017488684742150092
ACH-000054,-0.17082045811989605
ACH-000055,0.06601696529138992
ACH-000060,0.13407915632187167
ACH-000067,-0.050305703640603584
ACH-000070,-0.1110472540123519
ACH-000075,-0.2677328177945098
ACH-000078,0.1708755251278283
ACH-000082,0.06417398731553703
ACH-000085,0.2030840554298171
ACH-000086,0.08324503163581283
ACH-000087,-0.025607868577947272
ACH-000092,-0.10306278711393996
ACH-000095,0.021371412846818517
ACH-000097,-0.056291958570138745
ACH-000098,-0.216894221194518
ACH-000099,0.07944693849866102
ACH-000108,-0.0146784640150943
ACH-000113,-0.0050452897808590655
ACH-000116,0.07272986601941893
ACH-000118,-0.1999803256692776
ACH-000120,-0.13066378584599475
ACH-000123,-0.16570217991946593
ACH-000127,-0.04952874955824827
ACH-000128,-0.031066442891086506
ACH-000132,-0.13272213505327607
ACH-000133,-0.021486259342903997
ACH-000137,-0.1959615464760364
ACH-000138,0.015034252698898087
ACH-000142,-0.10340445942760937
ACH-000143,-0.0813226255263247
ACH-000146,0.04521032384768516
ACH-000148,-0.04200493628696099
ACH-000150,0.04112914920164068
ACH-000152,-0.17348511001304862
ACH-000153,0.18731695039614835
ACH-000159,0.005301199096917826
ACH-000160,0.20351788698330056
ACH-000163,-0.12136442001398727
ACH-000167,0.2491232427383583
ACH-000168,-0.014383576030486959
ACH-000169,-0.1781348886801181
ACH-000178,-0.0959645558233874
ACH-000183,-0.10121535677361247
ACH-000188,0.20498706726352625
ACH-000189,0.10235365189363026
ACH-000190,0.023443350706706587
ACH-000198,-0.04763390520100518
ACH-000203,-0.37730707280942893
ACH-000204,0.11425275350290773
ACH-000206,-0.10747049260111903
ACH-000207,-0.05653410335250526
ACH-000208,-0.13316763753232427
ACH-000210,0.3830317619048079
ACH-000211,0.04724074871994784
ACH-000215,-0.0581352102547921
ACH-000221,-0.2152460143060155
ACH-000222,-0.044851404889135
ACH-000223,0.02710013543232829
ACH-000226,-0.13683729668204792
ACH-000227,-0.1009725017427502
ACH-000228,-0.0126517012435755
ACH-000231,0.03154920027012394
ACH-000232,-0.0011997238747955962
ACH-000233,-0.0678992465353439
ACH-000234,0.06158089565620872
ACH-000235,-0.044385560651980016
ACH-000237,0.18563272340789955
ACH-000238,0.2526269948176513
ACH-000242,-0.3127054016867495
ACH-000243,-0.2810357830296216
ACH-000244,0.37835464536046176
ACH-000246,-0.014830249604744428
ACH-000248,-0.07155674076112918
ACH-000250,0.06334663960850205
ACH-000251,-0.27426043310845544
ACH-000252,-0.02848795936844567
ACH-000253,0.018755870711801174
ACH-000255,-0.10556719571113317
ACH-000256,-0.006555596263942864
ACH-000257,-0.05747850845351631
ACH-000258,-0.19826045247902366
ACH-000259,0.0008597662911008045
ACH-000260,-0.08475055993770711
ACH-000261,-0.08590112135991196
ACH-000262,-0.05870083344075165
ACH-000263,0.017925565212968626
ACH-000264,-0.07869054568544594
ACH-000265,-0.057649517837123326
ACH-000266,0.07704258673653518
ACH-000272,-0.0934779462166275
ACH-000274,-0.024921442533028325
ACH-000277,-0.21028765915292394
ACH-000278,0.048335693179641315
ACH-000279,-0.18237366341915584
ACH-000280,-0.05156913406163086
ACH-000281,0.32834942006716
ACH-000288,-0.0847422858302214
ACH-000291,-0.0748507654092391
ACH-000293,0.02122874948051922
ACH-000294,-0.1931894041244373
ACH-000295,0.07275661926924959
ACH-000296,-0.2564702614894979
ACH-000302,0.058163304118066736
ACH-000304,0.020919976290153464
ACH-000307,-0.05854168777227892
ACH-000308,-0.2338133102897461
ACH-000310,0.13066082172175905
ACH-000311,-0.08000699531002922
ACH-000312,0.09192852272555724
ACH-000315,-0.027729787064432132
ACH-000316,-0.0568340403218199
ACH-000317,0.003322397095340048
ACH-000318,0.15818732119426387
ACH-000319,-0.11887179673476753
ACH-000320,0.3043129959506837
ACH-000322,-0.3315954068072204
ACH-000323,-0.02705091405089048
ACH-000324,-0.11052482716811704
ACH-000329,-0.04821357217312881
ACH-000330,-0.10521356216112376
ACH-000331,0.1007586788072339
