,CCAR2 (57805)
ACH-000004,-0.120126425856762
ACH-000005,0.052660148043300735
ACH-000007,-0.07606561572140172
ACH-000009,-0.01880248752188232
ACH-000011,0.10289954733312112
ACH-000012,-0.15983336697606376
ACH-000013,0.02777603799950529
ACH-000014,0.029437614395308176
ACH-000015,-0.04711329483478879
ACH-000017,0.03646359562099246
ACH-000018,0.07024188944459993
ACH-000019,0.05605449855880658
ACH-000021,-0.1142656653528823
ACH-000022,0.007229153743763638
ACH-000025,0.10391239138713616
ACH-000028,0.00611995863214317
ACH-000030,0.08822168598792103
ACH-000035,-0.14783700017802526
ACH-000036,-0.09259426589488276
ACH-000037,0.0672242549923452
ACH-000039,-0.12948014753268305
ACH-000040,0.015479994651823238
ACH-000041,-0.14932612714823226
ACH-000042,-0.1634554181652365
ACH-000045,0.11352233942583932
ACH-000047,-0.09611830070632807
ACH-000052,-0.12318944661429786
ACH-000053,0.029348284754556014
ACH-000054,0.006481396514050592
ACH-000055,-0.24042508913062896
ACH-000060,0.02326445541694004
ACH-000067,0.15917494904346338
ACH-000070,-0.1613372565189076
ACH-000075,-0.05159951613098576
ACH-000078,-0.16097994289503484
ACH-000082,-0.008106347269059856
ACH-000085,0.202455104479539
ACH-000086,0.07532707510990135
ACH-000087,-0.08521210925308237
ACH-000092,-0.12586030924746694
ACH-000095,-0.04949840032852862
ACH-000097,-0.13980801918826707
ACH-000098,0.017054214399439396
ACH-000099,-0.2662278222680994
ACH-000108,-0.016784308619047568
ACH-000113,-0.10508722962904224
ACH-000116,-0.04047080038321035
ACH-000118,-0.11570611328235288
ACH-000120,-0.2430668536525879
ACH-000123,0.033079081886496275
ACH-000127,0.0006667856349640129
ACH-000128,-0.2702382617438392
ACH-000132,-0.11614703964543775
ACH-000133,-0.15429259371668794
ACH-000137,-0.017447656048313394
ACH-000138,0.006138295949295946
ACH-000142,-0.04620976636925556
ACH-000143,-0.08999985681390349
ACH-000146,-0.011315215061720958
ACH-000148,0.04381567583659348
ACH-000150,-0.27677586627704115
ACH-000152,-0.058486993018763124
ACH-000153,-0.05163790367353868
ACH-000159,0.022832912889953545
ACH-000160,0.4100299354581264
ACH-000163,-0.03326147260040605
ACH-000167,0.8197778381675611
ACH-000168,-0.2139318658418669
ACH-000169,-0.013792586400265414
ACH-000178,-0.1296785862372492
ACH-000183,-0.2080880003009113
ACH-000188,-0.013665522165420921
ACH-000189,-0.0989783097103529
ACH-000190,0.2685521015501409
ACH-000198,-0.16531349632417894
ACH-000203,-0.2459259786298486
ACH-000204,-0.0332311853037911
ACH-000206,-0.33086102798355504
ACH-000207,-0.036538480069955234
ACH-000208,-0.14492235315014396
ACH-000210,0.039093713615752486
ACH-000211,-0.19966397108867606
ACH-000215,0.038757382298471546
ACH-000221,0.09618984551112833
ACH-000222,0.09161575948831482
ACH-000223,-0.09945977255788307
ACH-000226,-0.07728254855343743
ACH-000227,-0.10996973110136812
ACH-000228,-0.2204862236645836
ACH-000231,0.02131974409298949
ACH-000232,-0.177205961184909
ACH-000233,0.20483276975323672
ACH-000234,0.010420672608654005
ACH-000235,-0.09908501353261157
ACH-000237,-0.1995927177485417
ACH-000238,-0.07908184932637248
ACH-000242,-0.07638716729956256
