,VSIG10 (54621)
ACH-000004,0.0684056329239006
ACH-000005,0.2117802839758717
ACH-000007,-0.03414599161050769
ACH-000009,-0.10443229805963238
ACH-000011,-0.045891166419175525
ACH-000012,0.0073842650589413215
ACH-000013,-0.159478433626245
ACH-000014,-0.05865738181779408
ACH-000015,-0.13467152356184492
ACH-000017,-0.13159908051881689
ACH-000018,0.054455179533936235
ACH-000019,-0.18484472737248228
ACH-000021,-0.08802505108668474
ACH-000022,-0.1274231316177234
ACH-000025,-0.1364702186284088
ACH-000028,-0.0684091020440835
ACH-000030,0.09925275963160747
ACH-000035,-0.11722002407144652
ACH-000036,-0.05910438922840766
ACH-000037,-0.17551727068118045
ACH-000039,-0.08827496932327758
ACH-000040,-0.14995647728837294
ACH-000041,-0.1818565959978415
ACH-000042,-0.060641367240293675
ACH-000045,0.11703199094631125
ACH-000047,-0.08925260607424518
ACH-000052,-0.1385079144869167
ACH-000053,-0.07249514159932427
ACH-000054,-0.006364004816399687
ACH-000055,-0.16962337926249973
ACH-000060,-0.014328531989412037
ACH-000067,-0.023467186538540533
ACH-000070,-0.04673957493324921
ACH-000075,-0.1965414261557929
ACH-000078,-0.15122966720547373
ACH-000082,-0.012717245718593529
ACH-000085,-0.2485169939295457
ACH-000086,-0.10454735996142152
ACH-000087,-0.2016491642509675
ACH-000092,-0.06472377540239019
ACH-000095,-0.07832386860877659
ACH-000097,-0.025335278866883727
ACH-000098,-0.06753116400521603
ACH-000099,-0.02984554701899061
ACH-000108,0.09460719071328327
ACH-000113,-0.1981465988811057
ACH-000116,-0.06697079626709063
ACH-000118,-0.02780822890797378
ACH-000120,0.011553350984707556
ACH-000123,-0.061314729743110974
ACH-000127,-0.018146068425664446
ACH-000128,-0.2162093741758604
ACH-000132,-0.0206089454237565
ACH-000133,-0.09311029974861157
ACH-000137,-0.12379745514657535
ACH-000138,-0.10028140840099968
ACH-000142,-0.14378109287652965
ACH-000143,0.01574242692567963
ACH-000146,-0.036890739402579226
ACH-000148,-0.11824459813534048
ACH-000150,-0.08913808356022976
ACH-000152,-0.08292974918154845
ACH-000153,-0.13058964912578658
ACH-000159,-0.08022338168233162
ACH-000160,-0.041324940993426366
ACH-000163,-0.17254383012083124
ACH-000167,-0.4142235057372762
ACH-000168,-0.050621288780519726
ACH-000169,-0.1582208673904227
ACH-000178,0.00488327581273201
ACH-000183,-0.029042909069243544
ACH-000188,0.03217307003583508
ACH-000189,0.16961361979338738
ACH-000190,-0.01229229282452282
ACH-000198,-0.20764567681539625
ACH-000203,-0.35537217663693155
ACH-000204,-0.07969269573194905
ACH-000206,-0.1720015291834404
ACH-000207,0.022947394553156343
ACH-000208,-0.040708844992076415
ACH-000210,-0.3793085619834758
ACH-000211,-0.1156871015112146
ACH-000215,-0.12960035956108334
ACH-000221,-0.059990866385634625
ACH-000222,-0.3066677457316908
ACH-000223,-0.2254845837356117
ACH-000226,-0.0167222358104327
ACH-000227,-0.0893972862173665
ACH-000228,-0.07912311686548845
ACH-000231,-0.006875472072624047
ACH-000232,0.0110712502126087
ACH-000233,-0.1950879746958804
ACH-000234,-0.12264005007067455
ACH-000235,-0.16677901901046752
ACH-000237,-0.11879514043380135
ACH-000238,-0.14649225318561152
ACH-000242,-0.11855616815047745
ACH-000243,-0.04184544709750463
ACH-000244,-0.1003788305403576
ACH-000246,0.07595003494811492
ACH-000248,-0.09969620715104892
ACH-000250,-0.04845816961310291
ACH-000251,-0.14047604163231295
ACH-000252,-0.24720769097783699
ACH-000253,-0.127070148949004
ACH-000255,0.05137077756099804
ACH-000256,0.0885459704879163
ACH-000257,-0.07440495582860486
ACH-000258,-0.14533593742056267
ACH-000259,-0.011577886062252464
ACH-000260,-0.009440444042661022
ACH-000261,-0.0945866633806552
ACH-000262,-0.11917084977948328
ACH-000263,-0.22425936912211186
ACH-000264,-0.13261661748061734
ACH-000265,0.009635216487704958
