,ROBO4 (54538)
ACH-000004,0.21870191344740952
ACH-000005,0.17516877398594302
ACH-000007,0.14511796892996984
ACH-000009,0.10699900980974184
ACH-000011,0.2614973948862534
ACH-000012,0.07321280276389228
ACH-000013,-0.008919619012706097
ACH-000014,0.23398265320350445
ACH-000015,-0.021575168387663924
ACH-000017,-0.06057086136384428
ACH-000018,0.004756847563494871
ACH-000019,-0.14807518722591048
ACH-000021,0.10221379426183587
ACH-000022,0.16519117760861948
ACH-000025,0.31226202839793643
ACH-000028,0.10277756298872248
ACH-000030,0.14856530491708067
ACH-000035,0.008592509134067729
ACH-000036,0.1327605134792216
ACH-000037,-0.03570156600485723
ACH-000039,-0.07204291844494759
ACH-000040,-0.016895940317096708
ACH-000041,0.028989383441288232
ACH-000042,0.07191587358874066
ACH-000045,0.05785983820560658
ACH-000047,0.19518686680105168
ACH-000052,-0.0027556075866309072
ACH-000053,0.018254030602681624
ACH-000054,0.039967170606642635
ACH-000055,0.2592305815356543
ACH-000060,0.1832469818361305
ACH-000067,0.1299912617314869
ACH-000070,-0.21127686080908475
ACH-000075,0.337571608547138
ACH-000078,-0.046645894865640455
ACH-000082,-0.03579723370655384
ACH-000085,0.08591725308420724
ACH-000086,0.09420631396959987
ACH-000087,-0.07463705533954025
ACH-000092,0.09546472065376996
ACH-000095,0.09358524421427518
ACH-000097,-0.005949105248428486
ACH-000098,0.09403894258046204
ACH-000099,-0.0898334759632846
ACH-000108,0.042356368912734574
ACH-000113,-0.054424222125861864
ACH-000116,-0.004958148993449039
ACH-000118,0.07264098602244362
ACH-000120,0.22221646326021735
ACH-000123,0.10698193275845733
ACH-000127,0.13694859710907714
ACH-000128,0.0021454830237355835
ACH-000132,-0.1421485144434079
ACH-000133,0.11551975445259625
ACH-000137,0.0612422819571643
ACH-000138,0.058919800205376564
ACH-000142,0.06430494571439749
ACH-000143,0.13769636659353254
ACH-000146,0.07321081865278506
ACH-000148,0.0985828052149064
ACH-000150,0.22934480382580325
ACH-000152,-0.021457904077067432
ACH-000153,-0.028365229132319907
ACH-000159,0.08176763576054476
