,TACSTD2 (4070)
ACH-000310,-0.02616135528240698
ACH-000311,0.03955135781348509
ACH-000312,-0.04522186821049886
ACH-000315,0.03546979526517231
ACH-000316,0.10236620060720003
ACH-000317,-0.13445775418434974
ACH-000318,-0.18232957688395915
ACH-000319,-0.20485080145761875
ACH-000320,-0.05806481967455995
ACH-000322,-0.12691152375103526
ACH-000323,-0.19626647121264976
ACH-000324,-0.02880280553728396
ACH-000329,-0.06457377469593062
ACH-000330,-0.06193436369332132
ACH-000331,-0.1984192478167536
ACH-000332,0.030795041072889006
ACH-000334,-0.08543458350807917
ACH-000335,-0.2408772179167803
ACH-000336,0.0016215243785919124
ACH-000337,-0.10225663259216744
ACH-000338,0.3111152466309855
ACH-000339,-0.005881730667114317
ACH-000341,0.003013389600261096
ACH-000348,0.05071159390401039
ACH-000350,0.051545996439380536
ACH-000352,0.016036686684826083
ACH-000356,-0.11275487250538202
ACH-000361,-0.18029630670456745
ACH-000362,-0.07071086864863073
ACH-000363,0.0103667493357374
ACH-000364,-0.0841559361237291
ACH-000365,-0.06064034111297908
ACH-000366,-0.14638792941538525
ACH-000368,-0.04202632351983892
ACH-000374,-0.06714226241179024
ACH-000375,0.09673615335394822
ACH-000376,-0.11547656397868993
ACH-000381,-0.020099687476230237
ACH-000383,-0.06446607736292392
ACH-000387,-0.08009945374266009
ACH-000389,-0.313657263812856
ACH-000390,-0.1163726170841072
ACH-000393,-0.06293404071077413
ACH-000395,-0.019924755417934103
ACH-000396,-0.02873424162236281
ACH-000397,0.007352222261370352
ACH-000401,-0.05832465966489056
ACH-000402,-0.12129080595963687
ACH-000403,-0.08845758068307613
ACH-000404,-0.2601953768789994
ACH-000406,-0.00189653295611772
ACH-000407,-0.14316847316222944
ACH-000408,-0.12585909715508212
ACH-000410,-0.11022812652093933
ACH-000411,-0.2551454918750563
ACH-000414,-0.0558016201817866
ACH-000415,-0.19922506946204396
ACH-000416,-0.04371502781679944
ACH-000420,-0.006000834515832178
ACH-000421,0.09416767223177687
ACH-000424,0.03428059767942393
ACH-000425,-0.06639338898721665
ACH-000426,0.0803070358142973
ACH-000427,-0.1270551527256691
ACH-000433,-0.2791234605571288
ACH-000435,-0.2468775079758948
ACH-000436,0.0715066970764471
ACH-000444,-0.1501480600726508
ACH-000445,-0.15180390515882006
ACH-000448,-0.0924681234537999
ACH-000450,0.08239934945897179
ACH-000452,-0.026622625622184492
ACH-000454,-0.08745459934244887
ACH-000458,-0.05118322632267072
ACH-000459,-0.04649706930548525
ACH-000460,-0.021042698957716887
ACH-000461,-0.0459529899154444
ACH-000463,0.12652477435690482
ACH-000464,-0.03822068453667435
ACH-000466,-0.13983414680007164
ACH-000467,0.04254820218160652
ACH-000468,0.04108919948696085
ACH-000469,0.0007198617867674867
ACH-000470,-0.008715044619977508
ACH-000471,-0.04096989053947575
ACH-000472,-0.03115019444314515
ACH-000473,-0.02414563074596761
ACH-000475,-0.04739896888352104
ACH-000476,-0.2244443782585468
ACH-000477,-0.1846752720410752
ACH-000479,-0.22663773723932926
ACH-000480,-0.008593354642424124
ACH-000481,-0.04445933717559962
ACH-000483,-0.060346999514836235
ACH-000484,-0.31069563459130045
ACH-000485,-0.1497419639937007
ACH-000486,-0.08486859192408512
ACH-000487,-0.053402524154685466
ACH-000488,0.017384547844088667
ACH-000490,-0.05170973519060305
ACH-000491,0.027929952699322892
ACH-000495,-0.08788445394154026
ACH-000496,-0.009611696913046728
ACH-000499,-0.2788733415855681
ACH-000500,0.19437876234381876
ACH-000502,0.02462576587644106
ACH-000503,-0.1218199535162461
ACH-000505,-0.030363111937106155
ACH-000507,-0.07859459060066516
ACH-000510,-0.036454097088911945
ACH-000511,-0.0989883358812253
ACH-000512,-0.36481511804009376
ACH-000516,-0.2053060185245463
ACH-000517,-0.1151361481284974
ACH-000518,-0.1099631282453276
ACH-000520,-0.05370322593046952
ACH-000521,-0.0053114691648534045
ACH-000522,-0.15131687869517604
ACH-000524,0.046538616567233536
ACH-000527,-0.06438430966693519
ACH-000528,-0.05822632511028679
ACH-000537,0.05574587893451997
ACH-000541,0.0671735119650878
ACH-000542,-0.1448081014847549
ACH-000544,-0.07807104850571149
ACH-000545,-0.09230622347897456
ACH-000547,-0.07391755469112443
ACH-000548,-0.12210978812858415
ACH-000549,-0.1161143372821648
ACH-000550,-0.16578582320075608
ACH-000552,-0.22524487370447874
ACH-000556,-0.007214013161030186
ACH-000557,-0.005445597524149718
ACH-000569,0.17210000702197936
ACH-000570,-0.11471972908583596
ACH-000571,-0.043218400746743914
ACH-000573,-0.05557228419056608
ACH-000576,0.08065600290171611
ACH-000579,-0.06577885221256756
ACH-000580,-0.043423257014390766
ACH-000584,-0.05514481370229049
ACH-000585,-0.09762182646524926
ACH-000588,-0.06906166627303342
ACH-000589,0.005592136709315244
ACH-000591,-0.20836727292819135
ACH-000593,-0.17942099323942684
ACH-000600,-0.16838037554959054
ACH-000601,0.006631942016950982
ACH-000605,-0.22738414673136045
ACH-000606,0.035307617923873595
ACH-000608,0.00950926998145712
ACH-000614,0.07122858942847406
ACH-000616,-0.06161338665046478
ACH-000618,-0.0310094134918922
ACH-000619,0.0024948004850625888
ACH-000620,-0.06941676431659642
ACH-000621,-0.035575449345346434
ACH-000622,0.11588179268332682
ACH-000623,-0.04418643557809451
ACH-000624,-0.05840849430238732
ACH-000627,-0.2460588788096969
ACH-000630,-0.16576850406555935
ACH-000631,-0.07782620593935592
ACH-000632,-0.07351459165918893
ACH-000633,-0.1996196992444588
ACH-000637,0.049251905556223816
ACH-000638,-0.07939671935190586
ACH-000646,-0.0675449024618543
ACH-000647,-0.02002044968363824
ACH-000648,0.07670465812017488
ACH-000649,-0.06554941064988397
ACH-000651,-0.09861388707738357
ACH-000652,-0.2952298805705016
ACH-000653,0.21487648045959168
ACH-000657,-0.06144445286600656
ACH-000658,0.1239706289839336
ACH-000661,0.00915983154842812
ACH-000662,-0.34022529723205863
ACH-000663,-0.07350598535497449
ACH-000665,0.010645189987935549
ACH-000671,-0.09632249311836864
ACH-000672,-0.239459935176508
ACH-000673,-0.17542939599227414
ACH-000676,-0.21145645638313967
ACH-000677,0.010266242774180409
ACH-000681,-0.10598804893531233
ACH-000683,-0.0923968570970771
ACH-000684,0.09290663747683997
ACH-000688,-0.31621992430466284
ACH-000693,-0.1278176290807855
ACH-000694,-0.06429462975646072
ACH-000695,-0.10291985521749657
ACH-000696,-0.10881838665638033
ACH-000697,-0.09155196117519436
ACH-000699,0.027685146720825574
ACH-000701,-0.15848381107606013
ACH-000706,-0.14583326920847772
ACH-000711,-0.009668331727716138
ACH-000713,-0.227344252333268
ACH-000714,-0.2296630598257201
ACH-000718,-0.15077649168727944
ACH-000720,-0.019801282491133942
ACH-000721,-0.13693487934887855
ACH-000724,0.0014985414697298554
ACH-000725,0.1746196106655279
ACH-000732,-0.0400719429562072
ACH-000734,-0.1562079334253427
ACH-000735,-0.22369491487384505
ACH-000736,-0.1274240316621075
ACH-000738,-0.01863991238259233
ACH-000746,0.13290910720160276
ACH-000747,-0.232150757898756
ACH-000748,-0.17478487843129673
ACH-000753,-0.020280686851830685
ACH-000756,-0.16213794919528632
ACH-000757,-0.12462690739598513
ACH-000758,-0.1039511330681504
ACH-000760,-0.05702988956082158
ACH-000762,0.055253480473965465
ACH-000763,0.04206396308362123
ACH-000764,0.11096558832307578
ACH-000765,-0.06304256374195705
ACH-000766,-0.12349454344590967
ACH-000767,0.03148503520956338
ACH-000768,0.13517521836839735
ACH-000769,-0.27228726401947684
ACH-000770,0.05331496746351859
ACH-000771,-0.0007877134997424293
ACH-000773,-0.12460553071852935
ACH-000776,-0.1261517063669996
ACH-000777,0.09426481009364117
ACH-000778,-0.05569505582655978
ACH-000781,-0.010876597158424772
ACH-000782,-0.1216636691144558
ACH-000783,-0.049226492355550266
ACH-000784,0.00225561978254837
ACH-000785,-0.22377984053539413
ACH-000787,-0.13725150922449805
ACH-000788,-0.0926720340850908
ACH-000791,-0.006838534786411969
ACH-000792,0.08405720767759588
ACH-000794,0.010264355968512523
ACH-000796,-0.10981349318760487
ACH-000798,-0.17971372947677072
ACH-000799,-0.0956106708362954
ACH-000800,-0.09412003173814132
ACH-000802,-0.13043766208588015
ACH-000804,-0.03832959676202805
ACH-000805,-0.07375376120352932
ACH-000809,-0.01979159164300941
ACH-000810,-0.06572728268985678
ACH-000811,-0.06626528531007711
ACH-000817,-0.11521785755356745
ACH-000819,0.0053022278069725075
ACH-000820,-0.02566473104060577
ACH-000821,0.2099106744977718
ACH-000822,0.06151505019067328
ACH-000823,-0.08629241523849335
ACH-000824,0.03292148031286203
ACH-000827,-0.09879410105447796
ACH-000829,-0.02082913427530541
ACH-000831,-0.14684228627907475
ACH-000832,-0.11853042600282072
ACH-000833,-0.017272372824463027
ACH-000834,-0.2452141156387135
ACH-000835,0.13341310960293246
ACH-000836,-0.1007316796420706
ACH-000837,-0.11788204935458713
ACH-000838,-0.12149066319894927
ACH-000839,-0.0530714889141336
ACH-000840,0.10998486532459527
ACH-000841,-0.1370116425512614
ACH-000843,-0.09227442102964796
ACH-000846,-0.01693075494965494
ACH-000847,-0.1470937359548734
ACH-000848,-0.2297776415149797
ACH-000849,-0.18663504624692964
ACH-000851,-0.2240504688077768
ACH-000855,-0.1514449360339299
ACH-000856,-0.02421640392691026
ACH-000858,-0.06324704691244483
ACH-000859,-0.27088410797372736
ACH-000861,-0.1403951644445857
ACH-000862,-0.04125116229590655
ACH-000865,0.02046106218455501
ACH-000866,-0.018177820651043782
ACH-000867,0.03670181499008124
ACH-000869,-0.20944622018250608
ACH-000872,-0.09461646484490707
ACH-000873,-0.23547447566857574
ACH-000876,-0.06991758326035966
ACH-000878,0.13751898820370292
ACH-000880,0.1635510859495245
ACH-000881,-0.19562759151818054
ACH-000882,-0.046278107636117935
ACH-000884,0.06544704493676473
ACH-000885,0.1340140734627105
ACH-000887,-0.17680900365317204
ACH-000889,-0.017580988653918782
ACH-000896,-0.13691927475090698
ACH-000898,0.042964282519301344
ACH-000900,0.03091229992226518
ACH-000901,-0.019504725594129184
ACH-000905,-0.0718046333440365
ACH-000906,-0.09655698035489182
ACH-000907,-0.19423522971548185
ACH-000910,-0.09101147838901877
ACH-000911,-0.12162980928547686
ACH-000912,-0.08454873848130512
ACH-000913,-0.038442374367113986
ACH-000915,0.011978506160336829
ACH-000916,-0.08974459685324544
ACH-000917,0.12987102409013093
ACH-000920,-0.10081208358810598
ACH-000921,-0.248947027504776
ACH-000924,-0.06652701769599803
ACH-000926,-0.16004301161466458
ACH-000928,-0.06790324344366733
ACH-000929,-0.11681538811268236
ACH-000932,-0.08950507579575487
ACH-000935,-0.01990090724696169
ACH-000936,-0.06338418935112118
ACH-000937,-0.15252130552032953
ACH-000938,-0.09448397666669953
ACH-000939,-0.10850876582245868
ACH-000941,-0.049851746070612366
ACH-000943,-0.2246639197469876
ACH-000946,-0.04961246357096071
ACH-000947,-0.0769634539719576
ACH-000948,-0.13538230363268025
ACH-000950,0.0018389129206836407
ACH-000953,-0.23391083990693495
ACH-000954,0.012441898237215206
ACH-000957,0.040545787153277904
ACH-000958,0.013379372786837495
ACH-000960,0.019671352820992773
ACH-000963,-0.07490976215692706
ACH-000968,-0.09656172135504594
ACH-000969,-0.18790048778818846
ACH-000972,-0.18108035565553332
ACH-000973,-0.11565125605584507
ACH-000974,-0.05988820589182951
ACH-000978,-0.3133509261405973
ACH-000984,-0.10894189472393803
ACH-000986,0.0554614252999486
ACH-000988,0.03896220185788138
ACH-000993,0.032343566192725284
ACH-000994,0.06764986018986728
ACH-000996,-0.11400286182550033
ACH-001001,-0.1867944353913504
ACH-001020,0.06301278612946158
ACH-001028,-0.04953857673084037
ACH-001031,-0.09028147508971067
ACH-001038,0.009554555140130429
ACH-001048,0.05061744766091593
ACH-001050,-0.17078322920410288
ACH-001053,-0.032402645308234966
ACH-001054,0.10674473325354003
ACH-001061,-0.09298015645620236
ACH-001067,-0.17519429321221014
ACH-001075,0.00956569929787604
ACH-001096,-0.20999544113631044
ACH-001111,-0.2997636645556882
ACH-001119,-0.19503065472634315
ACH-001128,-0.22541193836465356
ACH-001134,0.06663965906169651
ACH-001151,-0.08919996521411784
ACH-001163,-0.035614031002734865
ACH-001164,-0.010242053818835544
ACH-001183,-0.16389612108322538
ACH-001192,-0.037807887436787216
ACH-001193,-0.4167620088499505
ACH-001196,-0.10129167040246537
ACH-001197,-0.024062709424780757
ACH-001205,-0.052185286385458586
ACH-001211,-0.16506083582130865
ACH-001212,-0.21831460020479587
ACH-001228,0.06631496542783481
ACH-001232,-0.19490338776516614
ACH-001239,-0.10946801539039093
ACH-001270,0.02663183527684493
ACH-001274,0.13340026555771484
ACH-001275,-0.07691960614935324
ACH-001277,-0.21882470648432414
ACH-001278,-0.010154187148136555
ACH-001280,-0.03295011106536575
ACH-001283,-0.1046154369161852
ACH-001289,-0.19992914244235
ACH-001300,-0.26157900162320835
ACH-001301,0.04652844225401479
ACH-001302,0.03455864202625262
ACH-001306,-0.2239430919244232
ACH-001318,-0.22056108286104772
ACH-001322,-0.16456592124902789
ACH-001328,-0.06801263116254
ACH-001332,-0.473399167261938
ACH-001336,-0.10156893351570104
ACH-001346,-0.055985059963104065
ACH-001353,-0.04175374708869118
ACH-001354,-0.12670436105281985
ACH-001367,0.06979213295958045
ACH-001368,-0.054255820905778136
ACH-001374,-0.3739225486355336
ACH-001377,-0.1557414276737423
ACH-001380,-0.0753695386643508
ACH-001391,-0.12467602038701404
ACH-001408,-0.03322242119524025
ACH-001430,-0.10234968258412676
ACH-001431,-0.13368821752683355
ACH-001450,-0.16343885911173614
ACH-001496,-0.09600445189052494
ACH-001500,-0.17865017426073654
ACH-001523,-0.16155106048049742
ACH-001532,-0.07105090314087452
ACH-001550,-0.14600868672007267
ACH-001552,-0.16246616466339095
ACH-001554,0.012183147477188206
ACH-001654,0.02567424166455511
ACH-001735,-0.040525537756096734
ACH-001736,-0.1733488942581001
ACH-001737,0.2847645374191232
ACH-001740,-0.012368781502903286
ACH-001745,0.03177170396602147
ACH-001765,-0.0625825909304006
