,SPNS2 (124976)
ACH-000004,0.25852667116324124
ACH-000005,0.08241706984715749
ACH-000007,0.1568285717824293
ACH-000009,-0.1114101912059154
ACH-000011,-0.11202795420596212
ACH-000012,-0.1328575368549023
ACH-000013,-0.13724725144746402
ACH-000014,-0.13826395138624786
ACH-000015,-0.20137506595641008
ACH-000017,-0.08539734744100938
ACH-000018,0.0348651770405996
ACH-000019,-0.02631017372259033
ACH-000021,-0.1018626323949952
ACH-000022,-0.10848786864230434
ACH-000025,-0.16705232039265808
ACH-000028,-0.07002475848431212
ACH-000030,-0.09155274127148247
ACH-000035,-0.06841182270803589
ACH-000036,-0.13332450457993708
ACH-000037,-0.21677620523451205
ACH-000039,-0.21416029655966373
ACH-000040,-0.15066693977861992
ACH-000041,-0.1990543020090645
ACH-000042,-0.06668952868096771
ACH-000045,0.06303997236667057
ACH-000047,-0.19179458259815726
ACH-000052,0.02280889988490444
ACH-000053,-0.15185182400994127
ACH-000054,0.020761777565245037
ACH-000055,-0.10715213149004953
ACH-000060,-0.009450338668768864
ACH-000067,-0.08606359046581613
ACH-000070,-0.17964624617374153
ACH-000075,-0.1656238671419108
ACH-000078,-0.1248357898813396
ACH-000082,-0.28459691602832515
ACH-000085,-0.09975164845496214
ACH-000086,-0.03284365160009095
ACH-000087,-0.13277378072365073
ACH-000092,-0.060840121617695635
ACH-000095,-0.10151531306380086
ACH-000097,-0.221739201882468
ACH-000098,-0.21289957421002328
ACH-000099,-0.13247678594769838
ACH-000108,-0.2329748649218755
ACH-000113,-0.08501010381028101
ACH-000116,-0.11254640316160816
ACH-000118,-0.15910645488673722
ACH-000120,-0.20218331722286675
ACH-000123,-0.08916730172290033
ACH-000127,0.06346204642657408
ACH-000128,-0.03889412150381754
ACH-000132,-0.09331051371184114
ACH-000133,-0.27659722738727405
ACH-000137,-0.024470674950490687
ACH-000138,-0.1508936904806356
ACH-000142,-0.15780628062133598
ACH-000143,-0.0752899833468004
ACH-000146,-0.2858627358496583
ACH-000148,-0.092868480755138
ACH-000150,-0.2463436632094411
ACH-000152,-0.22074565886449
ACH-000153,-0.3278034149093783
ACH-000159,-0.04304068077205882
ACH-000160,-0.025383052786513517
ACH-000163,0.008103110408450189
ACH-000167,-0.03198476706425353
ACH-000168,-0.1866451459402847
ACH-000169,-0.18864548758379396
ACH-000178,-0.047794051305302385
ACH-000183,-0.1722410729060644
ACH-000188,-0.07275669973147805
ACH-000189,-0.06924563624218613
ACH-000190,-0.2661543984408625
ACH-000198,0.009983881423121895
ACH-000203,0.05308372196819044
ACH-000204,-0.08042180750648142
ACH-000206,-0.1722648544727078
ACH-000207,-0.08551730898281165
ACH-000208,0.0032817713011247733
ACH-000210,-0.012475572622312105
ACH-000211,-0.0981228824320757
ACH-000215,-0.07813966721916599
ACH-000221,-0.15261166817032634
ACH-000222,-0.0044897404988731545
ACH-000223,-0.09750077388454503
ACH-000226,-0.23082440562302836
ACH-000227,-0.09090422001672964
ACH-000228,-0.06195085698651801
ACH-000231,-0.20441770567654205
ACH-000232,-0.1589596770007235
ACH-000233,-0.20819438763584389
ACH-000234,0.04228180718021185
ACH-000235,-0.05991257982209512
ACH-000237,-0.12966641111478214
ACH-000238,-0.18163477771455727
ACH-000242,-0.11156634301792036
ACH-000243,-0.1280745347947054
ACH-000244,-0.3040317767634623
ACH-000246,-0.15292688222157905
ACH-000248,0.05022394547862005
ACH-000250,-0.14814808753861256
ACH-000251,-0.2464536302280964
ACH-000252,0.06121953615489659
ACH-000253,-0.11380012727798701
ACH-000255,-0.011394526998699372
ACH-000256,-0.10846532662420287
ACH-000257,0.002594435898557004
ACH-000258,0.07953966053484418
ACH-000259,-0.0951878542813196
ACH-000260,-0.17098298599128095
ACH-000261,-0.06555535619650288
ACH-000262,-0.06573184735825145
ACH-000263,-0.2038028998363716
ACH-000264,-0.053022834666835536
ACH-000265,-0.04775229814381711
ACH-000266,-0.1443839295749515
ACH-000272,-0.11421613271268875
ACH-000274,-0.16614755078415905
ACH-000277,-0.2362153817279278
ACH-000278,-0.0594541831421886
ACH-000279,-0.1531250109562463
ACH-000280,-0.0913997548468145
ACH-000281,0.037932310967480065
ACH-000288,-0.2240316862559873
ACH-000291,-0.1361781605495458
ACH-000293,-0.032621081486741484
ACH-000294,-0.12665934219743671
ACH-000295,-0.02473647123299729
ACH-000296,-0.2264291317977987
ACH-000302,-0.17618335031880702
ACH-000304,-0.2435381773950669
ACH-000307,0.09006651276697122
ACH-000308,-0.1353169823908128
ACH-000310,-0.127458448261172
ACH-000311,-0.20196707422277865
ACH-000312,-0.12993025402333
ACH-000315,-0.15763869369013694
ACH-000316,-0.08324550430462209
ACH-000317,-0.07107329994148755
ACH-000318,-0.2882967030072621
ACH-000319,-0.2110314973220385
ACH-000320,-0.29187252601771896
ACH-000322,-0.17220566086405178
ACH-000323,-0.13252614523934064
ACH-000324,-0.12655760078737854
ACH-000329,-0.13163552062617687
ACH-000330,-0.5194422774027957
ACH-000331,-0.37005175285683306
ACH-000332,-0.20632535674445288
ACH-000334,-0.12168722042744293
ACH-000335,-0.11812580657724235
ACH-000336,-0.12520713935598454
ACH-000337,0.03406199150714685
ACH-000338,-0.16129099929513085
ACH-000339,-0.12270752266462805
ACH-000341,-0.13195816605369798
ACH-000348,-0.2228503956569396
ACH-000350,0.039948942906862885
ACH-000352,-0.009536759014645586
ACH-000356,-0.30593438855127925
ACH-000361,-0.021335813620637026
ACH-000362,-0.17298996159819047
ACH-000363,-0.13080028778167507
ACH-000364,-0.07245948384208717
ACH-000365,-0.09097247908446322
ACH-000366,-0.13560134883634756
ACH-000368,0.23365742396827394
ACH-000374,-0.11681694608800346
ACH-000375,-0.0008660563060412808
