,BLK (640)
ACH-000004,0.0011267998143042485
ACH-000005,0.0371229774451962
ACH-000007,0.1389924270567479
ACH-000009,0.09946918564651168
ACH-000011,0.03522370652696598
ACH-000012,0.01660422281253932
ACH-000013,-0.05728501989347404
ACH-000014,-0.029040284989494326
ACH-000015,0.017244161907313354
ACH-000017,-0.10852133321553467
ACH-000018,0.2625523461584408
ACH-000019,0.010631037335248316
ACH-000021,0.08829323776609531
ACH-000022,-0.08927957855120881
ACH-000025,0.09324215154732036
ACH-000028,0.07230489215428937
ACH-000030,0.08901050126244578
ACH-000035,-0.04149526991393812
ACH-000036,0.02552658014501077
ACH-000037,0.020504790745089367
ACH-000039,0.04066666151428811
ACH-000040,-0.010655450093052323
ACH-000041,-0.0030093358812806896
ACH-000042,-0.03845772381677425
ACH-000045,-0.1501895695661085
ACH-000047,-0.02845687194133356
ACH-000052,0.04866205718932347
ACH-000053,-0.10635196891326314
ACH-000054,0.01377316158453827
ACH-000055,-0.14955579961829776
ACH-000060,-0.08035850999942612
ACH-000067,-0.030607510638056824
ACH-000070,0.07366269595927498
ACH-000075,-0.10378721474300456
ACH-000078,0.04983742580488277
ACH-000082,0.030608725875444998
ACH-000085,0.13074797407629155
ACH-000086,0.1606823222577361
ACH-000087,-0.037257424687986616
ACH-000092,-0.0124486878130001
ACH-000095,0.02760051052859757
ACH-000097,0.050749777745017904
ACH-000098,-0.00772731905960197
ACH-000099,-0.03609107695130253
ACH-000108,-0.04212511634943916
ACH-000113,-0.13740041390740965
ACH-000116,0.03639502442452515
ACH-000118,-0.08962621420501922
ACH-000120,-0.07244935603082872
ACH-000123,0.014852448035996441
ACH-000127,-0.124431612194687
ACH-000128,-0.013825150701118696
ACH-000132,-0.035620322677747014
ACH-000133,-0.04714468739818426
ACH-000137,0.14620841205185178
ACH-000138,0.07227916559589231
ACH-000142,0.04205126996015382
ACH-000143,0.052272304810097966
ACH-000146,-0.040097441254738436
ACH-000148,0.07782671351034393
ACH-000150,-0.08343023673504373
ACH-000152,0.058253231724466274
ACH-000153,0.10736622672960253
ACH-000159,0.04724463208198788
ACH-000160,0.08997696456663727
ACH-000163,0.016804415121719322
ACH-000167,0.10908105391441036
ACH-000168,-0.1323668121629202
ACH-000169,0.023965191874728592
ACH-000178,0.015516380316932631
ACH-000183,-0.14694646000985614
ACH-000188,0.009912783248801169
ACH-000189,0.0029844902015907053
ACH-000190,0.1123913919837536
ACH-000198,-0.00967656121943547
ACH-000203,-0.2809846119419813
ACH-000204,0.08095979514733792
ACH-000206,-0.2296925570713064
ACH-000207,0.01686601524229846
ACH-000208,-0.038719311656139614
ACH-000210,0.12761857788090766
ACH-000211,-0.005613755347647178
ACH-000215,0.0510305897710828
ACH-000221,0.12302678373304125
ACH-000222,-0.14077664794605285
ACH-000223,0.05068997258939137
ACH-000226,0.014093426296224325
ACH-000227,-0.002597990978006645
ACH-000228,-0.20608947175472545
ACH-000231,-0.0302250341805825
ACH-000232,-0.01765696916999471
ACH-000233,0.0051673387420325175
ACH-000234,0.0317656186286595
ACH-000235,-0.0425470755514246
ACH-000237,-0.01736617128489576
ACH-000238,-0.015471952808913112
ACH-000242,-0.2513868803587598
ACH-000243,-0.15826159309709914
ACH-000244,-0.045092206084993
ACH-000246,0.00440910676415996
ACH-000248,-0.09357400757908628
ACH-000250,-0.02835503083198717
ACH-000251,-0.044384081117487886
ACH-000252,0.2370101069850677
ACH-000253,-0.055562736610081855
ACH-000255,0.13144161266774088
ACH-000256,-0.01834343061435732
ACH-000257,-0.0016992824160313475
ACH-000258,-0.14435195879524335
ACH-000259,-0.06741564347252013
ACH-000260,-0.038140284951419585
ACH-000261,0.0576588659752507
ACH-000262,0.10272765815989053
ACH-000263,-0.09215638314144456
ACH-000264,0.03127185662011455
ACH-000265,0.018873745143289357
ACH-000266,-0.0010620386316013122
ACH-000272,0.013140090809166966
ACH-000274,-0.09896891242463876
ACH-000277,-0.00685507064882748
ACH-000278,0.02619916909605061
ACH-000279,0.07913858350679913
ACH-000280,0.039286168105962346
ACH-000281,0.05176713557077923
ACH-000288,0.09150809100042197
ACH-000291,0.023617828697932646
ACH-000293,0.026013045819192684
ACH-000294,0.03891673381819991
ACH-000295,-0.2854614716750173
ACH-000296,-0.0981730580822151
ACH-000302,0.009921882373208395
ACH-000304,-0.19843254533649576
ACH-000307,0.00922494398857194
ACH-000308,-0.017924872165948274
ACH-000310,-0.0723774569100077
ACH-000311,-0.11346441001672933
ACH-000312,-0.2264067537641858
ACH-000315,-0.0192571771728024
ACH-000316,-0.03455065580631734
ACH-000317,0.024779091567642263
ACH-000318,0.08698450842230583
ACH-000319,-0.07281370232351041
ACH-000320,-0.07864642930550425
ACH-000322,0.030208332158947374
ACH-000323,0.055081738061326206
ACH-000324,0.0285894774697971
ACH-000329,-0.09297889512136208
ACH-000330,-0.11910801614054885
ACH-000331,0.041159586381843936
ACH-000332,-0.004382596846504876
ACH-000334,0.2526759371545307
ACH-000335,0.1736466925000603
ACH-000336,0.012343531330798005
ACH-000337,-0.04615584615772884
ACH-000338,-0.39937948304658255
ACH-000339,-0.018055986589659474
ACH-000341,0.04564642927148672
ACH-000348,-0.05147772291979007
ACH-000350,-0.13163408720239336
ACH-000352,0.0984802353590478
ACH-000356,-0.016382514324292337
ACH-000361,0.20601586094598714
ACH-000362,-0.08228456551658804
ACH-000363,-0.1444566848517297
ACH-000364,-0.016621064157199154
ACH-000365,-0.3661167758702482
ACH-000366,0.036995407864990885
ACH-000368,0.10885163471737597
ACH-000374,0.10592671344135077
ACH-000375,-0.03869425732442085
ACH-000376,-8.253998128754352e-06
ACH-000381,0.12068540614015395
ACH-000383,-0.02712447965878841
ACH-000387,0.010928373253064462
ACH-000389,0.12042988039253588
ACH-000390,0.02863942258814386
ACH-000393,-0.16702348265010614
ACH-000395,-0.1851059189074904
ACH-000396,0.06978783518319594
ACH-000397,-0.016921884876971213
ACH-000401,0.3369212177369715
ACH-000402,0.014129007045663278
ACH-000403,0.06490837750041913
ACH-000404,-0.07391396804529843
ACH-000406,-0.09740697255859553
ACH-000407,0.15665828857040656
ACH-000408,0.11618556978925346
ACH-000410,-0.05415065111424265
ACH-000411,0.010359317602217305
ACH-000414,-0.03386274774727125
ACH-000415,-0.013069648660833226
ACH-000416,-0.009711845138680923
ACH-000420,-0.13091733135352132
ACH-000421,0.0017124853566924667
ACH-000424,-0.062049815223259336
ACH-000425,0.045887233572062334
ACH-000426,-0.1817728952355958
ACH-000427,-0.0293564627646904
ACH-000433,0.00657388367055755
