,SUSD4 (55061)
ACH-000004,-5.12058857625754e-05
ACH-000005,-0.027980805921737788
ACH-000007,0.1802926111501228
ACH-000009,-0.12242065510853807
ACH-000011,-0.25966703058904506
ACH-000012,-0.07158517763754256
ACH-000013,-0.11066467565565814
ACH-000014,-0.11786248107518843
ACH-000015,-0.09129435499605287
ACH-000017,0.004494220793240948
ACH-000018,-0.1439961576101628
ACH-000019,-0.12156702610467672
ACH-000021,-0.12469223817157915
ACH-000022,-0.04961015067503065
ACH-000025,-0.1947757818861134
ACH-000028,0.050484602910216066
ACH-000030,-0.10096318699070038
ACH-000035,0.06799979681294216
ACH-000036,-0.057007468558105276
ACH-000037,-0.17366473594692655
ACH-000039,-0.1609245613822371
ACH-000040,0.04516638338751031
ACH-000041,-0.032788759496783865
ACH-000042,-0.07067878554873172
ACH-000045,-0.18944908541426608
ACH-000047,-0.20991335156416654
ACH-000052,0.2488779690613121
ACH-000053,-0.09171216524141916
ACH-000054,-0.15680505222715865
ACH-000055,-0.12645967532173427
ACH-000060,-0.21128898133212254
ACH-000067,-0.12206184842392052
ACH-000070,-0.2161783370427471
ACH-000075,-0.2336688916957008
ACH-000078,-0.04045905937343346
ACH-000082,-0.05016698830304089
ACH-000085,-0.01150938676577852
ACH-000086,-0.21100444062904075
ACH-000087,0.0676955903765833
ACH-000092,-0.07888877086209482
ACH-000095,-0.07535504074975095
ACH-000097,0.014563649590583544
ACH-000098,-0.09523610452536208
ACH-000099,-0.017915442536847674
ACH-000108,-0.0007364859867630695
ACH-000113,-0.00492406320467374
ACH-000116,0.03532819836285442
ACH-000118,-0.10068144511521376
ACH-000120,-0.15856373922217035
ACH-000123,-0.019102491727449402
ACH-000127,-0.07603760882277784
ACH-000128,-0.0974745383410366
ACH-000132,-0.18229818446515336
ACH-000133,-0.22899110624252625
ACH-000137,-0.0006181857203815571
ACH-000138,-0.08794353484133112
ACH-000142,0.035996183234855615
ACH-000143,-0.01640291419459908
ACH-000146,-0.07495722107058322
ACH-000148,-0.14214344096955234
ACH-000150,-0.12596838811036504
ACH-000152,-0.09169079718001368
ACH-000153,-0.007374919435464974
ACH-000159,-0.029480456175259063
ACH-000160,-0.027672753406617925
ACH-000163,-0.18864927164061612
ACH-000167,0.05041644239173667
ACH-000168,0.12358188437907085
ACH-000169,-0.2640906526627589
ACH-000178,-0.06379133346707655
ACH-000183,-0.09318539512347834
ACH-000188,-0.08731790860564215
ACH-000189,-0.101379077819498
ACH-000190,-0.12687283688666876
ACH-000198,-0.11909929617155927
ACH-000203,-0.20015316920387632
ACH-000204,0.028930549471075376
ACH-000206,-0.14270276054052805
ACH-000207,0.012012517840006393
ACH-000208,-0.03447921954994166
ACH-000210,0.12686611550830673
ACH-000211,-0.06905007503609377
ACH-000215,-0.02178803422886796
ACH-000221,0.050940503556523936
ACH-000222,0.0562309201043895
ACH-000223,-0.2629357141811633
ACH-000226,-0.16362691892363282
ACH-000227,-0.2172990164222132
ACH-000228,-0.13766869694236233
ACH-000231,-0.11134628603195924
ACH-000232,-0.07245683116326433
ACH-000233,-0.21137550500148156
ACH-000234,-0.21417160618842232
ACH-000235,-0.03783481945230231
ACH-000237,-0.17283636593566742
ACH-000238,-0.06984272561316593
ACH-000242,0.06650984105232899
ACH-000243,0.001965962284399866
ACH-000244,-0.10520143549884008
ACH-000246,-0.1867972600825281
ACH-000248,-0.044010486156100065
ACH-000250,-0.04652190473279684
ACH-000251,-0.15540515376205555
ACH-000252,-0.10784350503360053
ACH-000253,0.05964667394391601
ACH-000255,0.00020170910202943457
ACH-000256,0.1652781532290364
ACH-000257,0.029406057334068512
ACH-000258,-0.048171777295932604
ACH-000259,-0.025298444690778608
ACH-000260,-0.09019707449449936
ACH-000261,-0.005609984654274557
ACH-000262,-0.11751431508945005
ACH-000263,-0.012328285378522295
ACH-000264,-0.011170202960268692
ACH-000265,-0.04443039825544209
ACH-000266,-0.09732851609669352
ACH-000272,-0.1798326445740865
ACH-000274,-0.16343711182142626
ACH-000277,0.01219421240141913
ACH-000278,-0.00023461637365601915
ACH-000279,-0.10561886086516327
ACH-000280,-0.044695570672813684
ACH-000281,-0.023260450233893143
ACH-000288,-0.06634566500684147
ACH-000291,-0.1229907337064862
ACH-000293,0.059651221316733276
ACH-000294,-0.04612570418294045
ACH-000295,-0.07494861012606298
ACH-000296,-0.2535406591403626
ACH-000302,-0.15196861711980875
ACH-000304,-0.3984501518668056
ACH-000307,-0.04343440258820379
ACH-000308,-0.15323350715617282
ACH-000310,-0.17377821785513556
ACH-000311,-0.04767838656487786
ACH-000312,0.0023948579809170024
ACH-000315,-0.028085779441298624
ACH-000316,-0.04977756861640382
ACH-000317,-0.16367059377754398
ACH-000318,-0.08371564626861397
ACH-000319,-0.10234203198055312
ACH-000320,-0.03055209549784645
ACH-000322,-0.01962017661712786
ACH-000323,-0.01765047449858449
ACH-000324,-0.08503511576266709
ACH-000329,0.05240580116345447
ACH-000330,-0.09361683408100482
ACH-000331,-0.20400924275024787
ACH-000332,-0.03369189937476634
ACH-000334,-0.12487962534209256
ACH-000335,0.038538476289190486
ACH-000336,-0.1818664092664151
ACH-000337,-0.16974188075709332
ACH-000338,0.02749786330576531
ACH-000339,-0.054709176124426835
ACH-000341,-0.2693407564906207
ACH-000348,-0.19810223945409094
ACH-000350,-0.07330711011867419
ACH-000352,-0.1658628916870716
ACH-000356,-0.07482356053157625
ACH-000361,-0.15719173553307958
ACH-000362,0.02381803072126968
ACH-000363,-0.01698405825165491
ACH-000364,-0.1386946503036151
ACH-000365,0.004750557343713668
ACH-000366,-0.033502904600799084
ACH-000368,0.0723527442560287
ACH-000374,-0.034844258049134484
ACH-000375,-0.04062823595706324
ACH-000376,-0.060827456875340816
ACH-000381,-0.021036302745138367
ACH-000383,-0.08691887801570937
ACH-000387,-0.058088562287508964
ACH-000389,-0.17522338845467464
ACH-000390,-0.103144450493815
ACH-000393,-0.22367626837327007
ACH-000395,-0.08957048504485794
ACH-000396,-0.12909311871744875
ACH-000397,-0.13369752594104076
ACH-000401,0.06327600094123657
ACH-000402,-0.27760779102151695
ACH-000403,-0.05144572531183588
ACH-000404,-0.07713266564823468
ACH-000406,-0.052137114360200514
ACH-000407,-0.1048401698677269
ACH-000408,-0.0581996488440606
ACH-000410,-0.3001566984819493
ACH-000411,-0.2837251647359397
ACH-000414,0.054341413253146134
ACH-000415,-0.011565986520633656
ACH-000416,-0.10530021348201178
ACH-000420,-0.0562117578761162
ACH-000421,0.08129426312754473
ACH-000424,-0.1229270075756924
ACH-000425,-0.18261084721185744
ACH-000426,0.06013329530916346
ACH-000427,-0.14585833628058148
ACH-000433,-0.0916046705866866
ACH-000435,0.1941367306255979
ACH-000436,-0.15070488134497334
ACH-000444,-0.016718845344418518
ACH-000445,-0.22572677417402534
ACH-000448,-0.14914492274015315
ACH-000450,-0.02498512461295494
ACH-000452,-0.06003198255935251
ACH-000454,-0.1334270912075568
ACH-000458,-0.15628170428959276
ACH-000459,0.03630990916115362
ACH-000460,-0.11281183816665108
ACH-000461,-0.013094650414682564
ACH-000463,-0.17508483049135415
ACH-000464,-0.02803333263311623
ACH-000466,-0.21042255056920012
ACH-000467,-0.10056444591043218
ACH-000468,-0.1536548560642276
ACH-000469,-0.039753512877661455
ACH-000470,0.041275053706502855
ACH-000471,-0.10736998276577706
ACH-000472,-0.0984691506311918
ACH-000473,-0.0820390282599941
ACH-000475,0.02462503349638748
ACH-000476,-0.13423915351646648
