,CTRB2 (440387)
ACH-000444,-0.2801583243132698
ACH-000445,-0.09839621697636623
ACH-000448,-0.2451798632389975
ACH-000450,-0.22230452834338946
ACH-000452,-0.2201955790996165
ACH-000454,-0.08181692332808282
ACH-000458,-0.3831370170187519
ACH-000459,-0.16766045746985472
ACH-000460,-0.16604457286975824
ACH-000461,-0.07940665827092798
ACH-000463,-0.18658255655721345
ACH-000464,-0.11116998543695153
ACH-000466,-0.2592740432637499
ACH-000467,-0.16467712759615713
ACH-000468,-0.19424076935738527
ACH-000469,-0.14987125597043446
ACH-000470,-0.30868256173158426
ACH-000471,-0.1888209122236844
ACH-000472,-0.14779121461810815
ACH-000473,-0.22852453253946964
ACH-000475,-0.1857418371591676
ACH-000476,-0.3564594483878329
ACH-000477,-0.20098267070565345
ACH-000479,-0.13488525008475868
ACH-000480,-0.19534644986903374
ACH-000481,-0.2841661366522126
ACH-000483,-0.19619466846462985
ACH-000484,-0.1275045380492461
ACH-000485,-0.2352965077724811
ACH-000486,-0.17281763888724802
ACH-000487,-0.22280255557396292
ACH-000488,-0.14768900940028934
ACH-000490,-0.0860844830603728
ACH-000491,-0.21301516038742305
ACH-000495,-0.004417852711498777
ACH-000496,-0.2271629443122364
ACH-000499,-0.3223135956442331
ACH-000500,-0.3609229575954084
ACH-000502,-0.24826657084566298
ACH-000503,-0.3347349265281825
ACH-000505,-0.4118160644350313
ACH-000507,-0.21493583671180144
ACH-000510,-0.18143694458891288
ACH-000511,-0.30026537331810643
ACH-000512,-0.06215963321908045
ACH-000516,-0.25702671208263145
ACH-000517,-0.2461233629476452
ACH-000518,-0.0966143363019408
ACH-000520,-0.2449754841057115
ACH-000521,-0.19242188707834854
ACH-000522,-0.25258112274329353
ACH-000524,-0.2095346232084423
ACH-000527,-0.16150842024570286
ACH-000528,-0.1988038067540811
ACH-000537,-0.22204339745312315
ACH-000541,-0.15513728105800362
ACH-000542,-0.3889898339222573
ACH-000544,-0.1760662856125649
ACH-000545,-0.2499290398490233
ACH-000547,-0.5009040524353818
ACH-000548,-0.3414776497250775
ACH-000549,-0.14466471371233022
ACH-000550,-0.2464164431172376
ACH-000552,-0.1614646694413886
ACH-000556,-0.2716599622615414
ACH-000557,-0.3476108151710185
ACH-000569,-0.29553113918119994
ACH-000570,-0.174563034275846
ACH-000571,-0.1807675567615893
ACH-000573,-0.19038198965983474
ACH-000576,-0.2719808865984004
ACH-000579,-0.2230204786106309
ACH-000580,-0.16085881605257654
ACH-000584,-0.2623336952847933
ACH-000585,-0.1954931615375539
ACH-000588,-0.13155593124698
ACH-000589,-0.17612101298634594
ACH-000591,-0.18741970240177847
ACH-000593,-0.25210178165628744
ACH-000600,-0.1779092294270209
ACH-000601,-0.1682617184640182
ACH-000605,-0.19413091908662836
ACH-000606,-0.04867980014914165
ACH-000608,-0.15521208653514693
ACH-000614,-0.2080332687311116
ACH-000616,-0.2441676100855028
ACH-000618,-0.13065426803418084
ACH-000619,-0.11959107418638673
ACH-000620,-0.219545800398186
ACH-000621,-0.3443393488110401
ACH-000622,-0.1907420826628052
ACH-000623,-0.1277684923714231
ACH-000624,-0.16612507533435794
ACH-000627,-0.2377178866911715
ACH-000630,-0.2762710493065739
ACH-000631,-0.16534474678252056
ACH-000632,-0.18195963801933665
ACH-000633,-0.2769274937829688
ACH-000637,-0.27373610088350064
ACH-000638,-0.2569468795802425
ACH-000646,-0.42482316822261995
ACH-000647,-0.15877902226706836
ACH-000648,-0.1544112313367889
ACH-000649,-0.1457666871923396
ACH-000651,-0.4286410063431727
ACH-000652,-0.2099515279091793
ACH-000653,-0.19303952676686825
ACH-000657,-0.3010147225983679
ACH-000658,-0.2832652520094693
ACH-000661,-0.3128959965666318
ACH-000662,-0.4910352749310788
ACH-000663,-0.26943252508630083
ACH-000665,-0.10772033863040922
ACH-000671,-0.11589019511970568
ACH-000672,-0.3587941638255417
ACH-000673,-0.17764019205405301
ACH-000676,-0.06316504896088022
ACH-000677,-0.1380447893578481
ACH-000681,-0.1176929051966519
ACH-000683,-0.19426606317341966
ACH-000684,-0.17724138651779525
ACH-000688,-0.35623742956336496
ACH-000693,-0.15967668858775813
ACH-000694,-0.10275770378554276
ACH-000695,-0.1954818304678723
ACH-000696,-0.2968347266034119
ACH-000697,-0.3398295009698329
ACH-000699,-0.11910054498972167
ACH-000701,-0.3608552893388359
ACH-000706,-0.1688796771451254
ACH-000711,-0.16109830723711965
ACH-000713,-0.12656619105119055
ACH-000714,0.07336878755823074
ACH-000718,-0.08022858242324042
ACH-000720,-0.12807339340894164
ACH-000721,-0.15937498864339295
ACH-000724,-0.10233396488780667
ACH-000725,-0.08957131697861727
ACH-000732,-0.21311582791307185
ACH-000734,-0.15749308896904046
ACH-000735,-0.2324378740107401
ACH-000736,-0.22604656682065397
ACH-000738,-0.17454146401767326
ACH-000746,-0.19004234730956285
ACH-000747,-0.18836209149020086
ACH-000748,-0.24591713308343424
ACH-000753,-0.19342176777827455
ACH-000756,-0.1057372497912915
ACH-000757,-0.10199852667325966
ACH-000758,-0.1064640353528174
ACH-000760,-0.05978147531514925
ACH-000762,-0.14750422251831524
ACH-000763,-0.08379016562366093
ACH-000764,-0.15923589130641713
ACH-000765,-0.07401479176232569
ACH-000766,-0.07177889666995357
ACH-000767,-0.32797964898075954
ACH-000768,-0.17263531646331295
ACH-000769,-0.3344130506679512
ACH-000770,-0.2862684365019876
ACH-000771,-0.12155276989460073
ACH-000773,-0.12540812606693805
ACH-000776,-0.10546605154717972
ACH-000777,-0.2428392719338465
ACH-000778,-0.24119778253468135
ACH-000781,-0.19308389823628808
ACH-000782,-0.2475478817043516
ACH-000783,-0.23069661436937794
ACH-000784,-0.1840305719652316
ACH-000785,-0.20651944783149556
ACH-000787,-0.10659316430667554
ACH-000788,-0.0974965509193032
ACH-000791,-0.20105706738234125
ACH-000792,-0.29493273266473424
ACH-000794,-0.19001501631613826
ACH-000796,-0.2039655776946892
ACH-000798,-0.19758249655223686
ACH-000799,-0.051341753933007
ACH-000800,-0.6886726770160929
ACH-000802,-0.11572449012915895
ACH-000804,-0.2844313654219619
ACH-000805,0.06399751643086997
ACH-000809,-0.17908042115303185
ACH-000810,-0.2064630456288535
ACH-000811,-0.2163080624594876
ACH-000817,-0.183044656733153
ACH-000819,-0.419074186950917
ACH-000820,-0.17756312165684945
ACH-000821,-0.26678842734727576
ACH-000822,-0.13175569357647707
ACH-000823,-0.11650819058485222
ACH-000824,-0.2954146797703416
ACH-000827,-0.2290648734061363
ACH-000829,-0.267332850291382
ACH-000831,-0.12212293445076078
ACH-000832,-0.20046132585594106
ACH-000833,-0.1316907177655827
ACH-000834,-0.2496578565290743
ACH-000835,-0.17028573284386178
ACH-000836,-0.18983499955642805
ACH-000837,-0.11785891773405223
ACH-000838,-0.22351420003926134
ACH-000839,-0.2394005739137609
ACH-000840,-0.10977061864552172
ACH-000841,-0.32806925137213083
ACH-000843,-0.1903877838795076
ACH-000846,-0.4396506390419767
ACH-000847,-0.1653067890000021
ACH-000848,-0.1616294962412076
ACH-000849,-0.05259295287882475
ACH-000851,-0.162626497745427
ACH-000855,-0.15528138284132206
ACH-000856,-0.2354909006241699
ACH-000858,0.0017818388883105894
ACH-000859,-0.35430337765806275
ACH-000861,-0.4058480284463665
ACH-000862,-0.15203769271905998
ACH-000865,-0.24547294283841084
ACH-000866,-0.1882059695988458
ACH-000867,-0.18161873364209588
ACH-000869,-0.23959861841290955
ACH-000872,-0.1990886962998924
ACH-000873,-0.328867576342809
ACH-000876,-0.1588494180302034
ACH-000878,-0.2999115844158999
ACH-000880,-0.3888040296191173
ACH-000881,-0.12051889752424352
ACH-000882,-0.12045074139617128
ACH-000884,-0.12515483430360705
ACH-000885,-0.22021913788024366
ACH-000887,-0.1715380802060344
ACH-000889,-0.2499995224068496
ACH-000896,-0.19422945858640286
ACH-000898,-0.20409251592722946
ACH-000900,-0.07788324834858687
ACH-000901,-0.16093334353626304
ACH-000905,-0.12079124032664128
ACH-000906,-0.2098222492662972
ACH-000907,-0.021019686116775238
ACH-000910,-0.1360718506651706
ACH-000911,-0.19022963230284512
ACH-000912,-0.23520808770168214
ACH-000913,-0.16200845493943505
ACH-000915,-0.059462183431839025
ACH-000916,-0.4586068854067548
ACH-000917,-0.18806170755896354
ACH-000920,0.17477826666244306
ACH-000921,-0.19284056497394714
ACH-000924,-0.16862768963040034
ACH-000926,-0.21304610070675206
ACH-000928,-0.20611225135621847
ACH-000929,-0.16460640487630007
ACH-000932,-0.2109979284539854
ACH-000935,-0.15143533628219508
ACH-000936,-0.2521727505760919
ACH-000937,-0.2332854203352981
ACH-000938,-0.2758226193007933
ACH-000939,-0.1506872081778719
ACH-000941,-0.13526785368887884
ACH-000943,-0.3821716546676573
ACH-000946,-0.19189129074383587
ACH-000947,-0.08833640437872256
ACH-000948,-0.04959554959267394
ACH-000950,-0.18794053242805064
ACH-000953,-0.12491273774345828
ACH-000954,-0.04769973281002485
ACH-000957,-0.2182942163804218
ACH-000958,-0.18223183603978724
ACH-000960,-0.270473832952462
ACH-000963,-0.07488751385562631
ACH-000968,-0.12255700885562645
ACH-000969,-0.29445301647745725
ACH-000972,-0.29726929989595874
ACH-000973,-0.3050193300595696
ACH-000974,-0.3832992967272425
ACH-000978,0.13477431293199152
ACH-000984,-0.05718909282924496
ACH-000986,-0.14434025173132106
ACH-000988,-0.1770493970931035
ACH-000993,-0.2886466282116025
ACH-000994,-0.26958824196723497
ACH-000996,-0.01496789067971846
ACH-001001,-0.271319722112318
ACH-001020,0.011958999240385515
ACH-001028,-0.08959497301566814
ACH-001031,-0.2968730729261217
ACH-001038,-0.18980066374507296
ACH-001048,0.020965833356721086
ACH-001050,-0.33146448458713595
ACH-001053,-0.20730989082988632
ACH-001054,-0.20896033209363435
ACH-001061,-0.2641902259961699
ACH-001067,-0.17545780458843616
ACH-001075,-0.1775144801881363
ACH-001096,-0.2920222324166733
ACH-001111,-0.1771109182877749
ACH-001119,-0.186811223435688
ACH-001128,-0.16145745533285433
ACH-001134,-0.2038307560483196
ACH-001151,-0.2212291354293768
ACH-001163,-0.2897788553167457
ACH-001164,-0.14732357139138774
ACH-001183,-0.16709373418499132
ACH-001192,-0.2521516832931317
ACH-001193,-0.29685603335587224
ACH-001196,-0.2851601664413885
ACH-001197,0.025570114902883745
ACH-001205,-0.3360350737476234
ACH-001211,-0.2192105343787044
ACH-001212,-0.30794098685150423
ACH-001228,-0.1894174470647693
ACH-001232,-0.2357895542361461
ACH-001239,-0.2954293364311601
ACH-001270,-0.2613114849823704
ACH-001274,-0.2330220697709385
ACH-001275,-0.3091558109126268
ACH-001277,-0.11995232716104345
ACH-001278,-0.27672144938482596
ACH-001280,-0.2843755776615693
ACH-001283,-0.1831268140411851
ACH-001289,-0.28375652988106875
ACH-001300,-0.3685211579062907
ACH-001301,-0.2602493626431837
ACH-001302,-0.2503479837282949
ACH-001306,-0.3213803707152553
ACH-001318,-0.11207495853610414
ACH-001322,-0.2299007693468855
ACH-001328,-0.1445277471527007
ACH-001332,-0.2212350221186392
ACH-001336,-0.2559547118384737
ACH-001346,-0.17615367437577314
ACH-001353,-0.2146431230167929
ACH-001354,-0.02595270451634304
ACH-001367,-0.11636831700445023
ACH-001368,-0.17542953637987496
ACH-001374,-0.07880606147160643
ACH-001377,-0.32805296048728183
ACH-001380,-0.19212356782454998
ACH-001391,-0.2530426490552779
ACH-001408,-0.2354941714139527
ACH-001430,-0.17210137705420644
ACH-001431,-0.02535866211874701
ACH-001450,-0.2638146738409917
ACH-001496,-0.10466895011901277
ACH-001500,-0.026570106728654508
ACH-001523,-0.1436324264925601
ACH-001532,-0.1042914312212949
ACH-001550,-0.12402927143769908
ACH-001552,0.0012566633273972904
ACH-001554,-0.2546092747029362
ACH-001654,-0.2722854824299888
ACH-001735,-0.22490567479331866
ACH-001736,-0.13797370084280022
ACH-001737,-0.005131159611693703
ACH-001740,-0.2194083457058234
ACH-001745,-0.2183177212233326
ACH-001765,-0.2507972748591217
