,PPM1A (5494)
ACH-000153,0.1147425732977433
ACH-000159,0.11130037478035887
ACH-000160,0.017207838664187014
ACH-000163,0.0459236243020158
ACH-000167,0.0462097005601738
ACH-000168,0.1425655179850777
ACH-000169,0.043786125519712775
ACH-000178,0.086209649582824
ACH-000183,0.11923573921766313
ACH-000188,0.06104388623120985
ACH-000189,0.046062871333005725
ACH-000190,-0.11921338493364406
ACH-000198,-0.04633246883832741
ACH-000203,0.07657454685491955
ACH-000204,0.16014751082929682
ACH-000206,0.2720784575470316
ACH-000207,0.052754257504544766
ACH-000208,0.29565666194290985
ACH-000210,0.1690616562848463
ACH-000211,-0.08901796451215473
ACH-000215,0.1079353640773318
ACH-000221,-0.06153660035634771
ACH-000222,0.06396048372079026
ACH-000223,0.0646450757592632
ACH-000226,0.00437234218743686
ACH-000227,0.17177089046475233
ACH-000228,-0.047496085219248654
ACH-000231,-0.028370673042740876
ACH-000232,0.12705348353283688
ACH-000233,-0.0765878525783827
ACH-000234,0.11448764644084587
ACH-000235,0.04680709361771962
ACH-000237,0.039430464783020834
ACH-000238,0.1578374050648917
ACH-000242,-0.025120971198172616
ACH-000243,0.00766240453234716
ACH-000244,-0.013088972019036287
ACH-000246,0.09779564590847334
ACH-000248,-0.26202613772859223
ACH-000250,0.15392805046487396
ACH-000251,-0.016254472660703012
ACH-000252,-0.02792888131832056
ACH-000253,-0.009146107220392706
ACH-000255,-0.07963596264424573
ACH-000256,0.20682756948149905
ACH-000257,-0.08899343082104198
ACH-000258,-0.0014124435702558614
ACH-000259,0.061612252518396776
ACH-000260,0.16365240237472348
ACH-000261,0.05793441920535554
ACH-000262,0.15813864589253482
ACH-000263,0.17357559270532769
ACH-000264,0.07229226271841098
ACH-000265,0.07014953763040067
ACH-000266,0.0567038613648968
ACH-000272,0.06423639363707152
ACH-000274,0.13073986975447535
ACH-000277,-0.018085356821765902
ACH-000278,0.18543831467490327
ACH-000279,0.10033000579504066
ACH-000280,0.2073491235170148
ACH-000281,0.24824848646783654
ACH-000288,0.08781477411178201
ACH-000291,0.06591717757490725
ACH-000293,0.026273791735027845
ACH-000294,-0.06606646021276773
ACH-000295,0.0214988489673626
ACH-000296,0.06566457905770992
ACH-000302,0.16676650006218746
ACH-000304,0.2619008811707206
ACH-000307,0.013255026995147995
ACH-000308,0.08973176482800704
ACH-000310,0.15449531093197888
ACH-000311,-0.007445210572887152
ACH-000312,0.2307219993275532
ACH-000315,0.2454885808827367
ACH-000316,0.09049185987926282
ACH-000317,0.005448063489156382
ACH-000318,0.1405791354729835
ACH-000319,0.16780177511888553
ACH-000320,0.4470972156042082
ACH-000322,0.3189222476733982
ACH-000323,0.03719806225233882
ACH-000324,0.010055528400315518
ACH-000329,0.04700061620585445
ACH-000330,0.23567203760786706
ACH-000331,0.17240774446639198
ACH-000332,0.032745863086297386
ACH-000334,-0.10592741208281582
ACH-000335,0.1702033169273422
ACH-000336,0.2033044796823596
ACH-000337,-0.0377549261535598
ACH-000338,-0.4556543927680118
ACH-000339,0.045389805057914435
ACH-000341,-0.06748840145987227
ACH-000348,0.09597937267067608
ACH-000350,0.23229327141119566
ACH-000352,0.06277009506828858
ACH-000356,0.06375276049537193
ACH-000361,0.04473552608730296
ACH-000362,0.03313435658569048
ACH-000363,0.12994999224019144
ACH-000364,0.2941657068090564
ACH-000365,0.21544926487395846
ACH-000366,0.15505720587388985
ACH-000368,-0.014569981417711013
ACH-000374,0.1670940721083931
ACH-000375,0.10257885940454248
ACH-000376,0.18762285237907167
ACH-000381,-0.09697718702335237
ACH-000383,-0.02511682750426465
ACH-000387,0.188644798307478
ACH-000389,-0.053712464507619184
ACH-000390,0.020867311647793117
ACH-000393,-0.0728628229745357
ACH-000395,0.007363331848980641
ACH-000396,0.18187234906634428
ACH-000397,-0.15463534435245338
ACH-000401,0.2191395817372452
ACH-000402,0.20377063453068991
ACH-000403,0.10029278873832816
ACH-000404,0.17879890828674253
ACH-000406,0.0775738398138609
ACH-000407,0.0009688839276647904
ACH-000408,0.15090488905735874
ACH-000410,0.18109275395162325
ACH-000411,0.1007189248825019
ACH-000414,0.16608903609811848
ACH-000415,0.13143107173896587
ACH-000416,0.11534107495301177
ACH-000420,0.2476047372643345
ACH-000421,0.09724191647937487
ACH-000424,0.18524502796616796
ACH-000425,0.2677371444538761
ACH-000426,0.2574888809818535
ACH-000427,0.2724976556568833
ACH-000433,0.07223937748453421
ACH-000435,-0.23955048373087484
ACH-000436,0.1758858550028661
ACH-000444,0.10854560659413293
ACH-000445,-0.06431225987225735
ACH-000448,0.16929069170517455
ACH-000450,0.194229120423878
ACH-000452,0.017515237624269868
ACH-000454,0.0831738633310076
ACH-000458,0.05926231790391849
ACH-000459,0.1355224378425692
ACH-000460,-0.2014027354804586
ACH-000461,0.0686032626012686
ACH-000463,0.21327913458237527
ACH-000464,0.005827554547488031
ACH-000466,0.09265242301549666
ACH-000467,0.049478584123598617
ACH-000468,0.14429801024893954
ACH-000469,0.12194813985126984
ACH-000470,0.04227325948126635
ACH-000471,0.14217343276665853
ACH-000472,-0.031246977082508683
ACH-000473,0.2323299396678847
ACH-000475,0.21464175179822587
ACH-000476,-0.018430128827425327
ACH-000477,-0.09201977997751848
ACH-000479,0.2896443888435927
ACH-000480,-0.037594462775243566
ACH-000481,0.007746958053331205
ACH-000483,0.24858450575733254
ACH-000484,-0.07363478927825165
ACH-000485,0.03887908604000105
ACH-000486,0.07069246560897129
ACH-000487,0.16342120207560906
ACH-000488,0.010628520070964645
ACH-000490,-0.12057600403089855
ACH-000491,0.11022332745337388
ACH-000495,0.1850016326713834
ACH-000496,0.26697982496049355
ACH-000499,0.05183084951899667
ACH-000500,0.30712249756237914
ACH-000502,0.2208230540207012
ACH-000503,0.15518940466790393
ACH-000505,0.012770047120357949
ACH-000507,0.20750814853580898
ACH-000510,0.003181991948141461
ACH-000511,0.12076816657797465
ACH-000512,0.11614518709799665
ACH-000516,0.008019533819748924
ACH-000517,0.13229251942402606
ACH-000518,0.17783721652022955
ACH-000520,0.058043563882442015
ACH-000521,-0.02768440384907597
ACH-000522,-0.023236197903068512
ACH-000524,0.14105428978530613
ACH-000527,0.08243364628102105
ACH-000528,0.029195415952335064
ACH-000537,0.1489409487624423
ACH-000541,0.3101403296145066
ACH-000542,0.05502087969501141
ACH-000544,-0.1391514082059775
ACH-000545,0.07551330809443406
ACH-000547,0.19834114255802168
ACH-000548,0.00014622036993087946
ACH-000549,0.013209676249743334
ACH-000550,0.20377523115548488
ACH-000552,0.12230767293491662
ACH-000556,0.2018658670683568
ACH-000557,0.2830076334343698
ACH-000569,-0.16242978725494506
ACH-000570,0.2331787827476968
ACH-000571,0.06115072299154978
ACH-000573,0.04238603954060936
ACH-000576,0.20021234858572295
ACH-000579,0.04167001491916684
ACH-000580,0.07334467187168851
ACH-000584,-0.06153759418102887
ACH-000585,0.23235895752340696
ACH-000588,0.16804458635797315
ACH-000589,0.18831798022896487
ACH-000591,0.045802918307624715
ACH-000593,0.24131409101243365
ACH-000600,0.1910713684271529
ACH-000601,0.1265353860646374
ACH-000605,0.192544425057472
ACH-000606,0.03012528151291048
ACH-000608,0.09026394874229887
ACH-000614,0.13624716961655994
ACH-000616,0.2701541469207892
ACH-000618,0.1005655040625834
ACH-000619,-0.09799953159566692
ACH-000620,0.1512548105228799
ACH-000621,0.14880691320180847
ACH-000622,0.07066100114785555
ACH-000623,0.135936190387834
ACH-000624,0.10038929936277216
ACH-000627,0.1831693554074096
ACH-000630,0.13378476849571833
ACH-000631,0.09866132503086336
ACH-000632,0.14639465559525885
ACH-000633,0.12899735229363365
ACH-000637,0.1348836541457929
ACH-000638,0.0997431644978886
ACH-000646,-0.054099251623685465
ACH-000647,0.1615952247282113
ACH-000648,0.14067939916846803
ACH-000649,0.07654740223056294
ACH-000651,0.10123188012139184
ACH-000652,0.1433133707880486
ACH-000653,0.04568531442561003
ACH-000657,0.07574828753740546
ACH-000658,0.32745606808829475
ACH-000661,-0.08547774837516241
ACH-000662,-0.205197455650186
ACH-000663,0.10221857878957613
ACH-000665,0.09246555188507978
ACH-000671,0.1667862699687339
ACH-000672,-0.4140414224393312
ACH-000673,0.07041256159921427
ACH-000676,0.1346720661133419
ACH-000677,0.19861482982999906
ACH-000681,0.14276958700001866
ACH-000683,0.1408909625133627
ACH-000684,0.3645624903105403
ACH-000688,0.08523301237511696
ACH-000693,0.232622761506464
ACH-000694,0.06015949846401005
ACH-000695,-0.014294857223855253
ACH-000696,0.15255654266231558
ACH-000697,-0.0011642150879719042
ACH-000699,0.08964279488174684
ACH-000701,0.08577695891870568
ACH-000706,0.059638861869776474
ACH-000711,0.00753244728211797
ACH-000713,0.22969414466429405
ACH-000714,0.11586229154668493
ACH-000718,-0.2341013625548778
ACH-000720,-0.01326293349089384
ACH-000721,0.047157548004080216
ACH-000724,0.06562513562270322
ACH-000725,0.21003089885886106
ACH-000732,-0.2541224758731399
ACH-000734,0.1501469243748505
ACH-000735,-0.09258416525829466
ACH-000736,-0.0754808868566731
ACH-000738,0.19749539133501312
ACH-000746,-0.0008574423171728707
ACH-000747,0.13125887158308835
ACH-000748,0.13432200722962834
ACH-000753,0.009871802867200774
ACH-000756,0.17844400213489828
ACH-000757,0.135483514258725
ACH-000758,0.21576147562749334
ACH-000760,0.06693995421581385
ACH-000762,-0.026648987442335563
ACH-000763,0.2009533788099278
ACH-000764,0.02525511799371571
ACH-000765,0.23085683808445245
ACH-000766,0.09232358725527658
ACH-000767,0.2626400252262953
ACH-000768,0.05424928775106472
ACH-000769,0.14676463301933987
ACH-000770,0.09555592118908034
ACH-000771,-0.13430746603755292
ACH-000773,-0.251335472463482
ACH-000776,0.3936947220352369
ACH-000777,0.11581020910982905
ACH-000778,-0.055951871560907696
ACH-000781,0.0954760128577526
ACH-000782,-0.006909351370315683
ACH-000783,0.03102403799175997
ACH-000784,0.09750868794494057
ACH-000785,0.14846526578676447
ACH-000787,0.1006477087088222
ACH-000788,0.04694824416171636
ACH-000791,0.04999907588985924
ACH-000792,0.09173305672606992
ACH-000794,-0.05101762467828617
ACH-000796,-0.05709124477923814
ACH-000798,-0.13738967509311462
ACH-000799,0.02840179202228085
ACH-000800,0.07399410789597269
ACH-000802,-0.005447246926711434
ACH-000804,0.22097878983176267
ACH-000805,0.12240351382545285
ACH-000809,0.09672898765586004
ACH-000810,-0.051281746936510886
ACH-000811,0.17888844755184696
ACH-000817,0.28536024585173964
ACH-000819,0.08857493709669377
ACH-000820,0.16361234383549147
ACH-000821,0.1413524722569003
ACH-000822,-0.26149760534019983
ACH-000823,0.16875569189073894
ACH-000824,0.10850416200556036
ACH-000827,0.11300110650314273
ACH-000829,0.17712545196028515
ACH-000831,0.04209914363122103
ACH-000832,-0.11006449696748244
ACH-000833,0.1137981759410179
ACH-000834,0.14165094107185106
ACH-000835,0.014518843425797488
ACH-000836,0.06624523497223174
ACH-000837,-0.006819116645397557
ACH-000838,0.28161545724408177
ACH-000839,-0.12240171547110155
ACH-000840,-0.11604597698151213
ACH-000841,0.14071762718672826
ACH-000843,-0.007825779190902694
ACH-000846,0.036860698831999314
ACH-000847,0.2218764448141088
ACH-000848,0.12109387965716867
ACH-000849,0.2070592426504923
ACH-000851,0.08591497532908103
ACH-000855,0.13473640627943045
ACH-000856,0.11535156889245353
ACH-000858,0.03870765780069887
ACH-000859,0.029205408005481225
ACH-000861,0.01400927087622162
ACH-000862,0.30042507556589026
ACH-000865,0.12416037986876452
ACH-000866,-0.050753026823432836
ACH-000867,0.0996981243831636
ACH-000869,0.2729333896248451
ACH-000872,0.29082853237075884
ACH-000873,0.1009509493730301
ACH-000876,-0.07699845805550595
ACH-000878,0.3270302757887939
ACH-000880,0.18237185141970005
ACH-000881,0.0433492639952759
ACH-000882,0.2592104948053446
ACH-000884,0.18385800128238536
ACH-000885,0.23310431620941505
ACH-000887,0.0988898162935044
ACH-000889,0.12625353026004707
ACH-000896,0.16804374849012968
ACH-000898,0.040688212162971533
ACH-000900,-0.05958917032412776
ACH-000901,0.12926740945433454
ACH-000905,0.02692342020499496
ACH-000906,0.15609272847010844
ACH-000907,0.05583790347044602
ACH-000910,0.10547491769709827
ACH-000911,-0.03310612507863038
ACH-000912,0.02569587308945153
ACH-000913,-0.00843468643902053
ACH-000915,0.2549940268625987
ACH-000916,0.03942717809626178
ACH-000917,0.0724029416324521
ACH-000920,0.3464155051918929
ACH-000921,0.01949516151685196
ACH-000924,0.22596528816156514
ACH-000926,0.1528863080874219
ACH-000928,-0.1907436012225936
ACH-000929,-0.018450422720550856
ACH-000932,0.1936418326052942
ACH-000935,0.25513463707984885
ACH-000936,0.035912243340620056
ACH-000937,0.046762764959603784
ACH-000938,0.08852586908411672
ACH-000939,0.2943469847115049
ACH-000941,-0.04633731656266968
ACH-000943,0.058435015950469626
ACH-000946,0.04277485863771208
ACH-000947,-0.0131337142974083
ACH-000948,0.11440280685398185
ACH-000950,0.012282970188403552
ACH-000953,0.2635945329393129
ACH-000954,-0.2814255499803415
ACH-000957,-0.04447601913079125
ACH-000958,0.010581804920404614
ACH-000960,0.03963130639483826
ACH-000963,-0.0340181211442516
ACH-000968,0.23756896280009626
ACH-000969,0.05479579357319928
ACH-000972,-0.3006851399682409
ACH-000973,0.14768638040140458
ACH-000974,0.04681769043130049
ACH-000978,0.2340119392147977
ACH-000984,0.1541690970694974
ACH-000986,0.015951317471765033
ACH-000988,0.10166062068115947
ACH-000993,0.08543751702046397
ACH-000994,0.1594945108739361
ACH-000996,0.002121459251734296
ACH-001001,-0.11064260528574932
ACH-001020,-0.07928549274432649
ACH-001028,0.019288574064779195
ACH-001031,-0.06066722294241119
ACH-001038,0.009688159530670856
ACH-001048,0.013136381158070415
ACH-001050,0.3017089484836241
ACH-001053,0.11803720176667284
ACH-001054,0.11200340322358747
ACH-001061,0.09685911021146712
ACH-001067,0.2617237704597473
ACH-001075,0.2693335921229267
ACH-001096,0.2899161104816105
ACH-001111,0.15033299481296192
ACH-001119,0.12459111445334865
ACH-001128,0.16839511332300933
ACH-001134,0.4695924247695298
ACH-001151,0.03221088924013628
ACH-001163,-0.04032515873499369
ACH-001164,0.13808238291854824
ACH-001183,0.17894374634324722
ACH-001192,0.1319314182328887
ACH-001193,-0.03656981464289491
ACH-001196,0.07814652188343596
ACH-001197,0.06106946041804784
ACH-001205,0.2689806655538095
ACH-001211,-0.2319206527267853
ACH-001212,0.1801959571097511
ACH-001228,0.2198886753669815
ACH-001232,0.11166452893531133
ACH-001239,0.3839978077908466
ACH-001270,0.08905102273148684
ACH-001274,0.08075339336804274
ACH-001275,0.1299988034128563
ACH-001277,0.011281162995260463
ACH-001278,0.1062175690125715
ACH-001280,0.15297496386180076
ACH-001283,0.1453453864820516
ACH-001289,-0.07101116603309716
ACH-001300,0.10515199550492177
ACH-001301,0.417894767263482
ACH-001302,0.04325660288139304
ACH-001306,0.3458246468248679
ACH-001318,0.08519210800861635
ACH-001322,-0.03307449939912413
ACH-001328,0.2341445025856059
ACH-001332,-0.09698156818558663
ACH-001336,0.028470806425567933
ACH-001346,-0.04187989191290116
ACH-001353,-0.1570930229055668
ACH-001354,0.12520188305560132
ACH-001367,0.12449082561764555
ACH-001368,-0.03545344954632074
ACH-001374,-0.027038922572624143
ACH-001377,0.05439933777416111
ACH-001380,0.03707830720479285
ACH-001391,-0.02156666945148824
ACH-001408,0.07260140680712286
ACH-001430,0.1579331938108719
ACH-001431,0.2980466775324324
ACH-001450,0.07582426446008901
ACH-001496,0.08506718451031492
ACH-001500,0.10618678569143687
ACH-001523,0.11990890084275616
ACH-001532,0.01564886738052753
ACH-001550,0.0596116186262092
ACH-001552,0.0625590064474304
ACH-001554,0.015858896125692783
ACH-001654,0.06739308141872948
ACH-001735,0.07722854818217083
ACH-001736,0.17875135597332922
ACH-001737,0.1082369630029474
ACH-001740,-0.07545647031906526
ACH-001745,-0.10095440377892367
ACH-001765,0.11141525860101108
