,ECT2 (1894)
ACH-000291,-1.1957464301641234
ACH-000293,-0.8979556032439729
ACH-000294,-1.0244431678264376
ACH-000295,-1.0296848118579416
ACH-000296,-1.1302289207472491
ACH-000302,-0.7416545283851231
ACH-000304,-0.9172228900101052
ACH-000307,-1.1506940138639936
ACH-000308,-0.5266094591832721
ACH-000310,-1.1747241367828525
ACH-000311,-1.0768255670527849
ACH-000312,-1.0183653808452722
ACH-000315,-0.9742859462097104
ACH-000316,-0.9997919125567466
ACH-000317,-0.8667439454985468
ACH-000318,-0.827317870077585
ACH-000319,-1.0982576346279962
ACH-000320,-0.9628518339886316
ACH-000322,-1.0851618889682169
ACH-000323,-1.0013026750492695
ACH-000324,-0.968499318091594
ACH-000329,-1.0578835204252706
ACH-000330,-0.9610416893421728
ACH-000331,-0.9858883094305908
ACH-000332,-1.0377151703555487
ACH-000334,-1.0708615681909526
ACH-000335,-1.1555658352097038
ACH-000336,-0.8722871600784798
ACH-000337,-1.1551395134512372
ACH-000338,-0.6876745375624539
ACH-000339,-1.171141750198447
ACH-000341,-1.184558617626614
ACH-000348,-0.8365723106505397
ACH-000350,-0.8962290897446991
ACH-000352,-0.8799318816105569
ACH-000356,-0.8097675873406941
ACH-000361,-0.8954924059075163
ACH-000362,-0.5708314946050861
ACH-000363,-0.8410848345782136
ACH-000364,-0.7422329313919347
ACH-000365,-0.9342566343082478
ACH-000366,-0.979553338787004
ACH-000368,-1.087006939589147
ACH-000374,-0.9987776939430087
ACH-000375,-0.8845694677546068
ACH-000376,-1.1752712743785672
ACH-000381,-1.1043257530835635
ACH-000383,-1.1936063293036192
ACH-000387,-1.0444676686396184
ACH-000389,-0.8304217220933466
ACH-000390,-1.0652440131984189
ACH-000393,-1.1257085508635485
ACH-000395,-1.1008807069539226
ACH-000396,-1.041063061826501
ACH-000397,-1.0894725010348678
ACH-000401,-0.9446464897691379
ACH-000402,-1.001218795345572
ACH-000403,-0.8755473102366498
ACH-000404,-1.0238482160279017
ACH-000406,-1.2823969676361786
ACH-000407,-1.1091234940580872
ACH-000408,-1.0240105826179535
ACH-000410,-1.2625304157216843
ACH-000411,-0.9281246537523871
ACH-000414,-0.9985927454688486
ACH-000415,-1.05504112686437
ACH-000416,-1.2111634480690965
ACH-000420,-1.3298412856124104
ACH-000421,-0.9849471784146768
ACH-000424,-1.085344136217568
ACH-000425,-0.8732412667268115
ACH-000426,-1.0087215724913938
ACH-000427,-0.7975276843321074
ACH-000433,-1.0493832725161854
ACH-000435,-0.7336764446795858
ACH-000436,-0.9134424941754477
ACH-000444,-1.1912361240802
ACH-000445,-1.2107751217181562
ACH-000448,-0.9488293400670508
ACH-000450,-0.8425374359312722
ACH-000452,-1.021243185676996
ACH-000454,-0.9069011007631228
ACH-000458,-0.9324087233057544
ACH-000459,-0.4178075536963217
ACH-000460,-1.0558286438769904
ACH-000461,-0.7226788958176509
ACH-000463,-1.0502307062962184
ACH-000464,-1.349585978274604
ACH-000466,-0.8703746849576584
ACH-000467,-1.0550131456340135
ACH-000468,-1.044087918727231
ACH-000469,-1.190826000656772
ACH-000470,-1.0345784183508
ACH-000471,-1.0683657813968612
ACH-000472,-1.1090658015989818
ACH-000473,-0.993120823001264
ACH-000475,-0.9705385135346022
ACH-000476,-1.0166286923856231
ACH-000477,-0.6989873315271257
ACH-000479,-0.8640210266773479
ACH-000480,-0.836585909454665
ACH-000481,-1.312247109768686
ACH-000483,-0.9206968703517044
ACH-000484,-0.993981389882009
ACH-000485,-1.0922923293761435
ACH-000486,-0.9798151615953988
ACH-000487,-1.2162786173116558
ACH-000488,-0.8773647576373512
ACH-000490,-1.184432404603453
ACH-000491,-1.115400182418162
ACH-000495,-0.7443540514434024
ACH-000496,-1.0500845089171071
ACH-000499,-1.0040040797472487
ACH-000500,-0.8852609029594933
ACH-000502,-0.9506147816781716
ACH-000503,-1.1736476083308718
ACH-000505,-0.8946154512672956
ACH-000507,-0.8270540386208403
ACH-000510,-1.1134437769401302
ACH-000511,-0.6973803027645147
ACH-000512,-1.0328808278427422
ACH-000516,-1.0057148001449232
ACH-000517,-1.2541819583070717
ACH-000518,-1.0220790361727417
ACH-000520,-1.3306931951314174
ACH-000521,-1.196130858821634
ACH-000522,-1.4004109275002206
ACH-000524,-0.7588557225706357
ACH-000527,-0.9688190558247654
ACH-000528,-0.8412698594793381
ACH-000537,-1.1686608081685397
ACH-000541,-0.7653836558775727
ACH-000542,-1.0456664737326982
ACH-000544,-1.039446829154069
ACH-000545,-1.0076823391307983
ACH-000547,-0.8373821538733001
ACH-000548,-1.1563176386214875
ACH-000549,-1.1225951445497395
ACH-000550,-0.9183138943011736
ACH-000552,-1.0846356388019474
ACH-000556,-1.0471059934833529
ACH-000557,-0.8415310719094647
ACH-000569,-0.826938682853199
ACH-000570,-1.223798784172226
ACH-000571,-0.9246199496633364
ACH-000573,-0.9506865915439
ACH-000576,-1.0034360109353342
ACH-000579,-1.1782429717511744
ACH-000580,-1.096300230732566
ACH-000584,-1.2095063623652291
ACH-000585,-1.1117012696856434
ACH-000588,-0.8771090424488835
ACH-000589,-0.9425488271150616
ACH-000591,-1.0284992848927208
ACH-000593,-1.2102196017415667
ACH-000600,-1.0359968340459802
ACH-000601,-1.076597787212351
ACH-000605,-0.8371531005586229
ACH-000606,-1.030603218412192
ACH-000608,-0.7605237076108229
ACH-000614,-0.7578864455152742
ACH-000616,-1.182055219042569
ACH-000618,-1.0681259714083522
ACH-000619,-0.9857403688824647
ACH-000620,-1.033471541830394
ACH-000621,-1.040616261460727
ACH-000622,-0.908102899563978
ACH-000623,-1.138087398424486
ACH-000624,-0.9029088118695991
ACH-000627,-1.1172161833666538
ACH-000630,-1.1363284835763952
ACH-000631,-1.3041708038316258
ACH-000632,-0.9629068047954574
ACH-000633,-0.7727092519737536
ACH-000637,-1.0518501870350625
ACH-000638,-1.0279486741524644
ACH-000646,-0.916923173718673
ACH-000647,-1.1273541331474108
ACH-000648,-1.18611827928861
ACH-000649,-1.0227122198236211
ACH-000651,-1.2257155281306122
ACH-000652,-1.2973053338750478
ACH-000653,-1.2581399031806315
ACH-000657,-1.0797835094181478
ACH-000658,-1.2327303253049613
ACH-000661,-0.90994257330586
ACH-000662,-1.2933375469787969
ACH-000663,-1.0490609688262518
ACH-000665,-1.2976435796051062
ACH-000671,-0.7538397483137771
ACH-000672,-1.4915513293996985
ACH-000673,-1.0756013821257104
ACH-000676,-0.8755706995092806
ACH-000677,-0.9945023832677886
ACH-000681,-1.1186790000726792
ACH-000683,-1.3087643111122476
ACH-000684,-0.7620530330898391
ACH-000688,-1.1578913097995265
ACH-000693,-0.6701192070802315
ACH-000694,-1.056102380690798
ACH-000695,-1.2764570440275562
ACH-000696,-1.1350894444396964
ACH-000697,-0.9992506213688692
ACH-000699,-1.3110761549361998
ACH-000701,-1.053364274050537
ACH-000706,-1.113762801714993
ACH-000711,-0.8644031894472267
ACH-000713,-0.9711799416992282
ACH-000714,-1.0276948917680433
ACH-000718,-1.1119637212768847
ACH-000720,-0.5898400005569127
ACH-000721,-0.9004787124037532
ACH-000724,-0.9524863964992502
ACH-000725,-0.8988139109974218
ACH-000732,-0.9903343099485667
ACH-000734,-0.979287290869262
ACH-000735,-1.3013635629967473
ACH-000736,-0.934829529698598
ACH-000738,-1.119770463668136
ACH-000746,-1.2183231985929184
ACH-000747,-1.019944948537626
ACH-000748,-0.6471306184480314
ACH-000753,-1.2266774644003509
ACH-000756,-1.210354839300654
ACH-000757,-1.2053938471659909
ACH-000758,-0.8496377807359676
ACH-000760,-1.0343998047793954
ACH-000762,-0.9935920054286438
ACH-000763,-0.9236585181021222
ACH-000764,-1.1069060277653349
ACH-000765,-0.8967124627936448
ACH-000766,-1.0698858795973356
ACH-000767,-1.0943510069878184
ACH-000768,-0.7661571377370343
ACH-000769,-0.8226210586574976
ACH-000770,-1.1952954414538617
ACH-000771,-1.1022330140076761
ACH-000773,-1.1650949992870605
ACH-000776,-1.0930058935463935
ACH-000777,-1.2924028599595172
ACH-000778,-1.3130350493358067
ACH-000781,-1.1614686300523105
ACH-000782,-0.8470664235618014
ACH-000783,-1.3705192610970034
ACH-000784,-0.8610286370877189
ACH-000785,-1.4642297829781
ACH-000787,-1.233884879339916
ACH-000788,-1.1697778165821144
ACH-000791,-0.9770280536793088
ACH-000792,-1.074793853343807
ACH-000794,-1.0837400848186798
ACH-000796,-1.3248080016735293
ACH-000798,-1.3258626877959234
ACH-000799,-1.4411860056320938
ACH-000800,-0.959670864263658
ACH-000802,-1.0527480839402614
ACH-000804,-0.6655168545296907
ACH-000805,-1.0305141279217178
ACH-000809,-0.9356155887437144
ACH-000810,-0.8603004003259526
ACH-000811,-1.1559036293159166
ACH-000817,-0.8462589194576252
ACH-000819,-1.265567414536701
ACH-000820,-1.3094902042209566
ACH-000821,-0.8102675962398543
ACH-000822,-1.052315243567446
ACH-000823,-0.7328788100278969
ACH-000824,-1.1066905622187813
ACH-000827,-0.771544148287663
ACH-000829,-1.2282987143076824
ACH-000831,-0.8412246627938215
ACH-000832,-0.7221710283570038
ACH-000833,-1.4908076543572768
ACH-000834,-1.012823456372763
ACH-000835,-1.0543960978064266
ACH-000836,-1.0488923581815364
ACH-000837,-0.8986315300751507
ACH-000838,-1.1398637985166598
ACH-000839,-1.0601087097656068
ACH-000840,-0.8779689813806161
ACH-000841,-1.0870050718819415
ACH-000843,-0.9870730096913364
ACH-000846,-0.9409125175547988
ACH-000847,-1.0794787775157946
ACH-000848,-0.9575380810957432
ACH-000849,-0.8551199137311805
ACH-000851,-1.2654905815306792
ACH-000855,-1.1321383110131016
ACH-000856,-1.1773637438460478
ACH-000858,-0.9021658104518552
ACH-000859,-1.2237827713785303
ACH-000861,-0.8582799942296092
ACH-000862,-1.142798626226763
ACH-000865,-1.080973088112198
ACH-000866,-0.8564578570757565
ACH-000867,-0.8444336747183084
ACH-000869,-1.0051922094865653
ACH-000872,-1.1031209452013748
ACH-000873,-1.0015059226005465
ACH-000876,-0.9662002912503715
ACH-000878,-1.2963259881534397
ACH-000880,-1.0207980377749573
ACH-000881,-0.8817234110090783
ACH-000882,-0.8382033104985351
ACH-000884,-1.2749091166308475
ACH-000885,-1.0880259977986215
ACH-000887,-0.8617335896143995
ACH-000889,-1.143954482712061
ACH-000896,-0.8593674672907451
ACH-000898,-1.0345899949159931
ACH-000900,-1.1020962853897782
ACH-000901,-1.0400777967952588
ACH-000905,-1.0859364852454068
ACH-000906,-1.244045271134102
ACH-000907,-0.8434410483666384
ACH-000910,-1.0778185071701545
ACH-000911,-1.1040011273278594
ACH-000912,-1.1984669297709474
ACH-000913,-1.0591448946437303
ACH-000915,-1.2992440425920877
ACH-000916,-0.9235400760200482
ACH-000917,-1.0515512137499594
ACH-000920,-0.7430623827334347
ACH-000921,-1.142371479628947
ACH-000924,-1.0529198006409437
ACH-000926,-1.1733520020488728
ACH-000928,-1.0113932548662674
ACH-000929,-1.1799773517230996
ACH-000932,-0.6223598336700696
ACH-000935,-1.0524130704100718
ACH-000936,-1.0622105520639626
ACH-000937,-1.035699140636494
ACH-000938,-1.0759125993385272
ACH-000939,-0.9209875061114482
ACH-000941,-0.8005271420868834
ACH-000943,-0.605437659966754
ACH-000946,-0.9235765456694752
ACH-000947,-0.9276885375038232
ACH-000948,-0.8517532607096736
ACH-000950,-1.077481385216336
ACH-000953,-0.7187557014790014
ACH-000954,-0.9642157954222226
ACH-000957,-0.8157496734469392
ACH-000958,-1.1515940004668404
ACH-000960,-0.7932671073416625
ACH-000963,-0.9764431832705881
ACH-000968,-1.1381044627402181
ACH-000969,-0.8526695738442936
ACH-000972,-1.1722303218527357
ACH-000973,-1.2670455576567636
ACH-000974,-0.4688900850373393
ACH-000978,-0.6581005896905674
ACH-000984,-0.6754712706547227
ACH-000986,-1.017011523888558
ACH-000988,-0.9784835159012616
ACH-000993,-1.1291995003021829
ACH-000994,-0.9915932910017816
ACH-000996,-1.0507395978133236
ACH-001001,-1.0050015779230632
ACH-001020,-1.040291012741565
ACH-001028,-1.2125064654689688
ACH-001031,-0.8990697623273849
ACH-001038,-1.0545620969449692
ACH-001048,-1.0579454876581385
ACH-001050,-1.1701264000747635
ACH-001053,-1.1352169194190482
ACH-001054,-0.97316270221567
ACH-001061,-0.9590792818353032
ACH-001067,-1.1201614080657631
ACH-001075,-1.1163014281428068
ACH-001096,-1.2587596950839093
ACH-001111,-0.9459376897299746
ACH-001119,-1.0580685267668477
ACH-001128,-1.1221714187474043
ACH-001134,-1.0759689172999352
ACH-001151,-0.8149921873367336
ACH-001163,-1.2538247786875916
ACH-001164,-0.8464576659477743
ACH-001183,-1.0833711400971453
ACH-001192,-1.2817469020827257
ACH-001193,-1.1967905458820238
ACH-001196,-1.0853287523092374
ACH-001197,-1.147910898852693
ACH-001205,-1.1205525242051118
ACH-001211,-1.0286463161532733
ACH-001212,-1.123981033025782
ACH-001228,-0.5793067356563988
ACH-001232,-0.8224376757284457
ACH-001239,-0.9848585582376016
ACH-001270,-1.3210396679946634
ACH-001274,-1.0351104319225075
ACH-001275,-0.9510859295397268
ACH-001277,-1.031119818704619
ACH-001278,-0.788374539122435
ACH-001280,-0.8001726005936505
ACH-001283,-1.0792513753752735
ACH-001289,-0.8996744711652489
ACH-001300,-1.2880556952880875
ACH-001301,-1.0561124982058363
ACH-001302,-1.2947253319232457
ACH-001306,-1.147433266532954
ACH-001318,-0.7671161888042539
ACH-001322,-0.983342600574888
ACH-001328,-1.0584898067350876
ACH-001332,-1.0430369122953345
ACH-001336,-1.1683239101625786
ACH-001346,-1.0961966041843647
ACH-001353,-1.1527544598779638
ACH-001354,-0.97735967440836
ACH-001367,-1.0495018118204995
ACH-001368,-1.0288499704730183
ACH-001374,-1.1445481062981744
ACH-001377,-1.0478046275067372
ACH-001380,-1.1043683524992598
ACH-001391,-1.3901866504272515
ACH-001408,-0.9882226548368755
ACH-001430,-1.202233624637463
ACH-001431,-1.039755108484407
ACH-001450,-1.1163386377085271
ACH-001496,-1.1740246005172053
ACH-001500,-1.0976423195210616
ACH-001523,-1.183246543123333
ACH-001532,-1.2108231382557886
ACH-001550,-1.2390268660701909
ACH-001552,-0.8759276421031165
ACH-001554,-1.0581150047145436
ACH-001654,-1.0329982886707074
ACH-001735,-1.2443338977828635
ACH-001736,-0.6952267694068853
ACH-001737,-1.091572216324983
ACH-001740,-1.066341248203557
ACH-001745,-1.1072632369652389
ACH-001765,-0.8349080486950596
