,IKBKAP (8518)
ACH-000467,-0.8877604624093789
ACH-000468,-0.9042487465025688
ACH-000469,-0.8695749167626426
ACH-000470,-0.6444298681171754
ACH-000471,-0.9189690172030952
ACH-000472,-0.9406484971326942
ACH-000473,-1.066779226081633
ACH-000475,-0.8536076295536663
ACH-000476,-0.9310400041212252
ACH-000477,-1.0068953794877251
ACH-000479,-0.9126133747979536
ACH-000480,-0.7517732802803805
ACH-000481,-0.5887504217354523
ACH-000483,-0.7851253237769589
ACH-000484,-1.0270575879808224
ACH-000485,-0.8120654118745877
ACH-000486,-0.8884689953331238
ACH-000487,-0.8079028769464887
ACH-000488,-0.9787853441532968
ACH-000490,-0.9342698471120178
ACH-000491,-0.966507070196316
ACH-000495,-0.974679833650008
ACH-000496,-1.034036626508385
ACH-000499,-1.0566792036644974
ACH-000500,-0.5560416881086744
ACH-000502,-0.8466208797291165
ACH-000503,-0.9769114608744086
ACH-000505,-0.9078621417561624
ACH-000507,-1.069316343447431
ACH-000510,-0.7696372870758342
ACH-000511,-0.7304695102238347
ACH-000512,-0.7411629125764888
ACH-000516,-0.9013306544816266
ACH-000517,-0.7790199087618076
ACH-000518,-0.9384306446279652
ACH-000520,-0.9523968147240636
ACH-000521,-1.2956772241404608
ACH-000522,-0.9688693563065992
ACH-000524,-0.6924901781649676
ACH-000527,-1.0063760558762602
ACH-000528,-0.8622388748387242
ACH-000537,-0.9159414899198921
ACH-000541,-0.43872267609957133
ACH-000542,-0.8880170563461706
ACH-000544,-0.953418072518202
ACH-000545,-1.0552530432923983
ACH-000547,-1.0070740008121395
ACH-000548,-0.9222401569225318
ACH-000549,-0.8957084756918627
ACH-000550,-0.7312264909977388
ACH-000552,-0.9242196207637724
ACH-000556,-0.9610360104294982
ACH-000557,-0.947680805435958
ACH-000569,-0.7521577529002001
ACH-000570,-1.1018132457642904
ACH-000571,-0.8102399518544843
ACH-000573,-0.945732156091106
ACH-000576,-0.8375872230869753
ACH-000579,-0.9067217570040744
ACH-000580,-1.2197616663400808
ACH-000584,-0.7965901861871933
ACH-000585,-0.962813502421616
ACH-000588,-0.8709667074812153
ACH-000589,-0.6376622765724576
ACH-000591,-0.9915561216456624
ACH-000593,-0.9076899731281493
ACH-000600,-0.8851207548743559
ACH-000601,-0.8195901592678652
ACH-000605,-1.1100286634272118
ACH-000606,-1.1830997323016943
ACH-000608,-0.4997398444034613
ACH-000614,-1.145180817011616
ACH-000616,-0.5980177460203353
ACH-000618,-0.8374287477256341
ACH-000619,-1.1621741586971497
ACH-000620,-0.6428101568096174
ACH-000621,-0.5089108213488781
ACH-000622,-0.8119105691773285
ACH-000623,-0.8402434697425377
ACH-000624,-0.7418091128254285
ACH-000627,-0.578841942999204
ACH-000630,-0.99163486382495
ACH-000631,-1.0143810320997708
ACH-000632,-0.9498376989176162
ACH-000633,-0.8676851603014385
ACH-000637,-0.7164785921397997
ACH-000638,-1.0509129787268046
ACH-000646,-0.7445788586395162
ACH-000647,-0.8397640465853682
ACH-000648,-0.4085122728943557
ACH-000649,-0.8952043888827389
ACH-000651,-0.951787878084227
ACH-000652,-1.093275119770612
ACH-000653,-0.7646368745218579
ACH-000657,-0.9465143629015736
ACH-000658,-0.3810967456409619
ACH-000661,-1.1676060175731455
ACH-000662,-1.1938796866593342
ACH-000663,-1.254951367894552
ACH-000665,-0.8155617556886519
ACH-000671,-1.2262145829381736
ACH-000672,-1.195209167841868
ACH-000673,-0.5002742231191647
ACH-000676,-0.9515512602483956
ACH-000677,-0.6684831945180432
ACH-000681,-0.961034312450621
ACH-000683,-0.946059519141104
ACH-000684,-0.9954227999398284
ACH-000688,-0.806913536866971
ACH-000693,-0.9778083721749952
ACH-000694,-0.7948131917004769
ACH-000695,-0.6957577537001166
ACH-000696,-0.8737068072442399
ACH-000697,-1.015816978348889
ACH-000699,-0.9340851356114483
ACH-000701,-0.6629074494702756
ACH-000706,-0.8575129286382145
ACH-000711,-0.9382456375938462
ACH-000713,-1.1151892154438114
ACH-000714,-0.7136044614102519
ACH-000718,-0.9212905229504108
ACH-000720,-1.1443243440359927
ACH-000721,-0.5267607333196613
ACH-000724,-1.01879444184008
ACH-000725,-0.8625075399975668
ACH-000732,-1.077857951435682
ACH-000734,-0.6856542834827122
ACH-000735,-0.6065568598021818
ACH-000736,-0.7382021382453225
ACH-000738,-0.93009954912529
ACH-000746,-0.6569360521655407
ACH-000747,-1.0449024443144626
ACH-000748,-1.1577571150491923
ACH-000753,-1.0456016685351246
ACH-000756,-1.13310289616212
ACH-000757,-1.0657187256151202
ACH-000758,-0.7131862847508997
ACH-000760,-0.8828567027537574
ACH-000762,-1.058789522038034
ACH-000763,-0.8839722829321243
ACH-000764,-0.9367666814883292
ACH-000765,-1.0006941525856767
ACH-000766,-0.9732138730769948
ACH-000767,-0.7973887502118177
ACH-000768,-0.8993151710379886
ACH-000769,-0.8993866301510738
ACH-000770,-0.98145068649866
ACH-000771,-1.0927631430927645
ACH-000773,-0.7136220735259078
ACH-000776,-0.8381336265073738
ACH-000777,-0.9071908982567728
ACH-000778,-0.7028573664167866
ACH-000781,-0.7514439821080229
ACH-000782,-1.0173162996369742
ACH-000783,-0.5936612155631994
ACH-000784,-0.8848722874158209
ACH-000785,-0.6848423531150615
ACH-000787,-0.9594304198229612
ACH-000788,-0.9653613751873266
ACH-000791,-0.866491930187735
ACH-000792,-0.97779850151339
ACH-000794,-0.912786564230926
ACH-000796,-0.4307243290075317
ACH-000798,-0.9609548081475864
ACH-000799,-0.8617948261755138
ACH-000800,-0.9827603372171252
ACH-000802,-0.908361256009204
ACH-000804,-0.8315471436487571
ACH-000805,-0.8762570385394105
ACH-000809,-0.8848575707181089
ACH-000810,-0.7899984225102232
ACH-000811,-0.9103672757720692
ACH-000817,-0.9096185509351394
ACH-000819,-0.8690677643997913
ACH-000820,-1.2988031407980194
ACH-000821,-0.7651742056328289
ACH-000822,-1.3618400430507995
ACH-000823,-0.8162795100337535
ACH-000824,-0.8431947818323872
ACH-000827,-0.804370031761221
ACH-000829,-0.6587792995692131
ACH-000831,-0.7875704593489845
ACH-000832,-1.0294621463294271
ACH-000833,-1.1274186104947692
ACH-000834,-0.8336118916233904
ACH-000835,-1.2451370899939933
ACH-000836,-0.5361359761812158
ACH-000837,-0.9377766717162372
ACH-000838,-0.9661425362939832
ACH-000839,-1.086731974117808
ACH-000840,-0.6667178467363042
ACH-000841,-1.0481759047302412
ACH-000843,-1.2067495624503874
ACH-000846,-0.7927556864887678
ACH-000847,-1.0365324721736542
ACH-000848,-0.8385426703002269
ACH-000849,-0.9532832334933576
ACH-000851,-1.0050639438279163
ACH-000855,-1.2635704816480628
ACH-000856,-1.0122394393936327
ACH-000858,-0.8036183976754899
ACH-000859,-0.7889524437520419
ACH-000861,-0.9678254582488952
ACH-000862,-0.7895216177496389
ACH-000865,-0.9447457481347415
ACH-000866,-0.9518543796073456
ACH-000867,-0.6164346594321625
ACH-000869,-0.8153159144840014
ACH-000872,-1.263340763062964
ACH-000873,-0.9882552041807288
ACH-000876,-0.6012492625431392
ACH-000878,-0.8926413727939917
ACH-000880,-0.7658061750272236
ACH-000881,-0.989395381211942
ACH-000882,-0.818936798936418
ACH-000884,-1.0363233544470252
ACH-000885,-0.9904899479166392
ACH-000887,-0.7634611771885134
ACH-000889,-1.040622949739175
ACH-000896,-0.9621138562838768
ACH-000898,-0.6807288202098535
ACH-000900,-0.8558292787022496
ACH-000901,-0.7849220907696373
ACH-000905,-1.092237063961342
ACH-000906,-1.1001941959392785
ACH-000907,-0.9297649253480748
ACH-000910,-0.8953251250478232
ACH-000911,-0.9035936135928659
ACH-000912,-0.9982028062693368
ACH-000913,-0.8992544913737274
ACH-000915,-0.9832262844091588
ACH-000916,-0.5519871547763537
ACH-000917,-0.8566537014425468
ACH-000920,-0.9726499449110448
ACH-000921,-0.6576842886172438
ACH-000924,-0.7932367170602568
ACH-000926,-0.8894545255403944
ACH-000928,-0.9151529140121236
ACH-000929,-0.8190855585537912
ACH-000932,-0.6482613296682074
ACH-000935,-0.7742292868578247
ACH-000936,-0.8091527144378148
ACH-000937,-0.7472787653851665
ACH-000938,-0.5726249361194141
ACH-000939,-0.9365729420426128
ACH-000941,-0.9148610657967652
ACH-000943,-0.8564770959163243
ACH-000946,-0.7890505181429155
ACH-000947,-0.8650731885724409
ACH-000948,-0.6236201387748004
ACH-000950,-1.2769385065871923
ACH-000953,-0.6011697910955478
ACH-000954,-1.0333498618083778
ACH-000957,-0.7120781193998167
ACH-000958,-0.9089112739258136
ACH-000960,-0.6603671928928577
ACH-000963,-0.4463520326086135
ACH-000968,-1.2289011183723704
ACH-000969,-0.7065175314526739
ACH-000972,-0.7068730110389041
ACH-000973,-0.7288780646896013
ACH-000974,-0.9115907709496556
ACH-000978,-0.5221111949776506
ACH-000984,-0.8555609333971347
ACH-000986,-0.8546968353226754
ACH-000988,-0.7456903001815426
ACH-000993,-0.894790930548027
ACH-000994,-0.4739278200216334
ACH-000996,-0.8317462561815605
ACH-001001,-0.7733020503494071
ACH-001020,-0.6050381812887724
ACH-001028,-0.8104111011871425
ACH-001031,-0.8313906699081554
ACH-001038,-0.6083622984474405
ACH-001048,-0.7882886073173716
ACH-001050,-0.9917796310318204
ACH-001053,-1.4101841349012525
ACH-001054,-0.9872963388014924
ACH-001061,-1.0097362307889568
ACH-001067,-0.936693472781112
ACH-001075,-0.9391795630153998
ACH-001096,-0.8251942643350998
ACH-001111,-0.8877080167051389
ACH-001119,-0.8183085254813391
ACH-001128,-0.1572777357514723
ACH-001134,-0.7648440882898778
ACH-001151,-1.0007110894492817
ACH-001163,-0.8805406425631634
ACH-001164,-0.7365555146992814
ACH-001183,-0.9737334946639028
ACH-001192,-0.9637431396805936
ACH-001193,-0.9578253431664594
ACH-001196,-0.9621842754357888
ACH-001197,-0.9911373291990532
ACH-001205,-0.8122942419470807
ACH-001211,-0.6892163741975261
ACH-001212,-0.7492261022688218
ACH-001228,-0.7043243691189345
ACH-001232,-0.8409534277190869
ACH-001239,-1.1156394410377075
ACH-001270,-1.0384613868807298
ACH-001274,-0.7907542762525926
ACH-001275,-0.9805889529008716
ACH-001277,-0.8387999937998589
ACH-001278,-1.1480271775120412
ACH-001280,-0.3990261043848832
ACH-001283,-0.8581908132283417
ACH-001289,-0.34440458774296234
ACH-001300,-1.0328277195568545
ACH-001301,-0.8643150482618241
ACH-001302,-0.8501858303016571
ACH-001306,-0.8611798590732703
ACH-001318,-0.7875089212169617
ACH-001322,-1.0960385976270348
ACH-001328,-1.1465829463497843
ACH-001332,-0.9056228503483644
ACH-001336,-1.0400696355214059
ACH-001346,-0.9483815951291668
ACH-001353,-1.0951501036172888
ACH-001354,-0.7298670373307546
ACH-001367,-1.0979944361198368
ACH-001368,-0.6456976677486993
ACH-001374,-1.1672153070410969
ACH-001377,-0.7709885288727756
ACH-001380,-1.1175080807875273
ACH-001391,-0.6100655687872807
ACH-001408,-0.7874090764948743
ACH-001430,-0.7658902015248454
ACH-001431,-1.1814434309862365
ACH-001450,-0.8491996705012166
ACH-001496,-0.6842513708892867
ACH-001500,-1.0321098388646228
ACH-001523,-0.7384173026409081
ACH-001532,-0.9070414295017828
ACH-001550,-0.5096134900915963
ACH-001552,-0.9132594424655192
ACH-001554,-0.961815023244341
ACH-001654,-0.944170584296588
ACH-001735,-1.1183760843375743
ACH-001736,-0.7905908575596284
ACH-001737,-0.7353400654029657
ACH-001740,-0.8642957585209868
ACH-001745,-0.7392418978512314
ACH-001765,-0.7525253736749028
