,PRSS57 (400668)
ACH-000004,0.1432173201279988
ACH-000005,0.22957031822557636
ACH-000007,0.24070654075908596
ACH-000009,0.16706642863441834
ACH-000011,0.1838688927282192
ACH-000012,0.16588408926517492
ACH-000013,0.20949743373474225
ACH-000014,0.11274907592140787
ACH-000015,0.19942571246129234
ACH-000017,0.17616496529828168
ACH-000018,0.2425928759268222
ACH-000019,0.047909315377703855
ACH-000021,0.15259574916517088
ACH-000022,0.1375893059648354
ACH-000025,0.04559445216129111
ACH-000028,0.11236611156135698
ACH-000030,0.09889015521513332
ACH-000035,0.10259016147720422
ACH-000036,0.19399886572698535
ACH-000037,0.1353075976004167
ACH-000039,0.15550855071616668
ACH-000040,0.23182158329845284
ACH-000041,0.28690711594798235
ACH-000042,0.256822207982132
ACH-000045,0.3109762903830461
ACH-000047,0.07633396020424063
ACH-000052,0.26487801099739977
ACH-000053,0.22167185914825055
ACH-000054,0.2409551394192599
ACH-000055,0.12629771502118342
ACH-000060,0.2622639668729399
ACH-000067,0.028764252112107407
ACH-000070,0.19524885364725197
ACH-000075,0.06453366853400704
ACH-000078,0.10269463416145867
ACH-000082,0.11237607549400082
ACH-000085,0.025357303068362168
ACH-000086,0.2272401754209909
ACH-000087,0.11520715287043895
ACH-000092,0.16880135486397402
ACH-000095,0.12156306044634672
ACH-000097,0.27447340085756383
ACH-000098,0.06860041105252324
ACH-000099,0.14830317487005368
ACH-000108,0.1468771202766256
ACH-000113,0.1368813714288082
ACH-000116,0.22798678317457235
ACH-000118,0.2546240408543917
ACH-000120,0.16580036843016466
ACH-000123,0.14362510358053499
ACH-000127,0.12746694846475345
ACH-000128,0.17765503943832134
ACH-000132,0.2391709252118364
ACH-000133,0.10796206150957613
ACH-000137,0.0916442020444664
ACH-000138,0.05638743539589568
ACH-000142,0.14389873856694646
ACH-000143,0.1982538669760305
ACH-000146,0.1646052687399198
ACH-000148,0.13450421149692154
ACH-000150,0.11806664406759115
ACH-000152,0.14670379137521386
ACH-000153,0.2385851639465737
ACH-000159,0.257037573560823
ACH-000160,0.1454271283973569
ACH-000163,0.2745630747471668
ACH-000167,0.12127400598018075
ACH-000168,0.4109056880581388
ACH-000169,0.23001750238568666
ACH-000178,0.2504428192933337
ACH-000183,0.21633691935846572
ACH-000188,0.1814473813434232
ACH-000189,0.2855961081628639
ACH-000190,0.21043482566751112
ACH-000198,0.2504168875401278
ACH-000203,-0.01160752513855622
ACH-000204,-0.07036444659137146
ACH-000206,0.34043754560010825
ACH-000207,0.16266999530654436
ACH-000208,0.12433289628645795
ACH-000210,0.15587527469921547
ACH-000211,0.12820800267563418
ACH-000215,0.14142265822195538
