,PDSS1 (23590)
ACH-000699,-0.02253521380950418
ACH-000701,-0.4488419255632543
ACH-000706,-0.3981420739009579
ACH-000711,-0.033301809495193256
ACH-000713,0.035363966982201664
ACH-000714,0.013765484218625338
ACH-000718,-0.004332438598978703
ACH-000720,-0.15722287348575245
ACH-000721,-0.046469235407103626
ACH-000724,-0.2663231213421817
ACH-000725,-0.3089606989236021
ACH-000732,-0.18108120024301716
ACH-000734,-0.25023718087596475
ACH-000735,-0.2365285079163304
ACH-000736,-0.1363463996950045
ACH-000738,-0.3385823268177474
ACH-000746,-0.1924142303623159
ACH-000747,-0.3116659906105799
ACH-000748,0.00045810746632043845
ACH-000753,-0.17848432450217486
ACH-000756,-0.11572182692981987
ACH-000757,-0.4177644306763087
ACH-000758,-0.3072997433323712
ACH-000760,-0.02215909084704869
ACH-000762,-0.0015427294655006331
ACH-000763,-0.20246647952788505
ACH-000764,-0.17168597349753792
ACH-000765,-0.18289031443082704
ACH-000766,-0.07042977618192565
ACH-000767,-0.2017147107699119
ACH-000768,-0.3863709004278524
ACH-000769,-0.2311668177023629
ACH-000770,-0.2408594366471316
ACH-000771,0.036723766277655716
ACH-000773,-0.16544349756733914
ACH-000776,-0.17910992150225688
ACH-000777,-0.10419101151542752
ACH-000778,-0.08325541063698258
ACH-000781,-0.06767381897626833
ACH-000782,-0.3777930455663038
ACH-000783,-0.10241579168252317
ACH-000784,0.027927352756513157
ACH-000785,-0.1325476604759874
ACH-000787,-0.20540221473935769
ACH-000788,-0.1179811948428857
ACH-000791,-0.14525721819021106
ACH-000792,-0.08502317028943154
ACH-000794,0.05238469167554484
ACH-000796,-0.3366148567381915
ACH-000798,-0.13264841486116558
ACH-000799,-0.2630092474049274
ACH-000800,-0.1137123384807895
ACH-000802,-0.2474451203311377
ACH-000804,-0.1609244768225315
ACH-000805,-0.09495970610297552
ACH-000809,-0.15102023887866098
ACH-000810,0.057082119163375585
ACH-000811,-0.09541539831206
ACH-000817,0.0855264291070905
ACH-000819,-0.2672027923992087
ACH-000820,0.02498376653087014
ACH-000821,-0.3178390247853516
ACH-000822,-0.2750233230451746
ACH-000823,-0.11434919651874885
ACH-000824,-0.10795372572366548
ACH-000827,-0.008410272378368399
ACH-000829,-0.042300306462118936
ACH-000831,-0.361737605840992
ACH-000832,-0.1525322216114512
ACH-000833,-0.08949202143634691
ACH-000834,-0.2257193482808192
ACH-000835,-0.06334149111712868
ACH-000836,0.16793940716013134
ACH-000837,-0.34376851876937103
ACH-000838,-0.18193177053924053
ACH-000839,-0.03697900570670717
ACH-000840,-0.3618443503007914
ACH-000841,-0.05193791513927173
ACH-000843,-0.3147449344007121
ACH-000846,-0.2682455755929246
ACH-000847,-0.0705144706609057
ACH-000848,-0.19166690690412136
ACH-000849,-0.13441373954419372
ACH-000851,-0.4503562475041749
ACH-000855,-0.1138266014039709
ACH-000856,-0.2420855409016065
ACH-000858,-0.5953313567253884
ACH-000859,-0.4066160347498754
ACH-000861,-0.2430486065972317
ACH-000862,-0.4494985321119532
ACH-000865,-0.2887519143158908
ACH-000866,-0.02651574936145449
ACH-000867,-0.09406665691803458
ACH-000869,-0.17556608190012415
ACH-000872,-0.19044744461355206
ACH-000873,-0.14770763199356665
ACH-000876,-0.14761507405420835
ACH-000878,-0.09003143592026477
ACH-000880,-0.4170257288297109
ACH-000881,-0.17163723180086474
ACH-000882,-0.18190356727711185
ACH-000884,-0.1994509415144266
ACH-000885,-0.20706904875261645
ACH-000887,-0.1677669413341539
ACH-000889,-0.35143813185830425
ACH-000896,-0.19903013307251213
ACH-000898,-0.15251539297964573
ACH-000900,-0.22902062230296616
ACH-000901,-0.131949654032766
ACH-000905,-0.3693704007707319
ACH-000906,-0.1290041053957235
ACH-000907,-0.17382437068798393
ACH-000910,-0.39600094049574336
ACH-000911,-0.2474225565105855
ACH-000912,0.014051949294112914
ACH-000913,-0.050548528490724776
ACH-000915,-0.14603048690846082
ACH-000916,-0.1550535136778124
ACH-000917,-0.1923202622989433
ACH-000920,-0.10729812488825316
ACH-000921,-0.3755306116224051
ACH-000924,-0.32458313891633395
ACH-000926,-0.11902917693880385
ACH-000928,-0.1600705520909903
ACH-000929,-0.15997363060205833
ACH-000932,-0.31746220053242025
ACH-000935,-0.15093279355513606
ACH-000936,-0.12044597171024875
ACH-000937,-0.6143874375755127
ACH-000938,-0.3091304308144021
ACH-000939,-0.06078647160017527
ACH-000941,-0.21207007501609695
ACH-000943,-0.5628207564303168
ACH-000946,-0.19579306227227591
ACH-000947,-0.2067446341950839
ACH-000948,-0.2805382985171529
ACH-000950,-0.1876012374499043
ACH-000953,0.0393418966039407
ACH-000954,-0.007003479343663758
ACH-000957,-0.4999938731170804
ACH-000958,-0.13829128712879152
ACH-000960,-0.15855368233179049
ACH-000963,-0.08830328074410856
ACH-000968,-0.4092560537376891
ACH-000969,-0.4040909866812908
ACH-000972,0.02336467195583428
ACH-000973,-0.08396263041827101
ACH-000974,-0.3079278558207534
ACH-000978,-0.3336826204958904
ACH-000984,-0.16848760236625865
ACH-000986,-0.3862010799772234
ACH-000988,0.035705739798359774
ACH-000993,0.03631259449661707
ACH-000994,-0.30728756938395885
ACH-000996,-0.02163738570730147
ACH-001001,-0.18704297989873375
ACH-001020,-0.02843993313848965
ACH-001028,-0.10052051678446183
ACH-001031,-0.05176246175804523
ACH-001038,-0.17822633732954896
ACH-001048,-0.21779087485270127
ACH-001050,0.07129813258269703
ACH-001053,-0.08034926933280187
ACH-001054,-0.2256602647664468
ACH-001061,-0.2984242329827217
ACH-001067,-0.18297434510955016
ACH-001075,-0.2004289691663488
ACH-001096,-0.18904855344511529
ACH-001111,-0.3767675874546914
ACH-001119,-0.2025926138616576
ACH-001128,-0.0855438059412424
ACH-001134,-0.04506143419570861
ACH-001151,-0.20392880119728934
ACH-001163,-0.1656541587807076
ACH-001164,-0.18089402697918416
ACH-001183,-0.057581652596367376
ACH-001192,0.005625182843351696
ACH-001193,-0.10637004458395699
ACH-001196,0.046538670310412485
ACH-001197,-0.3265325724661305
ACH-001205,-0.15510682778953067
ACH-001211,-0.013959411399357106
ACH-001212,-0.14233709966518387
ACH-001228,-0.019427322752513715
ACH-001232,-0.016121388752448975
ACH-001239,-0.27664147985064746
ACH-001270,-0.0817475475753969
ACH-001274,0.1412662823002122
ACH-001275,-0.16411746332161167
ACH-001277,-0.3839237503121348
ACH-001278,-0.30802996887594764
ACH-001280,-0.137748524391125
ACH-001283,0.05604650259791138
ACH-001289,-0.1900551610262182
ACH-001300,-0.11870598369358375
ACH-001301,-0.17497016976306828
ACH-001302,-0.16691919715222886
ACH-001306,-0.1664338616634475
ACH-001318,-0.2618330535526654
ACH-001322,-0.04316130497072952
ACH-001328,-0.14125031297055676
ACH-001332,-0.15666551671236045
ACH-001336,-0.2404747223688377
ACH-001346,-0.1316406905103252
ACH-001353,-0.045438325316438544
ACH-001354,-0.05200830443521328
ACH-001367,-0.37455149590526593
ACH-001368,-0.09599381666290313
ACH-001374,-0.2469981674217173
ACH-001377,-0.20175853724566925
ACH-001380,-0.32919249519310256
ACH-001391,-0.3340937450094515
ACH-001408,-0.15635449611927035
ACH-001430,-0.3467207843845605
ACH-001431,-0.4540780634595201
ACH-001450,-0.023929266746053852
ACH-001496,-0.05035151930774395
ACH-001500,-0.2027158789445739
ACH-001523,-0.16430962726850304
ACH-001532,-0.048161957739114435
ACH-001550,-0.3306524175195388
ACH-001552,-0.009324886407576529
ACH-001554,-0.2794670142242697
ACH-001654,-0.17825546870898354
ACH-001735,-0.17704028480099546
ACH-001736,-0.2253874035159815
ACH-001737,0.12823302970359818
ACH-001740,-0.3289690890445334
ACH-001745,-0.2454714738664757
ACH-001765,0.047403374971306776
