,GEM (2669)
ACH-000004,0.2589201238319868
ACH-000005,0.20813349799758832
ACH-000007,0.02164359318181204
ACH-000009,0.18659005621931807
ACH-000011,0.2205160505220804
ACH-000012,0.1350720494572522
ACH-000013,0.11706981793641863
ACH-000014,0.10451074433667812
ACH-000015,0.12077828704148948
ACH-000017,0.19106714940088854
ACH-000018,0.08879518579632355
ACH-000019,0.08772056105769756
ACH-000021,0.1054709103885852
ACH-000022,0.05391290160094818
ACH-000025,0.10252001971475323
ACH-000028,0.11225896662193403
ACH-000030,0.1700297027277512
ACH-000035,0.06336079676127035
ACH-000036,0.06368088688466854
ACH-000037,0.07939887730519253
ACH-000039,-0.01206839548758784
ACH-000040,0.04477820925728687
ACH-000041,0.019131968990766482
ACH-000042,0.12057359846133092
ACH-000045,0.018778044612126517
ACH-000047,0.09047889706620152
ACH-000052,0.0662701407521304
ACH-000053,0.07586469257045386
ACH-000054,0.2056176865084442
ACH-000055,-0.18911620979989371
ACH-000060,0.06083668183610937
ACH-000067,0.0670488603628559
ACH-000070,-0.1457832572822055
ACH-000075,0.20488709062671856
ACH-000078,0.029844114275324463
ACH-000082,0.09080292266126333
ACH-000085,0.33943159239927434
ACH-000086,0.1360177324537913
ACH-000087,0.03445703797172376
ACH-000092,0.1112944850303078
ACH-000095,0.17133592966106936
ACH-000097,0.07859782333246652
ACH-000098,0.04414015560426668
ACH-000099,0.0324544887858616
ACH-000108,0.11118698798813867
ACH-000113,0.22920644361559345
ACH-000116,0.14018648951061674
ACH-000118,0.11866297151724578
ACH-000120,0.042993837125667095
ACH-000123,0.19757821651639795
ACH-000127,0.07121418775047644
ACH-000128,0.07142964443060959
ACH-000132,0.17237921882021726
ACH-000133,0.07174610375381728
ACH-000137,0.11796563256010685
ACH-000138,0.2569345628288634
ACH-000142,0.1817734766956264
ACH-000143,0.14555100622297806
ACH-000146,0.06707420278270082
ACH-000148,0.1767957256346461
ACH-000150,0.0181916556672323
ACH-000152,0.008486064924016648
ACH-000153,0.2440355221926151
ACH-000159,0.12736086093296178
ACH-000160,0.11376394033374387
ACH-000163,0.09941257203465363
ACH-000167,0.1028727477752158
ACH-000168,-0.033389165486221915
ACH-000169,0.1127884172744548
ACH-000178,0.059384154528591276
ACH-000183,-0.08822439392408064
ACH-000188,0.15021757784846468
ACH-000189,0.12312731445387184
ACH-000190,0.14847656581705435
ACH-000198,0.05343160109528503
ACH-000203,0.1402117340392358
ACH-000204,-0.022503509252482325
ACH-000206,-0.002662992063178837
ACH-000207,-0.013351597549771523
ACH-000208,0.14802066984733184
ACH-000210,-0.08700891654611001
ACH-000211,0.1774203416585353
ACH-000215,0.0990867298586378
ACH-000221,0.06113138888127584
ACH-000222,0.24886370857921036
ACH-000223,0.0702342244866776
ACH-000226,0.15791172957942093
ACH-000227,-0.06314275678542168
ACH-000228,0.11233064898636473
ACH-000231,0.0797136356010148
ACH-000232,0.13720988426547895
ACH-000233,0.2942227587055265
ACH-000234,0.2317014798270283
ACH-000235,0.08549437588759326
ACH-000237,0.12504156363059973
ACH-000238,0.14646818933081987
ACH-000242,0.13926257492877706
ACH-000243,0.15198391627567964
ACH-000244,0.22602249786365206
ACH-000246,0.2290551822696884
ACH-000248,-0.12406134352855523
ACH-000250,0.057218459028249936
ACH-000251,0.10402141305458606
ACH-000252,0.19517346635207425
ACH-000253,-0.014236579037027332
ACH-000255,0.24222095519655776
ACH-000256,-0.02746210094206224
ACH-000257,0.041332399982784165
ACH-000258,0.00953197853809525
ACH-000259,0.1776016904175406
ACH-000260,0.21164145096786124
ACH-000261,0.3587714871901632
ACH-000262,0.006119024077575804
ACH-000263,0.19918706512383572
ACH-000264,0.037726163473611116
ACH-000265,0.14825122606755906
ACH-000266,0.13256434410245665
ACH-000272,0.1597994057133962
ACH-000274,0.11793418110124552
ACH-000277,-0.033077874096827116
ACH-000278,0.22460330490144897
ACH-000279,0.08064337197748879
ACH-000280,0.09724785927700484
ACH-000281,0.08634892809189065
ACH-000288,0.20784700622687388
ACH-000291,0.13467327631943893
ACH-000293,0.10912401308304613
ACH-000294,0.0782754040626597
ACH-000295,-0.16795273119369733
ACH-000296,0.22140221238922567
ACH-000302,0.08088160767363768
ACH-000304,0.2955693307934525
ACH-000307,0.06158173281134705
ACH-000308,0.06704049349352598
ACH-000310,-0.09753010577524822
ACH-000311,0.1961100102077801
ACH-000312,0.10558272640201204
ACH-000315,0.1763582972821652
ACH-000316,0.2890678869428145
ACH-000317,0.1863987683995165
ACH-000318,0.15780309631428688
ACH-000319,0.1658399122824645
ACH-000320,0.17527475271378315
ACH-000322,0.149245169874597
ACH-000323,0.08303691357070782
ACH-000324,0.12233830882936625
ACH-000329,0.1144757341012529
ACH-000330,0.15121010239532232
ACH-000331,0.12778884372511742
ACH-000332,0.17436095077444635
ACH-000334,0.2359112849979049
ACH-000335,0.11008103018018127
ACH-000336,0.24392911559558145
ACH-000337,0.1534823685915489
ACH-000338,0.11580285055037763
ACH-000339,0.0463149383502666
ACH-000341,0.179341267136176
