,PMF1 (11243)
ACH-000203,-0.8274622585724927
ACH-000204,-0.7899733220981917
ACH-000206,-1.0976479062158595
ACH-000207,-0.8970425473495623
ACH-000208,-0.8320910993296152
ACH-000210,-1.0832602802853428
ACH-000211,-0.90184278189977
ACH-000215,-0.911131234280809
ACH-000221,-1.07305779241955
ACH-000222,-0.98141424612128
ACH-000223,-0.935568522076138
ACH-000226,-0.9066236943180996
ACH-000227,-1.0096006912955664
ACH-000228,-1.2728170183439504
ACH-000231,-1.0054839261536272
ACH-000232,-0.8604805930480253
ACH-000233,-0.8702819382704019
ACH-000234,-0.8138130658837938
ACH-000235,-0.8449244060931118
ACH-000237,-0.987824060242672
ACH-000238,-1.053501121738208
ACH-000242,-0.7621698505309202
ACH-000243,-1.0014730511817458
ACH-000244,-0.9088582474628444
ACH-000246,-0.7778946981024675
ACH-000248,-0.8306944030506914
ACH-000250,-0.8595954726747328
ACH-000251,-1.2647976048853518
ACH-000252,-1.0071506318953354
ACH-000253,-0.9655542508305679
ACH-000255,-0.9254053896024564
ACH-000256,-0.8912000078234181
ACH-000257,-0.9785991041455836
ACH-000258,-0.7931919265644665
ACH-000259,-0.9807371569704596
ACH-000260,-0.8680357973501728
ACH-000261,-0.8295624711240809
ACH-000262,-0.7927442501719609
ACH-000263,-0.8391448578524002
ACH-000264,-1.179768788176196
ACH-000265,-0.8522450968081019
ACH-000266,-1.007750280603273
ACH-000272,-0.9376744482764704
ACH-000274,-0.6793800081700366
ACH-000277,-0.7993408772996679
ACH-000278,-0.8530751372963873
ACH-000279,-0.7021300775746003
ACH-000280,-0.9517584301907488
ACH-000281,-0.8884052725970571
ACH-000288,-0.8567832205934044
ACH-000291,-0.7795465276506222
ACH-000293,-0.9185211165188132
ACH-000294,-1.2478507035849042
ACH-000295,-0.8653516148492927
ACH-000296,-0.929015990755974
ACH-000302,-0.7881646505164269
ACH-000304,-0.8150208796929137
ACH-000307,-0.9362823364673994
ACH-000308,-0.9871467081768192
ACH-000310,-1.010312707966182
ACH-000311,-0.7643138930990105
ACH-000312,-0.9955285741648618
ACH-000315,-1.074774622901669
ACH-000316,-0.8448400302655447
ACH-000317,-0.8104794862528363
ACH-000318,-0.974616004348077
ACH-000319,-1.096708935360698
ACH-000320,-0.8277014393635849
ACH-000322,-0.8579080550215082
ACH-000323,-1.0645938813188702
ACH-000324,-0.9078538275512552
ACH-000329,-0.9392962443279824
ACH-000330,-0.8727902491800013
ACH-000331,-1.0091337263641489
ACH-000332,-0.9184420281062071
ACH-000334,-1.1305863694215836
ACH-000335,-0.8537797683997008
ACH-000336,-0.8120179308249835
ACH-000337,-0.9170890188976172
ACH-000338,-0.8296019524489644
ACH-000339,-0.9662821533128664
ACH-000341,-1.1228589754253857
ACH-000348,-1.0126705538922531
ACH-000350,-0.8356931716271107
ACH-000352,-0.8378154221446134
ACH-000356,-1.0607709547444244
ACH-000361,-0.9151502295074098
ACH-000362,-0.9703642785815764
ACH-000363,-1.0564542585996084
ACH-000364,-1.003214820211986
ACH-000365,-1.0292306664841933
ACH-000366,-0.8381903798772244
ACH-000368,-0.9862929762462662
ACH-000374,-0.9304085945869058
ACH-000375,-0.7516155855983017
ACH-000376,-0.9134255140236179
ACH-000381,-0.9037029118562498
ACH-000383,-0.7177935998184803
ACH-000387,-1.0343150033944892
ACH-000389,-0.7246901963412385
ACH-000390,-0.6453516870287727
ACH-000393,-0.8937912541270486
ACH-000395,-0.9830999233432136
ACH-000396,-0.8273954059266736
ACH-000397,-1.0689359614911798
ACH-000401,-0.923057650389174
ACH-000402,-0.7745057180954347
ACH-000403,-0.8938697586363878
ACH-000404,-0.6847153058372579
ACH-000406,-0.9229112659454509
ACH-000407,-0.7506259650634651
ACH-000408,-0.9093961104186548
ACH-000410,-1.0470255603482281
ACH-000411,-0.8770405245564147
ACH-000414,-0.7961108898736322
ACH-000415,-0.9957347035591014
ACH-000416,-0.9792507427940232
ACH-000420,-0.9578142183506764
ACH-000421,-1.1030656421399192
ACH-000424,-0.7760647957266318
ACH-000425,-0.9640237506122309
ACH-000426,-1.0814999524130071
ACH-000427,-0.8105673844190308
ACH-000433,-0.5633548022359403
ACH-000435,-0.8684566207312238
ACH-000436,-0.9503460573790284
ACH-000444,-0.9427899638534856
ACH-000445,-0.9156106432542472
ACH-000448,-0.8569531899057623
ACH-000450,-0.8401663498918783
ACH-000452,-0.9242359620512122
ACH-000454,-1.0224392287174429
ACH-000458,-1.0005870847549554
ACH-000459,-0.7873672679624948
ACH-000460,-0.9591259719416976
ACH-000461,-0.8769529793768523
ACH-000463,-0.8793154438589927
ACH-000464,-1.0261109649719142
ACH-000466,-0.7997767430361289
ACH-000467,-0.8922888222035706
ACH-000468,-0.8094127878138195
ACH-000469,-0.9368959442153004
ACH-000470,-1.0441822397420562
ACH-000471,-0.8605422096842122
ACH-000472,-0.9701667723150824
ACH-000473,-1.0537249108487658
ACH-000475,-0.8724067459630547
ACH-000476,-0.8500524293436733
ACH-000477,-0.909541578256024
ACH-000479,-0.7385162062952595
ACH-000480,-1.0061022478554285
ACH-000481,-1.1471750682941109
ACH-000483,-1.0071034621650907
ACH-000484,-0.9503757577309412
ACH-000485,-0.9851864729549572
ACH-000486,-0.8101952046830904
ACH-000487,-0.890751014061896
ACH-000488,-0.8653183373139983
ACH-000490,-1.0377309411301543
ACH-000491,-0.8622037826373921
ACH-000495,-0.8717426282040509
ACH-000496,-0.7878046656852218
ACH-000499,-1.0245406955906091
ACH-000500,-0.6662069565999655
ACH-000502,-0.9809950810248044
ACH-000503,-1.190028324047249
ACH-000505,-0.9497151298905824
ACH-000507,-0.9044446796660486
ACH-000510,-1.0408411451140056
ACH-000511,-0.9835575412714472
ACH-000512,-0.9104864598822192
ACH-000516,-0.9750303875769284
ACH-000517,-0.9232550297429596
ACH-000518,-1.0977037203872575
ACH-000520,-0.8739508153849141
ACH-000521,-0.9254959857318412
ACH-000522,-0.9010842184058538
ACH-000524,-0.7785453631704052
ACH-000527,-0.9044837787712621
ACH-000528,-0.8774848811685588
ACH-000537,-0.8107984708171464
ACH-000541,-0.7242703211483191
ACH-000542,-0.8304166167675573
ACH-000544,-0.9506731522359828
ACH-000545,-0.9309886078937571
ACH-000547,-0.7971774411952176
ACH-000548,-1.1423680660657491
ACH-000549,-0.9597546996804078
ACH-000550,-0.8717983923487848
ACH-000552,-1.0575001653119824
ACH-000556,-0.975230985113045
ACH-000557,-1.1437431329852399
ACH-000569,-0.958783154022144
ACH-000570,-0.7940855172011387
ACH-000571,-0.900165224173087
ACH-000573,-0.8979501829487022
ACH-000576,-1.02201432975014
ACH-000579,-0.736573310222415
ACH-000580,-0.7418684868642891
ACH-000584,-0.8761789424684685
ACH-000585,-1.029519897649383
ACH-000588,-0.8915808494822314
ACH-000589,-0.884073698676755
ACH-000591,-0.7023634782046604
ACH-000593,-0.9121080861129836
ACH-000600,-0.7777981340346012
ACH-000601,-0.8767897638662528
ACH-000605,-1.0273143164681222
ACH-000606,-1.0932814181282418
ACH-000608,-1.0071349199986623
ACH-000614,-1.0535471652603052
ACH-000616,-0.9653667662670478
ACH-000618,-0.9738412860070698
ACH-000619,-0.9651046032046552
ACH-000620,-0.835758853973414
ACH-000621,-0.91477028000565
ACH-000622,-1.083255109332486
ACH-000623,-1.0338412222734248
ACH-000624,-0.9382912529178348
ACH-000627,-0.7240295092833575
ACH-000630,-0.936545361248707
ACH-000631,-0.8148982190508403
ACH-000632,-0.9447267019099548
ACH-000633,-0.5891139765482964
ACH-000637,-0.7278441971782279
ACH-000638,-0.9138670058447598
ACH-000646,-0.8088655491088619
ACH-000647,-0.7143551114819078
ACH-000648,-0.7207251632534487
ACH-000649,-0.7708653926727301
ACH-000651,-1.0346614615705934
ACH-000652,-0.8260488361488005
ACH-000653,-0.8665531589304586
ACH-000657,-0.8230163891378641
ACH-000658,-0.984634327888072
ACH-000661,-0.9906452445453402
ACH-000662,-0.9742540468599636
ACH-000663,-0.9762659444012884
ACH-000665,-0.994348342046265
ACH-000671,-0.7542165555609344
ACH-000672,-1.0188226723899576
ACH-000673,-1.0898206417171163
ACH-000676,-0.7842426095188796
ACH-000677,-0.5884271693606635
ACH-000681,-0.7978593710845634
ACH-000683,-0.9711476553782722
ACH-000684,-0.7756401431834409
ACH-000688,-0.9906929301642508
ACH-000693,-0.8816115799698706
ACH-000694,-0.9189189219269662
ACH-000695,-1.1839347481827172
ACH-000696,-1.0633311731918684
ACH-000697,-0.9050460429200268
ACH-000699,-1.0011022906698246
ACH-000701,-0.7980633067531865
ACH-000706,-0.8849979450735178
ACH-000711,-1.0008341186955363
ACH-000713,-1.0306318546621027
ACH-000714,-0.7590796117990469
ACH-000718,-0.9127381297659336
ACH-000720,-1.0198317519957227
ACH-000721,-0.9239021566855306
ACH-000724,-0.908016653847298
ACH-000725,-0.7662708853452154
ACH-000732,-0.8452362468005123
ACH-000734,-0.6526355111653128
ACH-000735,-1.0311312732243672
ACH-000736,-1.0653187573360658
ACH-000738,-1.0131205022788254
ACH-000746,-0.9673766847155302
ACH-000747,-1.0084887353192857
ACH-000748,-1.1629552739394495
ACH-000753,-0.9699974763797192
ACH-000756,-0.7542444984975111
ACH-000757,-0.9865567158145836
ACH-000758,-1.0263313756865184
ACH-000760,-0.9296045159056324
ACH-000762,-0.8841274707165919
ACH-000763,-0.9090770887081284
ACH-000764,-0.946983782824938
ACH-000765,-1.1317589970026103
ACH-000766,-1.045228224663735
ACH-000767,-0.8776915853101501
ACH-000768,-0.9026044308898349
ACH-000769,-0.8132619976346948
ACH-000770,-1.0096476485610797
ACH-000771,-0.9111716576970752
ACH-000773,-0.7880144219122999
ACH-000776,-0.6831599167823921
ACH-000777,-0.7789902696660149
ACH-000778,-1.0196160512877286
ACH-000781,-1.010371403055891
ACH-000782,-1.0154427364351368
ACH-000783,-0.788258774372365
ACH-000784,-0.9580690676710616
ACH-000785,-1.0725542073386978
ACH-000787,-0.9090189170484084
ACH-000788,-0.8861146436555293
ACH-000791,-0.9384875665124024
ACH-000792,-0.9849920496660369
ACH-000794,-0.715095548836218
ACH-000796,-0.828252573634965
ACH-000798,-0.9845688690974532
ACH-000799,-0.7344039193351195
ACH-000800,-0.8690024447634936
ACH-000802,-1.0721433382070726
ACH-000804,-0.8549917162989215
ACH-000805,-0.8229287080337663
ACH-000809,-0.7920298484739158
ACH-000810,-1.216164895093104
ACH-000811,-1.0242351040281596
ACH-000817,-0.9827509973648412
ACH-000819,-1.0662537137945574
ACH-000820,-1.0232543391210218
ACH-000821,-1.1910602282349545
ACH-000822,-1.080105003456619
ACH-000823,-0.9809136602071036
ACH-000824,-0.8878194029235144
ACH-000827,-0.7928512037881469
ACH-000829,-0.7940884142107755
ACH-000831,-0.9922047458340992
ACH-000832,-1.0266978767414427
ACH-000833,-1.051198681750203
ACH-000834,-0.9649790833917888
ACH-000835,-1.0096289335311386
ACH-000836,-0.8704179952643504
ACH-000837,-0.9057174555292914
ACH-000838,-0.8728590221837843
ACH-000839,-0.7779427321572671
ACH-000840,-0.7980954554751502
ACH-000841,-0.7538061005466264
ACH-000843,-0.8450216287827477
ACH-000846,-0.9771814955340477
ACH-000847,-0.8260887342367793
ACH-000848,-0.9613692987515584
ACH-000849,-0.811150326462989
ACH-000851,-0.7106498809674374
ACH-000855,-1.0390564001116882
ACH-000856,-0.9599158927609118
ACH-000858,-0.9092271196887156
ACH-000859,-0.8149424630981189
ACH-000861,-0.9213317525529578
ACH-000862,-1.1817167015685612
ACH-000865,-0.8482621569785443
ACH-000866,-0.9487519334233592
ACH-000867,-0.8462404725964554
ACH-000869,-0.9505766243303612
ACH-000872,-0.7981684625683161
ACH-000873,-1.035307734830612
ACH-000876,-0.8600881690103109
ACH-000878,-0.8927997758073613
ACH-000880,-0.8057451877892547
ACH-000881,-1.0777869298376
ACH-000882,-0.7855202152468422
ACH-000884,-0.9765705293113804
ACH-000885,-1.0062483235641595
ACH-000887,-0.8716377190106077
ACH-000889,-0.9446197254883688
ACH-000896,-0.906669243667175
ACH-000898,-1.0933830850841673
ACH-000900,-0.8723052932586771
ACH-000901,-0.929456398316778
ACH-000905,-1.00976143351987
ACH-000906,-0.7623618224914361
ACH-000907,-0.7962193691024798
ACH-000910,-0.7707026822394623
ACH-000911,-0.7704574013045759
ACH-000912,-0.9062676164810712
ACH-000913,-0.9148560660196364
ACH-000915,-1.0385692427274116
ACH-000916,-0.7965228349443392
ACH-000917,-0.9277411017606616
ACH-000920,-1.0443525094380774
ACH-000921,-0.9826252669383416
ACH-000924,-0.8647482720923336
ACH-000926,-0.9321731887147896
ACH-000928,-0.7900134649395137
ACH-000929,-0.9794163709423649
ACH-000932,-0.7625809817051802
ACH-000935,-0.8177325783494913
ACH-000936,-0.8631322218694149
ACH-000937,-0.8654904710956688
ACH-000938,-0.7243860349160774
ACH-000939,-0.8953281776084172
ACH-000941,-0.9951822396087096
ACH-000943,-1.0920284942699228
ACH-000946,-0.9890400444943388
ACH-000947,-0.9272830382895804
ACH-000948,-1.0790804940818854
ACH-000950,-0.9830500093009434
ACH-000953,-0.6377274242553139
ACH-000954,-0.861616694981115
ACH-000957,-0.8373218624548493
ACH-000958,-1.0006502761647038
ACH-000960,-0.7662652609657471
ACH-000963,-0.6811387078056097
ACH-000968,-1.0455326676992651
ACH-000969,-1.0308459497528308
ACH-000972,-0.7763774582837374
ACH-000973,-0.8963905083188247
ACH-000974,-0.991055992123098
ACH-000978,-0.7373461167689264
ACH-000984,-0.9699174314899192
ACH-000986,-0.9078590702986372
ACH-000988,-1.127239737396506
ACH-000993,-0.7079344997786357
ACH-000994,-0.9011954456489052
ACH-000996,-0.9960497699790201
ACH-001001,-0.8905072607029875
ACH-001020,-0.8662832394672794
ACH-001028,-0.7046295763164601
ACH-001031,-0.8560974621422927
ACH-001038,-0.6980897580060391
ACH-001048,-1.0220884080668755
ACH-001050,-0.9777203028561036
ACH-001053,-0.9145012141910313
ACH-001054,-0.9301385587554698
ACH-001061,-0.9957977448065656
ACH-001067,-0.8465522139828131
ACH-001075,-0.9209013082085392
ACH-001096,-1.0075524834318548
ACH-001111,-0.7574105042139975
ACH-001119,-0.8656463695827289
ACH-001128,-0.4529370322866721
ACH-001134,-0.903996875450766
ACH-001151,-0.9060225002886596
ACH-001163,-0.9299844589432305
ACH-001164,-0.9010500708596182
ACH-001183,-0.9075685074273856
ACH-001192,-1.1372288413414984
ACH-001193,-0.9799418351889856
ACH-001196,-0.9103129938835348
ACH-001197,-0.9358514630592903
ACH-001205,-0.6519305954585184
ACH-001211,-0.8387439019410828
ACH-001212,-0.6878012567101887
ACH-001228,-0.8452006032596739
ACH-001232,-0.8450728874785853
ACH-001239,-0.8702836100568827
ACH-001270,-0.8231690455221122
ACH-001274,-0.6324737156111566
ACH-001275,-1.070359182619134
ACH-001277,-0.9002637147741133
ACH-001278,-0.6439567478435924
ACH-001280,-0.9617384350079712
ACH-001283,-1.178841896284038
ACH-001289,-0.9974052175788658
ACH-001300,-1.0995950333180329
ACH-001301,-0.9693450487934948
ACH-001302,-1.1111538065366189
ACH-001306,-0.9748286995035704
ACH-001318,-1.0067740052808072
ACH-001322,-0.9216228829608654
ACH-001328,-0.911534945560132
ACH-001332,-1.2553561140702705
ACH-001336,-0.9127512807960412
ACH-001346,-0.9026134194120194
ACH-001353,-0.932047082990033
ACH-001354,-0.8076533617780035
ACH-001367,-1.0024717921844837
ACH-001368,-0.8754871600123698
ACH-001374,-0.9297895722202184
ACH-001377,-0.8706030412520775
ACH-001380,-0.7195005930456195
ACH-001391,-0.9308685331931555
ACH-001408,-0.9855159786748684
ACH-001430,-0.947443756632952
ACH-001431,-1.0866283177777858
ACH-001450,-1.0289256726258342
ACH-001496,-0.8498273651434962
ACH-001500,-0.8263013399836185
ACH-001523,-0.9155934112086191
ACH-001532,-0.8833154130197108
ACH-001550,-0.9382025758767522
ACH-001552,-0.7952029790351285
ACH-001554,-0.8756082388229682
ACH-001654,-0.9887649356136541
ACH-001735,-1.0343420896716962
ACH-001736,-0.9296956140673356
ACH-001737,-1.3584058182310308
ACH-001740,-0.9991836093914284
ACH-001745,-0.8562828590850311
ACH-001765,-0.8103184688982165
