,TRUB2 (26995)
ACH-000315,-0.3540712389034177
ACH-000316,-0.40243420102541183
ACH-000317,-0.41834102252898026
ACH-000318,-0.3355327228035712
ACH-000319,-0.2328147498187436
ACH-000320,-0.1812634335294849
ACH-000322,-0.16948967448429278
ACH-000323,-0.3095412477689699
ACH-000324,-0.25281398027420754
ACH-000329,-0.2737095931300199
ACH-000330,-0.3753222630227045
ACH-000331,-0.03015635398377839
ACH-000332,-0.025930030452469853
ACH-000334,-0.33946648393476225
ACH-000335,-0.2584392144031623
ACH-000336,-0.26512926461456365
ACH-000337,-0.2268259227319038
ACH-000338,0.08398425566996258
ACH-000339,-0.2236761814587823
ACH-000341,-0.2578848642289167
ACH-000348,-0.28504190547358865
ACH-000350,-0.30935327165366144
ACH-000352,-0.2399824603934053
ACH-000356,-0.2441639352402709
ACH-000361,-0.252525612302342
ACH-000362,-0.1308732600069892
ACH-000363,-0.15614268202530546
ACH-000364,-0.3609444763408651
ACH-000365,-0.3524740495915857
ACH-000366,-0.09890003382755284
ACH-000368,-0.12622993281289752
ACH-000374,-0.5658854786073989
ACH-000375,-0.2550491290323863
ACH-000376,-0.5537649626941765
ACH-000381,-0.25791241310953605
ACH-000383,-0.2314680538159528
ACH-000387,-0.4427991318307831
ACH-000389,-0.038792859325527895
ACH-000390,-0.24406139060620602
ACH-000393,-0.16888696959097424
ACH-000395,-0.1855901075578672
ACH-000396,-0.1390142589822908
ACH-000397,-0.019978967786628558
ACH-000401,-0.3328513599845884
ACH-000402,-0.08395594874695084
ACH-000403,-0.12088714953888495
ACH-000404,-0.6322536590031241
ACH-000406,-0.5025066461973368
ACH-000407,-0.27794686913627403
ACH-000408,-0.4090021111087107
ACH-000410,-0.2489130410849955
ACH-000411,-0.021919081991009014
ACH-000414,-0.2164622847615336
ACH-000415,-0.2318103047253436
ACH-000416,-0.2113378490182879
ACH-000420,-0.3934393213573543
ACH-000421,-0.13767170261396722
ACH-000424,-0.22271378233587127
ACH-000425,-0.16799281949134048
ACH-000426,-0.013248847950044598
ACH-000427,-0.3359667586191952
ACH-000433,-0.2943294169710856
ACH-000435,-0.2404764663101596
ACH-000436,-0.020070432510309804
ACH-000444,-0.4345518664307041
ACH-000445,-0.3355860808936317
ACH-000448,-0.1314902708804307
ACH-000450,-0.532074128951571
ACH-000452,-0.18467529680061787
ACH-000454,-0.5440272015076715
ACH-000458,-0.480018121107032
ACH-000459,-0.4899834776612552
ACH-000460,-0.32073286071663765
ACH-000461,-0.3935742535928606
ACH-000463,-0.08303290712829046
ACH-000464,-0.2613975282981585
ACH-000466,-0.2261844445646061
ACH-000467,-0.3953009742916622
ACH-000468,-0.3640891805863522
ACH-000469,-0.3484356362754191
ACH-000470,-0.2020192437101672
ACH-000471,-0.18688954208585185
ACH-000472,-0.20659561038585408
ACH-000473,-0.3283967657691669
ACH-000475,-0.3520861201742986
ACH-000476,-0.4866055177724511
ACH-000477,-0.2757063933881142
ACH-000479,-0.5779128884898599
ACH-000480,-0.3660616051743069
ACH-000481,-0.2445721276726554
ACH-000483,-0.4746631982638251
ACH-000484,-0.1696788838343055
ACH-000485,-0.00041687586251927164
ACH-000486,-0.21893170794334696
ACH-000487,-0.4674753132146662
ACH-000488,-0.4955724449662084
ACH-000490,-0.27537360367632546
ACH-000491,-0.408649140047064
ACH-000495,-0.2783854760093385
ACH-000496,-0.043379644700606346
ACH-000499,-0.43396838394353937
ACH-000500,-0.32852761017672405
ACH-000502,-0.2157049038347504
ACH-000503,-0.4095923996299666
ACH-000505,-0.12048724854642374
ACH-000507,-0.23382620822322844
ACH-000510,-0.33143771056552124
ACH-000511,-0.11089874055524164
ACH-000512,-0.20689990405992614
ACH-000516,-0.253210755697623
ACH-000517,-0.1042846279496404
ACH-000518,-0.305806540419688
ACH-000520,-0.03776426397913237
ACH-000521,-0.3422269496890412
ACH-000522,-0.4507581158122985
ACH-000524,-0.2033106584887504
ACH-000527,-0.4274185146873405
ACH-000528,-0.4626214088251706
ACH-000537,-0.3914822159289278
ACH-000541,-0.3672933717216734
ACH-000542,-0.20984215766855904
ACH-000544,-0.4190575379536926
ACH-000545,-0.3522447781535661
ACH-000547,-0.3205430088828565
ACH-000548,-0.2286760453554711
ACH-000549,-0.3852980598914371
ACH-000550,-0.2198854884411273
ACH-000552,-0.4096703594606518
ACH-000556,-0.2772256433803585
ACH-000557,-0.14866411539669588
ACH-000569,-0.06956649557090286
ACH-000570,-0.4645723504257227
ACH-000571,-0.12982817954420742
ACH-000573,-0.13435427284514126
ACH-000576,-0.08965797597267848
ACH-000579,-0.7178729511967555
ACH-000580,-0.18805304047613675
ACH-000584,-0.3242472470196481
ACH-000585,-0.0606910742521276
ACH-000588,-0.3492055160749627
ACH-000589,-0.6813197166975544
ACH-000591,-0.1830046114367549
ACH-000593,-0.24130227208322416
ACH-000600,-0.2808197826819174
ACH-000601,-0.39874605729195817
ACH-000605,-0.3858567897686935
ACH-000606,-0.19095025214110986
ACH-000608,-0.3010531070850177
ACH-000614,-0.39343537564909775
ACH-000616,-0.1529998909446302
ACH-000618,-0.4694389872583539
ACH-000619,-0.16151197890480892
ACH-000620,-0.12700784233371945
ACH-000621,-0.11724320294216227
ACH-000622,-0.2857831604290252
ACH-000623,-0.25724871985533776
ACH-000624,-0.06608432045230657
ACH-000627,-0.14515644138760914
ACH-000630,-0.42424007774153694
ACH-000631,-0.4752384835695492
ACH-000632,-0.2475709821146811
ACH-000633,-0.810326984734048
ACH-000637,-0.4223771603427036
ACH-000638,-0.24829923151198016
ACH-000646,-0.3448313717553009
ACH-000647,-0.2918068605763183
ACH-000648,-0.34556920191303553
ACH-000649,-0.18252588745428647
ACH-000651,-0.5841317352730507
ACH-000652,-0.26473092535211346
ACH-000653,-0.3390910898687713
ACH-000657,-0.21256079296158628
ACH-000658,-0.2174556235478796
ACH-000661,-0.1159353030823556
ACH-000662,-0.3114636792978305
ACH-000663,-0.3293157008515318
ACH-000665,-0.19913427859263927
ACH-000671,-0.3995916777539552
ACH-000672,-0.387655583382964
ACH-000673,-0.07869911056563914
ACH-000676,-0.5839347178156561
ACH-000677,-0.5219356329358987
ACH-000681,-0.3403917946268101
ACH-000683,-0.3368523763749182
ACH-000684,-0.08684250340126796
ACH-000688,-0.2864377711447447
ACH-000693,-0.3801715765811385
ACH-000694,-0.4356961028594383
ACH-000695,-0.2859269026254604
ACH-000696,-0.2969787792732889
ACH-000697,-0.5037436955500237
ACH-000699,-0.19174609554051855
ACH-000701,-0.5269948301042726
ACH-000706,-0.5954422629190039
ACH-000711,-0.3248725376061493
ACH-000713,-0.25307432290422543
ACH-000714,-0.0037203879045662313
ACH-000718,-0.2899566338517253
ACH-000720,-0.3520004502613343
ACH-000721,-0.3136572320053748
ACH-000724,-0.3258168243691485
ACH-000725,-0.33327118237214115
ACH-000732,-0.3874120914420812
ACH-000734,-0.38845988489740746
ACH-000735,-0.18521796901250429
ACH-000736,-0.2810497104478654
ACH-000738,-0.7065295704569705
ACH-000746,-0.4395858114319172
ACH-000747,-0.6011838325819853
ACH-000748,-0.07443444174390366
ACH-000753,-0.3465738895776073
ACH-000756,-0.1966810397228083
ACH-000757,-0.6287347719582534
ACH-000758,-0.3940617757003213
ACH-000760,-0.4225150083740783
ACH-000762,-0.4674285446164314
ACH-000763,-0.3054683065629881
ACH-000764,-0.17751652439066262
ACH-000765,-0.3991023392046322
ACH-000766,-0.021370519474299632
ACH-000767,-0.3435730854481209
ACH-000768,-0.2389338406781881
ACH-000769,-0.352628596951748
ACH-000770,-0.2378634726644211
ACH-000771,-0.35805921659824336
ACH-000773,-0.06181195839026597
ACH-000776,-0.275669057461473
ACH-000777,-0.31264886406559983
ACH-000778,-0.15539926203609125
ACH-000781,-0.274703141941591
ACH-000782,-0.5388842182182485
ACH-000783,-0.08583820056927452
ACH-000784,-0.4835351534153046
ACH-000785,-0.17876338254732324
ACH-000787,-0.23918077951538966
ACH-000788,-0.17563939830658196
ACH-000791,-0.17998546388016476
ACH-000792,-0.10496943378196352
ACH-000794,-0.09451877268529953
ACH-000796,-0.17548721354949706
ACH-000798,-0.2499169997383288
ACH-000799,-0.10347257850075432
ACH-000800,-0.4178086240985279
ACH-000802,-0.3737439597364333
ACH-000804,-0.2324698678943829
ACH-000805,-0.35198771082301755
ACH-000809,-0.456436336793047
ACH-000810,-0.4007387631148822
ACH-000811,-0.12511784916475616
ACH-000817,-0.16434088806347946
ACH-000819,-0.3155373126915429
ACH-000820,-0.4823789534322653
ACH-000821,-0.360420344412993
ACH-000822,-0.2624113849940082
ACH-000823,-0.34541004896765004
ACH-000824,-0.15345793698978932
ACH-000827,-0.022960233290840085
ACH-000829,-0.11975145058367065
ACH-000831,-0.4984426590383795
ACH-000832,-0.2678069916163736
ACH-000833,-0.533956418193428
ACH-000834,-0.45207699162910603
ACH-000835,-0.503033951424671
ACH-000836,-0.32162686282482955
ACH-000837,-0.3623223446985154
ACH-000838,-0.22276240405343625
ACH-000839,-0.3601033369096988
ACH-000840,-0.3870851211444113
ACH-000841,-0.3176451695184013
ACH-000843,-0.2464808105329193
ACH-000846,-0.4536632791314794
ACH-000847,-0.4968400180674778
ACH-000848,-0.4022933443170549
ACH-000849,-0.3995049773541939
ACH-000851,-0.6027877391588725
ACH-000855,-0.4974776934551645
ACH-000856,-0.3600529707946557
ACH-000858,-0.6760351332308145
ACH-000859,-0.20111777392815455
ACH-000861,-0.4167517778404124
ACH-000862,-0.3974373567039413
ACH-000865,-0.4490885779838403
ACH-000866,-0.27718729426230315
ACH-000867,-0.0925583014132471
ACH-000869,-0.34787256431692903
ACH-000872,-0.5044887162940564
ACH-000873,-0.7000843392105222
ACH-000876,-0.5579607576685228
ACH-000878,-0.5414339192184262
ACH-000880,0.013266663271784563
ACH-000881,-0.2688325337137619
ACH-000882,-0.4882497651324944
ACH-000884,-0.3787231335604324
ACH-000885,-0.5622322612023438
ACH-000887,-0.4121482109343637
ACH-000889,-0.5291424104101367
ACH-000896,-0.287296350381743
ACH-000898,-0.2747654037197157
ACH-000900,-0.4716823791819754
ACH-000901,-0.22382718180822514
ACH-000905,-0.18105420457751295
ACH-000906,-0.2600054236403384
ACH-000907,-0.4271681756780927
ACH-000910,-0.2895672356060854
ACH-000911,-0.16470179536998875
ACH-000912,-0.24244393733573316
ACH-000913,-0.5053998083748472
ACH-000915,-0.5868387296969279
ACH-000916,-0.17393019072447136
ACH-000917,-0.1941903226570462
ACH-000920,-0.4689105583562586
ACH-000921,-0.34818204571750866
ACH-000924,-0.4919045064278231
ACH-000926,-0.2605171668539158
ACH-000928,-0.30624245323631005
ACH-000929,-0.4012597158569336
ACH-000932,-0.4212669853501278
ACH-000935,-0.2566318474263641
ACH-000936,-0.31426048561105513
ACH-000937,-0.3917092691258247
ACH-000938,-0.5683397384881955
ACH-000939,-0.4722243396919069
ACH-000941,-0.4478739576590702
ACH-000943,-0.30672516591028953
ACH-000946,-0.2324625413301605
ACH-000947,-0.4840631904741445
ACH-000948,-0.3291372503370395
ACH-000950,-0.5407292771367744
ACH-000953,-0.16639505951141226
ACH-000954,-0.4221438336358874
ACH-000957,-0.26406556058329883
ACH-000958,-0.2412924905023056
ACH-000960,-0.13830989961881374
ACH-000963,-0.12430749004656098
ACH-000968,-0.3007882149395004
ACH-000969,-0.6447890610903617
ACH-000972,-0.040774456538530436
ACH-000973,-0.3532625881841806
ACH-000974,-0.2719405213849692
ACH-000978,-0.20122061789240886
ACH-000984,-0.428926880375264
ACH-000986,-0.2473290000000761
ACH-000988,-0.11249044350434932
ACH-000993,-0.18960177921349727
ACH-000994,-0.5698467653588289
ACH-000996,-0.3014045304710317
ACH-001001,-0.5205793549016869
ACH-001020,-0.4682503707225392
ACH-001028,-0.4833912258737209
ACH-001031,-0.33318829571804753
ACH-001038,-0.5170713184984184
ACH-001048,-0.33775370122425546
ACH-001050,0.01683649370007698
ACH-001053,-0.33199123088145194
ACH-001054,-0.3908972645130541
ACH-001061,-0.4340306056970111
ACH-001067,-0.14195934025531914
ACH-001075,-0.11552416456267425
ACH-001096,-0.36005099513461536
ACH-001111,-0.3278698788292048
ACH-001119,-0.2762040540015273
ACH-001128,-0.02197546921232026
ACH-001134,-0.12673704511230846
ACH-001151,-0.0712901254846736
ACH-001163,-0.4846524442224882
ACH-001164,-0.40698243106625176
ACH-001183,-0.3782370246534239
ACH-001192,-0.3238936664245366
ACH-001193,-0.1484017772883251
ACH-001196,-0.1586493759173994
ACH-001197,-0.22955588117582584
ACH-001205,-0.3723714403026544
ACH-001211,-0.030877632758467576
ACH-001212,-0.23720357262788416
ACH-001228,-0.18872570229028274
ACH-001232,-0.29915870484963963
ACH-001239,-0.3486830519612769
ACH-001270,-0.4463262866878479
ACH-001274,-0.10598642589664953
ACH-001275,-0.492205911724074
ACH-001277,-0.5322338773215698
ACH-001278,-0.3390689567119238
ACH-001280,-0.37603666746506975
ACH-001283,-0.3502097222851123
ACH-001289,-0.204767776838296
ACH-001300,-0.2437109640007105
ACH-001301,-0.2269303065049562
ACH-001302,0.004691777606719638
ACH-001306,-0.21743241642518435
ACH-001318,-0.5342314329552024
ACH-001322,-0.5632338853910998
ACH-001328,-0.33298693481325825
ACH-001332,-0.27363644366384066
ACH-001336,-0.30266474970999063
ACH-001346,-0.2936584864450304
ACH-001353,-0.07762194698866881
ACH-001354,-0.3852240713162339
ACH-001367,-0.7305257640200408
ACH-001368,-0.2830742817296587
ACH-001374,-0.4310711910921037
ACH-001377,-0.42535304774593213
ACH-001380,-0.4901107090732438
ACH-001391,-0.09882251019678424
ACH-001408,-0.2244584228336422
ACH-001430,-0.09153871598885437
ACH-001431,-0.23664881568915866
ACH-001450,-0.663846659967438
ACH-001496,-0.08448117672548207
ACH-001500,-0.4254860122574853
ACH-001523,-0.4091713617859207
ACH-001532,-0.31252839787839753
ACH-001550,-0.3967628480788935
ACH-001552,-0.17327367541451116
ACH-001554,-0.27364526808310485
ACH-001654,-0.2263067882322213
ACH-001735,0.01602035269291541
ACH-001736,-0.3848289881716656
ACH-001737,-0.03827516803199252
ACH-001740,-0.1611714833596611
ACH-001745,-0.17923888674572375
ACH-001765,-0.27063869363728604
