,CCT8 (10694)
ACH-000004,-0.4879719106831984
ACH-000005,-0.7069111359929816
ACH-000007,-0.6390195770823001
ACH-000009,-0.8629753315966685
ACH-000011,-0.7035292498243546
ACH-000012,-0.8819770594624502
ACH-000013,-0.5972707395611103
ACH-000014,-0.6890028525728501
ACH-000015,-0.6388005675293578
ACH-000017,-0.8779062524319132
ACH-000018,-0.8497810181351956
ACH-000019,-0.8410127117900715
ACH-000021,-0.5938353372139501
ACH-000022,-0.6157272709247696
ACH-000025,-0.9158790675355468
ACH-000028,-0.882407416686153
ACH-000030,-0.9416900755395964
ACH-000035,-0.6266932108079231
ACH-000036,-0.7864609374436506
ACH-000037,-0.5427806279187847
ACH-000039,-0.7223848494935318
ACH-000040,-1.063355151017953
ACH-000041,-0.5942751898103954
ACH-000042,-0.6960006549979502
ACH-000045,-0.6681580717481928
ACH-000047,-0.6445418860571209
ACH-000052,-0.832227356646952
ACH-000053,-0.8348933703904101
ACH-000054,-0.8057216342403034
ACH-000055,-0.895765890308842
ACH-000060,-1.0021195626616746
ACH-000067,-0.8360115403347111
ACH-000070,-0.6697157904157215
ACH-000075,-0.6320716748264272
ACH-000078,-0.6403599319894682
ACH-000082,-0.8847528423129309
ACH-000085,-0.900431789324047
ACH-000086,-0.92011106118547
ACH-000087,-0.7619019146958244
ACH-000092,-0.9639037788969872
ACH-000095,-0.7665603975211952
ACH-000097,-0.6399570686993445
ACH-000098,-0.8157428848482099
ACH-000099,-0.5019393706850227
ACH-000108,-0.687174366268637
ACH-000113,-0.7134734457593154
ACH-000116,-0.7375087931849686
ACH-000118,-0.5935030509700769
ACH-000120,-0.6508931010891492
ACH-000123,-0.8686810771932404
ACH-000127,-0.7754045263823723
ACH-000128,-0.9040607677483176
ACH-000132,-0.7693620260848235
ACH-000133,-0.6831623433898767
ACH-000137,-0.8544247248263072
ACH-000138,-0.6232636950027907
ACH-000142,-0.8652749993503074
ACH-000143,-0.5205552729591699
ACH-000146,-0.7350500806203696
ACH-000148,-0.7289444814100318
ACH-000150,-0.8998187633997141
ACH-000152,-0.9241153138587956
ACH-000153,-0.8534926784647227
ACH-000159,-0.7160411921161873
ACH-000160,-0.9850638221275638
ACH-000163,-0.7466708905208725
ACH-000167,-0.9986364062796386
ACH-000168,-1.0066023109698403
ACH-000169,-0.6603678416754197
ACH-000178,-0.6258851812327548
ACH-000183,-0.6879668191315855
ACH-000188,-0.8896678903823811
ACH-000189,-0.8416512286924852
ACH-000190,-1.055263346686843
ACH-000198,-0.9563154337071552
ACH-000203,-0.7412241537993887
ACH-000204,-0.6746790741962615
ACH-000206,-0.7561881368400504
ACH-000207,-0.9248742826418404
ACH-000208,-0.6156902746399409
ACH-000210,-0.8706528256578492
ACH-000211,-0.9218981667092886
ACH-000215,-0.8269000224475486
ACH-000221,-0.6525353712959991
ACH-000222,-0.6863125944300768
ACH-000223,-0.6876713133284663
ACH-000226,-0.8385972165687189
ACH-000227,-0.687673440802743
ACH-000228,-0.6887525313192019
ACH-000231,-0.9612269794005109
ACH-000232,-0.8868602713556305
ACH-000233,-0.7823484965849852
ACH-000234,-0.6379088367075724
ACH-000235,-0.7038815391284566
ACH-000237,-0.7535704843518628
ACH-000238,-0.8154681834093535
ACH-000242,-0.6008787411671829
ACH-000243,-0.7189892877148154
ACH-000244,-0.8886570200810743
ACH-000246,-0.6250269962865479
ACH-000248,-0.668576374741905
ACH-000250,-0.9108553630160998
ACH-000251,-0.9306550585675536
ACH-000252,-0.9733529336641252
ACH-000253,-0.4733329203458417
ACH-000255,-1.037236873388702
ACH-000256,-0.5796321281772612
ACH-000257,-0.3306973117195269
ACH-000258,-0.7519472817392692
ACH-000259,-0.5821062441788082
ACH-000260,-0.8335201513844513
ACH-000261,-0.9489936894909358
ACH-000262,-0.7162248974304931
ACH-000263,-0.7589876246852264
ACH-000264,-0.8138761327332458
ACH-000265,-0.7560217016052233
ACH-000266,-0.7033262849547026
ACH-000272,-0.9332377521188656
ACH-000274,-0.8106308520926426
ACH-000277,-0.7189804380434848
ACH-000278,-0.4577944235089631
ACH-000279,-0.6832172377812669
ACH-000280,-0.6609448798142412
ACH-000281,-0.6653622388345821
ACH-000288,-0.905650996979944
ACH-000291,-0.7843755481935615
ACH-000293,-0.6325616875353988
ACH-000294,-0.6449003868167441
ACH-000295,-0.8545005703585962
ACH-000296,-0.8632728611490884
ACH-000302,-0.6706930990439132
ACH-000304,-0.7585505337569318
ACH-000307,-0.6356893733724678
ACH-000308,-0.7533872561732545
ACH-000310,-0.740962070150934
ACH-000311,-0.8514413215917608
ACH-000312,-0.6992251853245015
ACH-000315,-0.5491279229557673
ACH-000316,-0.7132565106936569
ACH-000317,-0.6079125317629428
ACH-000318,-0.6264287449866993
ACH-000319,-0.6904872596927619
ACH-000320,-0.6276993522615063
ACH-000322,-0.9950305654170264
ACH-000323,-0.8333687258670847
ACH-000324,-0.8052631947369411
ACH-000329,-0.6553614500824301
ACH-000330,-0.5495301907438045
ACH-000331,-0.838714611047116
ACH-000332,-0.6587056515234677
ACH-000334,-0.6219307640092379
ACH-000335,-0.8205686699191266
ACH-000336,-0.8409345336171646
ACH-000337,-0.4653475411684514
ACH-000338,-0.9859899654162568
ACH-000339,-0.7532418459954665
ACH-000341,-0.6477104577988028
ACH-000348,-0.7694511703406143
ACH-000350,-0.5841331379409815
ACH-000352,-0.7532994862242551
ACH-000356,-0.7127451679441074
ACH-000361,-0.8537434767866497
ACH-000362,-0.7908033132829909
ACH-000363,-0.7563783135422021
ACH-000364,-0.5462411508866377
ACH-000365,-0.622010798190197
ACH-000366,-0.6348147860776602
ACH-000368,-0.5662383527028019
ACH-000374,-0.9752938020321996
ACH-000375,-0.719423789663548
ACH-000376,-0.7838469320912821
ACH-000381,-0.7518541218304047
ACH-000383,-0.8926378649269381
ACH-000387,-0.6967935465299436
ACH-000389,-1.0525563141709606
ACH-000390,-0.8930615207122141
ACH-000393,-0.9397620950543348
ACH-000395,-0.7876401496369045
ACH-000396,-0.7010489684601469
ACH-000397,-0.8929893828957589
ACH-000401,-0.6935211480443797
ACH-000402,-0.3521632786289112
ACH-000403,-0.9223087547648838
ACH-000404,-0.5595925640934898
ACH-000406,-0.6625158312334161
ACH-000407,-0.8361760144110469
ACH-000408,-0.8364194357947281
ACH-000410,-0.6909237713231992
ACH-000411,-0.5843839406944067
ACH-000414,-0.7246511049143067
ACH-000415,-0.8216372487095065
ACH-000416,-0.6267205410601061
ACH-000420,-0.667734000547775
ACH-000421,-0.5931645341786237
ACH-000424,-0.5737586848211174
ACH-000425,-0.8107514164909957
ACH-000426,-0.7032020377209164
ACH-000427,-0.9444136063930888
ACH-000433,-1.0349552953441812
ACH-000435,-0.7878882276849164
ACH-000436,-0.4432607705051585
ACH-000444,-0.7362241678656293
ACH-000445,-0.9657529658589736
ACH-000448,-1.0652921321000282
ACH-000450,-0.7075200113977416
ACH-000452,-0.8085989674745503
ACH-000454,-0.7644003810057168
ACH-000458,-0.6120489658524457
ACH-000459,-0.06395187255091579
ACH-000460,-0.7993226364406458
ACH-000461,-0.4811923853350012
ACH-000463,-0.775140550955019
ACH-000464,-0.9457417842644632
ACH-000466,-0.6923474303626113
ACH-000467,-0.6550808627814383
ACH-000468,-0.7139230394216131
ACH-000469,-0.7334380680773258
ACH-000470,-0.6073643339678821
ACH-000471,-0.7872004658774231
ACH-000472,-0.8130601136224588
ACH-000473,-0.5814871251128061
ACH-000475,-0.8916247060126716
ACH-000476,-0.8785908882218091
ACH-000477,-0.5556095269000504
ACH-000479,-0.8083987503045624
ACH-000480,-0.6464662331087971
ACH-000481,-0.7365337578232378
ACH-000483,-0.4824279421947638
ACH-000484,-0.7154308216949329
ACH-000485,-0.6073471816260038
ACH-000486,-0.761036342762397
ACH-000487,-0.6273192693351164
ACH-000488,-0.5290590421996035
ACH-000490,-0.8258342675425581
ACH-000491,-0.6908575631313867
ACH-000495,-0.7365521164492832
ACH-000496,-0.6529647105076827
ACH-000499,-0.9694720611079078
ACH-000500,-1.025317363319158
ACH-000502,-0.6317835267016477
ACH-000503,-0.6147488621573161
ACH-000505,-0.7832098746190919
ACH-000507,-0.9040895354371568
ACH-000510,-0.814750719470222
ACH-000511,-0.8997772320929212
ACH-000512,-0.5497591036264349
ACH-000516,-0.8630369809053968
ACH-000517,-0.8181932017778175
ACH-000518,-0.8311625784689152
ACH-000520,-0.9864927180902088
ACH-000521,-0.6918088540162998
ACH-000522,-0.8369743269187498
ACH-000524,-0.6127798219355464
ACH-000527,-0.4977048897589181
ACH-000528,-0.8276769343754463
ACH-000537,-0.6279372573986495
ACH-000541,-0.5083629844315755
ACH-000542,-0.7628639959902404
ACH-000544,-0.7659622299883218
ACH-000545,-1.0967173468974765
ACH-000547,-0.6848250875932946
ACH-000548,-0.9353227582473768
ACH-000549,-0.7798832902870352
ACH-000550,-0.9390315699800951
