,NCAPH (23397)
ACH-000822,-0.4944823407060092
ACH-000823,-0.6882196468812467
ACH-000824,-0.6968709371478379
ACH-000827,-0.6531125921330151
ACH-000829,-0.8529331211781545
ACH-000831,-0.6789582422736983
ACH-000832,-0.8377862892076843
ACH-000833,-0.607694976993013
ACH-000834,-0.6793202189583416
ACH-000835,-0.6056361422831947
ACH-000836,-0.20626093795300085
ACH-000837,-0.6462448622563065
ACH-000838,-0.7170760295245627
ACH-000839,-0.6635392796699812
ACH-000840,-0.5945505532252614
ACH-000841,-0.5356537554057664
ACH-000843,-0.517985143700605
ACH-000846,-0.6588730847805148
ACH-000847,-0.5782696726627492
ACH-000848,-0.7925854779826251
ACH-000849,-0.5642610038477822
ACH-000851,-0.6940928007357353
ACH-000855,-0.5291345122359729
ACH-000856,-0.5601413471047036
ACH-000858,-0.7883777133907265
ACH-000859,-0.9085983730432872
ACH-000861,-0.8118546512060637
ACH-000862,-0.6932371830000574
ACH-000865,-0.5592292438469867
ACH-000866,-0.6816999294584126
ACH-000867,-0.7152353929450941
ACH-000869,-0.6941982304170184
ACH-000872,-0.6835010346795349
ACH-000873,-0.6876078340341755
ACH-000876,-0.7735283583310419
ACH-000878,-0.5648668728397809
ACH-000880,-0.5920603638726197
ACH-000881,-0.4541811323565606
ACH-000882,-0.4860307828632061
ACH-000884,-0.7252242220714891
ACH-000885,-0.7627390738404557
ACH-000887,-0.5978003280107648
ACH-000889,-0.5625666228440099
ACH-000896,-0.7279032482703112
ACH-000898,-0.6883380355182039
ACH-000900,-0.6093732548057372
ACH-000901,-0.5335561797069661
ACH-000905,-0.7091029035379088
ACH-000906,-0.6274533428720399
ACH-000907,-0.7022499653089683
ACH-000910,-0.5400509127013057
ACH-000911,-0.7102799110272013
ACH-000912,-0.6647930884040811
ACH-000913,-0.7356802493589324
ACH-000915,-0.7001568677124225
ACH-000916,-0.7840802586670979
ACH-000917,-0.6701805447620564
ACH-000920,-0.6495575316419366
ACH-000921,-0.7369918407568177
ACH-000924,-0.4456301332301158
ACH-000926,-0.6414806119781085
ACH-000928,-0.4663830875622584
ACH-000929,-0.6542932743872175
ACH-000932,-0.5624676924422256
ACH-000935,-0.6768220187730268
ACH-000936,-0.7896173553856722
ACH-000937,-0.4350248938938001
ACH-000938,-0.5256847662568254
ACH-000939,-0.180808037060003
ACH-000941,-0.5788964418387355
ACH-000943,-0.5667274818429998
ACH-000946,-0.6578718064227174
ACH-000947,-0.6829235351299746
ACH-000948,-0.6332949607473625
ACH-000950,-0.7876838187839802
ACH-000953,-0.3929059342203151
ACH-000954,-0.8763114626774647
ACH-000957,-0.7067007775084148
ACH-000958,-0.8550614978230999
ACH-000960,-0.5337585966733085
ACH-000963,-0.6220617721703461
ACH-000968,-0.666882473940044
ACH-000969,-0.6117347057491025
ACH-000972,-0.7410449658817132
ACH-000973,-0.6165469592311533
ACH-000974,-0.6213426428185692
ACH-000978,-0.7291643854409259
ACH-000984,-0.400294434163808
ACH-000986,-0.6551965938341459
ACH-000988,-0.6035701987629002
ACH-000993,-0.7217876072748466
ACH-000994,-0.5797371512701929
ACH-000996,-0.642417345887694
ACH-001001,-0.7861742683482469
ACH-001020,-0.4584067904032635
ACH-001028,-0.5776377926059316
ACH-001031,-0.5792125719515913
ACH-001038,-0.7543877020530539
ACH-001048,-0.5958320617266806
ACH-001050,-0.5156286909009258
ACH-001053,-0.6820494951998091
ACH-001054,-0.6660133729939106
ACH-001061,-0.5286653046170778
ACH-001067,-0.6912638151026335
ACH-001075,-0.5551143827443432
ACH-001096,-0.6283740573404201
ACH-001111,-0.7040933081950258
ACH-001119,-0.4571063653340898
ACH-001128,0.14074011894787272
ACH-001134,-0.5743734767886975
ACH-001151,-0.6714016052598557
ACH-001163,-0.6311335100675786
ACH-001164,-0.4487988251737164
ACH-001183,-0.5555630640419283
ACH-001192,-0.6305921707177425
ACH-001193,-0.7675287016326091
ACH-001196,-0.7791068739504418
ACH-001197,-0.6233459064053581
ACH-001205,-0.4598256245330784
ACH-001211,-0.4654347960221429
ACH-001212,-0.3740706820171719
ACH-001228,-0.6083129772034733
ACH-001232,-0.8412216319707266
ACH-001239,-0.541970578802185
ACH-001270,-0.8240899812643742
ACH-001274,-0.4306241567321062
ACH-001275,-0.46262418585022497
ACH-001277,-0.4604172989745864
ACH-001278,-0.6756790435297337
ACH-001280,-0.7812767885296173
ACH-001283,-0.7041291092431748
ACH-001289,-0.7624994895309649
ACH-001300,-0.8331851019894764
ACH-001301,-0.6345847883754773
ACH-001302,-0.6083552062097802
ACH-001306,-0.6675582223166582
ACH-001318,-0.7572227477185993
ACH-001322,-0.649606786216103
ACH-001328,-0.8187933796830037
ACH-001332,-0.8703538679864373
ACH-001336,-0.64998717766002
ACH-001346,-0.6935626780258467
ACH-001353,-0.6299399518081159
ACH-001354,-0.6335235133048034
ACH-001367,-0.6801892347078361
ACH-001368,-0.5559673594024962
ACH-001374,-0.6958703903295761
ACH-001377,-0.7640567185228735
ACH-001380,-0.5547943983265685
ACH-001391,-0.4737390900115094
ACH-001408,-0.6740293587841746
ACH-001430,-0.4050540066301631
ACH-001431,-0.6628194128585987
ACH-001450,-0.7478778880837781
ACH-001496,-0.4131033237971072
ACH-001500,-0.575807005540071
ACH-001523,-0.600660946739021
ACH-001532,-0.6643623552017811
ACH-001550,-0.4081276120130902
ACH-001552,-0.6778490701893671
ACH-001554,-0.5575719141172967
ACH-001654,-0.4748254059803163
ACH-001735,-0.739721486715914
ACH-001736,-0.4701948108671209
ACH-001737,-0.8383593292730945
ACH-001740,-0.8870968486327321
ACH-001745,-0.5662040904488788
ACH-001765,-0.62216802974596
