,UGT2B4 (7363)
ACH-000004,-0.05980271359994646
ACH-000005,-0.020535473053688885
ACH-000007,-0.2318761928366694
ACH-000009,0.05487920816691173
ACH-000011,-0.11515906307462627
ACH-000012,0.06422505844457642
ACH-000013,0.12656153006280887
ACH-000014,0.060642249479164814
ACH-000015,0.00301130171905238
ACH-000017,-0.06908767366892786
ACH-000018,0.012317470640766222
ACH-000019,-0.02797540722218124
ACH-000021,-0.04201161410557249
ACH-000022,0.008320117759470233
ACH-000025,0.04676057381056038
ACH-000028,0.025817929468563497
ACH-000030,0.07632058098085323
ACH-000035,0.1431068513578379
ACH-000036,0.06521289936744418
ACH-000037,-0.1715164953078656
ACH-000039,-0.0324679458640296
ACH-000040,-0.020307115906965646
ACH-000041,-0.06994093583182197
ACH-000042,0.06800321443672233
ACH-000045,0.006324072844061252
ACH-000047,0.03791678809500839
ACH-000052,-0.05729644175517521
ACH-000053,0.0958225208688165
ACH-000054,-0.019880673887637704
ACH-000055,0.14475737525998827
ACH-000060,0.03090345757076648
ACH-000067,0.014522933544805468
ACH-000070,0.050936701760519315
ACH-000075,-0.07762887956150917
ACH-000078,-0.03263037078609179
ACH-000082,-0.028565628578357545
ACH-000085,0.068429164571132
ACH-000086,0.12861724411751085
ACH-000087,0.2821104032511709
ACH-000092,0.09982190615299356
ACH-000095,0.014735739691091624
ACH-000097,0.006374332263126683
ACH-000098,-0.11202291147007916
ACH-000099,-0.03977496136514397
ACH-000108,0.04462529591770927
ACH-000113,-0.020674519256676474
ACH-000116,0.008315167599655211
ACH-000118,0.0254497102001128
ACH-000120,-0.011607269014215809
ACH-000123,0.07333278628195382
ACH-000127,0.029162372339940987
ACH-000128,0.061511635175821526
ACH-000132,-0.01706237961004733
ACH-000133,-0.0585913306062448
ACH-000137,0.00688120909166881
ACH-000138,0.1319539840785558
ACH-000142,-0.021928294052928902
ACH-000143,-0.03782033429332369
ACH-000146,0.001316307707312426
ACH-000148,-0.054071780736610855
ACH-000150,0.057221169969589265
ACH-000152,-0.029085103747144837
ACH-000153,-0.18121566364220787
ACH-000159,-0.020117298575792832
ACH-000160,-0.05837674132781644
ACH-000163,0.059203014257867385
ACH-000167,-0.2565874452052209
ACH-000168,-0.1659971320823056
ACH-000169,0.04523574000948902
ACH-000178,-0.004883132144686118
ACH-000183,0.024775873168561627
ACH-000188,0.0192829447153394
ACH-000189,-0.007691421828448557
ACH-000190,0.010213227804400378
ACH-000198,0.007732298352339205
ACH-000203,0.06540579967899092
ACH-000204,0.054811546160123806
ACH-000206,-0.07213112981584545
ACH-000207,0.05519046977810984
ACH-000208,0.021217263082179732
ACH-000210,-0.1405196583068936
ACH-000211,-0.1076853931658802
ACH-000215,-0.013366286993208434
ACH-000221,-0.050392608730234816
ACH-000222,-0.051420523618453166
ACH-000223,0.0387334956480632
ACH-000226,0.07397211003704528
ACH-000227,0.1200563083370699
ACH-000228,0.03379549875001262
ACH-000231,-0.007358542031938127
ACH-000232,-0.05341317694279065
ACH-000233,-0.06815317748276295
ACH-000234,-0.060625325099089314
ACH-000235,-0.01629123837406327
ACH-000237,-0.0579537255538861
ACH-000238,0.038867765177092534
ACH-000242,0.013220514864098391
ACH-000243,0.027164998013469083
ACH-000244,0.011768944494450092
ACH-000246,0.0296656911172463
