,CTSV (1515)
ACH-000004,-0.08143591361760473
ACH-000005,0.1255898161396555
ACH-000007,-0.20194840385830207
ACH-000009,-0.18213195045953864
ACH-000011,-0.133910528556434
ACH-000012,0.0007559734588677026
ACH-000013,-0.07154771770022525
ACH-000014,-0.02093788497359968
ACH-000015,-0.22319968215694355
ACH-000017,0.0024991228080567755
ACH-000018,-0.09882698939943634
ACH-000019,-0.035608681856392405
ACH-000021,0.019709572815234225
ACH-000022,-0.11029844323198676
ACH-000025,-0.14631373382923096
ACH-000028,-0.01529428175407185
ACH-000030,-0.0752395310505452
ACH-000035,0.0027076662114350497
ACH-000036,-0.10935016525729904
ACH-000037,-0.015976033815233742
ACH-000039,-0.12691577990730593
ACH-000040,-0.06189348615108405
ACH-000041,0.07200786994870473
ACH-000042,0.02366362905764675
ACH-000045,-0.05491814071050481
ACH-000047,0.02072449469001346
ACH-000052,-0.29271953277161555
ACH-000053,-0.113158022903701
ACH-000054,-0.06538198477679008
ACH-000055,0.061396133038149024
ACH-000060,-0.05180520235220352
ACH-000067,-0.00878903633448192
ACH-000070,-0.06921663114903506
ACH-000075,-0.06316946807067045
ACH-000078,-0.06658942428604064
ACH-000082,0.04861816773527973
ACH-000085,-0.020550906318407097
ACH-000086,-0.11783517229921772
ACH-000087,0.15055025188365942
ACH-000092,-4.856064188706253e-05
ACH-000095,-0.033132960039216466
ACH-000097,-0.06431617483581836
ACH-000098,-0.07927518828359156
ACH-000099,-0.014594620441449819
ACH-000108,-0.009619114509986277
ACH-000113,-0.037321213469026136
ACH-000116,0.0691664156275467
ACH-000118,0.10631299061819277
ACH-000120,0.02092045098673297
ACH-000123,-0.08515251499432168
ACH-000127,0.013799845977789512
ACH-000128,-0.033092418530446165
ACH-000132,-0.09182770238395023
ACH-000133,-0.228168473079066
ACH-000137,-0.09868290116011333
ACH-000138,0.010410433346536544
ACH-000142,0.14057428332322353
ACH-000143,0.11079533148390376
ACH-000146,-0.09325705293118647
ACH-000148,-0.02795293156052675
ACH-000150,-0.027314286471471785
ACH-000152,0.11823505947762256
ACH-000153,0.02237714516336932
ACH-000159,-0.1553475063338994
ACH-000160,-0.08693763046124074
ACH-000163,-0.14056148997921838
ACH-000167,-0.413841692635677
ACH-000168,-0.2197181400318242
ACH-000169,-0.13754180326633803
ACH-000178,-0.05574137996544915
ACH-000183,0.14541589661537976
ACH-000188,-0.12062525182832805
ACH-000189,-0.19174811474297804
ACH-000190,0.01621753535355139
ACH-000198,-0.033470418368884154
ACH-000203,-0.0017186526921568837
ACH-000204,0.15756573653554284
ACH-000206,-0.02299499802067722
ACH-000207,0.018389345290037055
ACH-000208,-0.2372501819273393
ACH-000210,0.2069229742458589
ACH-000211,-0.05395973534314403
ACH-000215,-0.0014839416503042002
ACH-000221,0.003392463386100963
ACH-000222,-0.009104952317029012
ACH-000223,-0.16656484487002038
ACH-000226,-0.30413781915649024
ACH-000227,-0.1282966596742433
ACH-000228,-0.006819992710866999
ACH-000231,-0.042555827549062265
ACH-000232,-0.07616027361194054
ACH-000233,-0.07557716151280727
ACH-000234,-0.1475978738502479
ACH-000235,0.039698068127443836
ACH-000237,-0.10266161902712527
ACH-000238,-0.1444504841694902
ACH-000242,0.11073502953004924
ACH-000243,-0.06408269301559537
ACH-000244,-0.2722958942102815
ACH-000246,-0.004790713179052704
ACH-000248,0.06786623276986127
ACH-000250,-0.05310143631250357
ACH-000251,0.09152993704969882
ACH-000252,0.053600623838317873
ACH-000253,-0.10425855823339668
ACH-000255,-0.276606786636128
ACH-000256,-0.08002358147324018
ACH-000257,-0.01442779179507539
ACH-000258,-0.050527190694443294
ACH-000259,0.04933281161801558
ACH-000260,0.03687871607082195
ACH-000261,-0.02140332060763346
ACH-000262,-0.0672519684765397
ACH-000263,0.0014982377278144664
ACH-000264,-0.09626091681667936
ACH-000265,-0.08318818619164756
ACH-000266,-0.016386298514007417
ACH-000272,-0.04225936021328353
ACH-000274,-0.15023712074533707
ACH-000277,0.1086390617804802
ACH-000278,-0.06597118506595502
ACH-000279,-0.020102800723241443
ACH-000280,-0.12611911983713958
ACH-000281,0.013746331452697515
ACH-000288,-0.007227483227132927
ACH-000291,0.10104981923384113
ACH-000293,-0.15009973495082635
ACH-000294,-0.07648428336248518
ACH-000295,0.014567392609983009
ACH-000296,0.02944087585413597
ACH-000302,0.00877078125807129
ACH-000304,0.0921819498512417
ACH-000307,0.037382672807503216
ACH-000308,-0.056446913736239085
ACH-000310,-0.2443454821496812
ACH-000311,0.008917631181384255
ACH-000312,0.021527642461969924
ACH-000315,0.127309453489056
ACH-000316,0.006955609961952771
ACH-000317,-0.22398829434306491
ACH-000318,-0.03891367044205719
ACH-000319,-0.033886454392427115
ACH-000320,-0.2004782241149748
ACH-000322,-0.13543007281099506
ACH-000323,-0.10033931283544492
ACH-000324,-0.08197009505274609
ACH-000329,-0.038582434119491145
ACH-000330,-0.10065814700947318
ACH-000331,-0.15274849821012565
ACH-000332,0.021122635910599975
ACH-000334,0.052276200570404205
ACH-000335,-0.10665925674138907
ACH-000336,0.029335380108592674
ACH-000337,-0.22245979522270026
ACH-000338,-0.10663085238271038
ACH-000339,-0.049312586047329215
ACH-000341,-0.2470593357635701
ACH-000348,-0.10802278207018803
ACH-000350,-0.001795257219135834
ACH-000352,-0.03570002314003451
ACH-000356,-0.04844430017792891
ACH-000361,0.024579777478055842
ACH-000362,-0.1556254810315575
ACH-000363,-0.02685591878404657
ACH-000364,-0.01696269896628935
ACH-000365,-0.08720693348733259
ACH-000366,-0.029604868642130886
ACH-000368,0.013038799511503198
ACH-000374,-0.08249218040968395
ACH-000375,-0.067492232525184
ACH-000376,0.071523302963438
ACH-000381,-0.00216400869080765
ACH-000383,-0.15852828864121327
ACH-000387,-0.09593555614195406
ACH-000389,-0.009788646320107714
ACH-000390,-0.3008283894474979
ACH-000393,-0.19528624792289828
ACH-000395,-0.07277670757543113
ACH-000396,0.20943285002363465
ACH-000397,-0.02781177779079096
ACH-000401,-0.13202093371019916
ACH-000402,-0.214989249789096
ACH-000403,-0.017030749016347598
ACH-000404,-0.0008186373417593246
ACH-000406,-0.07309114641941843
ACH-000407,-0.12786263666270573
ACH-000408,0.14352082989241335
ACH-000410,-0.005293230162733184
ACH-000411,0.0013722816982532162
ACH-000414,0.03291258197352865
ACH-000415,-0.06318703801926401
ACH-000416,-0.13901444182360434
ACH-000420,0.04017251732414137
ACH-000421,-0.002163341899513261
ACH-000424,-0.11065129850645744
ACH-000425,-0.06437224162076836
ACH-000426,-0.09480830967732244
ACH-000427,-0.28762859468074586
ACH-000433,0.13887962100323664
ACH-000435,0.1266806757394159
ACH-000436,0.1212727265263982
ACH-000444,-0.01127485916199845
ACH-000445,-0.2614374369687324
ACH-000448,-0.091942510546704
ACH-000450,0.0025649856774157386
ACH-000452,-0.06392539118978671
ACH-000454,-0.10343074672382606
ACH-000458,0.1064106661760994
ACH-000459,-0.024529976769928446
ACH-000460,0.11549068881814885
ACH-000461,-0.11788162295898065
ACH-000463,-0.16295630402081662
ACH-000464,-0.06020124452305189
ACH-000466,-0.10852210204925146
ACH-000467,-0.15334209095178014
ACH-000468,-0.03060384263212721
ACH-000469,-0.13696513319276524
ACH-000470,-0.21766960421286013
ACH-000471,-0.06588019520894561
ACH-000472,-0.08203491377150697
ACH-000473,-0.05010936360758818
ACH-000475,-0.057706112183544614
ACH-000476,0.13928747998663782
ACH-000477,0.17539626241220335
ACH-000479,0.015213121750596944
ACH-000480,-0.16544264403623074
ACH-000481,-0.20875630118408364
ACH-000483,-0.019256200028122308
ACH-000484,-0.03658887875194554
ACH-000485,0.1200431697582532
ACH-000486,0.010490867812265079
ACH-000487,-0.03433509379236247
ACH-000488,-0.03299012623098017
ACH-000490,-0.03867796998995937
ACH-000491,-0.042042971712557886
ACH-000495,-0.12176871855970405
ACH-000496,-0.0021433853144954282
ACH-000499,0.21679745164009195
ACH-000500,-0.1022590817098952
ACH-000502,0.02550698776871228
ACH-000503,-0.03264806797435255
ACH-000505,-0.09519482146215306
ACH-000507,0.00465955895537707
ACH-000510,-0.014193622524418085
ACH-000511,-0.07613948139981215
ACH-000512,0.06292746994628955
ACH-000516,0.047281004187381084
ACH-000517,-0.10066338734267813
ACH-000518,-0.032132961778161266
ACH-000520,0.038079731742053334
ACH-000521,-0.08275546112332909
ACH-000522,-0.06541102336526271
ACH-000524,-0.03941316921128855
ACH-000527,-0.04966997090836768
ACH-000528,0.022431620707581163
ACH-000537,-0.03772022431628033
ACH-000541,0.2363290044487415
ACH-000542,-0.07176394754151247
ACH-000544,-0.14402020260062334
ACH-000545,-0.030720487746640525
ACH-000547,-0.0503349853231038
ACH-000548,-0.017520541567999398
ACH-000549,-0.018191908757876168
ACH-000550,0.12279431346347147
ACH-000552,-0.05002154793055385
ACH-000556,-0.06558883737092452
ACH-000557,-0.08700722428909043
ACH-000569,0.06901428172168386
ACH-000570,-0.13384848144952208
ACH-000571,-0.11041642019983453
ACH-000573,0.052354726427475566
ACH-000576,-0.07686257474814555
ACH-000579,-0.2969838546392365
ACH-000580,0.010254225123813474
ACH-000584,0.02522461241576096
ACH-000585,-0.08242858267090875
ACH-000588,0.07867889320469154
ACH-000589,0.03468037231418275
ACH-000591,-0.17143721134819542
ACH-000593,-0.08611526340630415
ACH-000600,-0.1442293287288105
ACH-000601,-0.03006726209094838
ACH-000605,-0.2121528245988378
ACH-000606,-0.10921091154135787
ACH-000608,-0.1912665388908303
ACH-000614,0.06727245399708354
ACH-000616,-0.07754639241582327
ACH-000618,-0.09418632957016897
ACH-000619,-0.32150018294587523
ACH-000620,-0.01201639939144569
ACH-000621,-0.07912202789221767
ACH-000622,-0.2873232840812862
ACH-000623,-0.02123264186600912
ACH-000624,-0.000919956166248842
ACH-000627,-0.015007751791604266
ACH-000630,-0.11799757703610594
ACH-000631,-0.21324208532609829
ACH-000632,-0.0358449530706877
ACH-000633,0.040611013654703335
ACH-000637,0.16393416185758647
ACH-000638,-0.12927115849822782
ACH-000646,-0.036364243173750366
ACH-000647,-0.051388403005238746
ACH-000648,-0.2836216080863328
ACH-000649,-0.04640172375857759
ACH-000651,-0.0796026959788682
ACH-000652,-0.14743058432215386
ACH-000653,-0.05651694716757352
ACH-000657,-0.10858095976933764
ACH-000658,-0.1044137706401186
ACH-000661,-0.10848619201211723
ACH-000662,-0.361697396778008
ACH-000663,-0.16058590279959442
ACH-000665,-0.012942086311647049
ACH-000671,0.010584230830586
ACH-000672,0.056447527789133985
ACH-000673,-0.0542728169809015
ACH-000676,-0.04352376771168062
ACH-000677,0.00754408107667746
ACH-000681,0.08976414654535451
ACH-000683,-0.20418261272406854
ACH-000684,-0.11303557745661735
ACH-000688,-0.16783877821630586
ACH-000693,-0.0920249937692298
ACH-000694,-0.12342962613249392
ACH-000695,0.031613788880510064
ACH-000696,-0.02950313067572345
ACH-000697,-0.0630445429945081
ACH-000699,-0.1709099550468313
ACH-000701,-0.026185738000697338
ACH-000706,0.05581338298175198
ACH-000711,-0.0575386461598506
ACH-000713,-0.01132468415997739
ACH-000714,-0.11531499442878405
ACH-000718,0.08242386371822147
ACH-000720,0.01324861857607206
ACH-000721,-0.1029453458387996
ACH-000724,0.02977256258941108
ACH-000725,-0.06191063460734919
ACH-000732,-0.03474084844648377
ACH-000734,-0.06347463575874736
ACH-000735,-0.016883174994766117
ACH-000736,-0.08759883149526472
ACH-000738,-0.08871294019479611
ACH-000746,0.06158825815702024
ACH-000747,0.03655187075826271
ACH-000748,-0.010120989901567769
ACH-000753,-0.03828940041541665
ACH-000756,-0.09475812563162576
ACH-000757,-0.07358830702212127
ACH-000758,-0.011269022578226368
ACH-000760,-0.10796078746548347
ACH-000762,0.01563625789835657
ACH-000763,0.12485654615926332
ACH-000764,-0.1123860969635339
ACH-000765,-0.03326759638515876
ACH-000766,0.07372143780845522
ACH-000767,0.03330533528231788
ACH-000768,-0.05810617221632487
ACH-000769,-0.07318553830021103
ACH-000770,0.0017296192786417056
ACH-000771,-0.14241346497022928
ACH-000773,-0.048404824710888826
ACH-000776,-0.11464176446771795
ACH-000777,0.008757142084518041
ACH-000778,-0.17121642151426003
ACH-000781,-0.0895491303518636
ACH-000782,-7.378605656957035e-05
ACH-000783,-0.15509119409968788
ACH-000784,-0.0407777737735878
ACH-000785,-0.02302671169562896
ACH-000787,-0.08527581860492768
ACH-000788,-0.02774804090558905
ACH-000791,0.01094662551343
ACH-000792,-0.024861320641645188
ACH-000794,-0.05600638244373108
ACH-000796,-0.04334381719634358
ACH-000798,0.2178382634683121
ACH-000799,-0.08999340166842869
ACH-000800,0.09367439401375588
ACH-000802,-0.003519343293960913
ACH-000804,-0.010660209866705114
ACH-000805,-0.1922458167179902
ACH-000809,-0.05212290553427573
ACH-000810,0.1014110187226744
ACH-000811,-0.1313829139782521
ACH-000817,-0.09622632050943353
ACH-000819,-0.1472163456608671
ACH-000820,0.2010799319605313
ACH-000821,0.0016883259840088163
ACH-000822,0.022019014444260417
ACH-000823,-0.029307172435318832
ACH-000824,-0.11961535161734164
ACH-000827,-0.11820257842498998
ACH-000829,0.02856065497924676
