,RPLP1 (6176)
ACH-000004,-0.6553345405693338
ACH-000005,-0.7394372810638584
ACH-000007,-0.8452617692361021
ACH-000009,-0.7117763559316951
ACH-000011,-0.7615946475226201
ACH-000012,-0.8498705065887339
ACH-000013,-0.9161419233222252
ACH-000014,-0.9119677934317678
ACH-000015,-0.6890678368891577
ACH-000017,-0.7735190655285141
ACH-000018,-0.8787977274259233
ACH-000019,-0.676845624338379
ACH-000021,-0.7108920571232303
ACH-000022,-0.778198407194934
ACH-000025,-0.7662584069513569
ACH-000028,-0.7972623877928577
ACH-000030,-0.8724827877952119
ACH-000035,-0.7894509906552721
ACH-000036,-0.7228607456088042
ACH-000037,-0.5518073666956558
ACH-000039,-0.8001821226925414
ACH-000040,-0.7172939734999377
ACH-000041,-0.7762375704005009
ACH-000042,-0.7350933063593862
ACH-000045,-0.6877723223968859
ACH-000047,-0.7769432348808786
ACH-000052,-0.8117743836549702
ACH-000053,-0.6352382097032573
ACH-000054,-0.8034569556225271
ACH-000055,-0.8057186973535245
ACH-000060,-0.6784772633970434
ACH-000067,-0.8212101539694301
ACH-000070,-0.6647727127661026
ACH-000075,-0.8648488148209957
ACH-000078,-0.7981112797014209
ACH-000082,-0.7163807120729596
ACH-000085,-0.6238855731123152
ACH-000086,-0.6914805279981657
ACH-000087,-0.8729773884587332
ACH-000092,-0.7377949330782554
ACH-000095,-0.8589100576271597
ACH-000097,-0.8511629667897382
ACH-000098,-0.8231914422038716
ACH-000099,-0.7994186571632602
ACH-000108,-0.854951985354261
ACH-000113,-0.6842232831508762
ACH-000116,-0.7681872431479767
ACH-000118,-0.7300762959174069
ACH-000120,-0.6261745636434355
ACH-000123,-0.5420628034037163
ACH-000127,-0.7870905619842872
ACH-000128,-0.8414047462447813
ACH-000132,-0.8836725331745695
ACH-000133,-0.6963985385916479
ACH-000137,-1.0091760863871386
ACH-000138,-0.7491977103708558
ACH-000142,-0.8046846801806999
ACH-000143,-0.6698088750745446
ACH-000146,-0.7792384070916913
ACH-000148,-0.9814884950846672
ACH-000150,-0.761539941158229
ACH-000152,-0.7701731738920767
ACH-000153,-0.6241237343856416
ACH-000159,-0.8620466490920258
ACH-000160,-0.8189090778230652
ACH-000163,-0.7687607579189046
ACH-000167,-0.1773230651564201
ACH-000168,-0.7273400040841551
ACH-000169,-0.6987857494926042
ACH-000178,-0.7276539797668823
ACH-000183,-0.8822940985802926
ACH-000188,-0.8931180370021226
ACH-000189,-0.8078924318630492
ACH-000190,-0.6529307964007287
ACH-000198,-0.9202938793962132
ACH-000203,-0.9336812781284942
ACH-000204,-0.7898013820504408
ACH-000206,-0.9754441149614456
ACH-000207,-0.7031918955619838
ACH-000208,-0.6902585697784064
ACH-000210,-0.8042742822540814
ACH-000211,-0.8524599506383512
ACH-000215,-0.6314699088461253
ACH-000221,-0.8409911622243085
ACH-000222,-0.8202031753343308
ACH-000223,-0.7313882901915536
ACH-000226,-0.6878826127190628
ACH-000227,-0.9519770166331706
ACH-000228,-0.8959795375155752
ACH-000231,-0.816105348171883
ACH-000232,-0.856503851103715
ACH-000233,-0.7265869887904857
ACH-000234,-0.7351315836799592
ACH-000235,-0.6099458930327244
