,CBLB (868)
ACH-000004,0.13474776106560482
ACH-000005,0.1581252412745854
ACH-000007,0.05656260999610066
ACH-000009,0.06697252051629134
ACH-000011,-0.2467470614459674
ACH-000012,0.05621521684016224
ACH-000013,0.05929916558219193
ACH-000014,0.07089781677077846
ACH-000015,0.1697645591259992
ACH-000017,-0.05681890262576202
ACH-000018,0.1046838173262422
ACH-000019,0.06186567272628279
ACH-000021,-0.010704909640190616
ACH-000022,0.012715681378550952
ACH-000025,-0.2019330086426302
ACH-000028,0.03356618804937578
ACH-000030,0.0566262263589513
ACH-000035,-0.13987805011546808
ACH-000036,0.1565019587856777
ACH-000037,0.10602426460539167
ACH-000039,0.0628984124353845
ACH-000040,0.07655151535191665
ACH-000041,-0.12410267849785445
ACH-000042,0.16603740733723815
ACH-000045,0.03869964048166469
ACH-000047,0.1747627517188454
ACH-000052,-0.0625340716382686
ACH-000053,0.08070697182094645
ACH-000054,0.024268522144200628
ACH-000055,0.08092567393416683
ACH-000060,0.03813787446118445
ACH-000067,0.07060203221291711
ACH-000070,-0.05210496782708153
ACH-000075,0.02076359370042138
ACH-000078,0.04042370162836738
ACH-000082,0.05593477344482655
ACH-000085,-0.0064042982048936395
ACH-000086,-0.032935430258464266
ACH-000087,0.2009552162206624
ACH-000092,0.1256444771923407
ACH-000095,0.03196330214151909
ACH-000097,0.06434866006017445
ACH-000098,0.1628893444664019
ACH-000099,0.06129672373544087
ACH-000108,0.12806679774711222
ACH-000113,0.03212520070571013
ACH-000116,-0.1049997435054791
ACH-000118,-0.004510400294878054
ACH-000120,0.2252208141977088
ACH-000123,-0.02472106105716109
ACH-000127,-0.001696213038793277
ACH-000128,0.009100303837044544
ACH-000132,0.04841811160266932
ACH-000133,-0.05311428630606501
ACH-000137,-0.09277954436907776
ACH-000138,0.133372492829916
ACH-000142,0.12117238923372838
ACH-000143,0.07926264941099455
ACH-000146,0.03147708425009267
ACH-000148,0.2066533236672703
ACH-000150,0.17565324620126396
ACH-000152,-0.05351579566470257
ACH-000153,0.2600317116369339
ACH-000159,0.1082300087301108
ACH-000160,0.07485362309229966
ACH-000163,0.1275874615206952
ACH-000167,-0.3053257812847377
ACH-000168,0.018153942074634853
ACH-000169,0.08667960202381249
ACH-000178,0.017770494628693474
ACH-000183,0.035684816634801934
ACH-000188,0.0015981811324723596
ACH-000189,0.022283987127360686
ACH-000190,0.12986108412751204
ACH-000198,-0.030597677965474718
ACH-000203,0.3023849054841083
ACH-000204,0.26859369328751137
ACH-000206,-0.02960075325340736
ACH-000207,0.04699157220054444
ACH-000208,-0.07763183527317992
ACH-000210,0.05594785657116971
ACH-000211,0.023194999137263687
ACH-000215,0.03036367025095761
ACH-000221,0.09483151653895693
ACH-000222,0.09485712994006752
ACH-000223,-0.05010834182850599
ACH-000226,0.06822179836208653
ACH-000227,-0.10904289419930492
ACH-000228,0.056922110635667274
ACH-000231,-0.003579594341918819
ACH-000232,-0.15771428238817273
ACH-000233,0.16134177768234242
ACH-000234,0.02028554526547004
ACH-000235,0.06402574887659741
ACH-000237,0.08049913511063655
ACH-000238,0.1310137752419937
ACH-000242,0.06060410347762014
ACH-000243,0.08456918832424201
ACH-000244,0.2992043138192711
ACH-000246,-0.07072693315520569
ACH-000248,-0.04156858908012357
ACH-000250,0.10654405034049516
ACH-000251,-0.10319791423144624
ACH-000252,0.19979770700439695
ACH-000253,0.07384764437174697
ACH-000255,0.14652028994455246
ACH-000256,0.018581682278677063
ACH-000257,0.06588631977781341
ACH-000258,-0.030752957478571114
ACH-000259,0.10490065703721553
ACH-000260,0.08088950792193858
ACH-000261,-0.028528133395098583
ACH-000262,0.0029617652355892433
ACH-000263,0.07627778642194201
ACH-000264,-0.060614459669732036
ACH-000265,0.009661656362959395
ACH-000266,0.05692486011562393
ACH-000272,0.00378299323753608
ACH-000274,0.012641556378000586
ACH-000277,0.16473544951525815
ACH-000278,-0.0015425301016870235
ACH-000279,-0.0032462060888661308
ACH-000280,0.07120689049886972
ACH-000281,0.11523472599669812
ACH-000288,-0.0818539842760194
ACH-000291,0.0909457841856249
ACH-000293,0.016126583732408578
ACH-000294,0.21820778204137253
ACH-000295,-0.044347870181171985
ACH-000296,0.12534588733499175
ACH-000302,-0.033433310678666714
ACH-000304,-0.019988447211134124
ACH-000307,0.023356726127769463
ACH-000308,-0.058918720481353076
ACH-000310,-0.19308015293182815
ACH-000311,-0.06544803110553486
ACH-000312,0.24614366097468454
ACH-000315,0.0690878468317295
ACH-000316,0.13486904770070474
ACH-000317,0.09829623939121868
ACH-000318,0.043177646674221734
ACH-000319,0.07988138124771589
ACH-000320,0.09769823583386884
ACH-000322,0.18529526637462165
ACH-000323,0.057444404361653524
ACH-000324,-0.10396287750443912
ACH-000329,0.08970650006498658
ACH-000330,0.08813484303214432
ACH-000331,0.01701418290321706
ACH-000332,0.045605478460775103
ACH-000334,0.02667881875862391
ACH-000335,-0.018939145330836783
ACH-000336,0.032647807547032434
ACH-000337,-0.008646831606472779
ACH-000338,0.666219432614398
ACH-000339,-0.11849148619237725
ACH-000341,0.0715664549261754
ACH-000348,0.05654325123501764
ACH-000350,0.033015630664572304
ACH-000352,0.050106296433150316
ACH-000356,0.026034619727943197
ACH-000361,-0.01234036406295512
ACH-000362,-0.017252274098975805
ACH-000363,0.10404776623316167
ACH-000364,0.033911944265342976
ACH-000365,0.016269212778794843
ACH-000366,0.12176913843941788
ACH-000368,0.06285819508564
ACH-000374,0.09216667326972024
ACH-000375,0.0063130001352440426
ACH-000376,0.014935130499157526
ACH-000381,0.012575380186104905
ACH-000383,0.09520397475161796
ACH-000387,0.11322348670249005
ACH-000389,-0.0209765667640803
ACH-000390,-0.040533339852311175
ACH-000393,0.05684259291668501
ACH-000395,0.03388748010875227
ACH-000396,-0.12394514546972175
ACH-000397,-0.13269302552784462
ACH-000401,0.1576178177336037
ACH-000402,0.19203101431305705
ACH-000403,0.07064888982138047
ACH-000404,0.06142706846319269
ACH-000406,0.07847892988166955
ACH-000407,-0.11466219008953267
ACH-000408,-0.062051467016051264
ACH-000410,-0.011346502652181293
ACH-000411,0.06612235865778618
ACH-000414,0.012749630715224874
ACH-000415,0.035840595581484065
ACH-000416,-0.1972332205894209
ACH-000420,-0.07332529539502802
ACH-000421,0.13028090275626178
ACH-000424,0.1321898229894383
ACH-000425,0.04463005389794697
ACH-000426,0.12223748113908872
ACH-000427,0.014482299994368796
ACH-000433,0.010878691978726485
ACH-000435,0.02988228679536305
ACH-000436,0.046258348078064254
ACH-000444,0.07811904574458235
ACH-000445,0.1478441063518622
ACH-000448,0.01269032480911688
ACH-000450,0.12411283815913708
ACH-000452,0.009596335006314191
ACH-000454,0.05114077081666158
ACH-000458,0.041999373124890466
ACH-000459,0.09764457564793888
ACH-000460,-0.04574482241794129
ACH-000461,0.056740709045862474
ACH-000463,-0.0468425675901949
ACH-000464,0.04835967880032877
ACH-000466,-0.019093616590381272
ACH-000467,0.01691739427982019
ACH-000468,0.09203761256721274
ACH-000469,0.1066307926621275
