,MRPL20 (55052)
ACH-000004,-0.07331456634943101
ACH-000005,-0.2917775869379407
ACH-000007,-0.3616996029368175
ACH-000009,-0.4671568161942199
ACH-000011,-0.2604316187472214
ACH-000012,-0.5112719627048521
ACH-000013,-0.264747128552248
ACH-000014,-0.3681552251275729
ACH-000015,-0.6833334445907437
ACH-000017,-0.4392842405440771
ACH-000018,-0.5643353723544839
ACH-000019,-0.9435687509566666
ACH-000021,-0.3839688548740325
ACH-000022,-0.6180400927216904
ACH-000025,-0.5606659059333777
ACH-000028,-0.7720026063816362
ACH-000030,-0.4761686880495774
ACH-000035,-0.8234036135945663
ACH-000036,-0.12214084603854332
ACH-000037,-0.5072481222899914
ACH-000039,-0.3953095257540738
ACH-000040,-0.4463254830503598
ACH-000041,-0.3573644598219353
ACH-000042,-0.3131311137051845
ACH-000045,-0.5329478379059644
ACH-000047,-0.5219383802742301
ACH-000052,-0.4245231754282823
ACH-000053,-0.4722160744048356
ACH-000054,-0.4540949998039704
ACH-000055,-0.4329959603090014
ACH-000060,-0.4773263066703871
ACH-000067,-0.4190981940341539
ACH-000070,-0.5344857871612749
ACH-000075,-0.3032932069570231
ACH-000078,-0.4917345381536296
ACH-000082,-0.3610865134302521
ACH-000085,-0.4884095211793176
ACH-000086,-0.7382682483829001
ACH-000087,-0.5594646533856489
ACH-000092,-0.2920466762607827
ACH-000095,-0.11837548689995835
ACH-000097,-0.3277134281399953
ACH-000098,-0.4436508374468367
ACH-000099,-0.6609224303155563
ACH-000108,-0.4674471381366007
ACH-000113,-0.6085102841297346
ACH-000116,-0.4391073821412232
ACH-000118,-0.7744955580093827
ACH-000120,-0.5219871254822732
ACH-000123,-0.3462452700293172
ACH-000127,-0.3460648505746573
ACH-000128,-0.5768010283345535
ACH-000132,-0.3922005353870683
ACH-000133,-0.4609413283596248
ACH-000137,-0.2001421664241373
ACH-000138,-0.4046116716173884
ACH-000142,-0.1128554355600452
ACH-000143,-0.4817185110267248
ACH-000146,-0.3773781824395695
ACH-000148,-0.4696715062864945
ACH-000150,-0.859134356499777
ACH-000152,-0.4679988767283554
ACH-000153,-0.5243364124080465
ACH-000159,-0.2646358468258367
ACH-000160,-0.590670859432515
ACH-000163,-0.466258380948898
ACH-000167,-0.37543598462947786
ACH-000168,-0.2601420340973929
ACH-000169,-0.44045902519569385
ACH-000178,-0.5086617806193177
ACH-000183,-0.4610942595331884
ACH-000188,-0.3768195012905834
ACH-000189,-0.7932467789635912
