,FIP1L1 (81608)
ACH-000403,-0.8251273566395192
ACH-000404,-0.8767347330290501
ACH-000406,-0.6794870450224028
ACH-000407,-0.6322715660545931
ACH-000408,-0.4440347774976538
ACH-000410,-0.8882687289003793
ACH-000411,-0.7264706147488124
ACH-000414,-0.8349540552114187
ACH-000415,-0.8348039019863225
ACH-000416,-0.6744661694768305
ACH-000420,-1.0229182204066414
ACH-000421,-0.779632530148792
ACH-000424,-0.8437648260956626
ACH-000425,-0.9319930368275264
ACH-000426,-0.7003806518578941
ACH-000427,-0.8552947555394043
ACH-000433,-0.7017231084336787
ACH-000435,-0.8910679195192277
ACH-000436,-0.8597885804087644
ACH-000444,-0.8656599103503938
ACH-000445,-0.7237662186724971
ACH-000448,-0.7451534441759424
ACH-000450,-0.5498507410374319
ACH-000452,-0.8777624203327482
ACH-000454,-1.0357872753959647
ACH-000458,-0.9367586860129568
ACH-000459,-0.8214574230347365
ACH-000460,-0.8940098500368373
ACH-000461,-0.7367970158080052
ACH-000463,-0.8850344728438773
ACH-000464,-0.6101110488825463
ACH-000466,-0.8247593298096029
ACH-000467,-0.7133718999122253
ACH-000468,-0.5921182669616326
ACH-000469,-0.6806557655459295
ACH-000470,-0.6640006842615939
ACH-000471,-0.6241907547704458
ACH-000472,-0.8142127106075238
ACH-000473,-1.1276107720946316
ACH-000475,-0.7835492547799374
ACH-000476,-0.7540672050339811
ACH-000477,-0.5379344547142004
ACH-000479,-0.5490899407331425
ACH-000480,-0.7513033471807569
ACH-000481,-1.0272032751675568
ACH-000483,-0.96265985705985
ACH-000484,-0.8744179112073791
ACH-000485,-0.6015360894408052
ACH-000486,-1.08736837537124
ACH-000487,-0.6114215673651149
ACH-000488,-0.7107451672377586
ACH-000490,-0.747139905438325
ACH-000491,-0.7984812871168686
ACH-000495,-0.7453644534387297
ACH-000496,-0.5808102209488005
ACH-000499,-0.9811953179844219
ACH-000500,-0.7781046393212606
ACH-000502,-0.8213844957683629
ACH-000503,-0.5718057176719336
ACH-000505,-0.6635637829366701
ACH-000507,-0.5359503766981021
ACH-000510,-1.061943987068365
ACH-000511,-0.8381873644286988
ACH-000512,-0.4829999229543216
ACH-000516,-0.5527519821515328
ACH-000517,-0.8534191063935134
ACH-000518,-0.6637038794172336
ACH-000520,-0.7329936447502821
ACH-000521,-0.5403038401108942
ACH-000522,-0.7141334720017403
ACH-000524,-0.9130238892945752
ACH-000527,-1.0867750727555352
ACH-000528,-0.8401336740254828
ACH-000537,-0.7346501221344295
ACH-000541,-0.6695680821296744
ACH-000542,-0.8083931180554099
ACH-000544,-0.7047093823107579
ACH-000545,-1.0011353598520765
ACH-000547,-1.245209880976308
ACH-000548,-0.6117928479094572
ACH-000549,-0.7167339621946308
ACH-000550,-0.5530320405387645
ACH-000552,-0.6952195833837034
ACH-000556,-0.8062862988067647
ACH-000557,-0.4438972439442616
ACH-000569,-0.5379294881468603
ACH-000570,-0.7241239531568524
ACH-000571,-0.6199163735157064
ACH-000573,-0.7151204436489942
ACH-000576,-0.8343229742928359
ACH-000579,-0.8905974179636259
ACH-000580,-0.6729307757214081
ACH-000584,-0.6842211958517909
ACH-000585,-0.6893462129862467
ACH-000588,-0.7964515822762874
ACH-000589,-0.7969829506662665
ACH-000591,-0.7197977652907483
ACH-000593,-0.6711489802777215
ACH-000600,-0.7461761239399488
ACH-000601,-0.9254879764947376
ACH-000605,-0.79914692134063
ACH-000606,-0.8679035074454885
ACH-000608,-0.6789859915962837
ACH-000614,-0.5676735468240607
ACH-000616,-0.8158721974486268
ACH-000618,-0.6805363140691196
ACH-000619,-0.9118521068463512
ACH-000620,-0.9336183282924464
ACH-000621,-0.8430822285126188
ACH-000622,-1.1919062506548668
ACH-000623,-0.7019398464760848
ACH-000624,-0.9233864116020756
ACH-000627,-0.7967480561572825
ACH-000630,-0.6813332695778976
ACH-000631,-0.4378333621384502
ACH-000632,-0.64066540408358
ACH-000633,-0.7692982363424752
ACH-000637,-0.938241985847902
ACH-000638,-0.5723076733432524
ACH-000646,-1.1563762939719389
ACH-000647,-0.8117974626463985
ACH-000648,-0.8181402539507665
ACH-000649,-0.754709597737146
ACH-000651,-0.6954419483063048
ACH-000652,-0.8547501204348915
ACH-000653,-0.6427336711587348
ACH-000657,-0.6773511688317206
ACH-000658,-0.6377300821243159
ACH-000661,-0.7337974848757127
ACH-000662,-0.5623330461614796
ACH-000663,-0.8604451647749128
ACH-000665,-0.7496300155547504
ACH-000671,-0.9265991902815612
ACH-000672,-0.3637609800130136
ACH-000673,-0.7276719121264971
ACH-000676,-0.6321185729078335
ACH-000677,-0.8415290675267825
ACH-000681,-0.9207665649097806
ACH-000683,-0.845697472586146
ACH-000684,-0.7121982500105491
ACH-000688,-0.5426079573532777
ACH-000693,-0.7932691229870457
ACH-000694,-0.8762329835159282
ACH-000695,-0.7303526185741361
ACH-000696,-0.9221281580348272
ACH-000697,-0.8341205717607305
ACH-000699,-0.6764129649477111
ACH-000701,-0.7188345477314445
ACH-000706,-0.9761174257968532
ACH-000711,-0.9392948846404516
ACH-000713,-0.7723509731136663
ACH-000714,-0.4601310733131747
ACH-000718,-0.8440024082062353
ACH-000720,-0.8379635576634649
ACH-000721,-0.7631298127526569
ACH-000724,-0.8050528485823171
ACH-000725,-0.7978376175112651
ACH-000732,-1.0783879025825764
ACH-000734,-0.78255664453603
ACH-000735,-0.8269532967752777
ACH-000736,-0.7459865688831416
ACH-000738,-0.6786386636367202
ACH-000746,-0.7212663003794307
ACH-000747,-0.6660132673860205
ACH-000748,-0.6360979703348622
ACH-000753,-0.6657987752073049
ACH-000756,-0.7874396316211121
ACH-000757,-0.7089084939190871
ACH-000758,-0.9239797742381568
ACH-000760,-0.6482903442618559
ACH-000762,-0.6272030468907571
ACH-000763,-0.9360583545550548
ACH-000764,-0.8003778918903017
ACH-000765,-0.7237965080051975
ACH-000766,-0.4732098298522289
ACH-000767,-0.873702283097289
ACH-000768,-0.8699758228132481
ACH-000769,-0.6436689747271995
ACH-000770,-0.7286035492590088
ACH-000771,-0.8225036388593632
ACH-000773,-0.9578090076212684
ACH-000776,-0.8127413066180599
ACH-000777,-0.6811996481889923
ACH-000778,-1.172348236027737
ACH-000781,-0.7284586498081747
ACH-000782,-0.6791880112498389
ACH-000783,-0.5833605316657772
ACH-000784,-0.8108122650304799
ACH-000785,-0.6908965660765969
ACH-000787,-0.3968473332866148
ACH-000788,-0.7560500054489213
ACH-000791,-0.7195130953060069
ACH-000792,-0.8338000733163289
ACH-000794,-0.6718582645015077
ACH-000796,-0.5833660154427843
ACH-000798,-0.7021817522949932
ACH-000799,-0.7361753294601171
ACH-000800,-0.26439733703541257
ACH-000802,-0.6460481364109449
ACH-000804,-0.539761657066002
ACH-000805,-0.8593877186031146
ACH-000809,-0.8060466885345798
ACH-000810,-1.0027962555570404
ACH-000811,-0.71566332933592
ACH-000817,-0.22338925353328185
ACH-000819,-0.6449067299116363
ACH-000820,-1.0242709652173856
ACH-000821,-0.5322491306603638
ACH-000822,-0.6845777356853227
ACH-000823,-0.5400832135857475
ACH-000824,-0.6956040468189647
ACH-000827,-0.9282070057335092
ACH-000829,-0.7797841805503462
ACH-000831,-0.5785810815705271
ACH-000832,-1.0096017088788554
ACH-000833,-0.7289974738622504
ACH-000834,-0.5526855748919146
ACH-000835,-1.0125775284518397
ACH-000836,-0.906802674069632
ACH-000837,-0.8678264688202941
ACH-000838,-0.7991052611353713
ACH-000839,-0.8543039639210873
ACH-000840,-0.7050340418821543
ACH-000841,-0.7489834947780196
ACH-000843,-0.7799361687920712
ACH-000846,-0.8279872747247292
ACH-000847,-0.7617467307323881
ACH-000848,-0.998803727112102
ACH-000849,-0.7322746375901273
ACH-000851,-0.6771646746079204
ACH-000855,-1.3174555276848898
ACH-000856,-0.7570108259114218
ACH-000858,-0.8249467461110961
ACH-000859,-0.6150648580079434
ACH-000861,-0.7378335297633299
ACH-000862,-0.8338076842349986
ACH-000865,-0.6343910681818261
ACH-000866,-0.7720690908536837
ACH-000867,-0.8783172097028212
ACH-000869,-0.7789117835756612
ACH-000872,-0.9468871940562388
ACH-000873,-0.7213180276506778
ACH-000876,-0.7198655398434688
ACH-000878,-1.0060818265540932
ACH-000880,-0.6447714118600388
ACH-000881,-0.9517541673736246
ACH-000882,-0.8006024816473152
ACH-000884,-0.8618039407306295
ACH-000885,-0.7179025322720148
ACH-000887,-0.7373238696363946
ACH-000889,-0.7814909165912368
ACH-000896,-0.7870231931949248
ACH-000898,-0.7356891716240451
ACH-000900,-0.5370982391210491
ACH-000901,-0.7384718786738291
ACH-000905,-0.8213382179501347
ACH-000906,-0.8238387329588508
ACH-000907,-0.8713749719484042
ACH-000910,-0.7872351689229391
ACH-000911,-0.7068570400566877
ACH-000912,-0.5840064869593826
ACH-000913,-0.5793824052827617
ACH-000915,-0.7514855491272047
ACH-000916,-0.5502963955208559
ACH-000917,-0.7822032483364467
ACH-000920,-1.0131550001858374
ACH-000921,-0.6873034584555582
ACH-000924,-0.7773075346357919
ACH-000926,-0.5330837009948636
ACH-000928,-0.7571892662203965
ACH-000929,-0.6492275125291536
ACH-000932,-0.5200262169525981
ACH-000935,-0.4509741988980576
ACH-000936,-0.7053085283904763
ACH-000937,-0.4859393271687768
ACH-000938,-0.7865023699840593
ACH-000939,-0.9014547611619724
ACH-000941,-0.9874089624326664
ACH-000943,-0.98670075472867
ACH-000946,-0.9136773336065372
ACH-000947,-0.7472179891139383
ACH-000948,-0.8875444489926392
ACH-000950,-0.6050774727811317
ACH-000953,-0.6554326441018504
ACH-000954,-0.3426554920927106
ACH-000957,-1.0167806789726963
ACH-000958,-0.6867356169620754
ACH-000960,-0.692237674250866
ACH-000963,-1.0216718157717923
ACH-000968,-0.8585641046195858
ACH-000969,-0.967737399202522
ACH-000972,-0.8536274934661375
ACH-000973,-0.5022320341879607
ACH-000974,-0.9290948209422693
ACH-000978,-0.9962675193431868
ACH-000984,-0.8694049404861349
ACH-000986,-0.6143605402792693
ACH-000988,-1.192181000372825
ACH-000993,-0.8287420910343335
ACH-000994,-0.8292886882108641
ACH-000996,-0.7522130935529302
ACH-001001,-0.5451561181851703
ACH-001020,-0.7310694839486822
ACH-001028,-0.6892194489030503
ACH-001031,-0.9598176040953024
ACH-001038,-0.7747515646084543
ACH-001048,-0.6253945680665404
ACH-001050,-0.967378999115186
ACH-001053,-0.5623769862401045
ACH-001054,-0.8395273201512359
ACH-001061,-0.94123114156238
ACH-001067,-0.37513699247862736
ACH-001075,-0.629382178696875
ACH-001096,-0.7763054297286147
ACH-001111,-0.5757124925896306
ACH-001119,-0.3743102864146499
ACH-001128,-0.5605483103618026
ACH-001134,-0.5611655997468225
ACH-001151,-0.799739763438282
ACH-001163,-0.5907491987554911
ACH-001164,-0.8259054602787161
ACH-001183,-1.0324888284172928
ACH-001192,-0.7708438705756167
ACH-001193,-0.7943794482301881
ACH-001196,-0.6893584876457342
ACH-001197,-0.7680915026417465
ACH-001205,-0.7525031402652633
ACH-001211,-0.8492998721652383
ACH-001212,-0.7976088575191154
ACH-001228,-0.9447719721236124
ACH-001232,-0.7230486244663276
ACH-001239,-0.8922790155937189
ACH-001270,-0.5990976970395715
ACH-001274,-0.7496854587596316
ACH-001275,-0.952595085685058
ACH-001277,-0.7160077648598802
ACH-001278,-0.887231611707039
ACH-001280,-0.6440794353155348
ACH-001283,-1.0333154298712852
ACH-001289,-0.6378151331981396
ACH-001300,-0.9545649623734128
ACH-001301,-0.8880176051993981
ACH-001302,-0.6664116612306603
ACH-001306,-0.8005510515906069
ACH-001318,-0.8293788908525542
ACH-001322,-0.8891834014850403
ACH-001328,-0.7213992193581933
ACH-001332,-0.8446104842163271
ACH-001336,-1.0176848424802984
ACH-001346,-0.8310727971141703
ACH-001353,-0.6938082907881805
ACH-001354,-0.6640120955280344
ACH-001367,-0.6420933562129678
ACH-001368,-0.6890044104196758
ACH-001374,-0.9541385070989684
ACH-001377,-0.9956773172943264
ACH-001380,-0.7911191338291531
ACH-001391,-0.7343250647352321
ACH-001408,-0.7760791821695384
ACH-001430,-0.7670999284508189
ACH-001431,-0.9189805683495872
ACH-001450,-0.6653606998629077
ACH-001496,-0.7681362359978339
ACH-001500,-0.97308456753768
ACH-001523,-0.8195662034912246
ACH-001532,-0.8154588626740708
ACH-001550,-0.8691509144772427
ACH-001552,-0.7112387200324001
ACH-001554,-0.7225257499358296
ACH-001654,-0.7294925673385556
ACH-001735,-0.6446872735869756
ACH-001736,-0.560377140508457
ACH-001737,-0.7505570170943602
ACH-001740,-0.7896574569945639
ACH-001745,-0.7339216516699761
ACH-001765,-0.5661852307396381
