,EXOC6B (23233)
ACH-000211,-0.046586358362786434
ACH-000215,-0.20566083119329168
ACH-000221,-0.13964212917720994
ACH-000222,-0.13109874223423312
ACH-000223,-0.15253637279353294
ACH-000226,-0.07821401396687136
ACH-000227,-0.05262399042406928
ACH-000228,-0.06398766061880667
ACH-000231,-0.06508613348149125
ACH-000232,-0.11917376000165182
ACH-000233,-0.057114656225752486
ACH-000234,-0.046447966920949615
ACH-000235,-0.030757712552169726
ACH-000237,-0.21418463418303926
ACH-000238,-0.16012038650560426
ACH-000242,-0.5507342764735947
ACH-000243,-0.10826698006277742
ACH-000244,-0.20064405299106333
ACH-000246,-0.11405374301483626
ACH-000248,-0.07166268792149909
ACH-000250,-0.09634875798342073
ACH-000251,-0.2726156243746489
ACH-000252,-0.1390251028371222
ACH-000253,-0.05212463671070746
ACH-000255,-0.1519495634941823
ACH-000256,-0.21596428566393366
ACH-000257,-0.1579889666737076
ACH-000258,-0.11174092102141417
ACH-000259,-0.15590079959838202
ACH-000260,-0.1162005328479654
ACH-000261,-0.11201438337438943
ACH-000262,0.057131157697181766
ACH-000263,0.09258491713456153
ACH-000264,-0.07048014684818289
ACH-000265,-0.10284761304131844
ACH-000266,-0.0194920295598059
ACH-000272,-0.1843734154497226
ACH-000274,-0.07440610415687941
ACH-000277,-0.3158954662700918
ACH-000278,-0.01901199910545288
ACH-000279,-0.11729207652245092
ACH-000280,-0.13176393201241635
ACH-000281,-0.013376262824483929
ACH-000288,-0.31411002531925103
ACH-000291,-0.10312124125651627
ACH-000293,-0.2589200614690316
ACH-000294,-0.17155974683277686
ACH-000295,0.05612385347313762
ACH-000296,-0.1625306516322692
ACH-000302,-0.14764569954482126
ACH-000304,-0.0076538545924662565
ACH-000307,-0.009144358483653229
ACH-000308,-0.09358011671474097
ACH-000310,-0.09040367802658507
ACH-000311,-0.19627674889055116
ACH-000312,-0.075433071290495
ACH-000315,0.06340736966270126
ACH-000316,-0.10165045162232908
ACH-000317,-0.26923066686145103
ACH-000318,-0.050978358696798086
ACH-000319,-0.07396410656034777
ACH-000320,-0.02157166224845065
ACH-000322,0.016323925006291998
ACH-000323,-0.06606340623404207
ACH-000324,-0.1388650286232205
ACH-000329,0.026001951254327374
ACH-000330,-0.1888530627525731
ACH-000331,-0.1766423531294276
ACH-000332,-0.1554911387470212
ACH-000334,0.03963943473502125
ACH-000335,-0.31437521646540617
ACH-000336,0.09778151463490796
ACH-000337,-0.029149392215609995
ACH-000338,-0.36161153174926935
ACH-000339,-0.11014580897578004
ACH-000341,-0.03780061780221408
ACH-000348,-0.2622216919352165
ACH-000350,-0.09569533578263976
ACH-000352,-0.050807230526358285
ACH-000356,-0.12774449536584048
ACH-000361,-0.07702378958123977
ACH-000362,-0.04448539297718152
ACH-000363,-0.02402799432709444
ACH-000364,-0.14239439064286674
ACH-000365,-0.03431159888790382
ACH-000366,-0.2487233479344259
ACH-000368,-0.37240365852008095
ACH-000374,-0.2038093242762133
ACH-000375,-0.028810825943382575
ACH-000376,-0.1942708565027654
ACH-000381,-0.18684776804734926
ACH-000383,-0.03495834004338025
ACH-000387,-0.030301157805753463
ACH-000389,-0.0017177096969677216
ACH-000390,-0.07506714849723117
ACH-000393,-0.20531278375010795
ACH-000395,-0.025502056103437108
ACH-000396,-0.22565279979305666
ACH-000397,-0.07359371286636528
ACH-000401,-0.062283978215431135
ACH-000402,0.04657648819626384
ACH-000403,-0.11996872679026073
ACH-000404,-0.016374889392976013
ACH-000406,-0.09664679830078517
ACH-000407,-0.14350655738771584
ACH-000408,-0.22905127537950715
ACH-000410,-0.1938411799546244
ACH-000411,-0.097169632515101
ACH-000414,-0.028323719689297838
ACH-000415,-0.057344010482610425
ACH-000416,-0.12096915750669418
ACH-000420,-0.10333111467302517
ACH-000421,-0.16418834198021492
ACH-000424,-0.15267895464109665
ACH-000425,-0.17890708966696667
ACH-000426,0.097242372032788
ACH-000427,-0.16020266098478314
ACH-000433,-0.1098097334468664
ACH-000435,-0.28851147656914633
ACH-000436,0.022760918859624904
ACH-000444,-0.1212093023674688
ACH-000445,-0.07657291198348004
ACH-000448,-0.010782972016162556
ACH-000450,-0.13770448287529194
ACH-000452,-0.05390983455098702
ACH-000454,-0.2950547609471314
ACH-000458,-0.13386286341149806
ACH-000459,0.06333033002345521
ACH-000460,-0.2801027186992725
ACH-000461,0.0544947183047345
ACH-000463,-0.11777768212097085
ACH-000464,-0.5448098066242434
ACH-000466,-0.2174952294128158
ACH-000467,-0.08799471806299962
ACH-000468,0.07913404111788921
ACH-000469,-0.1581154839173768
ACH-000470,-0.1539364909092872
ACH-000471,-0.07397256819077629
ACH-000472,-0.09103369023895844
ACH-000473,-0.013393058644327951
ACH-000475,-0.09107774592668344
ACH-000476,-0.002353252448703997
ACH-000477,0.09442838800447713
ACH-000479,-0.2793499748827807
ACH-000480,-0.02673324070645771
ACH-000481,-0.030315087621940462
ACH-000483,-0.17422899825693205
ACH-000484,-0.33877284346291103
ACH-000485,-0.03797614777336227
ACH-000486,-0.28068526849254216
ACH-000487,-0.039422023353533606
ACH-000488,-0.04732601833778483
ACH-000490,-0.03452032741101887
ACH-000491,-0.10550446147966172
ACH-000495,-0.33805802618551
ACH-000496,-0.08827728011345777
ACH-000499,0.1084460844796118
ACH-000500,-0.10944413238736923
ACH-000502,-0.012254715925412921
ACH-000503,-0.2319312591721833
ACH-000505,-0.08694194450261816
ACH-000507,-0.1555625375304281
ACH-000510,-0.12904151564226635
ACH-000511,-0.2187294976126322
ACH-000512,0.053992266416474484
ACH-000516,-0.18599290268376376
ACH-000517,-0.08057105498387385
ACH-000518,-0.3652460356762275
ACH-000520,0.03546728214268842
ACH-000521,-0.0891287618545025
ACH-000522,-0.13545163348954775
ACH-000524,-0.03511902986316688
ACH-000527,-0.11447068676078488
ACH-000528,-0.10549289383120032
ACH-000537,-0.01331243022060124
ACH-000541,-0.08070016891897594
ACH-000542,-0.07034398305504748
ACH-000544,-0.15137772216103426
ACH-000545,-0.15776453619152586
ACH-000547,-0.1712742317209366
ACH-000548,-0.1732924507170709
ACH-000549,-0.10971347853230748
ACH-000550,0.010212825111434157
ACH-000552,-0.17694060843672674
ACH-000556,-0.08109456675685535
ACH-000557,-0.013376972657943392
ACH-000569,0.10570297068229664
ACH-000570,-0.1304241159316285
ACH-000571,-0.03443377835203933
ACH-000573,-0.12988878769926868
ACH-000576,-0.005721735388627578
ACH-000579,-0.17810157185969108
ACH-000580,0.07354596411219884
ACH-000584,-0.05345016592795763
ACH-000585,-0.15119498453578575
ACH-000588,0.05084302697123967
ACH-000589,-0.21839123731390755
ACH-000591,-0.14436504286776114
ACH-000593,-0.029487739770947725
ACH-000600,-0.2400131944820228
ACH-000601,-0.13221430120134278
ACH-000605,-0.0902606815738171
ACH-000606,-0.09911470102404826
ACH-000608,-0.06578016444592923
ACH-000614,-0.1547436282172288
ACH-000616,-0.06401768637565655
ACH-000618,-0.14930925012271684
ACH-000619,-0.1137939428023958
ACH-000620,-0.0562998494507157
ACH-000621,-0.17877704670798586
ACH-000622,-0.07759710529443327
ACH-000623,-0.12773188313042394
ACH-000624,-0.16018469587868306
ACH-000627,-0.1213826422862926
ACH-000630,-0.1742624433906191
ACH-000631,-0.3250620308581536
ACH-000632,-0.13666234263686355
ACH-000633,-0.17965714017245787
ACH-000637,-0.04292794839578545
ACH-000638,-0.0847522215359073
ACH-000646,-0.06656155837063839
ACH-000647,-0.010801826537218295
ACH-000648,-0.05093151525609803
ACH-000649,-0.17464979370077008
ACH-000651,-0.041939121503399165
ACH-000652,0.04169234194626452
ACH-000653,-0.10399242295970383
ACH-000657,-0.08438093174541489
ACH-000658,-0.09025008782721423
ACH-000661,-0.1038353615118018
ACH-000662,-0.07223360445915852
ACH-000663,-0.10508103312231708
ACH-000665,-0.14180100519341896
ACH-000671,-0.1601961541155366
ACH-000672,-0.032001160058238415
ACH-000673,-0.3952705762692185
ACH-000676,-0.016344723091390245
ACH-000677,0.059300835036243275
ACH-000681,-0.02282976695160855
ACH-000683,-0.07400885544696341
ACH-000684,-0.026943216781952203
ACH-000688,-0.2113211933364738
ACH-000693,-0.17078946378897775
ACH-000694,-0.09042389435335403
ACH-000695,-0.2207894154897368
ACH-000696,-0.08160001234934311
ACH-000697,-0.29864608175382
ACH-000699,-0.060846719186694764
ACH-000701,-0.09813800382189204
ACH-000706,-0.043097229752500535
ACH-000711,-0.17733308510797385
ACH-000713,-0.0700832381119218
ACH-000714,-0.0676303032699567
ACH-000718,0.02283417064735935
ACH-000720,-0.12409351410458452
ACH-000721,-0.2661664954693911
ACH-000724,-0.2362478322440247
ACH-000725,-0.11229504169581296
ACH-000732,-0.13349134303598764
ACH-000734,-0.09302133972047376
ACH-000735,-0.042431913777126073
ACH-000736,-0.19824060729836704
ACH-000738,-0.1229122392199986
ACH-000746,-0.12146759945416112
ACH-000747,-0.13638782359718285
ACH-000748,-0.08980038245151384
ACH-000753,0.028254112554485837
ACH-000756,-0.2099207846865199
ACH-000757,0.06427342957988888
ACH-000758,-0.16929090246439826
ACH-000760,-0.05066567218547605
ACH-000762,-0.1653355156257999
ACH-000763,0.041250508709689056
ACH-000764,-0.10612841188729312
ACH-000765,0.0696000532071503
ACH-000766,-0.2298295022339671
ACH-000767,-0.16646790333634662
ACH-000768,-0.14639580026087698
ACH-000769,-0.2272583290081135
ACH-000770,-0.07603135038223469
ACH-000771,-0.07219260338963834
ACH-000773,0.04315697699751175
ACH-000776,-0.15266793803403506
ACH-000777,-0.19340457759722665
ACH-000778,-0.11882028296438266
ACH-000781,-0.09695435706543967
ACH-000782,-0.06847001289092547
ACH-000783,-0.022678765105164728
ACH-000784,-0.03281221755304932
ACH-000785,-0.17217480389550674
ACH-000787,-0.163974705484059
ACH-000788,-0.06719628592066966
ACH-000791,-0.0066682738303791384
ACH-000792,-0.24566622636325586
ACH-000794,-0.19360507531169024
ACH-000796,-0.04897454926419745
ACH-000798,-0.0690443151340152
ACH-000799,-0.2993222070863223
ACH-000800,-0.16045335253324264
ACH-000802,-0.07698774541813247
ACH-000804,-0.03069173486070125
ACH-000805,-0.15019200545293773
ACH-000809,-0.11955281878321293
ACH-000810,-0.002746458907082538
ACH-000811,-0.03667712533852192
ACH-000817,-0.08743254788823036
ACH-000819,-0.17225627549088307
ACH-000820,-0.2394238387945009
ACH-000821,-0.20695735708822147
ACH-000822,-0.19877830291678927
ACH-000823,-0.16067421776230031
ACH-000824,-0.06912011043549952
ACH-000827,-0.07772341140894941
ACH-000829,-0.034879152614879165
ACH-000831,-0.15972156646152294
ACH-000832,-0.16724397415202938
ACH-000833,-0.14708877670776965
ACH-000834,-0.149047394133163
ACH-000835,-0.15335179395742946
ACH-000836,-0.22282009505003375
ACH-000837,-0.038117252148330484
ACH-000838,-0.09820936460717586
ACH-000839,-0.10589616948472354
ACH-000840,-0.11941955419995255
ACH-000841,-0.14106393536587006
ACH-000843,-0.013471816494878008
ACH-000846,-0.17886382692198072
ACH-000847,-0.18490841771272498
ACH-000848,-0.0873713968446822
ACH-000849,0.0029360368501091696
ACH-000851,-0.21955285617797485
ACH-000855,-0.2109132803470477
ACH-000856,-0.003416421582520388
ACH-000858,-0.11956911497157455
ACH-000859,-0.1941681593281534
ACH-000861,-0.12267663206114185
ACH-000862,-0.016308727979613896
ACH-000865,-0.1455724637656672
ACH-000866,-0.06985548304233807
ACH-000867,-0.09088192740554422
ACH-000869,-0.12029397391520745
ACH-000872,-0.058586363849383975
ACH-000873,-0.06498493862463305
ACH-000876,-0.1813707553923602
ACH-000878,-0.012605797475323404
ACH-000880,-0.15539340635583834
ACH-000881,0.00835629950269052
ACH-000882,-0.12997390947604245
ACH-000884,0.016037298990609777
ACH-000885,-0.18285548333301144
ACH-000887,-0.007502860681248959
ACH-000889,-0.08226230214208746
ACH-000896,-0.2396350858804742
ACH-000898,-0.12465737001698325
ACH-000900,-0.03608597369773909
ACH-000901,-0.1898346000348789
ACH-000905,-0.1273449126295397
ACH-000906,-0.003938862083378854
ACH-000907,-0.28311621134780585
ACH-000910,-0.09949760394308027
ACH-000911,-0.13976428166892454
ACH-000912,-0.10768673252389656
ACH-000913,-0.0856964663451884
ACH-000915,-0.09791507770790646
ACH-000916,0.06908149107033255
ACH-000917,0.04515147271727444
ACH-000920,-0.012991259277590551
ACH-000921,-0.044348516139013035
ACH-000924,-0.12746507551607378
ACH-000926,-0.09696283950260877
ACH-000928,-0.08505590866469656
ACH-000929,0.013038043265734694
ACH-000932,-0.07747949399380663
ACH-000935,-0.20225199311770492
ACH-000936,-0.2001755220976879
ACH-000937,-0.03103467267122966
ACH-000938,-0.04933924385667852
ACH-000939,-0.2867608384794276
ACH-000941,-0.11460431642068288
ACH-000943,-0.1276338802268261
ACH-000946,-0.08239728723945786
ACH-000947,-0.06951680246952567
ACH-000948,-0.1396088648480539
ACH-000950,-0.27089330598471256
ACH-000953,-0.06966140434012945
ACH-000954,-0.08138688096325288
ACH-000957,-0.18434697658761573
ACH-000958,-0.10498564454162958
ACH-000960,-0.11711154731015545
ACH-000963,-0.14963926017357132
ACH-000968,-0.02006644905883612
ACH-000969,-0.15761783462811554
ACH-000972,-0.18312609525671375
ACH-000973,-0.0696282621927766
ACH-000974,-0.1230015111028271
ACH-000978,0.09511455954846393
ACH-000984,-0.09574421275262028
ACH-000986,-0.1969401827115085
ACH-000988,-0.016651092058345127
ACH-000993,-0.1447788620503503
ACH-000994,-0.19880349558346652
ACH-000996,-0.2123509475928027
ACH-001001,-0.2607981016100352
ACH-001020,-0.045031670238964684
ACH-001028,-0.11531064329944588
ACH-001031,-0.16172575839327136
ACH-001038,-0.17499310716794395
ACH-001048,-0.08486462195143712
ACH-001050,-0.226942051532702
ACH-001053,-0.18794175006189814
ACH-001054,-0.1337310963827624
ACH-001061,-0.0835571979300324
ACH-001067,0.0038252948229125093
ACH-001075,-0.09027737287571104
ACH-001096,0.014036222198029332
ACH-001111,-0.16575722278226987
ACH-001119,-0.09992649896233616
ACH-001128,0.026713448449395785
ACH-001134,0.1378421453046893
ACH-001151,-0.12641172678062762
ACH-001163,-0.14067006851349834
ACH-001164,-0.1857857809257682
ACH-001183,-0.12700455055621462
ACH-001192,-0.007474821085389751
ACH-001193,-0.3202928957021233
ACH-001196,-0.02093093855589339
ACH-001197,-0.2704135898216473
ACH-001205,-0.3993764740324973
ACH-001211,-0.004044678987270098
ACH-001212,-0.2377472321037389
ACH-001228,-0.16247840955743545
ACH-001232,-0.13840892081748918
ACH-001239,-0.0005620421561696434
ACH-001270,-0.17223082385805888
ACH-001274,-0.08300074946596894
ACH-001275,0.08554832618363847
ACH-001277,0.023298322161126005
ACH-001278,-0.20342745125336126
ACH-001280,-0.020175589035355847
ACH-001283,-0.06293901848395184
ACH-001289,-0.06632054744598438
ACH-001300,-0.005915616665846243
ACH-001301,-0.1302683585215528
ACH-001302,0.16390642533339733
ACH-001306,-0.09080787436575452
ACH-001318,-0.07625990892310817
ACH-001322,-0.216328469799664
ACH-001328,-0.1222289972237296
ACH-001332,0.06890548513351365
ACH-001336,-0.10431632085896472
ACH-001346,-0.07972520199828048
ACH-001353,-0.18049648259932585
ACH-001354,-0.15223642908375307
ACH-001367,-0.20668116652822086
ACH-001368,-0.19925892267982606
ACH-001374,-0.059591155257596236
ACH-001377,-0.1436016573119448
ACH-001380,-0.2190785829629228
ACH-001391,-0.13496018664526716
ACH-001408,-0.09226947974912994
ACH-001430,-0.005608226213828763
ACH-001431,-0.12722042752104928
ACH-001450,-0.15202424287712113
ACH-001496,-0.1611786424446249
ACH-001500,-0.2081551970975476
ACH-001523,-0.18524111884453126
ACH-001532,-0.09778457421028787
ACH-001550,-0.15066905356089416
ACH-001552,-0.17108228626507307
ACH-001554,-0.17611299480584555
ACH-001654,0.015942231847025302
ACH-001735,-0.1138194077686033
ACH-001736,-0.036929781545708314
ACH-001737,-0.046544561299505884
ACH-001740,-0.1914862662203109
ACH-001745,-0.34681801274796303
ACH-001765,-0.12639679681817534
