,HSBP1L1 (440498)
ACH-000004,0.21207246854214773
ACH-000005,-0.143177903303358
ACH-000007,0.0603879191532266
ACH-000009,0.014456293279293587
ACH-000011,0.10665700185223284
ACH-000012,0.056056944222436685
ACH-000013,0.17069553449704306
ACH-000014,0.4614772718592718
ACH-000015,0.2972733743065749
ACH-000017,0.002715160310734993
ACH-000018,0.08922557262376582
ACH-000019,0.05811697303282354
ACH-000021,0.11336753248404348
ACH-000022,0.1499912693610375
ACH-000025,0.1283322374004627
ACH-000028,0.041334852717164014
ACH-000030,0.07065473891659738
ACH-000035,0.11595576178412101
ACH-000036,0.014497905899838775
ACH-000037,0.07891124408631746
ACH-000039,0.07722905324984472
ACH-000040,0.01999234877821333
ACH-000041,0.14009067206253856
ACH-000042,0.08272398711686123
ACH-000045,-0.01324671100439392
ACH-000047,0.1454514283031076
ACH-000052,0.17134327335181745
ACH-000053,0.07715789842306478
ACH-000054,0.10748456561923514
ACH-000055,0.25449122511790345
ACH-000060,0.024776806774637748
ACH-000067,-0.03911796564583788
ACH-000070,0.19192311081649366
ACH-000075,0.09531509550125092
ACH-000078,-0.02257160330191537
ACH-000082,0.16710333231025207
ACH-000085,0.16275932575229052
ACH-000086,0.09268588640084344
ACH-000087,0.19444765116925405
ACH-000092,0.13729577156904904
ACH-000095,-0.031155520106958892
ACH-000097,0.18970269744752574
ACH-000098,0.059637353770840486
ACH-000099,0.02493701138708394
ACH-000108,0.07800111885681578
ACH-000113,0.2341301839504133
ACH-000116,0.03963244756936074
ACH-000118,0.13214979410640373
ACH-000120,0.2037560975820365
ACH-000123,0.016545152589459603
ACH-000127,0.21536027834359103
ACH-000128,0.09146020064378252
ACH-000132,-0.052918191944922685
ACH-000133,0.26233186339575765
ACH-000137,0.2585935153550824
ACH-000138,0.2452745104436155
ACH-000142,0.08830651967209542
ACH-000143,0.3410072930170106
ACH-000146,0.18831656178951608
ACH-000148,0.2509471280953757
ACH-000150,0.21699383338700404
ACH-000152,0.16940477836269496
ACH-000153,0.17226877654537362
ACH-000159,0.04901173904852582
ACH-000160,0.08441745467989484
ACH-000163,0.2398174933503598
ACH-000167,0.004200963927460128
ACH-000168,0.2361286154303001
ACH-000169,0.23043267152104535
ACH-000178,0.08934824589435321
ACH-000183,0.08572711014919931
ACH-000188,0.31475683995698883
ACH-000189,0.473469466117303
ACH-000190,0.185736105281692
ACH-000198,0.030887086852299205
ACH-000203,-0.2996473270895701
ACH-000204,0.024818207876187773
ACH-000206,0.29081892678063004
ACH-000207,0.20348729889562475
ACH-000208,0.09742623412167273
ACH-000210,0.10458409502587956
ACH-000211,0.03494687582641067
ACH-000215,0.0582365012340411
ACH-000221,0.11860442733095886
ACH-000222,0.4187911791606578
ACH-000223,-0.08844191510132722
ACH-000226,-0.10480381349559503
ACH-000227,0.2724674633156612
ACH-000228,-0.15488727612291442
ACH-000231,0.20925448860240506
ACH-000232,0.0807747437778985
ACH-000233,-0.043892762612907164
ACH-000234,0.05551174416893023
ACH-000235,0.20496782867044436
ACH-000237,0.20852466366920605
ACH-000238,0.0309352563788574
ACH-000242,-0.217901210990829
ACH-000243,0.13875039581470888
ACH-000244,0.0970974113350793
ACH-000246,0.05711233579892086
ACH-000248,-0.13869406654778318
ACH-000250,0.13989712142918684
ACH-000251,0.1058946496495152
ACH-000252,0.023935366505540488
ACH-000253,0.0625457061626251
ACH-000255,0.1412405760770134
ACH-000256,0.1468033751284463
ACH-000257,0.11454812710517975
ACH-000258,0.04360352106539746
ACH-000259,0.3034256968801879
ACH-000260,-0.023368450278162273
ACH-000261,0.14196233041778006
ACH-000262,0.10794310021768193
ACH-000263,0.1312810924555253
ACH-000264,0.09806571590194274
ACH-000265,0.13025059914083945
ACH-000266,0.08598361874233579
ACH-000272,0.1542994893757499
ACH-000274,0.07714023995974655
ACH-000277,-2.0209874589399145e-05
ACH-000278,0.08760440315036139
ACH-000279,0.21265211138282533
ACH-000280,0.06477068936303433
ACH-000281,-0.08008425696046495
ACH-000288,0.27517063411838233
ACH-000291,0.21659246834856166
ACH-000293,0.00422194259966946
ACH-000294,0.12369040275549288
ACH-000295,-0.016758330697990955
ACH-000296,0.06537413379122735
ACH-000302,0.04114045917384564
ACH-000304,-0.04581784931497163
ACH-000307,0.08473420505041546
ACH-000308,0.12497280821933425
ACH-000310,0.06233888917892533
ACH-000311,0.2037771178950496
ACH-000312,0.1288577430403593
ACH-000315,0.205166151578248
ACH-000316,-0.08287955184528265
ACH-000317,0.012649685599839072
ACH-000318,-0.06749186478022194
ACH-000319,0.1598388704695448
ACH-000320,0.5205747462102646
ACH-000322,0.10352502875730177
ACH-000323,0.3890318358909997
ACH-000324,0.11028967704678536
ACH-000329,0.18142894981691352
ACH-000330,-0.030380519658961144
ACH-000331,0.07099462710131799
ACH-000332,0.09341340569848076
ACH-000334,0.09695810619711394
ACH-000335,0.08501946107174946
ACH-000336,0.058114498793971535
ACH-000337,-0.06651715150166719
ACH-000338,0.4651540280887094
ACH-000339,0.09512385918020548
ACH-000341,0.09174633233826028
ACH-000348,0.24481446361380024
ACH-000350,0.050868174358901536
ACH-000352,0.020922480069202786
ACH-000356,-0.017479644046836367
ACH-000361,0.024790881926840383
ACH-000362,0.12800785556632713
ACH-000363,0.21643210419841466
ACH-000364,-0.030259954666301887
ACH-000365,0.17376683198794327
ACH-000366,0.15492612602914746
ACH-000368,0.13595262482648865
ACH-000374,0.14857168986787173
ACH-000375,0.043087994956102216
ACH-000376,0.04680440733575805
ACH-000381,0.17540998809124494
ACH-000383,0.14127358600985696
ACH-000387,-0.06713035386936238
ACH-000389,0.2297753574609608
ACH-000390,0.15797446015394373
ACH-000393,0.17729804936469065
ACH-000395,0.2319045838423631
ACH-000396,0.03853596794551778
ACH-000397,0.053907168071280966
ACH-000401,0.21568081215425253
ACH-000402,-0.01075049997455762
ACH-000403,0.1363721676013174
ACH-000404,-0.03704674405420988
ACH-000406,0.10842544894484528
ACH-000407,0.2588941634203388
ACH-000408,0.18122309599391986
ACH-000410,0.14802016123770642
ACH-000411,0.2835504796844481
ACH-000414,0.19005097382999334
ACH-000415,0.0664363153978738
ACH-000416,0.059116401994351066
ACH-000420,0.12341582673478413
ACH-000421,0.10837557844784812
ACH-000424,0.17530014745687095
ACH-000425,0.14632714441038902
ACH-000426,0.16415688265551892
ACH-000427,-0.055617456786688085
ACH-000433,0.03992844708601013
ACH-000435,0.30170823605590197
ACH-000436,0.3502753019889714
ACH-000444,0.06515073482577367
ACH-000445,0.07082223380578766
ACH-000448,0.17752691333856688
ACH-000450,0.07136263808173614
ACH-000452,0.07979799921423078
ACH-000454,0.07060793187155448
ACH-000458,0.1367744410268438
ACH-000459,0.24747671019350684
ACH-000460,0.04344900132715532
ACH-000461,0.13670494028449176
ACH-000463,0.17020924751060731
ACH-000464,0.13455377278244396
ACH-000466,-0.016040719601394256
ACH-000467,0.08831853079341956
ACH-000468,-0.11082769688396216
ACH-000469,0.11377038433675205
ACH-000470,0.14049604013934158
ACH-000471,0.1600152771706651
ACH-000472,0.14881463177721935
ACH-000473,0.12752342641326686
ACH-000475,0.044658606054344345
ACH-000476,-0.0005965771906701302
ACH-000477,0.3267915605363048
ACH-000479,-0.10431391336222848
ACH-000480,0.17306758758852014
ACH-000481,0.18089543160744906
ACH-000483,0.1477943068052016
ACH-000484,0.17861290464624466
ACH-000485,0.10794617000777196
ACH-000486,0.024777212442339533
ACH-000487,0.08823683338349965
ACH-000488,0.21718217255625186
ACH-000490,0.10174061317805397
ACH-000491,0.2204722913355512
ACH-000495,0.1699723211926447
ACH-000496,0.18192936602364607
ACH-000499,0.18294265669340176
ACH-000500,0.10580540850261948
ACH-000502,0.061898355871329226
ACH-000503,-0.039535315267819664
ACH-000505,0.11896241267604125
ACH-000507,0.09478947459942418
ACH-000510,0.16352180299783642
ACH-000511,0.2198132228232395
ACH-000512,0.07231762432977082
ACH-000516,0.10232683458336586
ACH-000517,0.11502224419886682
ACH-000518,0.18088932422492965
ACH-000520,0.15540318528356373
ACH-000521,0.09975960060018148
ACH-000522,0.07216518134088502
ACH-000524,-0.171927432121547
ACH-000527,0.0836048327449561
ACH-000528,0.02271780598820159
ACH-000537,0.024054126860892217
ACH-000541,0.15151794582308453
ACH-000542,0.14680409525690682
ACH-000544,0.1518996148444824
ACH-000545,0.05500360279120752
ACH-000547,0.17942132102784833
ACH-000548,0.07391502518377221
ACH-000549,0.11063233174509056
ACH-000550,0.07821116308588075
ACH-000552,-0.03005952981747355
ACH-000556,-0.00983489409080183
ACH-000557,0.09824849271452753
ACH-000569,0.18479182020831486
ACH-000570,0.2580342016633331
ACH-000571,0.2379556309037177
ACH-000573,0.1627718732559865
ACH-000576,0.17658179223093234
ACH-000579,0.050756830706765184
ACH-000580,0.1885149986593836
ACH-000584,0.08115788851910366
ACH-000585,0.13126365413437105
ACH-000588,0.08438968911506492
ACH-000589,0.20470561759274886
ACH-000591,0.04440821671364295
ACH-000593,0.030457700326190964
ACH-000600,0.08925684597436938
ACH-000601,0.17240505362799774
ACH-000605,-0.0801204086753452
ACH-000606,0.12755763375541246
ACH-000608,0.07572704251010605
ACH-000614,0.002500199056750581
ACH-000616,-0.07054222311423625
ACH-000618,0.1004869322650063
ACH-000619,0.1594005756939851
ACH-000620,0.07703888284921655
ACH-000621,0.1348268761272979
ACH-000622,0.25543575900230475
ACH-000623,0.12374082680488352
ACH-000624,-0.05052592236526034
ACH-000627,0.043797409016733464
ACH-000630,0.19388984063231046
ACH-000631,0.4788005613838108
ACH-000632,0.22743958847438864
ACH-000633,0.12056537870849753
ACH-000637,0.016449303460656147
ACH-000638,0.1396951841909216
ACH-000646,-0.07570185719013317
ACH-000647,0.05685655480072864
ACH-000648,0.11526107519350592
ACH-000649,0.11364844801682435
ACH-000651,-0.0790027075790731
ACH-000652,0.04843225398540578
ACH-000653,0.22312189539229896
ACH-000657,0.13979428243062206
ACH-000658,0.07614601766776141
ACH-000661,0.039946381781534784
ACH-000662,0.4920131675911247
ACH-000663,-0.037697687478696465
ACH-000665,0.13682722535022968
ACH-000671,0.05008478357130422
ACH-000672,0.15209707060833513
ACH-000673,0.21749955329048232
ACH-000676,0.21453513936204516
ACH-000677,0.07670208865516556
ACH-000681,0.2972780191259828
ACH-000683,0.0847647037292178
ACH-000684,0.08761118026241847
ACH-000688,-0.09398730395475148
ACH-000693,0.14986945214366626
ACH-000694,0.2092494272874721
ACH-000695,0.1597499007479386
ACH-000696,0.16420312514161467
ACH-000697,-0.04457617779268064
ACH-000699,0.17471740300936314
ACH-000701,0.19614117275266388
ACH-000706,0.040106546100758825
ACH-000711,0.07684330797026584
ACH-000713,0.14827613462342687
ACH-000714,0.0935516546147126
ACH-000718,0.1443836620846933
ACH-000720,0.027849086227139774
ACH-000721,0.1518988828445268
ACH-000724,-0.07051426363090152
ACH-000725,-0.10095741813902953
ACH-000732,0.0785087239240106
ACH-000734,0.1008403060109929
ACH-000735,0.05504231050602017
ACH-000736,0.06828530924729198
ACH-000738,0.06882038746436503
ACH-000746,-0.031580202039033875
ACH-000747,0.012878973765060529
ACH-000748,0.07584421105453587
ACH-000753,0.09369882849146062
ACH-000756,-0.07915955167904691
ACH-000757,0.1281850414876176
ACH-000758,0.08466837615909863
ACH-000760,0.22871166270273416
ACH-000762,-0.03464946035713142
ACH-000763,0.029000297652712063
ACH-000764,0.128835951622384
ACH-000765,0.07770641594921034
ACH-000766,0.07453748426722782
ACH-000767,0.07377491862475033
ACH-000768,0.08434023722349764
ACH-000769,0.1006454300674052
ACH-000770,0.15653646239380226
ACH-000771,0.017997222590752218
ACH-000773,0.07101635963275932
ACH-000776,0.2377131558596172
ACH-000777,0.15492404195127396
ACH-000778,0.14560308761981075
ACH-000781,0.2146776214034576
ACH-000782,0.2143847494804832
ACH-000783,0.1205612836846687
ACH-000784,0.031217301108933844
ACH-000785,0.007103859163575366
ACH-000787,-0.016822437886980488
ACH-000788,0.1480831184155691
ACH-000791,0.20394601323759684
ACH-000792,0.2562238808750876
ACH-000794,0.06288084248660368
ACH-000796,0.02741253241451079
ACH-000798,0.13624050848695496
ACH-000799,0.21152109932973204
ACH-000800,0.2538155134576789
ACH-000802,0.1437386367277595
ACH-000804,0.148706357767017
ACH-000805,0.09146104093969787
ACH-000809,0.08676592143488195
ACH-000810,0.4889570861202404
ACH-000811,0.15132502838370893
ACH-000817,0.2826420604203446
ACH-000819,0.0809239237451603
ACH-000820,-0.2615075980834821
ACH-000821,0.023682922971722645
ACH-000822,0.046596679511802165
ACH-000823,0.2227856774518497
ACH-000824,0.07100442423358874
ACH-000827,0.14942730388992953
ACH-000829,0.04188601484730841
ACH-000831,0.07689256288312935
ACH-000832,-0.017876369554393742
ACH-000833,0.08838114087616121
ACH-000834,-0.004467275571272356
ACH-000835,0.07431689598453507
ACH-000836,0.09813913207145072
ACH-000837,0.2217568501481133
ACH-000838,0.17371366367249685
ACH-000839,-0.11195468178433286
ACH-000840,0.18764818619832144
ACH-000841,0.0929346859005032
