,AMH (268)
ACH-000004,0.11730706674799422
ACH-000005,-0.15146835251578086
ACH-000007,0.02668319456118789
ACH-000009,0.037345737670718915
ACH-000011,0.00565479507478465
ACH-000012,0.11110218190054946
ACH-000013,-0.07369709756818567
ACH-000014,-0.1682788595926876
ACH-000015,-0.06649409989080285
ACH-000017,0.019881793733720742
ACH-000018,-0.14121104344219665
ACH-000019,-0.024051531698396817
ACH-000021,-0.09113040479063766
ACH-000022,0.017341189913775232
ACH-000025,0.19568976070624866
ACH-000028,-0.04907787899984166
ACH-000030,0.05935689628518275
ACH-000035,-0.0638191835981493
ACH-000036,0.17908006628706286
ACH-000037,0.12990455993042493
ACH-000039,0.1882158221018888
ACH-000040,0.13650129193970276
ACH-000041,0.10358214746525647
ACH-000042,0.11631728651579465
ACH-000045,-0.0367058789942102
ACH-000047,0.06494390958141467
ACH-000052,0.25963021596075
ACH-000053,0.09253791684246823
ACH-000054,0.04391810482284793
ACH-000055,-0.09972963278833624
ACH-000060,0.05406460071746417
ACH-000067,0.04544111052203568
ACH-000070,0.10911382362013217
ACH-000075,-0.06409355709500313
ACH-000078,0.04283643746565565
ACH-000082,0.06452777817646367
ACH-000085,-0.06751792802691904
ACH-000086,-0.09179285716639828
ACH-000087,0.0790142433420766
ACH-000092,0.018664765066695142
ACH-000095,-0.09850331905366526
ACH-000097,0.050075533371738534
ACH-000098,-0.05058907523723288
ACH-000099,0.02256899189643432
ACH-000108,-0.0767497751108481
ACH-000113,0.09176548845095643
ACH-000116,-0.017005975944995484
ACH-000118,0.05369001911267679
ACH-000120,-0.10136672219480138
ACH-000123,0.08579146794742035
ACH-000127,-0.025130144852840517
ACH-000128,0.034438774984392184
ACH-000132,0.031671427584149155
ACH-000133,0.019342188755275797
ACH-000137,0.061160533302327576
ACH-000138,-0.009139721872555628
ACH-000142,-0.06004642776801795
ACH-000143,-0.0740904936435428
ACH-000146,0.0567938928298929
ACH-000148,-0.03850949916812586
ACH-000150,0.027292889032117226
ACH-000152,0.0777544706127247
ACH-000153,-0.14025430685437154
ACH-000159,0.008374735440049356
ACH-000160,0.03060868552953081
ACH-000163,-0.10179991303809667
ACH-000167,-0.18632543155589104
ACH-000168,-0.0021273295612719294
ACH-000169,0.05463062529715992
ACH-000178,0.019293268300095884
ACH-000183,0.08155196321338222
ACH-000188,-0.00496855923154715
ACH-000189,0.4295503077554346
ACH-000190,-0.0051941373017381
ACH-000198,0.012000610165003178
ACH-000203,0.03559508626926297
ACH-000204,0.07543739830802015
ACH-000206,-0.1316054674226731
ACH-000207,-0.06738973226293707
ACH-000208,-0.06583478533945432
ACH-000210,0.39368524253398
ACH-000211,0.12979567885574908
ACH-000215,0.08350015177657769
ACH-000221,0.11323309279623735
ACH-000222,-0.14089628263725526
ACH-000223,0.01711626176319955
ACH-000226,0.2414830939411025
ACH-000227,0.1318884355103655
ACH-000228,0.02564168960741163
ACH-000231,0.08540804514264222
ACH-000232,0.08752878231127299
ACH-000233,0.023809728003323944
ACH-000234,0.011441199165615316
ACH-000235,-0.002400158074965628
ACH-000237,0.002594112450474556
ACH-000238,-0.013220286223046895
ACH-000242,-0.24599437145538705
ACH-000243,-0.036228794085918566
ACH-000244,0.002573548966665189
ACH-000246,0.03252467655692537
ACH-000248,-0.0589185341401432
ACH-000250,0.032872785625830014
ACH-000251,0.08663276556146254
ACH-000252,0.285516923590404
ACH-000253,0.007053949362822862
ACH-000255,0.07016289705133784
ACH-000256,0.08595523693943581
ACH-000257,0.013215964327724644
ACH-000258,0.1561557922010552
ACH-000259,0.02345427982804197
ACH-000260,0.0072187004688510905
ACH-000261,0.10391003631763177
ACH-000262,-0.06722212671768492
ACH-000263,0.08565361120301401
ACH-000264,0.10791093759401997
ACH-000265,-0.029883701121984057
ACH-000266,-0.0513698724804533
ACH-000272,-0.018870673714488355
ACH-000274,0.01572824610132254
ACH-000277,0.0025621385565117185
ACH-000278,0.14970359369410094
ACH-000279,0.04938877856424247
ACH-000280,0.013343873002248841
ACH-000281,0.041780295206658616
ACH-000288,0.09474943624872023
ACH-000291,0.011210825291357591
ACH-000293,-0.017921128934170166
ACH-000294,-0.06797336863622089
ACH-000295,-0.03839234720862292
ACH-000296,0.008222166008574217
ACH-000302,-0.03518348402131878
ACH-000304,0.15487024898839427
