,VIPR2 (7434)
ACH-000004,0.010273706027253495
ACH-000005,-0.0023113111289369635
ACH-000007,-0.22818452293607835
ACH-000009,-0.06165251389974195
ACH-000011,0.00559740474710251
ACH-000012,-0.05697300826710311
ACH-000013,-0.038519781835935414
ACH-000014,-0.03927283323181752
ACH-000015,0.0005771348252745659
ACH-000017,0.01699153365398989
ACH-000018,-0.06420298385382515
ACH-000019,-0.0946875155488005
ACH-000021,-0.0826825739580364
ACH-000022,-0.08984259388973427
ACH-000025,-0.044077716860075104
ACH-000028,0.010500212631228521
ACH-000030,0.039054165779187515
ACH-000035,0.20037141709626133
ACH-000036,-0.2171675349457148
ACH-000037,0.0521612512852911
ACH-000039,-0.14876990101141227
ACH-000040,-0.07137434258012422
ACH-000041,-0.2631580777107225
ACH-000042,-0.05763327585113669
ACH-000045,-0.01051430912540286
ACH-000047,-0.060232555727909524
ACH-000052,-0.02094400549871576
ACH-000053,-0.10493127349544087
ACH-000054,-0.007705668639743502
ACH-000055,-0.29702866903129405
ACH-000060,0.02113881836037691
ACH-000067,-0.09154951445080993
ACH-000070,-0.0811098182338051
ACH-000075,-0.13861729183171145
ACH-000078,-0.283230236510456
ACH-000082,-0.04569730219850469
ACH-000085,-0.0228834346862783
ACH-000086,0.02187222733139272
ACH-000087,0.030882855241107336
ACH-000092,-0.026468122520728804
ACH-000095,-0.0976736616139876
ACH-000097,0.024070535933547875
ACH-000098,0.0364818515962634
ACH-000099,-0.10019821376620164
ACH-000108,-0.15843040532803312
ACH-000113,-0.07121108559590404
ACH-000116,-0.09661895938967298
ACH-000118,0.03856930100557335
ACH-000120,-0.14225151014645776
ACH-000123,0.04642539866654242
ACH-000127,-0.06775244791743806
ACH-000128,0.1250793637728131
ACH-000132,-0.04086369429901826
ACH-000133,-0.1569249497858553
ACH-000137,-0.1197217795713962
ACH-000138,-0.07621050841252684
ACH-000142,-0.051720864375538834
ACH-000143,-0.2340028761528559
ACH-000146,-0.12968495129734744
ACH-000148,-0.07307996025520863
ACH-000150,-0.12682135096168326
ACH-000152,0.03624789699505288
ACH-000153,0.19553224267314698
ACH-000159,-0.007928833375640931
ACH-000160,0.14583788189602956
ACH-000163,0.1147169329446977
ACH-000167,0.2516993319363273
ACH-000168,-0.16336192571432784
ACH-000169,0.13687793019536634
ACH-000178,-0.26729291107090075
ACH-000183,-0.08430258147362812
ACH-000188,-0.032540069831266616
ACH-000189,0.08290626759400847
ACH-000190,-0.17509524624718972
ACH-000198,-0.02005173882950321
ACH-000203,-0.15996378789951027
ACH-000204,-0.2379857340226873
ACH-000206,-0.06505859972427222
ACH-000207,-0.04538310593608396
ACH-000208,0.137912189749389
ACH-000210,0.01453230612837766
ACH-000211,-0.032001735096154164
ACH-000215,-0.002863551544476748
ACH-000221,-0.02563904389351053
ACH-000222,-0.12456351361788252
ACH-000223,-0.11157322868177
ACH-000226,-0.0063606919552871965
ACH-000227,0.027179313532781843
ACH-000228,-0.06512613788777692
ACH-000231,-0.05904021770371697
ACH-000232,-0.1992030625329397
ACH-000233,-0.10058457144302847
ACH-000234,-0.15496324050938834
ACH-000235,-0.10866729025478722
ACH-000237,-0.02499564374742681
ACH-000238,-0.021641919564070414
ACH-000242,0.11850613574235007
ACH-000243,-0.04405023343886006
ACH-000244,-0.3955603997113815
ACH-000246,-0.14492266411551685
ACH-000248,-0.09289426393665023
ACH-000250,-0.2737287812730337
ACH-000251,-0.009741695867769922
ACH-000252,0.14173676988584086
ACH-000253,-0.19358149970716834
ACH-000255,-0.030401994830436343
ACH-000256,-0.10356707450460977
ACH-000257,-0.2539725955006336
ACH-000258,-0.3860905485559673
ACH-000259,-0.221843631541116
ACH-000260,-0.1884954159895763
ACH-000261,-0.08749452999409339
ACH-000262,-0.034317566094115244
ACH-000263,0.00573181783847555
ACH-000264,-0.034194995577291894
