,HORMAD2 (150280)
ACH-000226,-0.07536154460097856
ACH-000227,-0.2359783721433425
ACH-000228,-0.12117745517630996
ACH-000231,-0.08500248631704918
ACH-000232,-0.11196015815926147
ACH-000233,-0.19055587555460649
ACH-000234,0.04970966681450103
ACH-000235,0.08672948140192968
ACH-000237,-0.05516584687120512
ACH-000238,-0.15482285119567146
ACH-000242,-0.2197869212134056
ACH-000243,-0.15913931667116046
ACH-000244,-0.13835728608319864
ACH-000246,-0.11772508501221166
ACH-000248,-0.03589809470599705
ACH-000250,0.0808130809318476
ACH-000251,-0.06188893988313006
ACH-000252,-0.1085977483882754
ACH-000253,-0.07182165429325736
ACH-000255,-0.07593578402069458
ACH-000256,-0.20816499474828676
ACH-000257,0.06885778520709608
ACH-000258,-0.05535304514706255
ACH-000259,-0.07843727910529838
ACH-000260,-0.07804089470047626
ACH-000261,-0.02380670841509933
ACH-000262,-0.18752188355231994
ACH-000263,0.02581641722583384
ACH-000264,-0.1434442756305959
ACH-000265,-0.06184664482719372
ACH-000266,-0.009446937999732985
ACH-000272,-0.0637229398036686
ACH-000274,-0.12213417036359354
ACH-000277,-0.1829105059218403
ACH-000278,-0.14300167901811908
ACH-000279,-0.06483117583175169
ACH-000280,-0.03333774936451299
ACH-000281,-0.18703579338099816
ACH-000288,-0.0965086026173861
ACH-000291,-0.1380120727493811
ACH-000293,-0.03891181254059156
ACH-000294,0.1178951908251706
ACH-000295,-0.01189651760664547
ACH-000296,-0.170992060635279
ACH-000302,-0.11527075458989418
ACH-000304,-0.0187887666229974
ACH-000307,-0.0617221182247779
ACH-000308,-0.10136881803129597
ACH-000310,-0.0002976983481331619
ACH-000311,-0.10422977394946684
ACH-000312,0.016286099763724467
ACH-000315,-0.1060463577000058
ACH-000316,-0.07625255375624475
ACH-000317,0.14057119950772112
ACH-000318,-0.10208541150064633
ACH-000319,-0.02834436644987785
ACH-000320,0.008683048579705985
ACH-000322,-0.11792741336715636
ACH-000323,-0.3269031946413068
ACH-000324,-0.07096839478694021
ACH-000329,-0.0448378274285326
ACH-000330,-0.05621325713595656
ACH-000331,0.042954922269382266
ACH-000332,0.014334049709457732
ACH-000334,-0.056132996692984084
ACH-000335,-0.17603217094230206
ACH-000336,0.02727604278520712
ACH-000337,-0.0389051393711928
ACH-000338,-0.2550423788755377
ACH-000339,-0.09296718660777413
ACH-000341,0.008570184020983236
ACH-000348,-0.0727468566182024
ACH-000350,0.05718749605305672
ACH-000352,-0.02103780066635301
ACH-000356,-0.10169585301813487
ACH-000361,0.1358736714098405
ACH-000362,0.1032294814674956
ACH-000363,-0.07457125619647109
ACH-000364,0.053837291535656806
ACH-000365,0.00024009192380130585
ACH-000366,0.05805566167923236
ACH-000368,-0.2829190136452627
ACH-000374,0.043118106959657586
ACH-000375,-0.25294544304751965
ACH-000376,-0.001392727534469894
ACH-000381,-0.00908235796956982
ACH-000383,-0.015981215515030477
ACH-000387,-0.053632669317341966
ACH-000389,-0.33939450725031783
ACH-000390,-0.1419202450237502
ACH-000393,-0.1265214268722135
ACH-000395,-0.1362497680879122
ACH-000396,-0.22381647454457226
ACH-000397,-0.06598737780435082
ACH-000401,0.028943372893383744
ACH-000402,-0.0723443543340601
ACH-000403,-0.06536162558998672
ACH-000404,-0.2580084210766833
ACH-000406,-0.07732891624869807
ACH-000407,-0.13652525442711844
ACH-000408,-0.1842736467863472
ACH-000410,0.01819651508665301
ACH-000411,-0.019797490463451244
ACH-000414,-0.10226091781024528
ACH-000415,-0.03290904113232846
ACH-000416,-0.07707319667210903
ACH-000420,-0.0458153401504196
ACH-000421,-0.046008033430060505
ACH-000424,-0.12137981026098275
ACH-000425,-0.2142183143644148
ACH-000426,0.07032846941724674
ACH-000427,-0.08317578484899585
ACH-000433,-0.1121589092143938
ACH-000435,-0.16064013907868904
ACH-000436,-0.035739314726466354
ACH-000444,-0.17738281479348753
ACH-000445,-0.15489354562680513
ACH-000448,-0.10917663996768527
ACH-000450,-0.03712636483202663
ACH-000452,-0.0729394464549321
ACH-000454,-0.10842261162900048
ACH-000458,-0.08369496729385056
ACH-000459,-0.03440501039897452
ACH-000460,-0.1011247726468056
ACH-000461,-0.07797522194008162
ACH-000463,0.016904181039779382
ACH-000464,-0.08914476202021039
ACH-000466,-0.0985553942727781
ACH-000467,-0.012464891789459445
ACH-000468,-0.12135765169422015
ACH-000469,-0.16704155572629475
ACH-000470,-0.03405451890531321
ACH-000471,-0.026514276101113118
ACH-000472,-0.0636639113680834
ACH-000473,-0.01968649978902477
ACH-000475,-0.0842105049559371
ACH-000476,0.10791348159679223
ACH-000477,-0.02658779880314022
ACH-000479,-0.15012501720374974
ACH-000480,-0.0604224702760957
ACH-000481,0.010291068316621495
ACH-000483,-0.13595438742940913
ACH-000484,-0.11790373506251592
ACH-000485,-0.05888889667392036
ACH-000486,-0.10931131372115974
ACH-000487,0.005948549619106422
ACH-000488,-0.122344829089214
ACH-000490,-0.006863240369720081
ACH-000491,0.016105148133384182
ACH-000495,0.04982696257250906
ACH-000496,0.0983464705345166
ACH-000499,-0.12036610303512632
ACH-000500,0.025489847051917862
ACH-000502,-0.1565320143444942
ACH-000503,-0.06148023154897225
ACH-000505,-0.10610270511527972
ACH-000507,-0.06416592246040563
ACH-000510,-0.11443340655547048
ACH-000511,-0.008004542961960166
ACH-000512,-0.17943691523715322
ACH-000516,-0.3031390412832545
ACH-000517,-0.06457123274058417
ACH-000518,-0.21648443048535707
ACH-000520,-0.00771799761945008
ACH-000521,0.13042709024936114
ACH-000522,0.19549279583529036
ACH-000524,-0.13223645401702405
ACH-000527,-0.13586893411865766
ACH-000528,-0.35143348132088603
ACH-000537,-0.06382996911408742
ACH-000541,-0.002599724677007276
ACH-000542,0.057460421546847565
ACH-000544,0.18293171644961945
ACH-000545,0.043271518421156285
ACH-000547,-0.018758726833039054
ACH-000548,-0.10923411573209854
ACH-000549,-0.05213552904833128
ACH-000550,-0.05946731472783634
ACH-000552,-0.13265674653210294
ACH-000556,-0.2626770932437887
ACH-000557,0.038013262532649215
ACH-000569,0.12313716525524215
ACH-000570,-0.11284864026483896
ACH-000571,-0.10085327484543924
ACH-000573,-0.0893020732650208
ACH-000576,0.1790256745249474
ACH-000579,-0.13984486632160906
ACH-000580,-0.1851735337919556
ACH-000584,-0.022043450318117018
ACH-000585,0.11091160277832364
ACH-000588,-0.16739493576814615
ACH-000589,-0.1594939659642924
ACH-000591,-0.11446302507336432
ACH-000593,0.0032010462758531233
ACH-000600,0.13244696957032107
ACH-000601,-0.13813861357359095
ACH-000605,-0.05011971360908303
ACH-000606,-0.2793688978365061
ACH-000608,-0.10112499621007404
ACH-000614,-0.007805164345770102
ACH-000616,-0.1520962575934229
ACH-000618,-0.15294647126857475
ACH-000619,-0.058933317161890285
ACH-000620,-0.08536803716503708
ACH-000621,-0.09125816458576157
ACH-000622,-0.026099366328717583
ACH-000623,-0.2351895441974842
ACH-000624,-0.1828215136918688
ACH-000627,-0.09267776612129214
ACH-000630,-0.09958878672388917
ACH-000631,0.12764679933854914
ACH-000632,-0.1018901847503064
ACH-000633,-0.09891468757228143
ACH-000637,-0.1874746098937292
ACH-000638,0.006989913876530807
ACH-000646,0.023093586303408103
ACH-000647,-0.012902802883738169
ACH-000648,0.009768522840937604
ACH-000649,-0.04178055540007016
ACH-000651,-0.05618437300760205
ACH-000652,-0.06330424834858561
ACH-000653,-0.017446551077642068
ACH-000657,0.01648497978508567
ACH-000658,-0.008725175337453234
ACH-000661,-0.09750238779267142
ACH-000662,-0.0292796509165551
ACH-000663,-0.055047352873963735
ACH-000665,-0.15139977717826175
ACH-000671,-0.01578116472125423
ACH-000672,-0.4077310737425871
ACH-000673,-0.16923507755962205
ACH-000676,-0.05851790117357088
ACH-000677,-0.1621119742587714
ACH-000681,0.07346726552823554
ACH-000683,-0.02556989553210711
ACH-000684,-0.014072591260014802
ACH-000688,-0.08637621956407265
ACH-000693,-0.08585709160145819
ACH-000694,-0.1752430297998565
ACH-000695,-0.11391816480211435
ACH-000696,-0.038809931199969054
ACH-000697,-0.1271568705998569
ACH-000699,-0.14432083322352668
ACH-000701,-0.08273895263465829
ACH-000706,-0.017622514940307504
ACH-000711,-0.200509537922605
ACH-000713,-0.05262468553313816
ACH-000714,-0.10057736911928668
ACH-000718,-0.0582962373361938
ACH-000720,-0.07006831455682881
ACH-000721,-0.1983752550160552
ACH-000724,-0.15639100166628986
ACH-000725,-0.2656892717335252
ACH-000732,-0.3719486111027601
ACH-000734,-0.06565951224014842
ACH-000735,-0.13258010919086075
ACH-000736,0.016430690437905154
ACH-000738,-0.07395095768014345
ACH-000746,-0.18925640144645056
ACH-000747,-0.04323307300004023
ACH-000748,-0.20260037332991146
ACH-000753,-0.01289760825603528
ACH-000756,-0.2704203594010715
ACH-000757,-0.0726907082562454
ACH-000758,-0.23537553986336704
ACH-000760,-0.12005058638002475
ACH-000762,-0.067818487633484
ACH-000763,-0.1106563038137333
ACH-000764,-0.13720073913382205
ACH-000765,-0.06764148648323443
ACH-000766,-0.012274195100623444
ACH-000767,-0.1990645940642243
ACH-000768,-0.14656039783493532
ACH-000769,-0.2600307804702192
ACH-000770,-0.04014320130162382
ACH-000771,-0.013474804536209344
ACH-000773,-0.07635525012325386
ACH-000776,-0.18005444592433265
ACH-000777,-0.13680184567497464
ACH-000778,-0.040013604009291666
ACH-000781,0.015771284619822627
ACH-000782,0.021838843275402232
ACH-000783,0.019386017915385485
ACH-000784,-0.01532413522939084
ACH-000785,0.054252769563274586
ACH-000787,-0.16728497922840618
ACH-000788,-0.09149370365021388
ACH-000791,-0.15549870910368627
ACH-000792,0.03306347087740122
ACH-000794,-0.0945891185361608
ACH-000796,0.03267112787854197
ACH-000798,0.0193200216602986
ACH-000799,-0.17359554262496255
ACH-000800,-0.09005732474168067
ACH-000802,-0.026765673609392825
ACH-000804,0.19125962540208044
ACH-000805,-0.021841428523417097
ACH-000809,-0.0950792189268589
ACH-000810,-0.18733742436691334
ACH-000811,-0.06509430187322461
ACH-000817,-0.08998256688011406
ACH-000819,-0.3625997130552059
ACH-000820,-0.23334405456963364
ACH-000821,-0.05187490897652898
ACH-000822,-0.09384997501297944
ACH-000823,-0.047530476841252736
ACH-000824,0.015860861966581003
ACH-000827,-0.05017316529900012
ACH-000829,0.015447082779281229
ACH-000831,0.029244485401081405
ACH-000832,-0.03762418518095456
ACH-000833,0.037917668844282236
ACH-000834,-0.044007816376977864
ACH-000835,-0.08997392750052714
ACH-000836,-0.19315804388822147
ACH-000837,-0.07140971592882367
ACH-000838,0.1713474299723658
ACH-000839,-0.1195534120211342
ACH-000840,-0.046901275936981575
ACH-000841,-0.010945729858794408
ACH-000843,0.032894802034695705
ACH-000846,-0.23976840844045094
ACH-000847,0.008488912799446061
ACH-000848,0.021868951546051396
ACH-000849,-0.15354588409893244
ACH-000851,-0.10802965755432788
ACH-000855,-0.1910157757794637
ACH-000856,-0.17099958524667536
ACH-000858,0.001048123844212806
ACH-000859,-0.29394585637161424
ACH-000861,-0.13985072858392975
ACH-000862,-0.021342659748861428
ACH-000865,0.02903732514823656
ACH-000866,-0.03628661337239456
ACH-000867,-0.10028049435756918
ACH-000869,-0.02283597039502289
ACH-000872,-0.10425126000653023
ACH-000873,0.02416973511995997
ACH-000876,0.019076501148052462
ACH-000878,0.08394661337712861
ACH-000880,-0.14702108754199011
ACH-000881,-0.03292039911336838
ACH-000882,-0.24060565181897026
ACH-000884,-0.09499014565864873
ACH-000885,-0.0954528528802754
ACH-000887,-0.05249200753995538
ACH-000889,0.0361627037642657
ACH-000896,-0.04057451557454439
ACH-000898,-0.023468346078276286
ACH-000900,-0.09134971435738999
ACH-000901,-0.0790546509493261
ACH-000905,-0.053567810230243935
ACH-000906,-0.19276290260654733
ACH-000907,-0.1946841018101592
ACH-000910,-0.06947745596432213
ACH-000911,-0.16899364871882153
ACH-000912,-0.07034554522338522
ACH-000913,-0.042767292627306525
ACH-000915,0.13011946695893814
ACH-000916,-0.4372080181100294
ACH-000917,0.051121415567119716
ACH-000920,-0.10300076707207743
ACH-000921,-0.20888195170966253
ACH-000924,-0.13322437992496872
ACH-000926,-0.04558288402844435
ACH-000928,-0.09626541919894853
ACH-000929,-0.10312310378316468
ACH-000932,-0.019000403892058662
ACH-000935,-0.22551417335927915
ACH-000936,-0.04029396095738447
ACH-000937,-0.11926235769598707
ACH-000938,0.06830853225478027
ACH-000939,-0.14789462912808354
ACH-000941,-0.003463495241834677
ACH-000943,-0.14192937498086286
ACH-000946,-0.04654301547688091
ACH-000947,-0.056596081678193286
ACH-000948,-0.008840726392371507
ACH-000950,0.07108438605215668
ACH-000953,0.0065783572483051785
ACH-000954,-0.16811798050719395
ACH-000957,0.0309278652451109
ACH-000958,-0.0955980764999396
ACH-000960,0.0017682684893071169
ACH-000963,0.17685851694496854
ACH-000968,-0.08532941984685226
ACH-000969,-0.11855598337418626
ACH-000972,-0.3379169437660874
ACH-000973,-0.01890555528228322
ACH-000974,0.019694255121114945
ACH-000978,0.03085596957628063
ACH-000984,-0.047534623440200215
ACH-000986,-0.21242865222754267
ACH-000988,-0.12570636376679312
ACH-000993,-0.04475575013962596
ACH-000994,0.0036539459127301385
ACH-000996,-0.03200685347291452
ACH-001001,-0.08863248199931083
ACH-001020,0.14557380821547894
ACH-001028,-0.03034519469731543
ACH-001031,0.002154151909612205
ACH-001038,-0.24597414370874165
ACH-001048,-0.06605070825091455
ACH-001050,0.09223308822025997
ACH-001053,-0.12968100458955184
ACH-001054,-0.01533962256168434
ACH-001061,-0.030973042612120475
ACH-001067,-0.19806877786059265
ACH-001075,0.03208815888720959
ACH-001096,-0.07226390566832051
ACH-001111,-0.2750602302424057
ACH-001119,-0.11038329889564052
ACH-001128,-0.4379487034252656
ACH-001134,-0.10842033264702146
ACH-001151,0.006958649037967564
ACH-001163,-0.15947245008943006
ACH-001164,0.099843485863058
ACH-001183,-0.1512238738836338
ACH-001192,-0.12404910791736093
ACH-001193,0.06976242299669669
ACH-001196,-0.1086719353054396
ACH-001197,-0.15246190383286834
ACH-001205,0.07777123752291819
ACH-001211,-0.10695857006236263
ACH-001212,-0.12629216394526754
ACH-001228,-0.12621006033666013
ACH-001232,-0.043059365355412084
ACH-001239,-0.08857027855832833
ACH-001270,-0.035887924026769005
ACH-001274,-0.07800660939089933
ACH-001275,-0.0754064407578872
ACH-001277,-0.11312614257911928
ACH-001278,-0.08145588205490564
ACH-001280,-0.1645373498871279
ACH-001283,-0.05875398467505685
ACH-001289,-0.06643831895659688
ACH-001300,-0.1524710941284689
ACH-001301,-0.11401424260282728
ACH-001302,-0.10295973216486344
ACH-001306,-0.014821201682621575
ACH-001318,0.11150728878048198
ACH-001322,-0.1094876402793269
ACH-001328,-0.0675407642547913
ACH-001332,-0.24265565530464844
ACH-001336,-0.16805256025395476
ACH-001346,-0.1245712596682611
ACH-001353,0.04724838352458825
ACH-001354,-0.09357952201414316
ACH-001367,-0.17428713438173304
ACH-001368,-0.1448781822455738
ACH-001374,0.3405097126199794
ACH-001377,0.06790150399892225
ACH-001380,0.07038504657373944
ACH-001391,-0.016712807356043854
ACH-001408,-0.21355143329569992
ACH-001430,0.061057596305128685
ACH-001431,-0.07924722075329096
ACH-001450,-0.04127354528626295
ACH-001496,-0.058176141441768074
ACH-001500,-0.007156563603883948
ACH-001523,0.1296902925403711
ACH-001532,-0.05634255066618093
ACH-001550,-0.03935191793805922
ACH-001552,-0.1392558411997278
ACH-001554,-0.09886321190850933
ACH-001654,-0.15766426352969176
ACH-001735,-0.056521706611737874
ACH-001736,-0.06405440717587299
ACH-001737,-0.11949656100699182
ACH-001740,-0.15461444081159978
ACH-001745,0.00828493385889372
ACH-001765,-0.041309227658498336
