,XIRP2 (129446)
ACH-000004,0.06315221483220973
ACH-000005,0.3491213288507512
ACH-000007,0.049322418760810366
ACH-000009,0.05073352038052605
ACH-000011,0.11917689406009645
ACH-000012,0.13510380393314902
ACH-000013,0.10844439591458063
ACH-000014,0.07038055907278389
ACH-000015,0.1319869661219383
ACH-000017,0.05749608259902431
ACH-000018,0.10516907110889658
ACH-000019,0.1369269115971216
ACH-000021,0.10511909241618754
ACH-000022,0.15949429391695008
ACH-000025,0.08067956057469629
ACH-000028,0.14736658632061228
ACH-000030,0.07862612486354045
ACH-000035,0.08796099351850441
ACH-000036,0.18645835540028155
ACH-000037,0.21262298944433045
ACH-000039,0.109492286419931
ACH-000040,0.03638698413146598
ACH-000041,0.08326764568398402
ACH-000042,0.1379764577981586
ACH-000045,0.09653174247954087
ACH-000047,0.012809967298326657
ACH-000052,0.19124821603230988
ACH-000053,0.11022199287129963
ACH-000054,0.08511478402070304
ACH-000055,0.065784236644873
ACH-000060,0.1174203689649306
ACH-000067,0.2329392961903024
ACH-000070,0.0997050656866444
ACH-000075,-0.075060951054129
ACH-000078,0.06044210958266619
ACH-000082,0.07376548954675732
ACH-000085,0.20364850108303914
ACH-000086,0.018777959880879345
ACH-000087,-0.014739603146161344
ACH-000092,0.016416004501652554
ACH-000095,0.11204007096817688
ACH-000097,0.09361913506860524
ACH-000098,0.018232119354011384
ACH-000099,0.07877944529922681
ACH-000108,0.04282462221292724
ACH-000113,0.06938705034627855
ACH-000116,0.06416986018264859
ACH-000118,0.09392757058965104
ACH-000120,0.12091465654015543
ACH-000123,0.06605503421968589
ACH-000127,0.12089305008394798
ACH-000128,0.10902689996471047
ACH-000132,-0.06696808316649641
ACH-000133,0.004679614390073729
ACH-000137,0.12274940159030208
ACH-000138,0.06842993713475391
ACH-000142,0.13753377899433294
ACH-000143,0.14516360308533854
ACH-000146,0.09960449109510768
ACH-000148,0.11584960615144745
ACH-000150,0.1806612170482289
ACH-000152,-0.05087393453652257
ACH-000153,0.16526660102845914
ACH-000159,0.0912309415323927
ACH-000160,0.060703366478841475
ACH-000163,0.05415847703265516
ACH-000167,-0.1669141396569428
ACH-000168,0.08366540892989516
ACH-000169,-0.04694148411118247
ACH-000178,0.05386356998486007
ACH-000183,0.12210818417162204
ACH-000188,0.18951358567706875
ACH-000189,0.2751028468125464
ACH-000190,-0.007594751066799596
ACH-000198,0.06423275770212263
ACH-000203,0.18579529149257287
ACH-000204,0.11642579101308816
ACH-000206,0.1682704764264561
ACH-000207,0.11650664077446694
ACH-000208,0.11346097685733128
ACH-000210,0.2588676554011695
ACH-000211,0.06605631329230052
ACH-000215,0.14226422051418544
ACH-000221,-0.008313531030080814
ACH-000222,0.11657888887546294
ACH-000223,0.04131779859279976
ACH-000226,0.030978771755173162
ACH-000227,-0.10784023903324187
ACH-000228,0.18252588909592365
ACH-000231,0.02410634673678375
ACH-000232,0.04831561699574137
ACH-000233,0.08927399937509793
ACH-000234,0.007841434879133797
ACH-000235,0.0653890295372853
ACH-000237,-0.00034604344338998237
ACH-000238,0.10182863914239222
ACH-000242,0.013143336026584074
ACH-000243,0.05929916145492683
ACH-000244,-0.04807321451768076
ACH-000246,0.1161736414764806
ACH-000248,0.04249839791048185
ACH-000250,0.017172843352502763
ACH-000251,0.04589465592238985
ACH-000252,0.3049689820157239
ACH-000253,0.07108241938479594
ACH-000255,0.045564226568227034
ACH-000256,0.24593437530525844
ACH-000257,0.13546179895314225
ACH-000258,0.0852670364298954
ACH-000259,0.09396544292567477
ACH-000260,0.040869303402097865
ACH-000261,0.09804061649814837
ACH-000262,0.18010475711104
ACH-000263,-0.15945337920114713
ACH-000264,0.08263782617811985
ACH-000265,0.08021691619554938
ACH-000266,0.06586861145012979
ACH-000272,0.026004416555383627
ACH-000274,0.057639211283033766
ACH-000277,0.10340105709896696
ACH-000278,0.1144639604672269
ACH-000279,0.008104562367462145
ACH-000280,0.19510239056420747
ACH-000281,0.07729106086918418
ACH-000288,-0.007882308878404692
ACH-000291,0.08066019698358241
ACH-000293,0.12820083962503612
ACH-000294,0.07843825425904295
ACH-000295,-0.0028117420043480266
ACH-000296,0.10352035362768494
ACH-000302,0.08243450663586828
ACH-000304,0.041376030668573864
ACH-000307,0.0871769380947416
ACH-000308,0.13026508675329732
ACH-000310,0.07697099775056143
ACH-000311,0.04025517614394938
ACH-000312,0.01197230106842672
ACH-000315,0.2405541564815997
ACH-000316,0.12710161689918067
ACH-000317,0.246899836135186
ACH-000318,0.10423408945888632
ACH-000319,0.25137392008371323
ACH-000320,0.025636002254973943
ACH-000322,0.1823856177313249
ACH-000323,0.21614789061824508
ACH-000324,0.08896651718710027
ACH-000329,0.07796172461650472
ACH-000330,0.2066864547420988
ACH-000331,0.10579917909318244
ACH-000332,0.10369557683022733
ACH-000334,0.024683865568704368
ACH-000335,0.10519438975245952
ACH-000336,0.11916996998843934
ACH-000337,-0.11518183362764955
ACH-000338,0.1911386701472262
ACH-000339,0.14229901391664765
ACH-000341,-0.009565367967005531
ACH-000348,0.1392988958775164
ACH-000350,0.059771483891079925
ACH-000352,0.107959286815363
ACH-000356,0.317318646703958
ACH-000361,0.2476831939749988
ACH-000362,0.1548642695006426
ACH-000363,0.08591222023164287
ACH-000364,0.04187445191046021
ACH-000365,-0.006227465124094582
ACH-000366,0.15700189231776704
ACH-000368,0.12251904165741673
ACH-000374,0.11082026936902613
ACH-000375,0.053261244335058994
ACH-000376,0.02006087636864495
ACH-000381,0.049772611067861655
ACH-000383,0.08272495862372786
ACH-000387,0.114854815176
ACH-000389,0.16940552847510298
ACH-000390,0.02539392890010857
ACH-000393,0.1519739786932311
ACH-000395,0.12565670640372026
ACH-000396,0.08979788948845567
ACH-000397,0.08997374958370583
ACH-000401,-0.0016873466285774704
ACH-000402,0.11478889024135913
ACH-000403,0.013562072826776272
ACH-000404,0.18529251138427005
ACH-000406,0.120456187739591
ACH-000407,0.052569362041399684
ACH-000408,0.15319481103261426
ACH-000410,0.027001016301901243
ACH-000411,0.033856228082666334
ACH-000414,0.12488285056618804
ACH-000415,0.12360461655932307
ACH-000416,0.05003986608195137
ACH-000420,0.04957438865947779
ACH-000421,0.13854755466086138
ACH-000424,0.17628559849431452
ACH-000425,0.036097444350934635
ACH-000426,0.11628891661867027
ACH-000427,0.08443230142530668
ACH-000433,0.05200824005140768
ACH-000435,0.21547829730205187
ACH-000436,0.10631214532922023
ACH-000444,0.11105012800865427
ACH-000445,0.15664795231152026
ACH-000448,0.2158507641806522
ACH-000450,0.049279114436920325
ACH-000452,0.14114618873542278
ACH-000454,0.04916391724511609
ACH-000458,0.1565191289014819
ACH-000459,0.0234982988385495
ACH-000460,0.12552952860458325
ACH-000461,0.07262127966216961
ACH-000463,0.06308881375143081
ACH-000464,0.13870458640159086
ACH-000466,0.06785314688335697
ACH-000467,0.09691245917844868
ACH-000468,0.12756425932930626
ACH-000469,0.08070169520612105
ACH-000470,-0.0014664994088755912
ACH-000471,0.10948962548095556
ACH-000472,0.11601943804074732
ACH-000473,0.192942300475548
ACH-000475,-0.021652525562736585
ACH-000476,0.1797398749494052
ACH-000477,-0.013994670975020908
ACH-000479,0.07196752919917168
ACH-000480,0.1135632679181163
ACH-000481,0.05346221881823751
ACH-000483,-0.021922235523110317
ACH-000484,0.024443894333248
ACH-000485,0.13211130709196792
ACH-000486,0.1538073204489875
ACH-000487,0.11810756511819412
ACH-000488,0.10785388490724424
ACH-000490,0.1247542004585846
ACH-000491,-0.08094237288182697
ACH-000495,0.015665763237021613
ACH-000496,0.03727441246285624
ACH-000499,0.0017085087087410488
ACH-000500,0.4293459047509877
ACH-000502,0.12653001059153746
ACH-000503,-0.1320822948679188
ACH-000505,0.04420400710074214
ACH-000507,0.17529691294316088
ACH-000510,0.06482185978621798
ACH-000511,0.06274737187575695
ACH-000512,0.05053944206609085
ACH-000516,0.05109786602344522
ACH-000517,0.07881345683303569
ACH-000518,0.08744582919673956
ACH-000520,-0.002722063539557764
ACH-000521,-0.013767693164769295
ACH-000522,0.040496466224233967
ACH-000524,0.09028535436867674
ACH-000527,0.10105513887074262
ACH-000528,0.07997541204442668
ACH-000537,-0.006808851366965686
ACH-000541,0.0921816659394496
ACH-000542,0.11442123957579405
ACH-000544,0.0861495632145963
ACH-000545,0.10762708266763232
ACH-000547,-0.17601914001947525
ACH-000548,0.18980629370847896
ACH-000549,-0.0891083495962295
ACH-000550,0.0834927436393384
ACH-000552,0.11527239617113835
ACH-000556,0.15922773967220208
ACH-000557,0.11857475728208708
ACH-000569,0.09622799620309988
ACH-000570,0.014617944426384637
ACH-000571,0.09305443450432732
ACH-000573,0.14930706149657896
ACH-000576,0.05917403748545087
ACH-000579,-0.09682569697960597
ACH-000580,0.11877706465124464
ACH-000584,0.11523974599875512
ACH-000585,0.07398073476372015
ACH-000588,0.18186618971967689
ACH-000589,-0.05439867257379854
ACH-000591,-0.09361630890993404
ACH-000593,0.08180075751869367
ACH-000600,0.1883376046821601
ACH-000601,0.04928418333846977
ACH-000605,0.05323666251739172
ACH-000606,0.06805280195462475
ACH-000608,0.1241841150567229
ACH-000614,-0.0112167489622701
ACH-000616,0.023115912013672288
ACH-000618,0.1101578215061622
ACH-000619,0.06943130503845217
ACH-000620,0.05507798993087422
ACH-000621,0.08641060614818323
ACH-000622,0.14915768488164288
ACH-000623,0.03923108772159278
ACH-000624,0.15311226391619392
ACH-000627,-0.0087042151654906
ACH-000630,-0.006789722046133389
ACH-000631,0.4526228373741602
ACH-000632,-0.01714649966827221
ACH-000633,0.06315974762833755
ACH-000637,0.11640498548747273
ACH-000638,0.14364899077970827
ACH-000646,0.04029358313933527
ACH-000647,0.05679421649214456
ACH-000648,0.1351890508048371
ACH-000649,0.05151796059814612
ACH-000651,0.010160508941259356
ACH-000652,0.028857342595661518
ACH-000653,0.043921047329101605
ACH-000657,0.16886602911759144
ACH-000658,0.11053007426063052
ACH-000661,0.13699701145575607
ACH-000662,0.2447591421845917
ACH-000663,-0.0035627790475258273
ACH-000665,0.13624579975272194
ACH-000671,0.07431614906744856
ACH-000672,-0.10489711164093067
ACH-000673,0.09697729285540613
ACH-000676,-0.015164825151652997
ACH-000677,0.1994878770261554
ACH-000681,0.16164925858161935
ACH-000683,0.04561214477768373
ACH-000684,0.054918062500241095
ACH-000688,0.030435831927361344
ACH-000693,0.09824196577628752
ACH-000694,0.10093189186026998
ACH-000695,-0.08343303393130312
ACH-000696,0.06263551299618418
ACH-000697,0.1886724596590594
ACH-000699,0.05933147213851547
ACH-000701,0.1875180914055625
ACH-000706,0.17381533649880598
ACH-000711,0.11123647380340823
ACH-000713,0.10011586453065258
ACH-000714,0.11908955413860033
ACH-000718,0.09151157876569753
ACH-000720,0.014280631265179278
ACH-000721,-0.012317710245641442
ACH-000724,0.21113436188911103
ACH-000725,-0.10517536394967522
ACH-000732,0.09561825780689953
ACH-000734,0.01808066573875135
ACH-000735,0.0721833085347253
ACH-000736,0.11458441624055092
ACH-000738,-0.030308629371974236
ACH-000746,0.13973777275061666
ACH-000747,0.0941518301152916
ACH-000748,0.11936070376504734
ACH-000753,0.12122248836809993
ACH-000756,0.09794061841293948
ACH-000757,0.15743353059639828
ACH-000758,0.17586932040200942
ACH-000760,0.09179695761380843
ACH-000762,0.1881431996535578
ACH-000763,0.00704208178709545
ACH-000764,0.1310208407106178
ACH-000765,0.13452944729133096
ACH-000766,0.09343049013753324
ACH-000767,0.058436320485067875
ACH-000768,0.07392699586296261
ACH-000769,0.0123907634969624
ACH-000770,0.10694931614615144
ACH-000771,0.12615568877815328
ACH-000773,0.13900749707989593
ACH-000776,0.0824342544182319
ACH-000777,0.14461756288196048
ACH-000778,0.028357866485768105
ACH-000781,0.1190410379042328
ACH-000782,0.14389195143395453
ACH-000783,0.04023862601974376
ACH-000784,0.08403817857679899
ACH-000785,0.0916047240351549
ACH-000787,0.10695472016059188
ACH-000788,0.06542641709375706
ACH-000791,0.16186580569401854
ACH-000792,0.1264610680265633
ACH-000794,0.15204394315487352
ACH-000796,0.11678600887646927
ACH-000798,0.08011507583565948
ACH-000799,0.15460977834178466
ACH-000800,0.10154142146046764
ACH-000802,0.0902368286540537
ACH-000804,0.07414747235189792
ACH-000805,0.04233425344626146
ACH-000809,-0.0012434354710484786
ACH-000810,0.07160869099997429
ACH-000811,0.08682246184733901
ACH-000817,-0.10126143814220227
ACH-000819,0.17540528672067482
ACH-000820,0.18390375066012235
ACH-000821,0.10239702316185084
ACH-000822,0.16007637835729802
ACH-000823,0.12810263461723315
ACH-000824,0.15610593796354286
ACH-000827,0.1308614725754153
ACH-000829,0.2071128042903091
ACH-000831,0.024597064306526445
ACH-000832,-0.004321606121035567
ACH-000833,0.15300107471916854
ACH-000834,0.09918769708537156
ACH-000835,0.10677002032905056
ACH-000836,0.042822580954419466
ACH-000837,0.06669125478344126
ACH-000838,0.09604206584129492
ACH-000839,0.1549901483686021
ACH-000840,0.1849344883022328
ACH-000841,0.08364439494014053
ACH-000843,0.15688900559559976
ACH-000846,-0.011893224070916444
ACH-000847,0.03920400217163368
ACH-000848,0.08293579357825316
ACH-000849,0.006988181363310215
ACH-000851,-0.022498015890618332
ACH-000855,0.013563982526922288
ACH-000856,0.017059100584682876
ACH-000858,0.03075249439527755
ACH-000859,0.10856937006087153
ACH-000861,0.00915442104656872
ACH-000862,0.05769063691053473
ACH-000865,0.08888570865168313
ACH-000866,0.12307928830567713
ACH-000867,0.14562693669854962
ACH-000869,0.08548934098622757
ACH-000872,0.0770709409611689
ACH-000873,0.16926380136446353
ACH-000876,0.10816100604602456
ACH-000878,0.04984785313999861
ACH-000880,0.11302113077144665
ACH-000881,0.07918671840627964
ACH-000882,0.13610597171827893
ACH-000884,0.0530475041146742
ACH-000885,0.15875073344023108
ACH-000887,0.11435204343648706
ACH-000889,0.10472570439772287
ACH-000896,0.08976931290265233
ACH-000898,0.16976253573163352
ACH-000900,0.10430568889223672
ACH-000901,0.06852333812784914
ACH-000905,0.0818723355886353
ACH-000906,0.05077741604302699
ACH-000907,0.12227445517017108
ACH-000910,0.023514271715794118
ACH-000911,0.08318993207833048
ACH-000912,0.17477424521431942
ACH-000913,0.16460440426304734
ACH-000915,0.07496566789857426
ACH-000916,-0.0006102207626879378
ACH-000917,0.0892067983680709
ACH-000920,-0.2753993982478116
ACH-000921,0.1205942845577327
ACH-000924,0.09380876428016924
ACH-000926,-0.02317254195114116
ACH-000928,0.09783475543152603
ACH-000929,-0.0511823792703445
ACH-000932,0.08157851862794059
ACH-000935,0.25767995749370143
ACH-000936,0.15951795628963136
ACH-000937,0.01957212069711117
ACH-000938,0.08326943098760868
ACH-000939,0.04016220442426882
ACH-000941,0.13259218648952256
ACH-000943,0.07060942757950064
ACH-000946,0.15286467891672784
ACH-000947,0.10666147740343787
ACH-000948,0.14826274181876456
ACH-000950,0.07923536988146428
ACH-000953,0.03390583167889167
ACH-000954,0.2453752745034745
ACH-000957,-0.04013004532544191
ACH-000958,0.09377862358628863
ACH-000960,-0.007434657699704465
ACH-000963,0.11786650606288508
ACH-000968,-0.02521932148049541
ACH-000969,0.16895072420207494
ACH-000972,-0.0021144473800531584
ACH-000973,0.10158073395009086
ACH-000974,0.007852368003506862
ACH-000978,-0.14490844434835332
ACH-000984,0.02467990321734961
ACH-000986,0.13360316706874253
ACH-000988,0.051929016288095535
ACH-000993,0.25041863849960755
ACH-000994,0.17331561581633975
ACH-000996,-0.0817912452336422
ACH-001001,0.07334804612701012
ACH-001020,0.059685511932450176
ACH-001028,0.03147372067917285
ACH-001031,0.18487401697853995
ACH-001038,0.07717057979124507
ACH-001048,0.03786900743227044
ACH-001050,0.12057098450339974
ACH-001053,0.12331899975653715
ACH-001054,0.05475170556092313
ACH-001061,0.0600108001234425
ACH-001067,0.19943204591923366
ACH-001075,0.2343860964788401
ACH-001096,0.05403120655240064
ACH-001111,0.3360586384138641
ACH-001119,0.0945351832921616
ACH-001128,-0.1295016449457788
ACH-001134,-0.014357084636864687
ACH-001151,0.05651714628300854
ACH-001163,0.1013635925752998
ACH-001164,-0.07290417480833768
ACH-001183,0.1701734653871401
ACH-001192,0.16794875043526514
ACH-001193,-0.02838515366795167
ACH-001196,0.02526319132921325
ACH-001197,0.11945858226830505
ACH-001205,0.1139905731345742
ACH-001211,-0.013484607126532464
ACH-001212,0.16502100195985414
ACH-001228,0.16636617909941934
ACH-001232,0.06130448690858342
ACH-001239,0.06568036146348086
ACH-001270,0.3740533015562021
ACH-001274,0.1803581947561227
ACH-001275,0.08726741414483909
ACH-001277,-0.043331748860152695
ACH-001278,0.17514103923642646
ACH-001280,0.07228383590189599
ACH-001283,0.13650483259706356
ACH-001289,0.10195074382301077
ACH-001300,-0.018501672666164398
ACH-001301,0.10121982545895976
ACH-001302,-0.020333095177917367
ACH-001306,0.1559174678617232
ACH-001318,0.10836862593266702
ACH-001322,0.2505747972614409
ACH-001328,0.1271232032737724
ACH-001332,-0.01207804626316408
ACH-001336,0.016276588585462874
ACH-001346,0.10797074323348144
ACH-001353,-0.014601159116343304
ACH-001354,0.1663870496891672
ACH-001367,0.1091208737251946
ACH-001368,0.04655019249614936
ACH-001374,0.15747805521251115
ACH-001377,0.0022861098687655622
ACH-001380,0.15601625132561922
ACH-001391,0.020794930961419874
ACH-001408,0.10310607403879143
ACH-001430,-0.01253182031451943
ACH-001431,0.02226533177947559
ACH-001450,0.011878402117200487
ACH-001496,0.13953497013366406
ACH-001500,0.0869961762948639
ACH-001523,0.13641904689081893
ACH-001532,0.1399836002356852
ACH-001550,0.00398765966190023
ACH-001552,0.0955265078505782
ACH-001554,0.02427557341040456
ACH-001654,0.047456518470666564
ACH-001735,0.1423776684996813
ACH-001736,-0.028403484601463788
ACH-001737,-0.08140755076242029
ACH-001740,0.00920500456353745
ACH-001745,0.06320368393220897
ACH-001765,-0.002207456930092579
