,NTMT1 (28989)
ACH-000571,-0.025711888626511668
ACH-000573,-0.022174112099952167
ACH-000576,-0.07711667428307688
ACH-000579,-0.05139418892270658
ACH-000580,-0.060004034825311074
ACH-000584,-0.06845397161169492
ACH-000585,-0.052733414938882006
ACH-000588,0.038260949456668636
ACH-000589,-0.11238493030787128
ACH-000591,-0.02606310301741373
ACH-000593,-0.27079755595857
ACH-000600,-0.07512769412089132
ACH-000601,-0.20558436566889007
ACH-000605,0.003983645886792553
ACH-000606,-0.0781449898081012
ACH-000608,-0.06242238907832466
ACH-000614,-0.01771591126528327
ACH-000616,-0.03303230411329849
ACH-000618,-0.04056358819609331
ACH-000619,0.01920978106052533
ACH-000620,-0.09036492784188956
ACH-000621,-0.08721781923068553
ACH-000622,-0.14229554411252554
ACH-000623,-0.15270740710923314
ACH-000624,-0.019591138113256547
ACH-000627,0.01721964650411065
ACH-000630,-0.1472101106710874
ACH-000631,0.18387448955921032
ACH-000632,0.011372416511931369
ACH-000633,0.03433817702541985
ACH-000637,-0.06548616781596911
ACH-000638,-0.1432151255036124
ACH-000646,0.05443463144476075
ACH-000647,-0.1301132276400013
ACH-000648,-0.18192132888063772
ACH-000649,-0.11517221445521075
ACH-000651,-0.15532191656147876
ACH-000652,0.05981642490840788
ACH-000653,-0.033876745699603895
ACH-000657,-0.1289756955189264
ACH-000658,-0.11744933642128452
ACH-000661,-0.1397298722451877
ACH-000662,-0.2454411938043335
ACH-000663,-0.16681626811444636
ACH-000665,-0.09811971561737366
ACH-000671,-0.13046690994379215
ACH-000672,-0.13728752924700002
ACH-000673,-0.002826499346597326
ACH-000676,-0.16471285445246575
ACH-000677,0.016352453557305212
ACH-000681,-0.14471466819655307
ACH-000683,-0.07634491126812118
ACH-000684,0.1152537676757989
ACH-000688,-0.14950905707175574
ACH-000693,-0.012358141534629542
ACH-000694,-0.14241940584328538
ACH-000695,-0.0226143252030894
ACH-000696,-0.11513604781972743
ACH-000697,0.030171133964274493
ACH-000699,-0.15950663846527416
ACH-000701,-0.14645146781727247
ACH-000706,-0.05649219167590006
ACH-000711,-0.00484792567634292
ACH-000713,-0.21921197488687885
ACH-000714,0.05835577877154585
ACH-000718,-0.3370129170341432
ACH-000720,-0.06152638774175726
ACH-000721,-0.1079997739482226
ACH-000724,0.0027764662957068197
ACH-000725,-0.06057879588133803
ACH-000732,0.08769931720244048
ACH-000734,-0.08716165226518523
ACH-000735,-0.15611157627206484
ACH-000736,-0.14195470607338176
ACH-000738,-0.17717516502290806
ACH-000746,-0.13240712380078445
ACH-000747,-0.0653306240744366
ACH-000748,-0.001632680449218002
ACH-000753,0.017991690893928842
ACH-000756,-0.11392928692551126
ACH-000757,-0.12265692430794105
ACH-000758,-0.16849621689665803
ACH-000760,-0.08959688894200887
ACH-000762,-0.14572400172647762
ACH-000763,0.22399855130774265
ACH-000764,-0.21781529217872087
ACH-000765,-0.15122240433282186
ACH-000766,0.037561902107590535
ACH-000767,-0.07617768800375481
ACH-000768,-0.08027341781281049
ACH-000769,0.23062019690980476
ACH-000770,-0.11659086722112474
ACH-000771,-0.1197587923312623
ACH-000773,-0.09177338557016568
ACH-000776,-0.007280653875385408
ACH-000777,-0.1297972537052666
ACH-000778,-0.0019940271707681047
ACH-000781,-0.10783882642408604
ACH-000782,-0.027478724541127826
ACH-000783,-0.28363261892414754
ACH-000784,-0.09065844092950996
ACH-000785,-0.19965828027860888
ACH-000787,0.008059266446492713
ACH-000788,-0.04634732166979893
ACH-000791,-0.2601756078635297
ACH-000792,-0.15610776866719678
ACH-000794,-0.04681240135230719
ACH-000796,-0.009983793015816766
ACH-000798,-0.08648324049956163
ACH-000799,-0.02162438379465676
ACH-000800,-0.18409197179935194
ACH-000802,0.03336050301788713
ACH-000804,0.04040866288873075
ACH-000805,0.0213558928016864
ACH-000809,-0.15895602246031484
ACH-000810,0.10392484782348528
ACH-000811,-0.0767700223829399
ACH-000817,0.1533434784579405
ACH-000819,-0.08092771953405498
ACH-000820,0.35588920085590964
ACH-000821,0.09468563419967573
ACH-000822,-0.05603350147841928
ACH-000823,-0.04298090957345881
ACH-000824,-0.15495990415348107
ACH-000827,-0.10080691438320506
ACH-000829,-0.11370698334585555
ACH-000831,-0.0520027055333297
ACH-000832,0.062055240632996764
ACH-000833,-0.11889047598559058
ACH-000834,-0.0793161889599296
ACH-000835,-0.15257332957832825
ACH-000836,-0.11837729528386567
ACH-000837,-0.14746911095073026
ACH-000838,-0.09683864237763648
ACH-000839,-0.4113207447405531
ACH-000840,-0.10911241823039262
ACH-000841,-0.14967571613672542
ACH-000843,0.07169599198729716
ACH-000846,0.0985832730381676
ACH-000847,0.02172477526454027
ACH-000848,-0.20554786828586608
ACH-000849,0.06233568108977223
ACH-000851,0.032619868377100035
ACH-000855,0.16336915262679014
ACH-000856,-0.03248545400695494
ACH-000858,-0.1343830582635528
ACH-000859,-0.023687182901268304
ACH-000861,-0.019983051078917388
ACH-000862,-0.23591404049878575
ACH-000865,-0.0999682015751176
ACH-000866,-0.05587432794706088
ACH-000867,-0.025783789630716415
ACH-000869,-0.08684651124906563
ACH-000872,-0.17572365156294334
ACH-000873,-0.010444024578194072
ACH-000876,0.00795460073060439
ACH-000878,0.05340342862021605
ACH-000880,-0.039636648894908484
ACH-000881,-0.11885161476824585
ACH-000882,-0.1959043053360699
ACH-000884,-0.2477176288992668
ACH-000885,-0.06725615826292877
ACH-000887,-0.3297423972449307
ACH-000889,-0.010466582389927087
ACH-000896,-0.011569146511604744
ACH-000898,-0.06013152632318852
ACH-000900,-0.22231294520361816
ACH-000901,-0.07826560943879148
ACH-000905,-0.06487590955364453
ACH-000906,-0.046038632732091626
ACH-000907,-0.0836750708437233
ACH-000910,-0.017089003490182157
ACH-000911,-0.3230439208797196
ACH-000912,-0.1584063743881095
ACH-000913,-0.290862183650036
ACH-000915,-0.02845832297561709
ACH-000916,-0.4055512498557946
ACH-000917,0.08280286142253873
ACH-000920,-0.13456853568899288
ACH-000921,-0.1004882259080208
ACH-000924,0.04050124255743764
ACH-000926,-0.28154352737101
ACH-000928,-0.1269683470518844
ACH-000929,-0.16693341572889586
ACH-000932,0.030077942419700156
ACH-000935,-0.08985538639630002
ACH-000936,-0.17863059068524062
ACH-000937,-0.03143986372702437
ACH-000938,0.056462237566999876
ACH-000939,-0.017954086475565918
ACH-000941,-0.011458446050746552
ACH-000943,-0.005109574856741908
ACH-000946,-0.10040680429055024
ACH-000947,-0.0596864004538401
ACH-000948,-0.06526771880518195
ACH-000950,-0.2500679134711836
ACH-000953,0.054954518801926734
ACH-000954,-0.08937055419004777
ACH-000957,0.04825055508008518
ACH-000958,0.12602500708081454
ACH-000960,0.04858989111827194
ACH-000963,-0.08964712187945409
ACH-000968,-0.1859271348954261
ACH-000969,-0.006740708337772887
ACH-000972,-0.09864890485643056
ACH-000973,-0.08978375654001858
ACH-000974,-0.15110650052606334
ACH-000978,-0.1108415187453689
ACH-000984,-0.2534145426931349
ACH-000986,-0.12942159360936956
ACH-000988,-0.005945535354461464
ACH-000993,-0.2862767300050013
ACH-000994,-0.2549498398450962
ACH-000996,-0.12999275744564812
ACH-001001,0.009032019480691869
ACH-001020,0.025038770293288
ACH-001028,-0.02765535329872366
ACH-001031,0.008172998269203157
ACH-001038,0.006209227813604335
ACH-001048,-0.13912551704625264
ACH-001050,-0.015491941333860037
ACH-001053,-0.09885033650873168
ACH-001054,-0.007558306129942336
ACH-001061,-0.08618155471668497
ACH-001067,-0.15236291557595014
ACH-001075,0.08979879199753736
ACH-001096,-0.18385948563013008
ACH-001111,-0.1444424658435549
ACH-001119,-0.048280156203329136
ACH-001128,-0.4960056509060139
ACH-001134,-0.036940722849521136
ACH-001151,-0.14439401888507036
ACH-001163,-0.1642285449781005
ACH-001164,-0.12024951930179965
ACH-001183,-0.03009323957526415
ACH-001192,0.1372618052418488
ACH-001193,-0.018930681773683133
ACH-001196,-0.16486390226056222
ACH-001197,-0.06431579459432636
ACH-001205,-0.01756301837632342
ACH-001211,0.11810744340201318
ACH-001212,-0.20899902090035846
ACH-001228,-0.14477737441523095
ACH-001232,-0.2171155603403807
ACH-001239,-0.10403192924647617
ACH-001270,-0.3876527430007767
ACH-001274,-0.17555943632100385
ACH-001275,0.027097204345695076
ACH-001277,0.010577268404780632
ACH-001278,-0.0222306875921866
ACH-001280,0.1223521663419796
ACH-001283,-0.08289306213489284
ACH-001289,0.0323982820154206
ACH-001300,-0.06309520133458643
ACH-001301,-0.2288609917288614
ACH-001302,0.21840094754523445
ACH-001306,0.03256603021527616
ACH-001318,-0.03645084861806341
ACH-001322,-0.14535996350898886
ACH-001328,-0.11270463722204027
ACH-001332,-0.021488617431241974
ACH-001336,-0.1481912598175451
ACH-001346,0.013121092194982016
ACH-001353,-0.16244898200559155
ACH-001354,-0.05131029774613526
ACH-001367,-0.17828307446104585
ACH-001368,-0.07161969727895627
ACH-001374,-0.04188619771123154
ACH-001377,-0.024746713743940645
ACH-001380,-0.12976603594895794
ACH-001391,0.1242091334658586
ACH-001408,-0.07671072860264035
ACH-001430,-0.10674578302790644
ACH-001431,-0.09856048765643402
ACH-001450,-0.044542077587298
ACH-001496,-0.07227763991752968
ACH-001500,-0.2105436487262159
ACH-001523,-0.1986995990962683
ACH-001532,-0.09715474800935912
ACH-001550,-0.14568761380703385
ACH-001552,-0.2858722957174664
ACH-001554,-0.05888693821626285
ACH-001654,-0.11761987331296743
ACH-001735,-0.024106448976074737
ACH-001736,-0.08330744547369531
ACH-001737,-0.2288611626759129
ACH-001740,-0.06638251048110072
ACH-001745,-0.1215785601992386
ACH-001765,-0.0216075376848813
