,G2E3 (55632)
ACH-000004,0.053294041493797455
ACH-000005,-0.1569006974686687
ACH-000007,-0.04559614856057969
ACH-000009,-0.10370143133766208
ACH-000011,0.07228901656082219
ACH-000012,0.01917269595883384
ACH-000013,0.016313927597864045
ACH-000014,-0.07569421692036675
ACH-000015,0.09896616145893466
ACH-000017,-0.04303749554214634
ACH-000018,-0.18389076466958654
ACH-000019,-0.10359926133255334
ACH-000021,-0.09414009942491053
ACH-000022,0.0996643139768033
ACH-000025,0.08179322435936526
ACH-000028,-0.0228262991879474
ACH-000030,0.013690736987860679
ACH-000035,-0.030257495661036724
ACH-000036,-0.04118508044406092
ACH-000037,0.0649224082919939
ACH-000039,0.009809134012708987
ACH-000040,-0.05649942592713687
ACH-000041,-0.03367224836384803
ACH-000042,0.01080050653491729
ACH-000045,0.017957803273384906
ACH-000047,0.08146819541754123
ACH-000052,-0.23511254275778004
ACH-000053,0.07371937108482689
ACH-000054,-0.08010118671230823
ACH-000055,-0.21003697380344508
ACH-000060,-0.12129055382831926
ACH-000067,0.0021426988077103363
ACH-000070,-0.011343553107355324
ACH-000075,0.06059998761795676
ACH-000078,0.08436753014996623
ACH-000082,-0.04111670721012983
ACH-000085,-0.003612303706604658
ACH-000086,0.07469893034585925
ACH-000087,-0.33945425942954244
ACH-000092,-0.005900405726606982
ACH-000095,0.02676382769498168
ACH-000097,-0.08352782912802525
ACH-000098,0.045683872804612634
ACH-000099,-0.02291775595779402
ACH-000108,-0.04802225492515851
ACH-000113,0.11784541640549755
ACH-000116,0.052486104014195366
ACH-000118,0.031309509134411904
ACH-000120,0.09641584719033544
ACH-000123,-0.027710608755856382
ACH-000127,0.04007465610996351
ACH-000128,0.06328687882988916
ACH-000132,0.0918450975207825
ACH-000133,-0.06599951342709433
ACH-000137,-0.02119935994518108
ACH-000138,0.03387681997083903
ACH-000142,0.11386357005707574
ACH-000143,0.12824283358451247
ACH-000146,0.03846308300776818
ACH-000148,0.002158330576574364
ACH-000150,0.19999638203046627
ACH-000152,-0.0775337014601762
ACH-000153,0.057437678594952586
ACH-000159,0.04800389972118467
ACH-000160,0.029851559812680086
ACH-000163,-0.05499312551934865
ACH-000167,0.0491914341277352
ACH-000168,0.09715867277596643
ACH-000169,-0.11126436893365922
ACH-000178,0.09863791585325464
ACH-000183,-0.1001782225801406
ACH-000188,-0.09833567888691007
ACH-000189,0.06003773332076472
ACH-000190,0.01089162118285645
ACH-000198,0.01778767790739452
ACH-000203,0.03927744404930866
ACH-000204,0.1663287045636511
ACH-000206,0.008432952322005631
ACH-000207,0.0207118603831244
ACH-000208,-0.05019529688489191
ACH-000210,0.3215074599434804
ACH-000211,-0.419468790613231
ACH-000215,0.08432493273210982
ACH-000221,0.06288854113803438
ACH-000222,-0.01998825768371257
ACH-000223,0.0019152928027949387
ACH-000226,-0.016899587386165257
ACH-000227,0.08549240714952362
ACH-000228,-0.11636834957440086
ACH-000231,-0.1365192317312087
ACH-000232,-0.009025965071992251
ACH-000233,-0.05926794587803805
ACH-000234,-0.0030830320001105
ACH-000235,-0.13140458291622728
ACH-000237,0.13549670318170498
ACH-000238,0.042982783817837926
ACH-000242,0.11615334423002505
ACH-000243,-0.03012255327986005
ACH-000244,-0.2669409003075044
ACH-000246,-0.013666705376274985
ACH-000248,0.1084695501017446
ACH-000250,0.022570204423329826
ACH-000251,0.19991373817719454
ACH-000252,-0.043260442737633166
ACH-000253,0.048813038923184005
ACH-000255,-0.031910261786455264
ACH-000256,0.052116065096377784
ACH-000257,-0.009374310628177012
ACH-000258,0.0006694806072864416
ACH-000259,-0.08201230698720624
ACH-000260,0.08331049620195873
ACH-000261,-0.10092252737730292
ACH-000262,-0.09967088924324616
ACH-000263,0.1421642557826542
ACH-000264,0.004993976596930404
ACH-000265,-0.0027445078944490307
ACH-000266,0.1389564230986785
ACH-000272,-0.042540177104315034
ACH-000274,0.04137534545317675
ACH-000277,0.12029098257369256
ACH-000278,-0.04978840133810358
ACH-000279,-0.07541674657689826
ACH-000280,0.01545480022097686
ACH-000281,0.07459668608158539
ACH-000288,-0.0859331767012505
ACH-000291,0.022054767283095942
ACH-000293,-0.04728811802599837
ACH-000294,0.12006400482124947
ACH-000295,0.09012465448138607
ACH-000296,0.06956175487461587
ACH-000302,-0.016094947673333818
ACH-000304,0.2444976229881663
ACH-000307,0.037077743693977726
ACH-000308,0.0363777514897234
ACH-000310,0.1699998777276214
ACH-000311,-0.2061962892131522
ACH-000312,0.09349773872660506
ACH-000315,-0.09399389704314674
ACH-000316,-0.0963325846863964
ACH-000317,0.056060230175740536
ACH-000318,0.22276402782535595
ACH-000319,0.056204313774131966
ACH-000320,-0.2983609593620933
ACH-000322,-0.00619063002778494
ACH-000323,-0.039725405990895454
ACH-000324,-0.07828148023324268
ACH-000329,0.046028070410972406
ACH-000330,0.055112823428637235
ACH-000331,0.022311889987663654
ACH-000332,-0.003702628149377157
ACH-000334,-0.043162840170498734
ACH-000335,-0.07551553493110401
ACH-000336,0.19912670280191544
ACH-000337,-0.10807770621368974
ACH-000338,-0.2257931619318518
ACH-000339,-0.04940196274466247
ACH-000341,-0.2288285236477313
ACH-000348,-0.006898630557658696
ACH-000350,0.15106799158018286
ACH-000352,0.04812949477077435
ACH-000356,-0.06878944479623797
ACH-000361,0.05963496789683194
ACH-000362,-0.008449833679335914
ACH-000363,-0.0564327536446777
ACH-000364,0.010380400925118364
ACH-000365,-0.031839938847916686
ACH-000366,-0.0924889503831098
ACH-000368,-0.2029612557125792
ACH-000374,0.1714161107343991
ACH-000375,-0.1002411981535492
ACH-000376,-0.05087099827780688
ACH-000381,0.1291920745430537
ACH-000383,0.07656928300086092
ACH-000387,0.06968133639926738
ACH-000389,-0.14863188360391424
ACH-000390,-0.0051764681412855154
ACH-000393,-0.1994021911265786
ACH-000395,0.05002356482052706
ACH-000396,-0.016139763673938996
ACH-000397,-0.0010056789391346655
ACH-000401,-0.06255775416969711
ACH-000402,0.006256926499883964
ACH-000403,-0.011475506792135107
ACH-000404,-0.33383875484033626
ACH-000406,-0.019539118519425882
ACH-000407,0.020079880601602783
ACH-000408,0.10909163236636317
ACH-000410,-0.03579883549355315
ACH-000411,0.07946900121131782
ACH-000414,0.0595498171978516
ACH-000415,0.047859033867781606
ACH-000416,0.02780592436035759
ACH-000420,0.037754083584658114
ACH-000421,0.1222384516048437
ACH-000424,0.016875124413916257
ACH-000425,-0.008223752565125461
ACH-000426,0.13668722366019714
ACH-000427,-0.059266287733236674
ACH-000433,-0.04783173683295923
ACH-000435,-0.277864064563515
ACH-000436,-0.041503204796243774
ACH-000444,0.04128155900503555
ACH-000445,0.06810164995881722
ACH-000448,-0.01593686304722235
ACH-000450,0.18184063157219893
ACH-000452,0.03321598391918735
ACH-000454,-0.0574640191546242
ACH-000458,0.08806988265019125
ACH-000459,0.12578334299639998
ACH-000460,-0.08080665598265005
ACH-000461,0.0877399514983533
ACH-000463,-0.0648967162449536
ACH-000464,0.014979584476632809
ACH-000466,0.05034621099951315
ACH-000467,-0.1141994046737574
ACH-000468,0.08485040474306535
ACH-000469,-0.013793622685373976
ACH-000470,0.1070799984152069
ACH-000471,-0.16789968281379114
ACH-000472,-0.0396349464514916
ACH-000473,0.005912776363213431
ACH-000475,-0.009816522730397346
ACH-000476,0.08596121151787825
ACH-000477,0.0824576431606868
ACH-000479,0.0728138842781236
ACH-000480,0.038643767178669484
ACH-000481,-0.17074707310201118
ACH-000483,-0.02476223085382125
ACH-000484,0.03138476996928228
ACH-000485,0.1552229203170501
ACH-000486,0.007868194713340836
ACH-000487,0.0921139029986454
