,CREBL2 (1389)
ACH-000004,-0.051100550683524
ACH-000005,0.10912378201435373
ACH-000007,-0.05221800129085173
ACH-000009,-0.08554806262431568
ACH-000011,-0.13289401786995916
ACH-000012,0.10681894885124664
ACH-000013,-0.09827220931651594
ACH-000014,-0.09786662573667444
ACH-000015,-0.08829273208412951
ACH-000017,0.06467899577834531
ACH-000018,-0.2173985269225973
ACH-000019,-0.11634163219924774
ACH-000021,-0.11397774743497707
ACH-000022,-0.08725705653168993
ACH-000025,-0.06537091189349305
ACH-000028,0.0032574794520991448
ACH-000030,-0.03865573507212355
ACH-000035,-0.028600888092006317
ACH-000036,-0.08338584971978838
ACH-000037,-0.07577460207030244
ACH-000039,-0.015123755724992829
ACH-000040,-0.20792489769829264
ACH-000041,-0.0640556708346096
ACH-000042,-0.0930901588123432
ACH-000045,0.11254389857425842
ACH-000047,-0.02803314629994974
ACH-000052,-0.0715676160219529
ACH-000053,-0.02517831923965876
ACH-000054,-0.07348291673477854
ACH-000055,-0.1718665193687895
ACH-000060,-0.16788505415111593
ACH-000067,-0.04068983441422582
ACH-000070,0.05948900829545321
ACH-000075,-0.08233184176811263
ACH-000078,-0.05632708154242168
ACH-000082,-0.06780893047686416
ACH-000085,-0.0527373136139507
ACH-000086,-0.11043914343941844
ACH-000087,0.032100592874060765
ACH-000092,-0.017788591630354622
ACH-000095,-0.0003150250365590897
ACH-000097,-0.005525823548517503
ACH-000098,0.006010027054753393
ACH-000099,0.0052720965207452425
ACH-000108,0.006807740319772147
ACH-000113,0.0038616390975372812
ACH-000116,-0.003637381692676601
ACH-000118,-0.11728814794253675
ACH-000120,-0.015266048772147763
ACH-000123,-0.14166147494690726
ACH-000127,-0.18956439216903326
ACH-000128,0.02431895095852324
ACH-000132,0.010130610550007895
ACH-000133,-0.039724346985313366
ACH-000137,0.020116835465784542
ACH-000138,-0.1686001368984709
ACH-000142,-0.041960237337175986
ACH-000143,-0.1979930380122465
ACH-000146,-0.019104822973533383
ACH-000148,0.0014046821552499721
ACH-000150,-0.05151993497405992
ACH-000152,0.002587054256343394
ACH-000153,-0.031300757419836296
ACH-000159,0.03044790230997036
ACH-000160,-0.08141255447447103
ACH-000163,-0.07415911551164463
ACH-000167,-0.6138904423134482
ACH-000168,-0.0011438024462453338
ACH-000169,0.04466016060040439
ACH-000178,-0.024202262748557985
ACH-000183,-0.1753568474953383
ACH-000188,-0.06513078352951437
ACH-000189,0.1695992948241582
ACH-000190,0.09287372949158668
ACH-000198,-0.12203095911554555
ACH-000203,-0.0022841518831964217
ACH-000204,0.08490799718826479
ACH-000206,-0.058066002595965914
ACH-000207,-0.15577406099935953
ACH-000208,0.17160896944504836
ACH-000210,0.05046464047898164
ACH-000211,-0.12678999871569432
ACH-000215,-0.02603939688290681
ACH-000221,0.044230566144310736
ACH-000222,-0.14216635620316267
ACH-000223,-0.05793611039514961
ACH-000226,-0.08516069809490269
ACH-000227,-0.141679425038241
ACH-000228,-0.07850217871334625
ACH-000231,-0.1326956936386784
ACH-000232,-0.04646298085818003
ACH-000233,-0.07353011295350577
ACH-000234,-0.2144924962912534
ACH-000235,-0.08607822689387341
ACH-000237,-0.09406931223151296
ACH-000238,-0.008300333586756442
ACH-000242,0.07393348904368874
ACH-000243,-0.025762022929837567
ACH-000244,-0.3519383199836288
ACH-000246,-0.021554855267958657
ACH-000248,0.08798480255277484
ACH-000250,-0.037636109905176095
ACH-000251,-0.14313234801906904
ACH-000252,-0.08533583765324118
ACH-000253,-0.025645449701465373
ACH-000255,-0.04183416011964047
ACH-000256,-0.1713563273871549
ACH-000257,-0.08605860625775559
ACH-000258,-0.1295977517772874
ACH-000259,-0.030417550515599388
ACH-000260,0.044593524094209865
ACH-000261,-0.040542705328470256
ACH-000262,-0.12021968571658975
ACH-000263,-0.16500789710152994
ACH-000264,-0.1015751461777044
ACH-000265,0.0816784033010063
ACH-000266,-0.09460911376854296
ACH-000272,-0.09288239661937987
ACH-000274,-0.11914329521727335
ACH-000277,-0.007804841438349813
ACH-000278,-0.07149614060043405
ACH-000279,-0.1910291882163009
ACH-000280,-0.10159880694231396
ACH-000281,-0.10451497544238952
ACH-000288,-0.12405646832599065
ACH-000291,-0.01143124290764237
ACH-000293,0.06875219590867605
ACH-000294,-0.2449058458210627
ACH-000295,-0.06615651207726689
ACH-000296,-0.07706819534755155
ACH-000302,0.012229918428149713
ACH-000304,-0.16982714782080333
ACH-000307,-0.16816058536164918
ACH-000308,-0.15545459311381174
ACH-000310,-0.11967493382497882
ACH-000311,-0.12691871087349094
ACH-000312,-0.09045583041932316
ACH-000315,0.08531858143769477
ACH-000316,-0.1174876878128535
ACH-000317,-0.059189165563073826
ACH-000318,0.00827959405394497
ACH-000319,0.07240006547673315
ACH-000320,-0.04973742290138514
ACH-000322,0.06668186991219137
ACH-000323,-0.10247155869470613
ACH-000324,-0.08458136077171202
ACH-000329,-0.04659360834796448
ACH-000330,0.0972497704761484
ACH-000331,-0.11983587575468932
ACH-000332,-0.08733131050399398
ACH-000334,0.11937221469976204
ACH-000335,-0.048077536689323006
ACH-000336,0.12544256993919636
ACH-000337,-0.03741464006883157
ACH-000338,0.24016843440136335
ACH-000339,-0.06054975129000016
ACH-000341,-0.13460207422043255
ACH-000348,-0.16205429606562824
ACH-000350,-0.07012839988513772
ACH-000352,-0.03024196496184105
ACH-000356,-0.06136854786198965
ACH-000361,-0.039379332396366686
ACH-000362,-0.02054612040473212
ACH-000363,-0.15816904847743776
ACH-000364,-0.07228126220482115
ACH-000365,-0.05772522106775752
ACH-000366,-0.059477326713800585
ACH-000368,-0.06564444590115383
ACH-000374,0.03086022487070437
ACH-000375,-0.008744508450240263
ACH-000376,-0.1796632677575606
ACH-000381,0.1079426397576819
ACH-000383,-0.025770903920359158
ACH-000387,-0.15669317517268674
ACH-000389,0.20009949519089332
ACH-000390,-0.06663884260559325
ACH-000393,-0.009378249683578857
ACH-000395,-0.02603293962296161
ACH-000396,-0.2471323186254111
ACH-000397,-0.07696503158390093
ACH-000401,-0.11213755034617028
ACH-000402,0.17353197758077366
ACH-000403,-0.0921836147320656
ACH-000404,-0.24443433569313874
ACH-000406,-0.07480305063129812
ACH-000407,0.003582023902595323
ACH-000408,-0.0790700548945303
ACH-000410,-0.02982225687510545
ACH-000411,0.040505675582602055
ACH-000414,-0.01981485745416091
ACH-000415,0.035467330198911205
ACH-000416,-0.029656062919922142
ACH-000420,0.046479434281864115
ACH-000421,-0.0073785737153443465
ACH-000424,-0.2990925240488015
ACH-000425,-0.1387967520289848
ACH-000426,-0.0023230881631819108
ACH-000427,-0.09572379416262336
ACH-000433,-0.26203550025234384
ACH-000435,0.15326094702954066
ACH-000436,-0.09097064362555324
ACH-000444,-0.04557994329314142
ACH-000445,-0.048100884774298296
ACH-000448,-0.060209323763028434
ACH-000450,-0.03671364283452703
ACH-000452,-0.09178583981302553
ACH-000454,-0.03431297388019143
ACH-000458,-0.14611796737150806
ACH-000459,0.12762864015732014
ACH-000460,-0.03691408807767002
ACH-000461,0.03826068046692669
ACH-000463,-0.012714425236835598
ACH-000464,-0.15037294640070822
ACH-000466,-0.051725421752007734
ACH-000467,0.06909442786168499
ACH-000468,-0.11016270679396407
ACH-000469,-0.0006005747776033468
ACH-000470,-0.04256633586165798
ACH-000471,-0.1222566989361068
ACH-000472,-0.02450716793814153
ACH-000473,0.027537502158002297
ACH-000475,-0.01940038954738415
ACH-000476,0.00015907780141189142
ACH-000477,0.025495504059895133
ACH-000479,0.09357244157195538
ACH-000480,-0.1543612436115989
ACH-000481,-0.1829133819261419
ACH-000483,-0.11663537788595052
ACH-000484,0.09646520220501507
ACH-000485,-0.1344712087475668
ACH-000486,-0.004249866987589183
ACH-000487,-0.00613576104687294
ACH-000488,-0.0443111554793498
ACH-000490,-0.034108748389990985
ACH-000491,-0.15440985387220413
ACH-000495,0.14216918138820872
ACH-000496,-0.032757543733628915
ACH-000499,-0.03218390746597047
