,ITM2C (81618)
ACH-000252,0.07324085852051898
ACH-000253,-0.133607191520105
ACH-000255,-0.18024684713412187
ACH-000256,-0.05559008068410102
ACH-000257,0.08557562058146145
ACH-000258,-0.2046059003837996
ACH-000259,-3.61458935391585e-05
ACH-000260,-0.07891273369394078
ACH-000261,0.014318451160523285
ACH-000262,0.026486104574336884
ACH-000263,0.4258288178622344
ACH-000264,-0.03351353879373505
ACH-000265,0.0061971251218252
ACH-000266,-0.15966973731671028
ACH-000272,-0.12118710373691427
ACH-000274,-0.06800450671946677
ACH-000277,-0.028680426441646537
ACH-000278,-0.08599786862843756
ACH-000279,-0.03376612493496429
ACH-000280,-0.19770812062372714
ACH-000281,0.014932429040136787
ACH-000288,-0.11814245463110425
ACH-000291,-0.12090219414428995
ACH-000293,-0.07727053204954401
ACH-000294,-0.12053624717844505
ACH-000295,0.034465966531104814
ACH-000296,0.07548822996590084
ACH-000302,-0.10574570384269126
ACH-000304,-0.11845025849652988
ACH-000307,-0.14946961653749122
ACH-000308,-0.11216524468330684
ACH-000310,-0.049821267299520786
ACH-000311,-0.13118696771421293
ACH-000312,-0.17051943720597412
ACH-000315,-0.4081123519512136
ACH-000316,-0.09476573620510756
ACH-000317,-0.17406383092891298
ACH-000318,-0.04381351967384064
ACH-000319,0.002787567421651741
ACH-000320,-0.17265502706429314
ACH-000322,-0.14369361755250312
ACH-000323,-0.12495844426535943
ACH-000324,-0.20711803781601348
ACH-000329,-0.2399474840683048
ACH-000330,-0.027898631219987587
ACH-000331,-0.0925517993321288
ACH-000332,-0.14613786088297212
ACH-000334,0.04094586631788448
ACH-000335,-0.16128824701714273
ACH-000336,-0.14578715669970366
ACH-000337,-0.2796420903624697
ACH-000338,-0.02644546848394604
ACH-000339,-0.12240615224236763
ACH-000341,-0.12026457822553735
ACH-000348,-0.03889367881888001
ACH-000350,-0.10609767412611383
ACH-000352,-0.029549277551760306
ACH-000356,0.1072197212761394
ACH-000361,-0.2234113856404936
ACH-000362,-0.06724906064014467
ACH-000363,-0.1124874197018452
ACH-000364,0.040374071598813975
ACH-000365,-0.08221609875322375
ACH-000366,-0.043577035679082825
ACH-000368,-0.1819717375534914
ACH-000374,-0.12916450804600196
ACH-000375,-0.1404637562977656
ACH-000376,-0.2249471850655348
ACH-000381,-0.09077904259521644
ACH-000383,-0.17576886660177515
ACH-000387,-0.09692033045715928
ACH-000389,-0.2437667571016657
ACH-000390,-0.046518385859905066
ACH-000393,-0.2319018294231963
ACH-000395,-0.10983706599941004
ACH-000396,0.15326407523533592
ACH-000397,-0.08104499819670613
ACH-000401,0.007055119882352421
ACH-000402,-0.14184850261769386
ACH-000403,-0.06355071651917085
ACH-000404,0.07746953513361157
ACH-000406,-0.12431981596664725
ACH-000407,-0.08832588062169826
ACH-000408,-0.02080379195042916
ACH-000410,-0.3678508167758547
ACH-000411,-0.15071485916018965
ACH-000414,0.027315955577535696
ACH-000415,-0.04323565424004104
ACH-000416,-0.12551499105214273
ACH-000420,-0.10559476820825024
ACH-000421,-0.03907468061049685
ACH-000424,-0.09660327401220163
ACH-000425,-0.19963314379023744
ACH-000426,-0.07692680162187553
ACH-000427,-0.10290775894735332
ACH-000433,-0.03938197548935128
ACH-000435,0.34197744328623864
ACH-000436,-0.12764804949090974
ACH-000444,-0.12229751116070894
ACH-000445,-0.20362448431649072
ACH-000448,-0.16806293547405204
ACH-000450,-0.3739914415605953
ACH-000452,-0.05128856801001171
ACH-000454,-0.029487528993951483
ACH-000458,-0.054869137627817186
ACH-000459,-0.10644005611488233
ACH-000460,-0.0873931229020206
ACH-000461,-0.037942938038835305
ACH-000463,-0.03458286684057301
ACH-000464,-0.13917167949985193
ACH-000466,0.011337415843748548
ACH-000467,-0.1926822636830209
ACH-000468,-0.06499581995855562
ACH-000469,-0.11735537579902225
ACH-000470,-0.12852795735946546
ACH-000471,-0.11093378101492896
ACH-000472,-0.09404632064701417
ACH-000473,-0.12659466824291696
ACH-000475,-0.08023015556794612
ACH-000476,-0.15140033897997418
ACH-000477,-0.0002122313504241557
ACH-000479,-0.4229128461636487
ACH-000480,-0.09199650236057763
ACH-000481,-0.0495606327587836
ACH-000483,-0.12017796118301682
ACH-000484,-0.17922354407511654
ACH-000485,-0.09695356975382324
ACH-000486,0.0021818152510094824
ACH-000487,-0.14194449438774626
ACH-000488,-0.21460331137775496
ACH-000490,-0.027367637469487685
ACH-000491,-0.06570251822470058
ACH-000495,-0.3788882814707065
ACH-000496,-0.12856814638287084
ACH-000499,-0.11438494187769008
ACH-000500,0.13928643440885774
ACH-000502,-0.20284013352937574
ACH-000503,0.023040640750634653
ACH-000505,-0.12458136589881826
ACH-000507,-0.3548290166687147
ACH-000510,-0.09402626882842666
ACH-000511,-0.06325893319316551
ACH-000512,-0.06964243592224292
ACH-000516,-0.207560274083
ACH-000517,-0.1453984211628902
ACH-000518,-0.11982984833131265
ACH-000520,-0.018391102201464688
ACH-000521,-0.15067631882176086
ACH-000522,-0.03973354154440791
ACH-000524,-0.10010095920757807
ACH-000527,-0.11756799013385345
ACH-000528,-0.03712194571903708
ACH-000537,0.01597891519444439
ACH-000541,0.11001377484508246
ACH-000542,-0.11798763173737785
ACH-000544,-0.007366963846980656
ACH-000545,-0.11089589467715917
ACH-000547,-0.07988685704148378
ACH-000548,-0.08390263476697736
ACH-000549,-0.1204547904801852
ACH-000550,-0.07222646636642709
ACH-000552,-0.21267839781890974
ACH-000556,-0.16278699126190002
ACH-000557,-0.05735646034958676
ACH-000569,-0.22247987400964933
ACH-000570,-0.0959842726056484
ACH-000571,-0.02988255546166036
ACH-000573,-0.1127521602825683
ACH-000576,-0.12902836830635422
ACH-000579,-0.15244178776924155
ACH-000580,-0.10903159652139524
ACH-000584,-0.11843225891014893
ACH-000585,-0.06691750174181145
ACH-000588,0.14155101482684473
ACH-000589,-0.10934990236008163
ACH-000591,0.03686464638155679
ACH-000593,-0.03759085333316008
ACH-000600,-0.11380254528959075
ACH-000601,-0.14040649590472307
ACH-000605,-0.024712969682635026
ACH-000606,-0.0730770068255716
ACH-000608,-0.14668668147545685
ACH-000614,-0.03535036760369758
ACH-000616,-0.2810314706029441
ACH-000618,-0.09533647260152037
ACH-000619,-0.027690642066725
ACH-000620,-0.15782399799121966
ACH-000621,-0.07084913216515412
ACH-000622,-0.301988795367702
ACH-000623,-0.17699490337871418
ACH-000624,-0.22501730386747928
ACH-000627,-0.16111589638801646
ACH-000630,-0.04667667020986858
ACH-000631,0.12740284371486485
ACH-000632,-0.1226884612107888
ACH-000633,-0.1657822264007602
ACH-000637,-0.10097358416493717
ACH-000638,0.07614436654922338
ACH-000646,-0.06158237026834488
ACH-000647,-0.0313765202413677
ACH-000648,-0.1861690776185096
ACH-000649,-0.0972479468308274
ACH-000651,-0.027038045364644242
ACH-000652,-0.1714784815463502
ACH-000653,-0.1641255942056904
ACH-000657,-0.007483128177665661
ACH-000658,-0.08569857134848659
ACH-000661,0.053999106638649715
ACH-000662,-0.3032464194007546
ACH-000663,-0.18959532418370734
ACH-000665,-0.06644393248061319
ACH-000671,-0.06314412549619107
ACH-000672,-0.14915462575564745
ACH-000673,-0.09434827978579102
ACH-000676,-0.11065515288894458
ACH-000677,0.04345019378003648
ACH-000681,-0.2232115851106505
ACH-000683,-0.05083843324835046
ACH-000684,-0.3173010731909911
ACH-000688,-0.015337350938726216
ACH-000693,-0.0008234082114279191
ACH-000694,-0.11532918056704973
ACH-000695,-0.14625275443308106
ACH-000696,-0.12229931606681525
ACH-000697,-0.05693167856766423
ACH-000699,-0.2570963831437597
ACH-000701,-0.34167250255713305
ACH-000706,-0.22168567405312967
ACH-000711,-0.0663012882348384
ACH-000713,0.07162875896636339
ACH-000714,-0.129858772655025
ACH-000718,-0.21381961464648544
ACH-000720,-0.005255386050950661
ACH-000721,-0.08405411544740791
ACH-000724,-0.04114325062147504
ACH-000725,-0.166978154063623
ACH-000732,-0.1146581736559435
ACH-000734,-0.11913966170625945
ACH-000735,-0.04652576592074662
ACH-000736,-0.16796742551678953
ACH-000738,-0.1334547062589479
ACH-000746,-0.13715677337541873
ACH-000747,-0.014621123038444156
ACH-000748,-0.1217453890153116
ACH-000753,-0.21306166661661385
ACH-000756,-0.21497447759826427
ACH-000757,-0.022894147521490615
ACH-000758,-0.07092653327067061
ACH-000760,-0.14126865522923934
ACH-000762,-0.1068453410476866
ACH-000763,0.08316384586178838
ACH-000764,-0.32929079724593746
ACH-000765,-0.13766258299946202
ACH-000766,-0.08466492242525989
ACH-000767,-0.05435006417415257
ACH-000768,-0.03318240515256577
ACH-000769,-0.1115869551119896
ACH-000770,-0.15650558447545618
ACH-000771,-0.09334063670461858
ACH-000773,-0.14351836794745973
ACH-000776,-0.1791779921500985
ACH-000777,-0.19818340942959653
ACH-000778,-0.009774121600675893
ACH-000781,-0.07076882883344332
ACH-000782,-0.023901085293086943
ACH-000783,-0.13612685683651218
ACH-000784,-0.08571552140983123
ACH-000785,-0.15674649205674168
ACH-000787,-0.18441565646412814
ACH-000788,-0.03220066808470496
ACH-000791,-0.11549980157449145
ACH-000792,-0.022427980711480253
ACH-000794,-0.11982242557283215
ACH-000796,-0.057164736274236135
ACH-000798,-0.11146536843982964
ACH-000799,-0.2505536600999418
ACH-000800,-0.3126229941669927
ACH-000802,-0.0754297033507131
ACH-000804,-0.08942538365513261
ACH-000805,-0.16700731591940904
ACH-000809,-0.13372364554258134
ACH-000810,0.04695781293653708
ACH-000811,-0.0982744872259385
ACH-000817,-0.1641692131956216
ACH-000819,-0.14378893853920965
ACH-000820,-0.3674434502800555
ACH-000821,0.11549921845091153
ACH-000822,-0.08798639299349427
ACH-000823,0.015598387330738072
ACH-000824,-0.1668421586727665
ACH-000827,-0.0882378900264752
ACH-000829,-0.15638509975811382
ACH-000831,-0.16645130945392655
ACH-000832,0.032471372325300535
ACH-000833,-0.24142592564912965
ACH-000834,-0.06297924069455636
ACH-000835,-0.13882796817815338
ACH-000836,-0.0483999089627976
ACH-000837,-0.17224317162669628
ACH-000838,0.02645381461262184
ACH-000839,-0.0916585081702634
ACH-000840,-0.0496376658284332
ACH-000841,-0.04089289634100929
ACH-000843,-0.07228252531078005
ACH-000846,0.13084186333541853
ACH-000847,-0.08906446560510707
ACH-000848,-0.37106410210136975
ACH-000849,0.03004601307633825
ACH-000851,-0.07212357376004735
ACH-000855,0.020438005911337497
ACH-000856,-0.13445220018588314
ACH-000858,-0.012133472286856005
ACH-000859,0.06547253838338729
ACH-000861,-0.12606844514706106
ACH-000862,-0.08699875383590798
ACH-000865,-0.13299650255464085
ACH-000866,-0.1519167994781871
ACH-000867,-0.13870936396394976
ACH-000869,-0.0919355809811889
ACH-000872,-0.15511340900163492
ACH-000873,-0.2108327573512758
ACH-000876,-0.07307430303107465
ACH-000878,-0.17574270407543496
ACH-000880,0.010132891980237443
ACH-000881,-0.11591556770435076
ACH-000882,0.05310776202957708
ACH-000884,-0.17670654922816526
ACH-000885,0.028019190815622458
ACH-000887,-0.030836610106077238
ACH-000889,-0.2239156960832834
ACH-000896,-0.04133307627387151
ACH-000898,-0.14068286556077092
ACH-000900,-0.07138297007976106
ACH-000901,-0.13256039659396965
ACH-000905,-0.027918150676090304
ACH-000906,-0.13671898688864567
ACH-000907,-0.3185435805313713
ACH-000910,-0.10593808449557772
ACH-000911,-0.1962573823116996
ACH-000912,-0.10874835284992533
ACH-000913,-0.11537766840373748
ACH-000915,-0.17033531015802564
ACH-000916,-0.4316243164882852
ACH-000917,-0.10343930693912314
ACH-000920,-0.18431569248662824
ACH-000921,-0.16543740484798256
ACH-000924,-0.10683224465973017
ACH-000926,-0.15801071935717942
ACH-000928,-0.16660366406077656
ACH-000929,0.0886300262809496
ACH-000932,-0.009587374091298423
ACH-000935,-0.09262319515376906
ACH-000936,-0.05438279583119639
ACH-000937,-0.05296624213461334
ACH-000938,-0.044083513107684116
ACH-000939,0.07491967757047635
ACH-000941,-0.09490842315234116
ACH-000943,-0.039618024534403454
ACH-000946,-0.07800593625768662
ACH-000947,-0.14915499669781435
ACH-000948,0.03050610890158615
ACH-000950,-0.1237919290192527
ACH-000953,-0.06533525842262873
ACH-000954,-0.11856684689358042
ACH-000957,-0.0041249399313767286
ACH-000958,0.0232969319982515
ACH-000960,-0.022020162396794756
ACH-000963,-0.12650565434362246
ACH-000968,-0.22824952547257765
ACH-000969,-0.03964850417877179
ACH-000972,-0.25221351442442863
ACH-000973,-0.10506120541668404
ACH-000974,-0.10694745159342146
ACH-000978,0.04993235444422975
ACH-000984,-0.011089555729824268
ACH-000986,-0.05034117290316187
ACH-000988,0.0791524571070599
ACH-000993,-0.10845367252261236
ACH-000994,-0.19143967816177634
ACH-000996,-0.1915224082950879
ACH-001001,-0.0833663502631021
ACH-001020,-0.003915461416568736
ACH-001028,-0.14788089215381814
ACH-001031,-0.07241033970995804
ACH-001038,-0.03748903774013816
ACH-001048,-0.1155370144804917
ACH-001050,-0.07641411187711147
ACH-001053,0.017772898812568008
ACH-001054,-0.10535379190846783
ACH-001061,-0.048948179245366256
ACH-001067,-0.3041178370105929
ACH-001075,-0.049842378217766166
ACH-001096,-0.0583357142956564
ACH-001111,0.03479574227901463
ACH-001119,-0.2479974216719159
ACH-001128,-0.08099496514894637
ACH-001134,0.00242391901179326
ACH-001151,-0.09854387273574106
ACH-001163,-0.14085652815789312
ACH-001164,-0.06924317476927014
ACH-001183,-0.08555579696452031
ACH-001192,-0.07701921878970103
ACH-001193,0.08762475527348634
ACH-001196,0.0421568112425237
ACH-001197,-0.2068136907548949
ACH-001205,-0.16421243200565058
ACH-001211,-0.1243077614026069
ACH-001212,-0.09676066739798432
ACH-001228,-0.164029943123149
ACH-001232,-0.11943407159409425
ACH-001239,-0.08506738583800122
ACH-001270,-0.2822869762027653
ACH-001274,-0.09044202364596644
ACH-001275,-0.22344651202004887
ACH-001277,-0.08343948095516777
ACH-001278,-0.18998667760932106
ACH-001280,-0.15139053545138226
ACH-001283,-0.0010184485110560273
ACH-001289,0.21300236952318274
ACH-001300,-0.04229591393178366
ACH-001301,0.011393207970794706
ACH-001302,-0.2796368525450818
ACH-001306,-0.14480912694184808
ACH-001318,-0.0826895541131285
ACH-001322,0.03982822112803138
ACH-001328,-0.06337099107294349
ACH-001332,0.06406202036036951
ACH-001336,-0.267439514539924
ACH-001346,-0.04169685805899875
ACH-001353,-0.1306524188327093
ACH-001354,-0.1948580898553514
ACH-001367,-0.08007476181141898
ACH-001368,-0.10458847492257464
ACH-001374,-0.0760118542676726
ACH-001377,-0.11597204264744525
ACH-001380,-0.1167313786345484
ACH-001391,-0.3731989893523232
ACH-001408,-0.0195149339036577
ACH-001430,-0.3098260000072724
ACH-001431,-0.09748737001976393
ACH-001450,-0.11693282080031442
ACH-001496,-0.13674903197943905
ACH-001500,-0.08565632104585384
ACH-001523,0.06035153289589204
ACH-001532,-0.11817429907184812
ACH-001550,0.018045237715785544
ACH-001552,-0.3157353374703417
ACH-001554,-0.12461718064247068
ACH-001654,-0.0637235593616402
ACH-001735,-0.08758225496407075
ACH-001736,-0.1352471183389171
ACH-001737,-0.07204920685078195
ACH-001740,-0.19651684431796965
ACH-001745,-0.0904832017052332
ACH-001765,-0.09092897764235476
