,HDC (3067)
ACH-000004,-0.10162596731162604
ACH-000005,-0.21263717682989636
ACH-000007,-0.08255256975694758
ACH-000009,-0.2262141646114721
ACH-000011,0.1069851365199268
ACH-000012,-0.051287063717575083
ACH-000013,-0.00655880987135683
ACH-000014,-0.17412555553429546
ACH-000015,0.050373482603150534
ACH-000017,0.03820746248731981
ACH-000018,0.08086566132889407
ACH-000019,-0.07779855123087566
ACH-000021,0.17317469747864211
ACH-000022,-0.07794590746471665
ACH-000025,-0.04574022418114999
ACH-000028,0.2185920223874992
ACH-000030,-0.15393969479014855
ACH-000035,-0.06796144121152584
ACH-000036,-0.09685105985453994
ACH-000037,-0.04896141001123782
ACH-000039,0.008513829735823363
ACH-000040,-0.00996496963175778
ACH-000041,0.08417556211349977
ACH-000042,-0.05026986078737688
ACH-000045,-0.1686657133511294
ACH-000047,-0.010939934226621926
ACH-000052,0.019961997948491083
ACH-000053,-0.03466395973711517
ACH-000054,0.0033234319132025643
ACH-000055,-0.08080149412296872
ACH-000060,0.011792104432341336
ACH-000067,0.03988939214503669
ACH-000070,-0.06253795606972153
ACH-000075,-0.15656339030846134
ACH-000078,0.03144686041228573
ACH-000082,-0.013864068086545077
ACH-000085,-0.10021509559684012
ACH-000086,-0.09692114435973312
ACH-000087,-0.04378022701478222
ACH-000092,-0.0748886822851032
ACH-000095,-0.13046516488904425
ACH-000097,0.023467325448226228
ACH-000098,-0.01362779306972441
ACH-000099,-0.10468507004481087
ACH-000108,0.020766128936619496
ACH-000113,-0.164306946481657
ACH-000116,-0.01661648910362332
ACH-000118,-0.0170215454902657
ACH-000120,-0.10253705259050644
ACH-000123,-0.06813116950290225
ACH-000127,-0.041510974749238816
ACH-000128,-0.14713230385297035
ACH-000132,-0.05510292404566194
ACH-000133,0.0874291776225832
ACH-000137,-0.13273766402095033
ACH-000138,0.10687585355634048
ACH-000142,-0.1960558319265616
ACH-000143,0.00676503415762819
ACH-000146,-0.08786420088550749
ACH-000148,-0.15947064067314018
ACH-000150,-0.044072756379846416
ACH-000152,-0.07484258141523599
ACH-000153,-0.319189886115349
ACH-000159,0.03633681831994736
ACH-000160,-0.07517974501183294
ACH-000163,-0.16213025052737748
ACH-000167,0.1333726015927937
ACH-000168,-0.16258528399760014
ACH-000169,-0.10902187579356036
ACH-000178,0.12626935332184105
ACH-000183,0.05796673016134835
ACH-000188,0.020471507177385374
ACH-000189,-0.1095687645225886
ACH-000190,-0.16950552843092276
ACH-000198,-0.0971445516018642
ACH-000203,0.25084720390591864
ACH-000204,-0.0880735885303928
ACH-000206,-0.17968575165520495
ACH-000207,-0.023569785381942116
ACH-000208,0.027798618843501384
ACH-000210,0.06967198097759779
ACH-000211,-0.12291443410187355
ACH-000215,-0.033855893487355765
ACH-000221,-0.1013406212406536
ACH-000222,-0.2425027671919385
ACH-000223,-0.10833865762811032
ACH-000226,0.1015943527377076
ACH-000227,-0.19309221983258032
