,TFPI2 (7980)
ACH-000004,-0.13904461062860646
ACH-000005,-0.2239787980900171
ACH-000007,0.14360521188820385
ACH-000009,-0.023855157792734567
ACH-000011,-0.0823974831874669
ACH-000012,-0.041599015094078234
ACH-000013,-0.09406071495722336
ACH-000014,-0.14646470175468626
ACH-000015,-0.017305088012942255
ACH-000017,-0.08030914335826378
ACH-000018,0.014025069896332568
ACH-000019,-0.06874519085868104
ACH-000021,-0.20912741961716932
ACH-000022,-0.12748042764606524
ACH-000025,-0.11802555889823155
ACH-000028,-0.12877464200003508
ACH-000030,0.003810709450813029
ACH-000035,-0.08421730736301733
ACH-000036,-0.14808704229843447
ACH-000037,0.04972381108699762
ACH-000039,-0.1981658459104889
ACH-000040,-0.09098123178036296
ACH-000041,-0.13782336190600597
ACH-000042,-0.16757483091225314
ACH-000045,-0.007925780846939227
ACH-000047,-0.02307682972438285
ACH-000052,-0.18552356874306106
ACH-000053,-0.18569790332053493
ACH-000054,-0.055711881534562295
ACH-000055,-0.040937665642522734
ACH-000060,0.0011778688811334055
ACH-000067,-0.0788426410955698
ACH-000070,-0.2636490146833049
ACH-000075,0.011763182739293242
ACH-000078,-0.060924533428571674
ACH-000082,-0.05856606917342338
ACH-000085,-0.17448013680962926
ACH-000086,-0.017630545765129964
ACH-000087,-0.02644467636044971
ACH-000092,0.04325172043651786
ACH-000095,-0.1737438950726256
ACH-000097,-0.08715620294115739
ACH-000098,-0.16522961599674618
ACH-000099,-0.14129732640628995
ACH-000108,-0.11461136428739828
ACH-000113,0.01524346324020316
ACH-000116,-0.07876719294533202
ACH-000118,-0.0857571661746104
ACH-000120,-0.20934832360546396
ACH-000123,0.08816962936564501
ACH-000127,-0.11581591278371856
ACH-000128,-0.20273287533127812
ACH-000132,-0.050146316432962704
ACH-000133,0.04538813719414892
ACH-000137,-0.11459514238402033
ACH-000138,-0.0729124045783799
ACH-000142,-0.09107338768444426
ACH-000143,-0.05338612302985268
ACH-000146,-0.047827720387123296
ACH-000148,-0.11150810134592627
ACH-000150,0.0550797106277627
ACH-000152,-0.09077068479601014
ACH-000153,-0.1813421636320231
ACH-000159,-0.1210917743848548
ACH-000160,0.00403328880055971
ACH-000163,-0.09269227112011348
ACH-000167,-0.4645892027245158
ACH-000168,-0.25691676892005955
ACH-000169,0.010919387614250708
ACH-000178,-0.06188175291647255
ACH-000183,-0.08940951545068476
ACH-000188,0.0584345076270776
ACH-000189,-0.22513433827715007
ACH-000190,-0.10621038339144244
ACH-000198,0.013936195950466908
ACH-000203,0.05320309534423424
ACH-000204,-0.12427649805100875
ACH-000206,0.000737227702903358
ACH-000207,0.18285106061775475
ACH-000208,0.1456639265597555
ACH-000210,0.02173754576903418
ACH-000211,-0.22020576246720008
ACH-000215,-0.06909442800125057
ACH-000221,-0.18431914866754998
ACH-000222,-0.23940970953286345
ACH-000223,-0.047298953764402574
ACH-000226,-0.1042736237828532
ACH-000227,-0.07658857924957686
ACH-000228,-0.1424561636091534
ACH-000231,-0.11267284984594815
ACH-000232,-0.181225161069288
ACH-000233,0.033187167885207265
ACH-000234,-0.07445033954498563
ACH-000235,-0.14094249302809267
ACH-000237,-0.02776844732173101
ACH-000238,-0.08666933168432484
ACH-000242,-0.03847584660135056
ACH-000243,-0.07635067127454576
ACH-000244,0.045558529684072105
ACH-000246,-0.09874077746643002
ACH-000248,-0.044449836652210584
ACH-000250,-0.09567675441292592
ACH-000251,-0.006702093676602265
ACH-000252,0.032538301531205224
ACH-000253,-0.13642111213357924
ACH-000255,-0.06756706567086801
ACH-000256,-0.10844370935917493
ACH-000257,-0.002197876692912102
ACH-000258,0.3316245496872077
ACH-000259,-0.07118485378430058
ACH-000260,0.02631586589248089
ACH-000261,-0.06048776154996294
ACH-000262,-0.15794944838588326
ACH-000263,-0.06447867038897402
ACH-000264,-0.06552590839270668
ACH-000265,-0.012877326197483812
ACH-000266,-0.12573693535299302
ACH-000272,-0.09590041718303652
ACH-000274,-0.046052371331677625
ACH-000277,0.06351613224196948
ACH-000278,0.03821925994012208
ACH-000279,-0.1081624876084058
ACH-000280,-0.11701917547931008
ACH-000281,-0.02213105588127788
ACH-000288,-0.008571543479478116
ACH-000291,-0.010142352371845279
ACH-000293,-0.10153271404551584
ACH-000294,0.08332058311899693
ACH-000295,-0.1265354301571323
ACH-000296,-0.09154357768585328
ACH-000302,-0.1059293116075404
ACH-000304,0.17908710377506412
ACH-000307,-0.2005178320673568
ACH-000308,-0.16100198471113025
ACH-000310,-0.035912412438312766
ACH-000311,-0.11074171379131367
ACH-000312,-0.1199021059781408
ACH-000315,-0.17174471108181108
ACH-000316,-0.07503986092965713
ACH-000317,-0.07469197214713874
ACH-000318,-0.13069149639283958
ACH-000319,-0.12666571567048618
ACH-000320,0.0013803758582515756
ACH-000322,-0.04043404561558216
ACH-000323,-0.19804913019219667
ACH-000324,-0.04780626974204728
ACH-000329,0.05768521564529468
ACH-000330,0.06786585868148289
ACH-000331,-0.13152339747943112
ACH-000332,-0.07470405384314217
ACH-000334,-0.08147585986950406
ACH-000335,0.00752867391742632
ACH-000336,-0.12327183870221885
ACH-000337,-0.17970602488682025
ACH-000338,0.6982284618649889
ACH-000339,-0.11663233046974787
ACH-000341,-0.25516271549818903
ACH-000348,-0.06920170144599806
ACH-000350,0.056870718223683725
ACH-000352,-0.03268651899182393
ACH-000356,0.09139152167133847
ACH-000361,-0.20095192903532105
ACH-000362,-0.12396954539057332
ACH-000363,-0.14503969969841693
ACH-000364,-0.183996235623308
ACH-000365,-0.12255792831533632
ACH-000366,-0.08989272273226358
ACH-000368,-0.16943358562945549
ACH-000374,-0.00394243407137561
ACH-000375,-0.3222143474969553
ACH-000376,-0.16748725494351355
ACH-000381,-0.10730534210417768
ACH-000383,-0.1850847855644316
ACH-000387,0.027438318301058084
ACH-000389,0.023896767169281536
ACH-000390,-0.07625600495649867
ACH-000393,-0.2324987948273785
ACH-000395,-0.07086754646748808
ACH-000396,-0.4334249461753233
ACH-000397,-0.2329520519963121
ACH-000401,-0.011792003655712395
ACH-000402,-0.12861020035583648
ACH-000403,-0.013117500289580822
ACH-000404,0.03743853028239754
ACH-000406,-0.08688559863875346
ACH-000407,-0.155067992587366
ACH-000408,-0.3754149141937929
ACH-000410,-0.09573676555432964
ACH-000411,-0.09403272638763836
ACH-000414,-0.11930328994852928
ACH-000415,-0.17329808016343806
ACH-000416,0.02174264776112617
ACH-000420,-0.17504354821144086
ACH-000421,-0.14980393396284425
ACH-000424,0.08166750390233085
ACH-000425,-0.0746789294176485
ACH-000426,-0.0212762878368177
ACH-000427,0.11880643217360334
ACH-000433,0.050410427046114564
ACH-000435,-0.08738445057559376
ACH-000436,-0.12909303911537887
ACH-000444,-0.044204714631340375
ACH-000445,-0.025557738451302024
ACH-000448,-0.11058242519089828
ACH-000450,0.006953523917956087
ACH-000452,-0.08522173924892018
ACH-000454,-0.12271362997909105
ACH-000458,-0.12821094625142465
ACH-000459,0.166476150984941
ACH-000460,-0.1285961681237946
ACH-000461,-0.006424203990421006
ACH-000463,-0.12538324579048676
ACH-000464,-0.07746520780772795
ACH-000466,-0.09801479999494096
ACH-000467,0.014666177773957716
ACH-000468,-0.12554406105224233
ACH-000469,-0.14267280232928214
ACH-000470,-0.022951526363214264
ACH-000471,-0.07308078196857591
ACH-000472,-0.16576571368328566
ACH-000473,-0.15219469523880136
ACH-000475,-0.09348392323002157
ACH-000476,-0.1472800040752481
ACH-000477,-0.17962691484986065
ACH-000479,-0.07707519322876416
ACH-000480,-0.17031293619874396
ACH-000481,-0.11297695532305065
ACH-000483,-0.058809903584311984
ACH-000484,-0.2821652506910847
ACH-000485,-0.08843490671037056
ACH-000486,-0.02754440652711111
ACH-000487,-0.033796431691474615
ACH-000488,-0.08622022039021049
ACH-000490,-0.1172549166408697
ACH-000491,-0.1934326303074996
ACH-000495,-0.004078088161834046
ACH-000496,-0.11608986882732455
ACH-000499,-0.04852026069021375
ACH-000500,-0.10406393202424613
ACH-000502,-0.04148885451278382
ACH-000503,0.06917420164632257
ACH-000505,-0.13106800757415238
ACH-000507,-0.12078090421277908
ACH-000510,-0.08979529230636513
ACH-000511,-0.15992574571027712
ACH-000512,0.07722094007612228
ACH-000516,-0.08753777704961728
ACH-000517,0.0208715845309225
ACH-000518,-0.09938325118689872
ACH-000520,-0.155404219468719
ACH-000521,-0.038629967070312014
ACH-000522,-0.09096708061066416
ACH-000524,-0.010055389527323594
ACH-000527,-0.14556240059850697
ACH-000528,-0.10175129323450796
ACH-000537,-0.10318514889448792
ACH-000541,0.02635496360772387
ACH-000542,-0.08640674385697919
ACH-000544,-0.2696926562212695
ACH-000545,-0.1406990038369919
ACH-000547,-0.06763579275471822
ACH-000548,0.0220510391384125
ACH-000549,-0.03753309020760813
ACH-000550,-0.17124307007714934
ACH-000552,0.1164491972178568
ACH-000556,-0.10897153613014436
ACH-000557,-0.1335703897026468
ACH-000569,0.07774447962027256
ACH-000570,0.11246091977197956
ACH-000571,-0.05149883483738429
ACH-000573,0.012758094858382259
ACH-000576,-0.020557538106763102
ACH-000579,-0.01318098967358898
ACH-000580,0.003220237367967872
ACH-000584,-0.038972996706732425
ACH-000585,-0.029233355829630464
ACH-000588,-0.17165179175268427
ACH-000589,-0.02474262443008473
ACH-000591,-0.18377077955960094
ACH-000593,-0.19612655742749666
ACH-000600,-0.12754910682766746
ACH-000601,0.019217826183025068
ACH-000605,-0.21861769908536705
ACH-000606,0.09667519863854987
ACH-000608,-0.14951962191755955
ACH-000614,-0.1951435955760367
ACH-000616,-0.4283604683630831
ACH-000618,-0.016034671075914282
ACH-000619,-0.11261566815429745
ACH-000620,-0.019151156200102857
ACH-000621,-0.1559167461102292
ACH-000622,-0.23629271012371175
ACH-000623,-0.1379072685670044
ACH-000624,-0.0192649784902676
ACH-000627,-0.1730995549418688
ACH-000630,-0.0912081750778908
ACH-000631,0.05788254441175631
ACH-000632,-0.04880754082065121
ACH-000633,-0.05465281031896496
ACH-000637,-0.12309238960385795
ACH-000638,-0.011523051351335335
ACH-000646,-0.19083995351061853
ACH-000647,0.011085396650928059
ACH-000648,-0.10455025248853833
ACH-000649,-0.08498898403236729
ACH-000651,0.02012215721810275
ACH-000652,-0.022773065030781144
ACH-000653,-0.09868766553060067
ACH-000657,-0.0991800568008886
ACH-000658,0.05592813325491197
ACH-000661,-0.012033168249516904
ACH-000662,-0.18027543864307288
ACH-000663,-0.18989036595380124
ACH-000665,-0.0658389381429884
ACH-000671,-0.05466430429274791
ACH-000672,-0.42629292657072815
ACH-000673,-0.15665398881211498
ACH-000676,-0.056781577030553324
ACH-000677,-0.09133043452600173
ACH-000681,-0.11988055825886022
ACH-000683,-0.1136228177983466
ACH-000684,-0.19307330609473133
ACH-000688,-0.12143584236469837
ACH-000693,-0.176808289113046
ACH-000694,-0.10896962733828616
ACH-000695,-0.06926663512681311
ACH-000696,-0.10284906316049673
ACH-000697,0.1268334494638526
ACH-000699,-0.08398425204871934
ACH-000701,-0.18477806478280429
ACH-000706,-0.12385647281550036
ACH-000711,-0.09117623792742292
ACH-000713,-0.13094164414131265
ACH-000714,-0.08973161877402801
ACH-000718,-0.1870036583708842
ACH-000720,-0.05790625782642896
ACH-000721,-0.08046112433283634
ACH-000724,-0.03034342144400045
ACH-000725,-0.1085527535545327
ACH-000732,-0.13154605949921938
ACH-000734,-0.2327006581647361
ACH-000735,-0.14761757032774714
ACH-000736,-0.020521093069956444
ACH-000738,-0.06081289846059518
ACH-000746,-0.06426076876650444
ACH-000747,-0.08838069360091821
ACH-000748,-0.09687422876472264
ACH-000753,-0.008345931281061154
ACH-000756,0.08085110022806752
ACH-000757,-0.07772569985851166
ACH-000758,-0.1824123407282464
ACH-000760,-0.05020037465494722
ACH-000762,-0.1354772549644227
ACH-000763,-0.02589936768336916
ACH-000764,0.07817461489280837
ACH-000765,0.12991374082617335
ACH-000766,0.018351310962061218
ACH-000767,-0.0642441220982677
ACH-000768,-0.04638457217580103
ACH-000769,-0.10616902807299357
ACH-000770,-0.031913613490041584
ACH-000771,0.009380449753558956
ACH-000773,0.02108459916974373
ACH-000776,0.013628741626262231
ACH-000777,-0.12703897369532605
ACH-000778,-0.09089008847950536
ACH-000781,-0.11494310393035867
ACH-000782,-0.013586060677804122
ACH-000783,-0.022541699166732158
ACH-000784,-0.114258979544147
ACH-000785,-0.15658825987421568
ACH-000787,-0.10685897959462118
ACH-000788,-0.16333025990679856
ACH-000791,-0.08615125898043914
ACH-000792,-0.11858797198841176
ACH-000794,0.028617298320616512
ACH-000796,-0.12311688291158153
ACH-000798,-0.09695781953468634
ACH-000799,0.12562329047833667
ACH-000800,-0.026303779753947043
ACH-000802,-0.13293293281084287
ACH-000804,-0.3132714598557229
ACH-000805,-0.09047838867512148
ACH-000809,0.0263457019268888
ACH-000810,0.1846382255579428
ACH-000811,-0.14406647095212394
ACH-000817,-0.05793447508584002
ACH-000819,-0.05228851815312315
ACH-000820,0.19775887589798608
ACH-000821,0.07050022132574907
ACH-000822,-0.06700499862881913
ACH-000823,-0.14683477069862128
ACH-000824,-0.12454711202736705
ACH-000827,-0.13359581087163058
ACH-000829,-0.0768289867362527
ACH-000831,0.030228591196942156
ACH-000832,-0.07302524368302339
ACH-000833,0.019753415020511002
ACH-000834,-0.029333859519691495
ACH-000835,-0.20160144947765854
ACH-000836,0.015659922840191576
ACH-000837,-0.06707999820412644
ACH-000838,0.006518089901932714
ACH-000839,-0.15578664809480092
ACH-000840,0.08449248905727401
ACH-000841,-0.1951522943919775
ACH-000843,0.01486949552737506
ACH-000846,-0.19200006691600532
ACH-000847,-0.14165845837615576
ACH-000848,-0.16805335568059734
ACH-000849,-0.0318201376143007
ACH-000851,-0.2704368968775013
ACH-000855,-0.26140779047724444
ACH-000856,-0.06305009935160255
ACH-000858,-0.04742945035241418
ACH-000859,0.00034322145300204413
ACH-000861,-0.037574806495359325
ACH-000862,-0.04240983231085104
ACH-000865,0.001077072255922637
ACH-000866,-0.11373182251323034
ACH-000867,-0.05723606873235095
ACH-000869,-0.24588503860130734
ACH-000872,0.09511664971418514
ACH-000873,-0.2677299955214961
ACH-000876,-0.12199554305134724
ACH-000878,0.004066836978206407
ACH-000880,0.05683074998953711
ACH-000881,0.0025958825783366345
ACH-000882,-0.1386935774488234
ACH-000884,-0.012985929588815445
ACH-000885,-0.17690776602410652
ACH-000887,-0.09772663959850067
ACH-000889,-0.021155806735419967
ACH-000896,-0.0843874088944129
ACH-000898,-0.0429374228180662
ACH-000900,-0.08020931748253271
ACH-000901,-0.1235102596119938
ACH-000905,-0.1580601576385086
ACH-000906,-0.17774830062461294
ACH-000907,-0.25777701512533585
ACH-000910,-0.1134572979763758
ACH-000911,-0.16763065200141106
ACH-000912,-0.09855447350505384
ACH-000913,-0.10547989862230198
ACH-000915,-0.002607452974727138
ACH-000916,-0.2900910693156996
ACH-000917,-0.166225309554243
ACH-000920,-0.2380822165647789
ACH-000921,-0.09280092437515194
ACH-000924,0.03215492923046783
ACH-000926,-0.02386844485287332
ACH-000928,-0.2051266335440952
ACH-000929,-0.41201817486235337
ACH-000932,-0.13982336451893987
ACH-000935,-0.012265506550474104
ACH-000936,-0.11201163435792004
ACH-000937,-0.12822430439464905
ACH-000938,-0.24280796504534224
ACH-000939,-0.04324327998021293
ACH-000941,-0.14101790145122467
ACH-000943,-0.1188754941129991
ACH-000946,-0.06723203287328787
ACH-000947,-0.10862665068618353
ACH-000948,0.00032564843956941624
ACH-000950,-0.1663648922934163
ACH-000953,-0.12556378103547972
ACH-000954,-0.10266098872888853
ACH-000957,-0.1478783406069043
ACH-000958,-0.04307058982590793
ACH-000960,-0.07138073102056793
ACH-000963,0.005283716592736814
ACH-000968,-0.0552978611545961
ACH-000969,-0.08891434587063192
ACH-000972,-0.09019340937015273
ACH-000973,-0.11753223686255895
ACH-000974,-0.11922919680498015
ACH-000978,0.11041907001031318
ACH-000984,-0.016241221685837564
ACH-000986,-0.07064017910012926
ACH-000988,-0.1749325192547195
ACH-000993,0.06282474339867024
ACH-000994,-0.02503848330743403
ACH-000996,0.001017579518625406
ACH-001001,-0.05912929987490762
ACH-001020,0.10904316298693796
ACH-001028,0.009521865143952608
ACH-001031,0.013664241968628959
ACH-001038,0.03987253126082255
ACH-001048,-0.07818125979553146
ACH-001050,-0.10999992914910646
ACH-001053,-0.25040358504804505
ACH-001054,-0.06514736879464349
ACH-001061,-0.1336687329795339
ACH-001067,-0.04502338104687314
ACH-001075,-0.16156691901890588
ACH-001096,-0.21488476316811486
ACH-001111,0.2310334174484673
ACH-001119,-0.07608283394893436
ACH-001128,-0.32861227322758396
ACH-001134,-0.13471872123431392
ACH-001151,-0.07148933393222277
ACH-001163,-0.10760530921345766
ACH-001164,-0.13932744979636594
ACH-001183,-0.15602444155337633
ACH-001192,0.03307015459663887
ACH-001193,0.06764084644187889
ACH-001196,0.010235901049350028
ACH-001197,-0.03365975559274485
ACH-001205,0.1407711500732795
ACH-001211,-0.12856348874454995
ACH-001212,-0.27613386603874224
ACH-001228,-0.11433792858865513
ACH-001232,-0.17652810242052547
ACH-001239,-0.1212809868303278
ACH-001270,-0.01454994150468736
ACH-001274,-0.12462023823005182
ACH-001275,-0.1032058943173061
ACH-001277,-0.0915349722670317
ACH-001278,0.03139055599318604
ACH-001280,-0.17259674152761278
ACH-001283,-0.07555122985420679
ACH-001289,0.025879017829723464
ACH-001300,-0.05417708091772487
ACH-001301,-0.12794200177768067
ACH-001302,-0.0601627257912213
ACH-001306,-0.15448491153917282
ACH-001318,0.029171747642789205
ACH-001322,-0.029274761756918236
ACH-001328,-0.00268309128940364
ACH-001332,-0.12575395993131072
ACH-001336,-0.12304591502508284
ACH-001346,-0.0038065524956263134
ACH-001353,-0.08997362335988733
ACH-001354,-0.14683927754479106
ACH-001367,-0.0043826904044958715
ACH-001368,-0.02621495381733582
ACH-001374,-0.21996372220238086
ACH-001377,-0.041930933360194114
ACH-001380,-0.08096977774988752
ACH-001391,0.027984933279756968
ACH-001408,-0.13440651642095802
ACH-001430,-0.15392836707701174
ACH-001431,-0.15698012187594027
ACH-001450,-0.31778369780982035
ACH-001496,-0.11394729756746193
ACH-001500,-0.06584046318454312
ACH-001523,-0.22208242057694144
ACH-001532,0.0023279724499712844
ACH-001550,-0.08663126217142635
ACH-001552,-0.1671079773922224
ACH-001554,-0.038469042051356206
ACH-001654,-0.057991278491713975
ACH-001735,-0.1577219561359524
ACH-001736,0.02368897274632689
ACH-001737,-0.3092829745726691
ACH-001740,-0.10163742038239874
ACH-001745,-0.18008481423140282
ACH-001765,-0.1007582674150342
