,XCL2 (6846)
ACH-000004,0.1995429396250718
ACH-000005,-0.13188985176417442
ACH-000007,0.043259319843834056
ACH-000009,-0.026370790914124326
ACH-000011,-0.001812901578775071
ACH-000012,0.11518605797297232
ACH-000013,0.059256696703681874
ACH-000014,0.08514734320008918
ACH-000015,0.04333910105674013
ACH-000017,0.03780328728570982
ACH-000018,-0.0549249518483466
ACH-000019,0.11658264215253368
ACH-000021,-0.12417027836915395
ACH-000022,0.048576701234349984
ACH-000025,-0.07977187691946526
ACH-000028,0.1579103200827608
ACH-000030,0.02846341475196972
ACH-000035,0.12794403090599973
ACH-000036,0.12278316214427396
ACH-000037,0.06350125591647073
ACH-000039,0.11235899174072933
ACH-000040,-0.09141794860922302
ACH-000041,0.20635777614119213
ACH-000042,0.08754651657624382
ACH-000045,-0.08292910756426146
ACH-000047,-0.11638344068205235
ACH-000052,0.07602534934776654
ACH-000053,-0.043417047301720135
ACH-000054,-0.08198162035201248
ACH-000055,0.03621449663765319
ACH-000060,0.013338939110449472
ACH-000067,0.03384538731866762
ACH-000070,0.11036729980179308
ACH-000075,-0.04150541403160496
ACH-000078,-0.05125274161907535
ACH-000082,0.04294188095069845
ACH-000085,0.18712652885574632
ACH-000086,-0.02052481094418661
ACH-000087,-0.07975431517076655
ACH-000092,0.011343456809592305
ACH-000095,-0.014992710531269602
ACH-000097,-0.08565011059547066
ACH-000098,-0.11814586269800413
ACH-000099,-0.00028632333542030986
ACH-000108,-0.1268821643064765
ACH-000113,-0.03928484888363347
ACH-000116,-0.09986921547724993
ACH-000118,0.08271444559506083
ACH-000120,-0.03574509615968681
ACH-000123,0.01714669021488157
ACH-000127,-0.0109810605153606
ACH-000128,0.04780688683194041
ACH-000132,0.03016452850413951
ACH-000133,0.02803631638314641
ACH-000137,-0.0035841497586311046
ACH-000138,-0.05308022470173509
ACH-000142,0.019963152015596158
ACH-000143,0.17964115167607095
ACH-000146,0.11346977462185374
ACH-000148,-0.09372518517900408
ACH-000150,0.11047298598110504
ACH-000152,0.05073640690495143
ACH-000153,0.23570112800508775
ACH-000159,0.013171533024631516
ACH-000160,-0.02211282966499402
ACH-000163,-0.09353267693545277
ACH-000167,-0.10584325166634667
ACH-000168,0.4934587102261938
ACH-000169,0.15670381323052845
ACH-000178,-0.0579677072015325
ACH-000183,-0.06146117788777866
ACH-000188,-0.19978674842569272
ACH-000189,0.07154456899455265
ACH-000190,-0.15590523783640226
ACH-000198,0.07931760983580126
ACH-000203,-0.1250767728403481
ACH-000204,-0.07548940407902033
ACH-000206,0.10719934737410816
ACH-000207,0.041630649362959835
ACH-000208,0.2813315826821538
ACH-000210,-0.2601296863106846
ACH-000211,0.11628099848938984
ACH-000215,-0.06040030369328332
ACH-000221,0.04275925747521463
ACH-000222,-0.013670745461659695
ACH-000223,-0.008038028304520908
ACH-000226,-0.053094878453352236
ACH-000227,0.0630528074715514
ACH-000228,-0.015153632393842813
ACH-000231,0.03713635507187037
ACH-000232,0.06766292069814657
ACH-000233,0.17673795586157756
ACH-000234,-0.0955482887970196
ACH-000235,-0.07014848791253123
ACH-000237,0.026238040299768818
ACH-000238,0.10414310677886236
ACH-000242,0.17181872890166644
ACH-000243,-0.021402227158552167
ACH-000244,0.17373641663071562
ACH-000246,-0.024043271317424317
ACH-000248,0.16835117489523002
ACH-000250,-0.025105882799030352
ACH-000251,0.1404715156412333
ACH-000252,-0.013622703475503742
ACH-000253,0.1058388293130048
ACH-000255,0.060442100875786435
ACH-000256,0.09356467952999764
ACH-000257,0.05658603949402725
ACH-000258,-0.2773182934186504
ACH-000259,-0.051474302080758864
ACH-000260,0.12522214545908356
ACH-000261,0.0868031813319764
ACH-000262,0.049619920763438914
ACH-000263,-0.12223238247735002
ACH-000264,0.010994228199322905
ACH-000265,0.18517573903139284
ACH-000266,-0.020912869231858332
ACH-000272,0.05655441061154785
ACH-000274,0.0986776552359436
ACH-000277,0.18532326094034496
ACH-000278,0.06614388410845168
ACH-000279,0.1011655924961312
ACH-000280,0.0007760842010819343
ACH-000281,0.4020688365984748
ACH-000288,-0.02050165353901728
ACH-000291,0.031167870969927017
ACH-000293,-0.040466112575367835
ACH-000294,0.02893828611020931
ACH-000295,0.06269942261398304
ACH-000296,-0.001227327115178296
ACH-000302,0.11954066810152487
ACH-000304,-0.2213189124083272
ACH-000307,0.0753559399862898
ACH-000308,-0.04921256947330303
ACH-000310,-0.008552322880085506
ACH-000311,-0.18967121345349705
ACH-000312,0.05783693704675436
ACH-000315,-0.0939110042886835
ACH-000316,0.1826493619567327
ACH-000317,0.024082955330399846
ACH-000318,0.06885961738322709
ACH-000319,-0.016728499269325712
ACH-000320,0.07143131195465469
ACH-000322,0.1560757788464611
ACH-000323,0.1049026217198505
ACH-000324,0.07141816568841272
ACH-000329,0.05889162969245596
ACH-000330,0.14754347251677188
ACH-000331,0.0097578031203269
ACH-000332,0.009818758443277582
ACH-000334,0.10969209001990793
ACH-000335,-0.12145626966739817
ACH-000336,0.2100960921100741
ACH-000337,-0.17140242890492127
ACH-000338,0.1170016475374012
ACH-000339,-0.024445044281295472
ACH-000341,-0.0789039162584453
ACH-000348,-0.0013869243709646653
ACH-000350,-0.0020558040381405203
ACH-000352,0.0045240154750208475
ACH-000356,0.2319429556219525
ACH-000361,0.164143654755961
ACH-000362,0.022756089034602172
ACH-000363,0.0755889717137047
ACH-000364,-0.10015735524092767
ACH-000365,0.015736667255723844
ACH-000366,0.026567184467776638
ACH-000368,0.2113297204123832
ACH-000374,0.1088259664169595
ACH-000375,0.01241496811298914
ACH-000376,-0.005440652605835438
ACH-000381,0.030523126184197495
ACH-000383,-0.03030473578364917
ACH-000387,0.07694179627486647
ACH-000389,0.26108283975325564
ACH-000390,-0.0919382395666214
ACH-000393,0.06724897845972486
ACH-000395,0.018504423880171757
ACH-000396,0.1094792555493058
ACH-000397,0.01261196312138305
ACH-000401,-0.10263583151506084
ACH-000402,0.08194580689437178
ACH-000403,0.07273095775549661
ACH-000404,0.12249582210673032
ACH-000406,0.04853390360343058
ACH-000407,0.1868214020914814
ACH-000408,0.007655152783316234
ACH-000410,-0.1273325576127642
ACH-000411,-0.13955274091233594
ACH-000414,0.030433097911189325
ACH-000415,0.04866283244595637
ACH-000416,0.057325380751542226
ACH-000420,0.0008744734649707933
ACH-000421,-0.07806566222113731
ACH-000424,-0.02035380686788467
ACH-000425,0.0022279697693165486
ACH-000426,-0.03850072050942152
ACH-000427,-0.0041980998852266865
ACH-000433,0.1461991920001761
ACH-000435,0.004192203471900311
ACH-000436,0.10495638215719008
ACH-000444,0.02423225308485348
ACH-000445,0.0953865364943018
ACH-000448,0.016449545101054674
ACH-000450,0.11148998814600967
ACH-000452,-0.02555939413247826
ACH-000454,0.12879080170015125
ACH-000458,-0.07277026679662968
ACH-000459,0.22203749227203026
ACH-000460,0.06906766740315587
ACH-000461,0.05857123226269451
ACH-000463,-0.19116111482623946
ACH-000464,0.18794248191728408
ACH-000466,-0.02603909948441567
ACH-000467,-0.08603336157414182
ACH-000468,-0.015528578432462475
ACH-000469,0.033266209993303264
ACH-000470,0.02216521298653637
ACH-000471,0.041831496677419484
ACH-000472,0.13820169183180242
ACH-000473,-0.14667583182716226
ACH-000475,0.18383382196472794
ACH-000476,0.05882261018539075
ACH-000477,-0.22318835355065375
ACH-000479,-0.04347637855935746
ACH-000480,0.14160881114070453
ACH-000481,-0.14177334356843865
ACH-000483,0.07077743373388394
ACH-000484,-0.03624240953461698
ACH-000485,-0.07827791067097742
ACH-000486,0.0590187587104276
ACH-000487,0.13835767072757552
ACH-000488,-0.08460320033472728
ACH-000490,-0.0616507138044349
ACH-000491,0.037808295647332124
ACH-000495,0.18653606469540496
ACH-000496,0.08692763167182256
ACH-000499,0.056001539677170864
ACH-000500,-0.08202324935795463
ACH-000502,-0.030021726983163095
ACH-000503,0.056041390492715976
ACH-000505,-0.055710006726888014
ACH-000507,-0.0037267022312642345
ACH-000510,-0.04748692141485197
ACH-000511,0.0068991764414207115
ACH-000512,-0.08032201542312055
ACH-000516,-0.010154560561194568
ACH-000517,-0.034192767211390244
ACH-000518,-0.01689052052681057
ACH-000520,0.03410220640637813
ACH-000521,-0.1827506372058643
ACH-000522,-0.045317495135072716
ACH-000524,0.0932589305082734
ACH-000527,0.09064114559892647
ACH-000528,0.0841780704983301
ACH-000537,0.20701556077213112
ACH-000541,0.11195174519722692
ACH-000542,-0.07675442972885517
ACH-000544,-0.00589256322196657
ACH-000545,-0.1073368421773492
ACH-000547,0.21196408975886505
ACH-000548,-0.0654670384334931
ACH-000549,-0.17504812857272045
ACH-000550,0.0011487742588771573
ACH-000552,-0.1175811069242618
ACH-000556,-0.0202616989482859
ACH-000557,0.015130854901175682
ACH-000569,0.12449077324534286
ACH-000570,0.03640287229516323
ACH-000571,-0.12375951841587085
ACH-000573,0.06875346109835143
ACH-000576,-0.07970688719768064
ACH-000579,0.16905474589415487
ACH-000580,0.010732466117382995
ACH-000584,-0.06562224438750122
ACH-000585,0.019871022435084613
ACH-000588,0.051625872216460686
ACH-000589,0.015531221416781444
ACH-000591,0.19031482086045315
ACH-000593,-0.01628388866200795
ACH-000600,-0.036389621898855744
ACH-000601,0.10678158503965636
ACH-000605,0.08925112887336112
ACH-000606,-0.04195908035662806
ACH-000608,-0.13123108020547147
ACH-000614,0.2010506044611867
ACH-000616,0.06038350320309412
ACH-000618,0.0938304990989946
ACH-000619,-0.10358367819698
ACH-000620,0.11055868081121413
ACH-000621,-0.007337945685909776
ACH-000622,-0.022765536339703463
ACH-000623,0.03892641398298252
ACH-000624,0.09290467069560968
ACH-000627,-0.037673348627204416
ACH-000630,0.1406049107540065
ACH-000631,-0.2418804420035757
ACH-000632,0.06643345235502042
ACH-000633,0.19443385133163726
ACH-000637,0.00867117462562308
ACH-000638,-0.031552833626456965
ACH-000646,0.17508358961650475
ACH-000647,-0.09679645766506068
ACH-000648,-0.16802788988988876
ACH-000649,0.05147407435142029
ACH-000651,-0.07139761488913851
ACH-000652,0.17890788104654815
ACH-000653,-0.0120221729091222
ACH-000657,-0.004154052453803855
ACH-000658,0.1412589902182581
ACH-000661,0.1401986017874276
ACH-000662,-0.09185142349365626
ACH-000663,0.024961052887824704
ACH-000665,0.0612107649790368
ACH-000671,0.02505717495826496
ACH-000672,0.11768507616730453
ACH-000673,-0.06341577415183104
ACH-000676,-0.19922627803170387
ACH-000677,0.020366409818194143
ACH-000681,-0.046361191793660585
ACH-000683,0.0512533163954704
ACH-000684,0.012353832188334656
